Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BANCO DO BRASIL S.A.;0;BB;49906;80329;b1;1;1;BRASILIA;DF;03/2014;8.806.660;269.057.598;109.635.721;518.341.404;-20.806.392;497.535.012;0;232;0;0;232;160.835.454;98.838.624;41.974.711;1.186.684.010;0;1.186.684.010
ITAÚ UNIBANCO S.A.;60701190;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;03/2014;8.232.646;218.679.549;277.618.998;212.582.784;-13.758.128;198.824.655;26.115;1.297.949;963.668;-52.021;2.235.712;65.454.779;83.530.636;137.126.977;991.703.952;963.668;990.740.284
CAIXA ECONOMICA FEDERAL;360305;;;80738;b1;1;6;BRASILIA;DF;03/2014;10.130.627;81.847.366;150.665.753;511.504.839;-24.041.804;487.463.035;0;0;0;0;0;54.007.815;115.900.500;10.174.928;910.190.024;0;910.190.024
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;03/2014;13.815.844;205.984.227;191.405.380;217.214.194;-15.191.070;202.023.124;2.037;556.831;524.638;-8.979;1.074.527;54.596.478;62.292.455;156.741.257;887.933.292;524.638;887.408.654
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;81847;b4;1;4;RIO DE JANEIRO;RJ;03/2014;17.907;469.173;75.582.359;285.183.150;-1.985.218;283.197.933;0;0;0;0;0;24.586.686;298.598.971;82.989.959;765.442.987;0;765.442.987
BANCO SANTANDER (BRASIL) S.A.;90400888;SANTANDER;30379;80185;b1;3;8;SAO PAULO;SP;03/2014;4.066.035;54.969.557;125.959.317;138.527.365;-12.592.609;125.934.756;193;70.925;67.452;-826;137.744;105.824.967;43.764.019;48.083.152;508.739.547;67.452;508.672.095
DIBENS LEASING S.A. ARRENDAMENTO MERCANTIL;65654303;ITAU;10069;80099;n1;2;19;SAO PAULO;SP;03/2014;111;163.018.902;1.180.182;0;0;0;0;20.852;15.153;-140;35.864;1.160.137;0;2.195.294;167.590.490;15.153;167.575.338
HSBC BANK BRASIL S.A. - BANCO MULTIPLO;1701201;HSBC;51152;80525;b1;3;8;CURITIBA;PR;03/2014;2.368.457;19.696.571;35.228.967;45.227.665;-2.438.085;42.789.581;6.022;964.840;575.939;-44.440;1.502.360;40.587.706;14.345.458;7.163.004;163.682.104;575.939;163.106.165
BANCO ITAUCARD S.A.;17192451;ITAU;10069;80099;b2;2;8;SAO PAULO;SP;03/2014;357.187;418.205;2.218.481;39.793.824;-5.293.779;34.500.044;230.711;17.763.032;10.947.426;-549.432;28.391.737;42.390.228;655.451;47.163.457;156.094.791;10.947.426;145.147.365
BANCO SAFRA S.A.;58160789;SAFRA;10083;80109;b1;2;8;SAO PAULO;SP;03/2014;245.795;33.569.988;38.907.573;29.135.568;-1.173.608;27.961.960;4.076;206.856;197.328;-1.140;407.121;11.449.292;1.102.445;8.762.174;122.406.348;197.328;122.209.020
