Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
BANCO DO BRASIL S.A.;0;BB;49906;;b1;1;1;BRASILIA;DF;03/2003;194.496.898;55.938.652;184.332.976;154.982.456;10.163.921;478.993;3.226;1.592
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;;b4;1;4;RIO DE JANEIRO;RJ;03/2003;150.732.816;50.097.391;138.746.577;63.803.605;11.986.239;-370.141;4;0
CAIXA ECONOMICA FEDERAL;360305;;;;b1;1;6;BRASILIA;DF;03/2003;137.722.312;24.304.631;132.528.704;118.371.514;5.193.608;343.626;1.705;406
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;;b1;2;8;SAO GONCALO;RJ;03/2003;111.092.694;32.204.341;99.384.951;83.189.156;11.707.743;507.601;2.522;526
BANCO ITAU S.A.;60701190;ITAU;10069;;b1;2;8;SAO PAULO;SP;03/2003;77.392.013;20.432.611;66.073.267;49.750.956;11.318.746;1.077.672;1.700;752
UNIBANCO-UNIAO DE BANCOS BRASILEIROS S.A.;33700394;UNIBANCO;10100;;b1;2;8;SAO PAULO;SP;03/2003;56.100.566;18.796.863;49.383.943;41.383.918;6.716.624;218.321;901;489
BANCO ABN AMRO REAL S.A.;33066408;ABN AMRO;10076;;b1;3;8;SAO PAULO;SP;03/2003;45.460.388;17.000.660;39.316.598;27.246.462;6.143.791;133.296;794;772
BANCO DO ESTADO DE SAO PAULO S.A. - BANESPA;61411633;SANTANDER BANESPA;30379;;b1;3;8;SAO PAULO;SP;03/2003;28.289.798;5.631.632;24.424.623;14.174.124;3.865.175;830.049;595;559
BANCO NOSSA CAIXA S.A.;43073394;;;;b1;1;8;SAO PAULO;SP;03/2003;27.832.940;3.715.720;26.346.691;24.301.609;1.486.249;121.606;504;314
BANCO SAFRA S.A.;58160789;SAFRA;10083;;b1;2;8;SAO PAULO;SP;03/2003;27.749.003;9.982.027;24.930.316;18.355.665;2.818.688;133.317;79;12
HSBC BANK BRASIL S.A. - BANCO MULTIPLO;1701201;HSBC;51152;;b1;3;8;CURITIBA;PR;03/2003;26.187.960;8.284.206;24.850.723;19.219.179;1.337.237;55.922;941;579
BANCO CITIBANK S.A.;33479023;CITIBANK;30403;;b1;3;8;SAO PAULO;SP;03/2003;22.761.561;5.955.176;20.291.101;8.314.892;2.470.460;218.984;49;5
BANCO VOTORANTIM S.A.;59588111;VOTORANTIM;51011;;b1;2;8;SAO PAULO;SP;03/2003;20.611.912;791.286;18.941.276;14.883.963;1.670.636;154.825;3;0
BANCO SANTANDER BRASIL S.A.;61472676;SANTANDER BANESPA;30379;;b1;3;8;SAO PAULO;SP;03/2003;20.160.564;5.600.409;19.080.777;13.305.034;1.079.788;-126.265;226;63
BANCO DE CREDITO NACIONAL S.A.;60898723;BRADESCO;10045;;b1;2;8;SAO GONCALO;RJ;03/2003;19.159.180;7.436.123;17.422.674;15.596.262;1.736.506;209.613;227;94
BANKBOSTON BANCO MULTIPLO S.A.;60394079;BANKBOSTON;30300;;b1;3;8;SAO PAULO;SP;03/2003;16.683.017;5.137.508;14.308.510;9.210.686;2.374.507;93.296;58;9
BANCO ITAÚ-BBA S.A.;31516198;ITAU;10069;;b1;2;8;SAO PAULO;SP;03/2003;16.591.664;4.673.816;14.772.913;11.469.128;1.818.751;104.745;5;0
BANCO SUDAMERIS BRASIL S.A.;60942638;SUDAMERIS;31330;;b1;3;8;SAO PAULO;SP;03/2003;15.365.322;6.494.405;13.963.602;10.521.740;1.401.720;49.989;295;50
BANCO BILBAO VIZCAYA ARGENTARIA BRASIL S.A.;33870163;BILBAO VIZCAYA;50452;;b1;3;8;SALVADOR;BA;03/2003;12.851.980;3.996.629;10.267.288;9.187.384;2.584.693;14.883;441;31
BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;92702067;BANRISUL;30173;;b1;1;8;PORTO ALEGRE;RS;03/2003;11.772.500;4.445.899;11.070.058;9.829.690;702.443;65.969;376;228
BANCO ITAÚ HOLDING FINANCEIRA S.A.;60872504;ITAU;10069;;b1;2;8;SAO PAULO;SP;03/2003;11.598.125;0;398.832;40;11.199.294;1.081.874;1;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;;;;b1;1;8;FORTALEZA;CE;03/2003;11.204.827;4.212.151;10.020.898;6.291.398;1.183.929;27.611;174;4
BANCO BANERJ S.A.;33885724;ITAU;10069;;b1;2;8;SAO PAULO;SP;03/2003;9.619.245;676.960;6.361.625;5.609.159;3.257.620;199.911;144;43
CIA ITAULEASING DE ARRENDAMENTO MERCANTIL;49925225;ITAU;10069;;n1;2;19;SAO PAULO;SP;03/2003;8.997.117;710.584;7.293.127;5.068.132;1.703.991;79.576;2;0
BANCO SANTANDER S.A.;33517640;SANTANDER BANESPA;30379;;b1;3;8;SAO PAULO;SP;03/2003;8.213.694;1.316.478;2.901.892;2.705.642;5.311.801;740.527;1;0
CITIBANK N.A.;33042953;CITIBANK;30403;;b1;3;28;SAO PAULO;SP;03/2003;7.894.819;2.006.157;7.302.043;4.395.647;592.776;-45.873;1;0
BANCO BOAVISTA INTERATLANTICO S.A.;33485541;BRADESCO;10045;;b1;2;8;SAO GONCALO;RJ;03/2003;7.814.595;127.584;2.926.539;2.425.560;4.888.056;207.487;1;0
BANCO DE INVESTIMENTOS CREDIT SUISSE FIRST BOSTON S.A.;33987793;CREDIT SUISSE;30771;;b2;3;13;SAO PAULO;SP;03/2003;7.397.409;263.338;6.701.533;4.000.966;695.876;-32.479;2;0
BANCO PACTUAL S.A.;30306294;PACTUAL;49944;;b1;2;8;RIO DE JANEIRO;RJ;03/2003;7.272.415;33.104;6.730.326;4.228.713;542.089;49.938;3;0
BANCO J.P. MORGAN S.A.;33172537;JP MORGAN CHASE;20107;;b1;3;8;SAO PAULO;SP;03/2003;7.081.075;117.097;5.828.448;2.338.955;1.252.627;108.244;2;1
BANKBOSTON, N.A.;33140666;BANKBOSTON;30300;;b1;3;28;SAO PAULO;SP;03/2003;6.818.177;2.973.955;6.311.780;4.148.628;506.397;125.592;1;0
LLOYDS BANK PLC;61383170;LLOYDS;20121;;b1;3;28;SAO PAULO;SP;03/2003;6.521.195;883.720;5.923.038;3.091.074;598.157;23.740;2;0
BANCO MERCANTIL-FINASA S.A. - SAO PAULO;61065421;BRADESCO;10045;;b1;2;8;SAO GONCALO;RJ;03/2003;6.010.479;1.686.177;5.063.258;4.553.190;947.221;23.531;220;70
BANCO SANTOS S.A.;58257619;SANTOS;50177;;b1;2;8;SAO PAULO;SP;03/2003;5.927.091;2.317.052;5.467.667;4.716.880;459.424;22.560;4;2
BANCO FIBRA S.A.;58616418;FIBRA;49951;;b1;2;8;SAO PAULO;SP;03/2003;5.525.048;560.506;5.152.081;4.201.078;372.968;21.533;1;0
BANCO BANQUE NATIONALE DE PARIS BRASIL S.A.;1522368;;;;b1;3;8;SAO PAULO;SP;03/2003;5.071.486;723.762;4.680.944;1.767.228;390.542;63.910;4;0
BANCO RURAL S.A.;33124959;RURAL;31244;;b1;2;8;RIO DE JANEIRO;RJ;03/2003;5.036.779;2.716.925;4.488.120;3.795.755;548.659;9.363;56;19
BCN LEASING - ARRENDAMENTO MERCANTIL S/A;62868302;BRADESCO;10045;;n1;2;19;SAO GONCALO;RJ;03/2003;4.567.488;1.307.276;3.752.535;1.791.516;814.953;25.990;1;0
BANCO ALFA DE INVESTIMENTO S.A.;60770336;ALFA;51293;;b2;2;13;SAO PAULO;SP;03/2003;4.300.938;2.185.272;3.753.311;3.196.677;547.627;15.192;9;0
ITAUCARD FINANCEIRA S.A. CREDITO, FINANCIAM E INVESTIMENTO;17192451;ITAU;10069;;n1;2;14;SAO PAULO;SP;03/2003;4.212.321;1.574.371;1.629.418;7.600;2.582.903;231.318;1;0
BANCO FINASA S.A.;57561615;BRADESCO;10045;;b1;2;8;SAO GONCALO;RJ;03/2003;4.204.016;3.955.063;3.961.795;3.608.945;242.221;26.550;2;0
BANCO DE PERNAMBUCO S.A. - BANDEPE;10866788;ABN AMRO;10076;;b1;3;8;SAO PAULO;SP;03/2003;3.856.198;257.683;2.072.928;867.845;1.783.269;54.025;57;43
BANCO DA AMAZONIA S.A.;4902979;;;;b1;1;2;BELEM;PA;03/2003;3.845.105;405.794;2.563.769;1.566.657;1.281.336;54.595;84;10
BANCO MERCANTIL DO BRASIL S.A.;17184037;MERCANTIL DO BRASIL;20152;;b1;2;8;BELO HORIZONTE;MG;03/2003;3.585.511;1.590.181;3.213.854;2.967.164;371.657;7.202;200;7
BANCO WESTLB DO BRASIL S.A.;61088183;WESTLB;32078;;b1;3;2;SAO PAULO;SP;03/2003;3.569.389;424.632;3.230.800;1.547.112;338.589;19.755;2;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;;;;b1;3;8;SAO PAULO;SP;03/2003;3.423.926;1.056.340;3.294.259;1.828.735;129.668;13.915;1;0
BANK OF AMERICA - BRASIL S.A. - BANCO MULTIPLO;92791813;BANK OF AMERICA;50146;;b1;3;8;SAO PAULO;SP;03/2003;3.092.007;109.448;2.487.114;510.252;604.894;-21.461;1;0
DRESDNER BANK LATEINAMERIKA AKTIENGESELLSCHAFT;60044112;DRESDNER;51059;;b1;3;28;SAO PAULO;SP;03/2003;3.068.994;699.108;2.831.278;1.492.505;237.717;49.517;3;0
