Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BANCO DO BRASIL S.A.;0;BB;49906;;b1;1;1;BRASILIA;DF;03/2012;13.276.197;172.303.388;82.706.091;342.824.987;-16.727.823;326.097.164;0;25.863;0;0;25.863;119.969.996;103.926.495;38.481.797;856.786.991;0;856.786.991
ITAÚ UNIBANCO S.A.;60701190;ITAU;10069;;b1;2;8;SAO PAULO;SP;03/2012;5.788.925;238.820.531;175.512.909;143.818.061;-14.136.636;129.681.425;28.507;1.391.346;1.052.697;-31.970;2.440.580;45.004.579;73.881.305;138.218.469;809.348.723;1.052.697;808.296.025
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;;b1;2;8;OSASCO;SP;03/2012;17.321.734;124.908.663;200.473.326;176.112.558;-14.347.868;161.764.691;15.162;4.588.720;3.409.324;-106.986;7.906.220;45.909.740;63.716.992;121.349.233;743.350.597;3.409.324;739.941.273
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;;b4;1;4;RIO DE JANEIRO;RJ;03/2012;1.821;5.253.971;75.554.221;213.540.215;-1.904.777;211.635.438;0;0;0;0;0;12.180.392;220.573.652;92.744.646;617.944.141;0;617.944.141
CAIXA ECONOMICA FEDERAL;360305;;;;b1;1;6;BRASILIA;DF;03/2012;4.407.806;61.885.984;114.178.280;268.830.701;-16.470.060;252.360.641;0;0;0;0;0;32.153.165;85.808.573;7.592.535;558.386.985;0;558.386.985
BANCO SANTANDER (BRASIL) S.A.;90400888;SANTANDER;30379;;b1;3;8;SAO PAULO;SP;03/2012;3.548.148;68.302.012;92.191.205;127.617.992;-9.860.978;117.757.014;1.348;526.590;388.889;-10.961;905.866;67.901.453;44.343.144;58.691.603;453.640.444;388.889;453.251.555
DIBENS LEASING S.A. ARRENDAMENTO MERCANTIL;65654303;ITAU;10069;;n1;2;19;SAO PAULO;SP;03/2012;6.487;143.686.655;202.726;0;0;0;264.752;15.460.433;10.690.518;-507.055;25.908.649;1.212.663;48.715;5.305.285;176.371.179;10.690.518;165.680.661
BANCO ITAÚ BBA S.A.;17298092;ITAU;10069;;b1;2;8;SAO PAULO;SP;03/2012;128.983;11.475.503;55.000.730;43.757.870;-452.099;43.305.771;95.908;3.433.900;1.928.690;-82.850;5.375.648;10.297.617;5.529.547;12.573.858;143.687.657;1.928.690;141.758.967
HSBC BANK BRASIL S.A. - BANCO MULTIPLO;1701201;HSBC;51152;;b1;3;8;CURITIBA;PR;03/2012;1.747.678;19.245.623;21.743.740;38.823.223;-2.824.745;35.998.478;17.555;3.799.552;1.999.339;-75.979;5.740.467;32.082.288;19.196.890;6.920.115;142.675.279;1.999.339;140.675.940
BANCO ITAUCARD S.A.;17192451;ITAU;10069;;b2;2;8;SAO PAULO;SP;03/2012;213.745;9.762.087;1.948.414;41.703.726;-6.296.942;35.406.785;295.754;9.855.944;5.878.334;-335.835;15.694.197;26.844.652;874.184;42.816.435;133.560.499;5.878.334;127.682.165
