Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BANCO DO BRASIL S.A.;0;BB;49906;80329;b1;1;1;BRASILIA;DF;12/2015;12.568.002;331.896.476;150.260.398;599.684.391;-31.215.144;568.469.247;0;0;0;0;0;179.315.328;66.331.345;47.926.672;1.356.767.468;0;1.356.767.468
CAIXA ECONOMICA FEDERAL;360305;;;80738;b1;1;6;BRASILIA;DF;12/2015;11.510.594;153.488.590;181.228.569;667.349.338;-33.476.881;633.872.457;0;0;0;0;0;74.903.010;135.903.215;12.849.609;1.203.756.044;0;1.203.756.044
ITAÚ UNIBANCO S.A.;60701190;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;12/2015;6.707.834;314.759.715;317.311.973;234.112.472;-22.244.111;211.868.361;3.314;180.928;145.314;-6.007;323.549;106.141.148;57.986.752;121.662.257;1.136.761.589;145.314;1.136.616.274
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;12/2015;34.147.449;196.359.756;239.396.466;237.998.402;-20.721.410;217.276.992;79;65.027;64.137;-606;128.637;75.824.266;57.060.727;128.795.448;948.989.740;64.137;948.925.604
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;81847;b4;1;4;RIO DE JANEIRO;RJ;12/2015;2.409;32.610.811;101.805.751;391.660.670;-3.752.402;387.908.269;0;0;0;0;0;24.418.845;305.333.133;73.779.137;925.858.356;0;925.858.356
BANCO SANTANDER (BRASIL) S.A.;90400888;SANTANDER;30379;80185;b1;3;8;SAO PAULO;SP;12/2015;4.769.396;68.589.203;183.666.852;149.261.227;-13.287.004;135.974.223;1;28.754;28.730;-11;57.474;192.168.142;56.615.708;71.568.362;713.409.361;28.730;713.380.631
DIBENS LEASING S.A. ARRENDAMENTO MERCANTIL;65654303;ITAU;10069;80099;n1;2;19;SAO PAULO;SP;12/2015;103;165.405.550;99.735;0;0;0;0;242;26;-24;244;284.486;0;2.126.833;167.916.951;26;167.916.926
HSBC BANK BRASIL S.A. - BANCO MULTIPLO;1701201;HSBC;51152;80525;b1;3;8;CURITIBA;PR;12/2015;2.758.339;20.070.352;33.890.097;45.683.977;-3.299.573;42.384.403;14.381;873.977;106.898;-109.378;885.877;46.535.133;13.248.441;5.608.696;165.381.338;106.898;165.274.440
BANCO SAFRA S.A.;58160789;SAFRA;10083;80109;b1;2;8;SAO PAULO;SP;12/2015;250.599;38.943.048;52.584.079;24.495.591;-2.158.002;22.337.589;6.201;68.865;75.064;1;150.129;10.539.510;1.362.374;7.024.321;133.191.649;75.064;133.116.585
ITAÚ UNIBANCO HOLDING S.A.;60872504;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;12/2015;28.001;47.643.687;389.765;0;0;0;0;0;0;0;0;6.647.000;6.986;74.561.504;129.276.944;0;129.276.944
BANCO BTG PACTUAL S.A.;30306294;BTG PACTUAL;49944;80336;b1;2;8;RIO DE JANEIRO;RJ;12/2015;1.172.362;24.805.304;35.515.519;7.582.459;-826.733;6.755.726;0;0;0;0;0;29.028.867;1.755.935;28.835.427;127.869.140;0;127.869.140
BANCO ITAUCARD S.A.;17192451;ITAU;10069;80099;b2;2;8;SAO PAULO;SP;12/2015;421.738;1.301.124;10.109.641;28.770.546;-5.393.850;23.376.697;42.664;7.213.417;4.420.755;-146.446;11.530.390;48.761.392;1.728.712;14.411.562;111.641.255;4.420.755;107.220.500
BANCO VOTORANTIM S.A.;59588111;VOTORANTIM;51011;80484;b1;2;8;SAO PAULO;SP;12/2015;87.502;37.357.366;43.185.977;11.913.640;-938.544;10.975.096;0;0;0;0;0;7.201.331;250.314;4.728.353;103.785.939;0;103.785.939
BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;47509120;BRADESCO;10045;80075;n1;2;19;OSASCO;SP;12/2015;2.378;56.273.025;34.974.107;0;0;0;98.361;5.315.265;2.582.986;-179.532;7.817.080;965.574;42.649;196.257;100.271.071;2.582.986;97.688.085
BANCO CITIBANK S.A.;33479023;CITIBANK;30403;80192;b1;3;8;SAO PAULO;SP;12/2015;822.006;13.931.039;22.112.515;15.053.434;-826.870;14.226.564;0;0;0;0;0;18.600.601;3.024.205;1.628.841;74.345.770;0;74.345.770
SANTANDER LEASING S.A. ARRENDAMENTO MERCANTIL;47193149;SANTANDER;30379;80185;n1;3;19;SAO PAULO;SP;12/2015;11.093;58.426.519;10.654.632;0;0;0;8.237;2.912.683;993.965;-47.915;3.866.970;1.922.645;3.165;197.097;75.082.122;993.965;74.088.156
BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;92702067;BANRISUL;30173;80154;b1;1;8;PORTO ALEGRE;RS;12/2015;849.627;500.000;20.261.049;30.067.881;-2.085.745;27.982.136;240;113.862;56.861;-6.256;164.707;5.351.611;9.520.052;1.294.991;65.924.171;56.861;65.867.310
BB-LEASING S/A ARRENDAMENTO MERCANTIL;31546476;BB;49906;80329;n1;1;19;BRASILIA;DF;12/2015;187;3.637.891;51.359.117;0;0;0;2.778;782.419;303.724;-39.178;1.049.743;725.233;2.460;757;56.775.388;303.724;56.471.664
BANCO BRADESCO FINANCIAMENTOS S.A.;7207996;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;12/2015;650;9.027.460;79.598;32.812.712;-1.118.910;31.693.802;852;438.830;338.816;-6.154;772.344;5.722.258;1.771.275;438.509;49.505.897;338.816;49.167.082
BANCO BNP PARIBAS BRASIL S.A.;1522368;BNP PARIBAS;51516;80673;b1;3;8;SAO PAULO;SP;12/2015;98.570;8.603.057;12.066.667;980.208;-16.788;963.420;0;0;0;0;0;25.420.949;62.116;36.952;47.251.730;0;47.251.730
BV FINANCEIRA S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;1149953;VOTORANTIM;51011;80484;n1;2;14;SAO PAULO;SP;12/2015;11.544;0;7.339.843;32.804.439;-2.110.424;30.694.015;0;0;0;0;0;6.108.449;444.633;121.798;44.720.282;0;44.720.282
BANCO ITAÚ BMG CONSIGNADO S.A.;33885724;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;12/2015;3;8.165.774;157;29.270.733;-860.001;28.410.732;0;0;0;0;0;2.255.027;3.170.027;263.727;42.265.447;0;42.265.447
BANCO DO NORDESTE DO BRASIL S.A.;7237373;;;81593;b1;1;8;FORTALEZA;CE;12/2015;209.975;12.445.108;12.327.271;13.122.320;-922.410;12.199.910;0;0;0;0;0;3.749.525;255.656;234.489;41.421.935;0;41.421.935
