Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j);
;;;;;;;;;;;Depósito Total;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Outros Depósitos (a5);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;;
BANCO DO BRASIL S.A.;0;BB;49906;80329;b1;1;1;BRASILIA;DF;03/2018;59.153.047;162.560.210;7.089.744;176.571.731;7.385.803;412.760.535;424.360.270;16.546.271;86.492.002;5.243.568;0;100.018;108.381.860;155.988.440;1.101.491.105;10.996.994;175.289.793;1.287.777.892;406.765;89.772.628;1.377.957.285
CAIXA ECONOMICA FEDERAL;360305;;;80738;b1;1;6;BRASILIA;DF;03/2018;27.682.215;278.725.023;609.785;190.485.986;10.155.116;507.658.125;157.488.318;75.093.304;130.089;30.706.465;10.278.503;740.415;116.948.776;278.816.446;1.060.911.665;1.078.376;172.869.562;1.234.859.602;0;37.611.335;1.272.470.937
ITAÚ UNIBANCO S.A.;60701190;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;03/2018;17.362.908;111.096.787;106.429.126;135.941.590;410.975;371.241.386;333.543.535;16.428.064;16.541.527;36.449.288;33.677.054;4.401.789;107.497.722;67.267.877;879.550.520;32.282.687;102.077.239;1.013.910.446;438.696;70.320.295;1.084.669.437
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;03/2018;30.609.786;101.777.091;22.320.946;126.690.052;473.793;281.871.668;288.100.139;26.355.375;11.292.023;118.706.296;1.664.151;444.648;158.462.492;85.834.286;814.268.586;16.443.070;115.074.680;945.786.336;82.070;113.775.893;1.059.644.299
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;81847;b4;1;4;RIO DE JANEIRO;RJ;03/2018;0;0;0;0;11.011.189;11.011.189;21.342.042;0;1.556.918;0;20.126.608;0;21.683.526;402.353.850;456.390.607;949.373;323.752.437;781.092.417;0;74.183.669;855.276.086
BANCO SANTANDER (BRASIL) S.A.;90400888;SANTANDER;30379;80185;b1;3;8;SAO PAULO;SP;03/2018;14.452.826;41.408.726;6.744.904;150.965.619;139.377;213.711.451;154.610.441;27.231.079;9.369.938;34.122.048;20.290.612;2.224.706;93.238.384;43.450.698;505.010.974;7.887.655;130.045.990;642.944.619;324.337;65.756.779;709.025.735
ITAÚ UNIBANCO HOLDING S.A.;60872504;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;03/2018;0;0;0;0;0;0;0;0;0;0;23.310.643;0;23.310.643;0;23.310.643;3.923.365;1.986.103;29.220.111;0;119.735.213;148.955.324
BANCO SAFRA S.A.;58160789;SAFRA;10083;80109;b1;2;8;SAO PAULO;SP;03/2018;552.239;1.925.368;13.585.079;10.479.487;151;26.542.324;45.974.377;914.107;5.770.489;21.759.320;2.609.933;3.085.313;34.139.162;4.456.014;111.111.877;1.468.430;10.433.127;123.013.434;44.602;10.129.063;133.187.099
BANCO BTG PACTUAL S.A.;30306294;BTG PACTUAL;49944;80336;b1;2;8;RIO DE JANEIRO;RJ;03/2018;159.050;0;584.566;5.585.477;0;6.329.093;34.900.275;977.077;555.148;4.599.500;0;94.246;6.225.971;12.817.035;60.272.374;30.790.583;19.138.660;110.201.617;74.154;18.648.026;128.923.796
BANCO ITAUCARD S.A.;17192451;ITAU;10069;80099;b2;2;8;SAO PAULO;SP;03/2018;310.351;0;38.551.173;0;2.667;38.864.191;709.928;0;0;0;0;0;0;175.417;39.749.536;235.211;46.662.433;86.647.179;1.149.911;9.058.413;96.855.504
BANCO VOTORANTIM S.A.;59588111;VOTORANTIM;51011;80484;b1;2;8;SAO PAULO;SP;03/2018;74.071;0;2.469.708;7.624.482;0;10.168.261;30.063.906;586.688;2.026.525;20.537.207;0;8.393;23.158.813;3.616.558;67.007.538;3.196.125;8.744.344;78.948.007;32.524;9.073.840;88.054.370
CIELO S.A.;1027058;;;84710;n4;2;41;BARUERI;SP;03/2018;0;0;0;0;0;0;0;0;0;0;0;0;0;7.708.740;7.708.740;0;65.184.688;72.893.428;0;9.937.678;82.831.107
BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;92702067;BANRISUL;30173;80154;b1;1;8;PORTO ALEGRE;RS;03/2018;2.783.717;8.486.221;88.825;35.621.327;7.648;46.987.738;3.321.169;678.064;0;1.574.237;0;0;2.252.301;3.075.353;55.636.562;361.474;8.148.304;64.146.340;21.354;7.194.798;71.362.492
DIBENS LEASING S.A. ARRENDAMENTO MERCANTIL;65654303;ITAU;10069;80099;n1;2;19;SAO PAULO;SP;03/2018;0;0;0;0;0;0;0;0;0;0;0;61.598.242;61.598.242;0;61.598.242;0;151.083;61.749.325;0;4.970.258;66.719.583
BANCO CITIBANK S.A.;33479023;CITIBANK;30403;80192;b1;3;8;SAO PAULO;SP;03/2018;3.737.715;0;3.758.600;9.528.145;130.577;17.155.038;7.848.400;0;0;1.589.762;0;610.752;2.200.514;11.218.446;38.422.398;4.841.985;17.704.145;60.968.528;48.646;5.186.788;66.203.962
REDECARD S.A.;1425787;;;80099;n4;2;41;SAO PAULO;SP;03/2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45.054.128;45.054.128;60;15.751.345;60.805.533
BANCO DO NORDESTE DO BRASIL S.A.;7237373;;;81593;b1;1;8;FORTALEZA;CE;03/2018;261.200;2.173.416;1.506.243;5.910.353;1.915.767;11.766.978;938.029;0;163.933;0;1.009.515;0;1.173.448;3.031.005;16.909.460;0;36.036.091;52.945.551;0;3.642.120;56.587.671
BANCO BRADESCO FINANCIAMENTOS S.A.;7207996;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;03/2018;0;0;31.337.408;0;0;31.337.408;0;0;0;0;0;0;0;0;31.337.408;0;2.964.559;34.301.967;265.527;10.506.958;45.074.452
BANCO COOPERATIVO DO BRASIL S.A. - BANCOOB;2038232;BANCOOB;51750;80879;b1;2;11;BRASILIA;DF;03/2018;44.968;4.085.079;25.675.944;439.925;0;30.245.916;4.186.535;0;257.101;0;0;0;257.101;2.955.087;37.644.639;0;5.680.694;43.325.333;123;1.628.642;44.954.098
BANCO COOPERATIVO SICREDI S.A.;1181521;;;80745;b1;2;11;PORTO ALEGRE;RS;03/2018;86.369;10.162.270;6.826.486;48.639;0;17.123.764;14.875.055;0;420.076;4.632;0;0;424.707;8.400.900;40.824.426;128;2.189.408;43.013.963;0;1.241.128;44.255.090
BANCO BRADESCO CARTÕES S.A.;59438325;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;03/2018;8;0;16.087.857;0;0;16.087.865;0;0;0;0;0;0;0;0;16.087.865;17.754;21.113.784;37.219.403;0;4.190.020;41.409.422
BANCO J.P. MORGAN S.A.;33172537;JP MORGAN CHASE;20107;80116;b1;3;8;SAO PAULO;SP;03/2018;157.932;0;2.027.452;5.603.008;0;7.788.392;6.280.733;0;0;0;0;123.251;123.251;12.680.183;26.872.559;2.939.274;6.979.275;36.791.108;1.551;4.275.658;41.068.317
BV FINANCEIRA S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;1149953;VOTORANTIM;51011;80484;n1;2;14;SAO PAULO;SP;03/2018;0;0;27.225.696;0;0;27.225.696;0;0;0;0;0;0;0;0;27.225.696;19.043;12.400.695;39.645.434;125;750.258;40.395.817
AYMORÉ CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;7707650;SANTANDER;30379;80185;n1;3;14;SAO PAULO;SP;03/2018;18.451;0;35.221.463;0;0;35.239.914;0;0;0;0;0;0;0;0;35.239.914;0;2.781.525;38.021.439;0;1.757.532;39.778.972
BANCO BNP PARIBAS BRASIL S.A.;1522368;BNP PARIBAS;51516;80673;b1;3;8;SAO PAULO;SP;03/2018;768.225;0;234.364;5.002.342;140.070;6.145.001;2.889.489;0;0;4.189.240;0;1.274.398;5.463.639;6.184.900;20.683.028;2.776.547;13.303.243;36.762.819;2.367;2.167.126;38.932.312
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;;;81713;b1;3;8;SAO PAULO;SP;03/2018;98.921;0;13.628;2.987.150;0;3.099.699;191.983;0;0;0;0;0;0;4.504.376;7.796.058;395.721;28.399.696;36.591.474;1.362;1.443.563;38.036.399
BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;47509120;BRADESCO;10045;80075;n1;2;19;OSASCO;SP;03/2018;0;0;12.000.000;0;0;12.000.000;0;0;0;0;0;19.604.893;19.604.893;16.314;31.621.207;0;2.314.503;33.935.710;0;3.426.836;37.362.546
BANCO ITAÚ CONSIGNADO S.A.;33885724;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;03/2018;0;0;25.454.608;0;0;25.454.608;0;0;0;0;0;0;0;0;25.454.608;0;204.260;25.658.869;0;2.470.888;28.129.757
BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;33987793;CREDIT SUISSE;30771;80219;b2;3;13;SAO PAULO;SP;03/2018;176;0;416.996;420.920;0;838.093;10.951.161;0;0;298.665;0;474.062;772.727;2.388.790;14.950.771;1.577.438;8.016.518;24.544.726;19.067;3.534.050;28.097.843
BANCO ABC BRASIL S.A.;28195667;ABC-BRASIL;41856;80312;b1;3;8;SAO PAULO;SP;03/2018;62.125;0;682.712;4.827.242;0;5.572.080;722.572;964.796;2.695.394;4.971.071;0;21.337;8.652.598;5.052.708;19.999.957;443.879;3.555.391;23.999.228;31.269;3.419.861;27.450.358
BANCO PAN S.A.;59285411;PAN;31323;80257;b1;2;8;SAO PAULO;SP;03/2018;27.821;0;8.291.584;6.473.297;0;14.792.703;1.068.157;1.056.325;81.571;568.623;0;0;1.706.519;0;17.567.379;865.095;4.371.436;22.803.911;65;3.990.210;26.794.185
SANTANDER LEASING S.A. ARRENDAMENTO MERCANTIL;47193149;SANTANDER;30379;80185;n1;3;19;SAO PAULO;SP;03/2018;0;0;0;0;0;0;0;0;0;0;0;17.070.227;17.070.227;0;17.070.227;45.931;1.982.254;19.098.412;0;5.893.218;24.991.629
