Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BANCO DO BRASIL S.A.;0;BB;49906;;b1;1;1;BRASILIA;DF;03/2010;6.816.173;137.923.441;82.095.801;247.064.207;-16.520.268;230.543.939;2.344;54.395;0;0;56.739;91.126.688;53.958.833;27.428.860;629.950.474;0;629.950.474
ITAÚ UNIBANCO S.A.;60701190;ITAU;10069;;b1;2;8;SAO PAULO;SP;03/2010;6.168.980;207.612.461;102.023.258;98.990.802;-11.972.323;87.018.479;314.313;3.243.746;1.795.738;-94.040;5.259.757;38.622.091;31.913.636;124.925.821;603.544.484;1.795.738;601.748.746
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;;b1;2;8;OSASCO;SP;03/2010;5.407.619;132.758.202;101.765.865;122.005.568;-10.841.203;111.164.365;23.486;10.218.302;5.227.272;-213.847;15.255.214;40.181.982;38.689.222;86.453.044;531.675.513;5.227.272;526.448.241
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;;b4;1;4;RIO DE JANEIRO;RJ;03/2010;3.306;1.431.439;38.493.383;159.973.500;-3.299.739;156.673.761;0;0;0;0;0;5.609.316;137.080.149;44.124.687;383.416.042;0;383.416.042
CAIXA ECONOMICA FEDERAL;360305;;;;b1;1;6;BRASILIA;DF;03/2010;2.898.005;38.505.349;105.075.332;134.579.819;-9.085.357;125.494.462;0;0;0;0;0;18.134.406;68.893.174;5.314.578;364.315.306;0;364.315.306
BANCO SANTANDER (BRASIL) S.A.;90400888;SANTANDER;30379;;b1;3;8;SAO PAULO;SP;03/2010;3.743.554;39.210.315;80.467.498;95.266.538;-7.638.654;87.627.884;3.819;1.141.583;559.614;-55.334;1.649.683;56.276.959;21.141.803;51.555.677;341.673.372;559.614;341.113.758
BANCO ITAÚ BBA S.A.;17298092;ITAU;10069;;b1;2;8;SAO PAULO;SP;03/2010;63.426;35.779.354;42.351.991;32.017.883;-1.464.143;30.553.740;197.287;4.673.087;1.887.234;-86.708;6.670.900;6.107.037;1.159.559;5.898.334;128.584.342;1.887.234;126.697.108
HSBC BANK BRASIL S.A. - BANCO MULTIPLO;1701201;HSBC;51152;;b1;3;8;CURITIBA;PR;03/2010;1.436.085;23.711.971;18.879.615;29.097.932;-2.218.152;26.879.780;31.438;6.313.277;2.666.905;-160.736;8.850.884;18.632.792;9.170.266;5.573.391;113.134.784;2.666.905;110.467.880
BANCO VOTORANTIM S.A.;59588111;VOTORANTIM;51011;;b1;2;8;SAO PAULO;SP;03/2010;11.512;37.067.718;41.790.106;14.968.757;-249.427;14.719.329;0;0;0;0;0;2.841.905;1.818.339;3.495.992;101.744.900;0;101.744.900
BFB LEASING S.A. ARRENDAMENTO MERCANTIL;43425008;ITAU;10069;;n1;2;19;SAO PAULO;SP;03/2010;11.097;62.113.102;114.274;0;0;0;759.462;22.654.827;11.406.344;-758.940;34.061.694;444.335;154.280;4.944.046;101.842.828;11.406.344;90.436.483
DIBENS LEASING S.A. ARRENDAMENTO MERCANTIL;65654303;ITAU;10069;;n1;2;19;SAO PAULO;SP;03/2010;8.118;51.742.879;185.182;0;0;0;67.835;13.560.302;7.156.718;-391.909;20.392.946;1.220.202;401.824;5.793.532;79.744.683;7.156.718;72.587.965
BANCO ITAUCARD S.A.;17192451;ITAU;10069;;b2;2;8;SAO PAULO;SP;03/2010;150.595;919.287;1.523.583;18.826.278;-3.965.364;14.860.914;618.232;18.339.166;8.639.343;-382.454;27.214.287;17.217.263;1.288.125;17.572.423;80.746.476;8.639.343;72.107.133
ITAÚ UNIBANCO HOLDING S.A.;60872504;ITAU;10069;;b1;2;8;SAO PAULO;SP;03/2010;8;10.191.376;36.829;0;0;0;0;0;0;0;0;859.878;1.462;58.532.654;69.622.208;0;69.622.208
BANCO BRADESCO FINANCIAMENTOS S.A.;7207996;BRADESCO;10045;;b1;2;8;OSASCO;SP;03/2010;150;29.684.766;269.239;21.850.577;-1.328.149;20.522.428;54.261;11.779.787;5.665.147;-785.789;16.713.406;3.265.876;930.745;501.067;71.887.676;5.665.147;66.222.529
BANCO SAFRA S.A.;58160789;SAFRA;10083;;b1;2;8;SAO PAULO;SP;03/2010;96.129;18.714.180;15.430.297;17.450.283;-503.053;16.947.230;657.755;4.418.782;2.971.999;-147.348;7.901.187;3.136.316;1.039.591;4.311.595;67.576.525;2.971.999;64.604.526
BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;47509120;BRADESCO;10045;;n1;2;19;OSASCO;SP;03/2010;85;44.171.433;1.289.024;0;0;0;112.899;8.741.935;2.627.687;-454.268;11.028.254;814.622;43.668;146.357;57.493.443;2.627.687;54.865.756
