Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
BANCO DO BRASIL S.A.;0;BB;49906;80329;b1;1;1;BRASILIA;DF;09/2015;1.337.935.159;640.364.784;1.265.523.749;1.048.438.816;72.411.410;3.014.754;5.551;1.477
CAIXA ECONOMICA FEDERAL;360305;;;80738;b1;1;6;BRASILIA;DF;09/2015;1.156.038.883;666.055.525;1.128.943.663;993.910.584;27.095.220;2.742.958;3.405;844
ITAÚ UNIBANCO S.A.;60701190;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;09/2015;1.101.318.927;240.865.885;1.045.446.246;870.418.712;55.872.681;1.440.544;3.836;929
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;09/2015;956.730.251;249.755.895;870.497.511;777.827.191;86.232.739;4.119.621;4.612;1.230
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;81847;b4;1;4;RIO DE JANEIRO;RJ;09/2015;937.837.984;383.632.101;904.044.396;618.991.371;33.793.587;3.124.459;4;0
BANCO SANTANDER (BRASIL) S.A.;90400888;SANTANDER;30379;80185;b1;3;8;SAO PAULO;SP;09/2015;721.270.833;179.902.664;662.021.349;467.405.755;59.249.484;1.257.607;2.643;1.178
HSBC BANK BRASIL S.A. - BANCO MULTIPLO;1701201;HSBC;51152;80525;b1;3;8;CURITIBA;PR;09/2015;170.312.823;55.993.235;161.016.093;110.176.268;9.296.730;-244.389;851;459
DIBENS LEASING S.A. ARRENDAMENTO MERCANTIL;65654303;ITAU;10069;80099;n1;2;19;SAO PAULO;SP;09/2015;150.059.295;396;146.420.975;146.291.934;3.638.319;215.089;1;0
BANCO BTG PACTUAL S.A.;30306294;BTG PACTUAL;49944;80336;b1;2;8;RIO DE JANEIRO;RJ;09/2015;140.515.619;10.897.998;121.650.777;79.839.521;18.864.842;1.848.047;9;0
BANCO SAFRA S.A.;58160789;SAFRA;10083;80109;b1;2;8;SAO PAULO;SP;09/2015;125.312.760;30.609.103;116.594.998;101.914.470;8.717.762;433.104;106;5
ITAÚ UNIBANCO HOLDING S.A.;60872504;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;09/2015;118.376.214;0;10.355.991;7.675.849;108.020.223;5.687.351;1;0
BANCO ITAUCARD S.A.;17192451;ITAU;10069;80099;b2;2;8;SAO PAULO;SP;09/2015;106.134.115;66.444.033;86.431.528;44.215.214;19.702.588;1.137.088;1;0
BANCO VOTORANTIM S.A.;59588111;VOTORANTIM;51011;80484;b1;2;8;SAO PAULO;SP;09/2015;99.774.894;13.856.379;91.997.210;65.661.702;7.777.683;136.935;15;0
BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;47509120;BRADESCO;10045;80075;n1;2;19;OSASCO;SP;09/2015;85.208.037;3.240.896;82.104.550;78.403.311;3.103.488;62.049;1;0
BANCO BRADESCO CARTÕES S.A.;59438325;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;09/2015;81.305.630;18.738.397;36.213.130;21.703.984;45.092.500;1.559.756;2;1
BANCO CITIBANK S.A.;33479023;CITIBANK;30403;80192;b1;3;8;SAO PAULO;SP;09/2015;78.839.563;19.516.610;74.082.388;40.580.551;4.757.175;198.671;126;18
BANCO BRADESCO BERJ S.A.;33147315;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;09/2015;77.949.137;1.326.915;23.524.110;20.648.115;54.425.027;1.190.341;2;0
SANTANDER LEASING S.A. ARRENDAMENTO MERCANTIL;47193149;SANTANDER;30379;80185;n1;3;19;SAO PAULO;SP;09/2015;71.103.141;2.178.175;65.733.268;63.111.341;5.369.873;140.290;1;0
BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;92702067;BANRISUL;30173;80154;b1;1;8;PORTO ALEGRE;RS;09/2015;64.452.837;31.089.236;58.340.152;50.476.123;6.112.685;359.331;532;205
BB-LEASING S/A ARRENDAMENTO MERCANTIL;31546476;BB;49906;80329;n1;1;19;BRASILIA;DF;09/2015;54.677.598;503.254;50.545.703;49.634.467;4.131.895;72.622;1;0
BANCO BRADESCO FINANCIAMENTOS S.A.;7207996;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;09/2015;53.049.103;34.205.634;42.797.731;39.168.685;10.251.372;363.446;2;0
BANCO BNP PARIBAS BRASIL S.A.;1522368;BNP PARIBAS;51516;80673;b1;3;8;SAO PAULO;SP;09/2015;46.025.579;3.267.494;44.445.785;14.572.935;1.579.793;83.317;4;0
BV FINANCEIRA S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;1149953;VOTORANTIM;51011;80484;n1;2;14;SAO PAULO;SP;09/2015;43.851.819;34.564.448;42.339.360;22.810.524;1.512.459;323.678;80;0
BANCO ITAÚ BMG CONSIGNADO S.A.;33885724;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;09/2015;42.442.777;29.532.913;40.166.350;39.947.120;2.276.427;63.676;1;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;;;81593;b1;1;8;FORTALEZA;CE;09/2015;41.524.455;13.996.014;38.781.928;18.778.996;2.742.527;42.816;303;3
BANCO J.P. MORGAN S.A.;33172537;JP MORGAN CHASE;20107;80116;b1;3;8;SAO PAULO;SP;09/2015;39.339.823;1.679.519;35.677.699;15.106.094;3.662.123;53.627;5;1
BANCO SOCIETE GENERALE BRASIL S.A.;61533584;SOCIETE GENERALE;31859;80264;b1;3;8;SAO PAULO;SP;09/2015;38.620.813;1.754.427;37.578.835;8.678.839;1.041.977;-88.542;1;0
BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;33987793;CREDIT SUISSE;30771;80219;b2;3;13;SAO PAULO;SP;09/2015;33.855.168;2.292.234;30.269.463;21.050.343;3.585.705;187.514;4;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;DEUTSCHE;51183;80532;b1;3;8;SAO PAULO;SP;09/2015;30.581.351;3.382.610;28.715.886;6.290.379;1.865.465;123.050;2;0
AYMORÉ CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;7707650;SANTANDER;30379;80185;n1;3;14;SAO PAULO;SP;09/2015;30.539.056;25.909.457;28.767.166;26.787.615;1.771.889;259.101;98;1
