Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
BANCO DO BRASIL S.A.;0;BB;49906;80329;b1;1;1;BRASILIA;DF;03/2016;1.381.186.613;649.858.086;1.308.108.131;1.074.301.560;73.078.482;2.310.401;5.429;1.468
CAIXA ECONOMICA FEDERAL;360305;;;80738;b1;1;6;BRASILIA;DF;03/2016;1.242.076.382;684.162.065;1.215.208.233;1.081.542.034;26.868.149;554.794;3.411;840
ITAÚ UNIBANCO S.A.;60701190;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;03/2016;1.074.056.864;231.265.332;1.015.904.204;879.799.672;58.152.661;2.539.181;3.675;944
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;03/2016;952.321.996;248.769.273;858.991.869;751.189.863;93.330.127;4.121.411;4.503;1.169
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;81847;b4;1;4;RIO DE JANEIRO;RJ;03/2016;922.789.895;378.373.565;885.757.473;595.133.903;37.032.422;1.598.148;4;0
BANCO SANTANDER (BRASIL) S.A.;90400888;SANTANDER;30379;80185;b1;3;8;SAO PAULO;SP;03/2016;729.698.862;178.136.125;669.381.214;498.222.093;60.317.648;1.227.722;2.652;1.180
DIBENS LEASING S.A. ARRENDAMENTO MERCANTIL;65654303;ITAU;10069;80099;n1;2;19;SAO PAULO;SP;03/2016;170.283.600;53;166.260.422;166.006.372;4.023.179;284.458;1;0
HSBC BANK BRASIL S.A. - BANCO MULTIPLO;1701201;HSBC;51152;80525;b1;3;8;CURITIBA;PR;03/2016;166.817.768;54.739.387;158.188.146;111.310.885;8.629.622;-302.473;851;433
BANCO SAFRA S.A.;58160789;SAFRA;10083;80109;b1;2;8;SAO PAULO;SP;03/2016;130.508.897;27.608.025;121.255.300;109.498.111;9.253.597;461.505;109;5
ITAÚ UNIBANCO HOLDING S.A.;60872504;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;03/2016;127.376.080;0;16.960.475;14.235.225;110.415.605;4.262.594;1;0
BANCO BTG PACTUAL S.A.;30306294;BTG PACTUAL;49944;80336;b1;2;8;RIO DE JANEIRO;RJ;03/2016;120.237.888;8.409.908;99.891.122;57.776.428;20.346.766;1.008.510;7;0
BANCO ITAUCARD S.A.;17192451;ITAU;10069;80099;b2;2;8;SAO PAULO;SP;03/2016;105.929.175;62.467.130;86.241.876;43.078.015;19.687.298;276.541;1;0
BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;47509120;BRADESCO;10045;80075;n1;2;19;OSASCO;SP;03/2016;103.192.295;2.649.152;100.040.458;96.725.903;3.151.836;54.004;1;0
BANCO VOTORANTIM S.A.;59588111;VOTORANTIM;51011;80484;b1;2;8;SAO PAULO;SP;03/2016;100.091.566;12.497.292;92.011.564;78.570.795;8.080.002;86.211;14;0
SANTANDER LEASING S.A. ARRENDAMENTO MERCANTIL;47193149;SANTANDER;30379;80185;n1;3;19;SAO PAULO;SP;03/2016;89.026.330;2.085.902;83.439.624;81.462.364;5.586.706;78.523;1;0
BANCO CITIBANK S.A.;33479023;CITIBANK;30403;80192;b1;3;8;SAO PAULO;SP;03/2016;79.212.619;20.817.743;74.061.903;47.113.808;5.150.716;51.167;126;17
BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;92702067;BANRISUL;30173;80154;b1;1;8;PORTO ALEGRE;RS;03/2016;64.924.941;31.149.633;58.604.693;51.038.462;6.320.248;188.077;535;206
BB-LEASING S/A ARRENDAMENTO MERCANTIL;31546476;BB;49906;80329;n1;1;19;BRASILIA;DF;03/2016;57.992.946;451.683;53.760.357;52.970.604;4.232.590;64.907;1;0
