Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j);
;;;;;;;;;;;Depósito Total;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Outros Depósitos (a5);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;;
BANCO DO BRASIL S.A.;0;BB;49906;80329;b1;1;1;BRASILIA;DF;12/2017;60.297.683;160.289.875;6.766.623;168.601.335;7.394.221;403.349.737;386.009.997;16.885.957;88.897.938;3.874.634;0;102.553;109.761.082;156.642.005;1.055.762.822;11.582.349;172.502.229;1.239.847.400;392.489;87.530.780;1.327.770.668
CAIXA ECONOMICA FEDERAL;360305;;;80738;b1;1;6;BRASILIA;DF;12/2017;32.389.648;276.693.320;577.401;186.537.181;10.922.318;507.119.869;148.663.402;82.382.835;141.779;34.254.144;10.681.851;749.576;128.210.185;271.757.424;1.055.750.880;631.211;170.688.856;1.227.070.947;0;34.407.851;1.261.478.797
ITAÚ UNIBANCO S.A.;60701190;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;12/2017;18.321.561;108.942.734;126.592.749;132.433.848;367.764;386.658.655;352.549.046;18.524.789;15.100.116;27.691.724;31.367.581;4.387.276;97.071.487;67.638.364;903.917.552;27.577.937;94.869.583;1.026.365.072;438.473;61.639.515;1.088.443.059
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;12/2017;31.484.901;103.332.697;31.987.905;116.929.730;441.814;284.177.047;317.108.436;27.020.910;10.973.682;109.034.408;1.656.698;368.485;149.054.184;87.840.225;838.179.891;13.495.631;98.872.121;950.547.644;102.158;110.457.476;1.061.107.277
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;81847;b4;1;4;RIO DE JANEIRO;RJ;12/2017;0;0;0;0;11.448.446;11.448.446;16.834.041;0;2.277.781;0;19.968.996;0;22.246.777;427.106.701;477.635.964;679.799;320.303.976;798.619.739;0;62.836.307;861.456.046
BANCO SANTANDER (BRASIL) S.A.;90400888;SANTANDER;30379;80185;b1;3;8;SAO PAULO;SP;12/2017;15.366.645;40.572.369;27.713.333;135.897.482;145.332;219.695.161;142.707.442;27.713.874;8.854.053;31.685.936;18.988.971;1.990.267;89.233.101;37.276.508;488.912.213;8.745.082;129.248.247;626.905.541;353.193;63.319.760;690.578.494
ITAÚ UNIBANCO HOLDING S.A.;60872504;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;12/2017;0;0;0;0;0;0;0;0;0;0;22.956.657;0;22.956.657;0;22.956.657;4.915.168;2.291.122;30.162.947;0;128.507.940;158.670.886
BANCO SAFRA S.A.;58160789;SAFRA;10083;80109;b1;2;8;SAO PAULO;SP;12/2017;657.732;1.938.799;8.877.658;7.997.187;150;19.471.527;54.876.062;1.000.523;6.077.170;18.609.512;2.585.682;2.785.868;31.058.756;4.884.687;110.291.031;1.520.926;6.801.061;118.613.018;40.508;9.768.548;128.422.074
BANCO BTG PACTUAL S.A.;30306294;BTG PACTUAL;49944;80336;b1;2;8;RIO DE JANEIRO;RJ;12/2017;109.111;0;3.416.757;3.736.293;0;7.262.161;33.989.063;1.062.320;498.255;4.771.879;0;76.269;6.408.723;7.729.249;55.389.197;28.510.234;24.137.417;108.036.848;82.082;18.469.227;126.588.157
BANCO ITAUCARD S.A.;17192451;ITAU;10069;80099;b2;2;8;SAO PAULO;SP;12/2017;310.995;0;37.947.272;0;2.591;38.260.859;1.533.973;0;0;0;0;0;0;189.953;39.984.785;196.290;50.230.080;90.411.155;1.104.980;8.549.382;100.065.516
CIELO S.A.;1027058;;;84710;n4;2;41;BARUERI;SP;12/2017;0;0;0;0;0;0;0;0;0;0;0;0;0;7.911.225;7.911.225;0;70.558.545;78.469.770;0;10.150.866;88.620.636
BANCO VOTORANTIM S.A.;59588111;VOTORANTIM;51011;80484;b1;2;8;SAO PAULO;SP;12/2017;81.280;0;2.530.644;6.062.103;0;8.674.027;33.055.386;660.337;2.190.501;20.617.261;0;9.512;23.477.611;3.981.274;69.188.299;1.700.757;7.553.577;78.442.633;30.298;8.867.549;87.340.479
DIBENS LEASING S.A. ARRENDAMENTO MERCANTIL;65654303;ITAU;10069;80099;n1;2;19;SAO PAULO;SP;12/2017;0;0;0;0;0;0;0;0;0;0;0;74.897.225;74.897.225;0;74.897.225;0;316.990;75.214.214;0;4.830.833;80.045.047
BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;92702067;BANRISUL;30173;80154;b1;1;8;PORTO ALEGRE;RS;12/2017;3.563.299;8.312.468;149.112;35.058.954;7.831;47.091.664;5.006.189;725.117;0;1.571.485;0;0;2.296.602;3.147.346;57.541.801;406.169;7.779.962;65.727.932;27.084;7.031.749;72.786.765
BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;47509120;BRADESCO;10045;80075;n1;2;19;OSASCO;SP;12/2017;0;0;0;0;0;0;0;0;0;0;0;63.647.236;63.647.236;19.784;63.667.020;0;2.356.171;66.023.190;0;3.383.472;69.406.662
REDECARD S.A.;1425787;;;80099;n4;2;41;SAO PAULO;SP;12/2017;0;0;0;0;0;0;0;0;0;0;0;0;0;203;203;0;48.663.105;48.663.308;72;15.612.153;64.275.532
