Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
BANCO DO BRASIL S.A.;0;BB;49906;80329;b1;1;1;BRASILIA;DF;06/2019;1.496.641.072;591.560.919;1.404.955.121;1.211.485.638;91.685.951;8.119.872;4.717;1.068
CAIXA ECONOMICA FEDERAL;360305;;;80738;b1;1;6;BRASILIA;DF;06/2019;1.314.227.472;682.444.756;1.266.386.765;1.076.448.070;47.840.707;7.533.504;3.375;772
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;06/2019;1.160.268.545;318.095.995;1.026.632.069;873.547.071;133.636.476;11.862.521;4.594;1.354
ITAÚ UNIBANCO S.A.;60701190;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;06/2019;1.097.028.428;225.725.741;1.001.078.033;853.136.982;95.950.395;10.092.277;3.252;910
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;81847;b4;1;4;RIO DE JANEIRO;RJ;06/2019;810.468.793;276.741.323;710.850.465;356.300.261;99.618.328;13.807.584;5;0
BANCO SANTANDER (BRASIL) S.A.;90400888;SANTANDER;30379;80185;b1;3;8;SAO PAULO;SP;06/2019;807.154.603;222.377.256;727.322.485;533.859.656;79.832.117;6.871.647;2.700;1.368
BANCO BTG PACTUAL S.A.;30306294;BTG PACTUAL;49944;80336;b1;2;8;RIO DE JANEIRO;RJ;06/2019;156.540.905;11.996.210;136.161.650;85.083.980;20.379.255;1.671.328;7;0
BANCO SAFRA S.A.;58160789;SAFRA;10083;80109;b1;2;8;SAO PAULO;SP;06/2019;147.197.899;47.208.570;134.755.314;120.498.208;12.442.585;1.040.402;112;5
ITAÚ UNIBANCO HOLDING S.A.;60872504;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;06/2019;138.543.215;0;12.755.599;5.878.550;125.787.616;13.504.783;2;0
BANCO ITAUCARD S.A.;17192451;ITAU;10069;80099;b2;2;8;SAO PAULO;SP;06/2019;102.821.295;75.357.919;92.245.081;40.458.252;10.576.215;1.077.987;2;0
BANCO J.P. MORGAN S.A.;33172537;JP MORGAN CHASE;20107;80116;b1;3;8;SAO PAULO;SP;06/2019;89.821.400;2.206.913;85.183.994;31.916.446;4.637.406;138.887;5;0
CIELO S.A.;1027058;;;84710;n4;2;41;BARUERI;SP;06/2019;89.530.083;0;80.398.051;9.151.005;9.132.032;979.684;0;0
BANCO VOTORANTIM S.A.;59588111;VOTORANTIM;51011;80484;b1;2;8;SAO PAULO;SP;06/2019;82.881.749;9.966.031;73.136.714;62.283.206;9.745.035;688.006;11;0
BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;92702067;BANRISUL;30173;80154;b1;1;8;PORTO ALEGRE;RS;06/2019;78.925.582;34.121.991;71.407.274;61.748.631;7.518.309;655.348;520;139
BANCO CITIBANK S.A.;33479023;CITIBANK;30403;80192;b1;3;8;SAO PAULO;SP;06/2019;75.829.080;10.702.594;70.090.448;42.049.979;5.738.632;504.068;123;22
REDECARD S.A.;1425787;;;80099;n4;2;41;SAO PAULO;SP;06/2019;66.115.798;0;49.063.260;0;17.052.537;649.746;1;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;;;81593;b1;1;8;FORTALEZA;CE;06/2019;59.679.411;10.549.801;54.951.629;16.709.874;4.727.782;744.777;296;2
BANCO COOPERATIVO DO BRASIL S.A. - BANCOOB;2038232;BANCOOB;51750;80879;b1;2;11;BRASILIA;DF;06/2019;51.493.877;8.219.342;49.623.604;42.322.163;1.870.273;81.821;4;0
BANCO BRADESCO CARTÕES S.A.;59438325;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;06/2019;48.007.649;27.920.905;39.343.784;16.421.055;8.663.865;637.556;3;1
BANCO BRADESCO FINANCIAMENTOS S.A.;7207996;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;06/2019;47.651.320;33.858.947;36.267.621;33.463.359;11.383.699;585.280;3;0
BANCO COOPERATIVO SICREDI S.A.;1181521;;;80745;b1;2;11;PORTO ALEGRE;RS;06/2019;46.406.517;10.782.776;45.163.599;41.965.867;1.242.918;27.688;6;0
AYMORÉ CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;7707650;SANTANDER;30379;80185;n1;3;14;SAO PAULO;SP;06/2019;45.670.746;41.194.403;43.572.003;40.766.773;2.098.743;617.715;1;0
BV FINANCEIRA S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;1149953;VOTORANTIM;51011;80484;n1;2;14;SAO PAULO;SP;06/2019;43.565.260;40.684.705;42.867.296;33.902.602;697.964;415.360;71;0
BANCO BNP PARIBAS BRASIL S.A.;1522368;BNP PARIBAS;51516;80673;b1;3;8;SAO PAULO;SP;06/2019;41.659.401;6.771.028;38.873.417;21.377.900;2.785.984;118.801;5;0
BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;47509120;BRADESCO;10045;80075;n1;2;19;OSASCO;SP;06/2019;35.707.771;2.344.288;32.257.932;30.321.857;3.449.839;113.391;2;0
BANCO CRÉDIT AGRICOLE BRASIL S.A.;75647891;CREDIT AGRICOLE;51066;80491;b1;3;8;SAO PAULO;SP;06/2019;34.334.122;2.206.651;32.677.780;5.677.751;1.656.342;44.887;2;0
KIRTON BANK S.A. - BANCO MÚLTIPLO;1701201;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;06/2019;34.145.395;556.332;1.355.779;0;32.789.615;895.769;1;0
ING BANK N.V.;49336860;ING;51073;80501;b1;3;28;SAO PAULO;SP;06/2019;32.738.020;4.211.992;32.105.650;8.720.633;632.371;33.134;2;0
BANCO ABC BRASIL S.A.;28195667;ABC-BRASIL;41856;80312;b1;3;8;SAO PAULO;SP;06/2019;32.599.980;11.721.536;28.717.763;21.443.661;3.882.217;252.279;11;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;;;81555;b1;3;8;SAO PAULO;SP;06/2019;32.111.198;21.524.332;28.739.262;22.079.082;3.371.936;187.419;18;0
XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;2332886;;;82475;n2;3;15;RIO DE JANEIRO;RJ;06/2019;31.451.444;0;30.116.159;22.111.344;1.335.285;94.977;4;0
BANCO PAN S.A.;59285411;PAN;31323;80257;b1;2;8;SAO PAULO;SP;06/2019;30.628.258;22.230.036;26.401.701;21.627.476;4.226.557;213.814;2;0
BANCO DAYCOVAL S.A.;62232889;DAYCOVAL;51987;81744;b1;2;8;SAO PAULO;SP;06/2019;29.944.505;17.740.091;26.426.506;22.271.007;3.517.999;378.748;44;0
BANCO ITAÚ CONSIGNADO S.A.;33885724;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;06/2019;29.252.770;28.351.424;26.967.666;26.459.552;2.285.104;139.990;2;0
BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;33987793;CREDIT SUISSE;30771;80219;b2;3;13;SAO PAULO;SP;06/2019;28.581.034;1.837.523;24.512.311;14.728.126;4.068.722;384.072;3;0
BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO;28127603;BANESTES;30159;80147;b1;1;8;VITORIA;ES;06/2019;27.804.622;4.198.106;26.273.715;25.444.659;1.530.907;108.993;123;36
BANCO J. SAFRA S.A.;3017677;SAFRA;10083;80109;b1;2;8;SAO PAULO;SP;06/2019;25.699.016;13.125.086;24.852.178;24.070.088;846.838;35.098;2;0
GETNET ADQUIRÊNCIA E SERVIÇOS PARA MEIOS DE PAGAMENTO S.A.;10440482;;;80185;n4;2;41;SAO PAULO;SP;06/2019;24.448.998;53.627;22.054.294;69.117;2.394.704;301.099;0;0
BANCO MUFG BRASIL S.A.;60498557;;;81713;b1;3;8;SAO PAULO;SP;06/2019;22.566.815;1.721.036;21.056.267;6.593.030;1.510.548;11.832;2;0
BANK OF AMERICA MERRILL LYNCH BANCO MÚLTIPLO S.A.;62073200;BOFA MERRILL LYNCH;51255;80556;b1;3;8;SAO PAULO;SP;06/2019;22.405.604;699.531;19.949.205;8.635.874;2.456.399;116.348;2;0
BANCO MORGAN STANLEY S.A.;2801938;MORGAN STANLEY;51413;80628;b1;3;8;SAO PAULO;SP;06/2019;21.851.507;181.234;19.550.891;14.213.774;2.300.616;120.831;2;0
BANCO DA AMAZONIA S.A.;4902979;;;81249;b1;1;2;BELEM;PA;06/2019;20.172.766;3.299.672;18.163.878;5.665.095;2.008.888;59.191;121;0
SAFRA LEASING S.A. ARRENDAMENTO MERCANTIL;62063177;SAFRA;10083;80109;n1;2;19;SAO PAULO;SP;06/2019;19.438.546;858.037;18.949.230;18.283.472;489.316;26.643;2;0
BANCO BMG S.A.;61186680;BMG;30290;80178;b1;2;8;SAO PAULO;SP;06/2019;19.170.483;9.843.220;16.470.669;12.814.198;2.699.814;138.885;26;0
DIBENS LEASING S.A. ARRENDAMENTO MERCANTIL;65654303;ITAU;10069;80099;n1;2;19;SAO PAULO;SP;06/2019;19.013.199;0;14.044.688;13.308.654;4.968.511;159.937;2;0
CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A;7450604;CCB;32119;80295;b1;3;8;SAO PAULO;SP;06/2019;18.323.181;4.311.959;16.795.128;13.389.304;1.528.053;-107.734;9;0
BANCO BRADESCO BBI S.A.;6271464;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;06/2019;18.230.795;0;5.107.098;2.961.045;13.123.696;815.589;4;0
BANCO VOLKSWAGEN S.A.;59109165;;;80202;b2;3;8;SAO PAULO;SP;06/2019;17.969.992;15.601.295;15.137.717;11.661.129;2.832.275;295.442;2;0
GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;4332281;GOLDMAN SACHS;51585;80714;b2;3;8;SAO PAULO;SP;06/2019;17.431.294;362.446;15.636.382;4.214.918;1.794.912;58.393;2;0
STONE PAGAMENTOS S.A.;16501555;;;84686;n4;2;41;SAO PAULO;SP;06/2019;17.211.328;0;14.746.155;453.591;2.465.174;264.644;1;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;;;81311;b4;1;5;PORTO ALEGRE;RS;06/2019;16.842.735;13.408.943;14.057.204;13.132.057;2.785.531;109.582;4;0
HIPERCARD BANCO MÚLTIPLO S.A.;3012230;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;06/2019;15.994.064;10.025.583;11.403.716;3.298.988;4.590.347;182.902;2;0
BRB - BANCO DE BRASILIA S.A.;208;BRB;31976;80288;b1;1;8;BRASILIA;DF;06/2019;15.894.163;7.742.361;14.395.253;12.133.854;1.498.909;160.902;123;7
BANCO SOCIETE GENERALE BRASIL S.A.;61533584;SOCIETE GENERALE;31859;80264;b1;3;8;SAO PAULO;SP;06/2019;15.752.441;1.125.580;14.291.346;3.987.149;1.461.094;123.778;2;0
NU PAGAMENTOS S.A.;18236120;;;84693;n4;2;41;SAO PAULO;SP;06/2019;15.739.322;8.553.598;14.770.746;5.286.562;968.576;-139.514;1;0
BANCO ALFA DE INVESTIMENTO S.A.;60770336;ALFA;51293;80570;b2;2;13;SAO PAULO;SP;06/2019;14.146.958;3.334.546;12.683.509;12.535.891;1.463.448;28.035;10;0
PAGSEGURO INTERNET S.A.;8561701;;;84813;n4;2;41;SAO PAULO;SP;06/2019;14.004.978;373;7.182.381;1.740.013;6.822.596;617.794;1;0
BANCO OLÉ BONSUCESSO CONSIGNADO S.A.;71371686;SANTANDER;30379;80185;b2;3;8;SAO PAULO;SP;06/2019;13.822.302;13.729.947;12.413.027;12.039.520;1.409.275;250.759;3;0
BANCO GMAC S.A.;59274605;;;80848;b2;3;8;SAO PAULO;SP;06/2019;13.398.546;10.543.506;10.956.271;7.862.893;2.442.275;199.454;2;0
BANCO BRADESCARD S.A.;4184779;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;06/2019;12.801.675;9.730.993;7.221.294;4.744;5.580.381;-333.672;2;0
BANCO RCI BRASIL S.A.;62307848;SANTANDER;30379;80185;b2;3;8;SAO PAULO;SP;06/2019;12.403.886;9.423.678;11.180.513;8.918.727;1.223.373;93.455;2;0
