Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BANCO DO BRASIL S.A.;0;BB;49906;;b1;1;1;BRASILIA;DF;09/2011;19.130.679;144.923.347;93.510.724;317.004.831;-16.454.357;300.550.473;0;33.775;0;0;33.775;114.048.769;96.248.931;37.307.403;805.754.102;0;805.754.102
ITAÚ UNIBANCO S.A.;60701190;ITAU;10069;;b1;2;8;SAO PAULO;SP;09/2011;5.278.989;183.833.013;164.664.757;137.885.118;-13.703.575;124.181.543;76.675;1.808.839;1.272.407;-55.815;3.102.107;42.446.777;96.428.002;167.243.495;787.178.683;1.272.407;785.906.276
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;;b1;2;8;OSASCO;SP;09/2011;5.716.036;124.969.299;178.630.236;168.430.089;-13.693.504;154.736.585;17.492;5.924.733;4.061.650;-145.981;9.857.894;49.938.720;74.094.553;112.952.886;710.896.209;4.061.650;706.834.559
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;;b4;1;4;RIO DE JANEIRO;RJ;09/2011;13.163;10.167.366;54.703.001;195.871.993;-1.630.774;194.241.218;0;0;0;0;0;10.648.227;220.528.887;77.592.923;567.894.785;0;567.894.785
CAIXA ECONOMICA FEDERAL;360305;;;;b1;1;6;BRASILIA;DF;09/2011;3.900.421;55.245.738;114.401.396;227.029.335;-14.312.384;212.716.951;0;0;0;0;0;31.614.081;82.898.062;6.530.086;507.306.734;0;507.306.734
BANCO SANTANDER (BRASIL) S.A.;90400888;SANTANDER;30379;;b1;3;8;SAO PAULO;SP;09/2011;4.487.394;50.599.142;100.751.961;121.783.906;-9.494.830;112.289.076;1.696;630.037;419.150;-17.643;1.033.240;63.922.511;45.695.615;60.204.127;438.983.067;419.150;438.563.917
HSBC BANK BRASIL S.A. - BANCO MULTIPLO;1701201;HSBC;51152;;b1;3;8;CURITIBA;PR;09/2011;1.816.486;20.511.300;21.036.424;38.903.395;-2.327.726;36.575.669;27.582;4.552.036;2.289.029;-78.533;6.790.114;28.812.729;25.043.436;7.723.588;148.309.745;2.289.029;146.020.716
BANCO ITAÚ BBA S.A.;17298092;ITAU;10069;;b1;2;8;SAO PAULO;SP;09/2011;177.209;10.799.741;60.558.558;41.846.256;-410.696;41.435.561;122.081;3.871.956;2.005.246;-81.438;5.917.845;11.809.922;4.398.064;7.007.984;142.104.884;2.005.246;140.099.638
BANCO VOTORANTIM S.A.;59588111;VOTORANTIM;51011;;b1;2;8;SAO PAULO;SP;09/2011;37.243;57.114.595;43.455.631;19.310.284;-440.641;18.869.643;0;0;0;0;0;5.519.931;6.526.517;3.796.228;135.319.788;0;135.319.788
BANCO ITAUCARD S.A.;17192451;ITAU;10069;;b2;2;8;SAO PAULO;SP;09/2011;242.320;881.167;2.071.192;38.128.260;-5.627.057;32.501.203;384.689;12.437.077;7.172.841;-323.598;19.671.009;25.325.994;656.199;49.385.135;130.734.218;7.172.841;123.561.376
BFB LEASING S.A. ARRENDAMENTO MERCANTIL;43425008;ITAU;10069;;n1;2;19;SAO PAULO;SP;09/2011;5.621;87.823.167;120.944;0;0;0;329.660;12.891.504;7.990.493;-491.328;20.720.329;609.626;21.677;6.167.544;115.468.907;7.990.493;107.478.414
DIBENS LEASING S.A. ARRENDAMENTO MERCANTIL;65654303;ITAU;10069;;n1;2;19;SAO PAULO;SP;09/2011;6.568;82.492.968;220.069;0;0;0;47.514;7.005.597;4.825.165;-160.208;11.718.069;1.397.301;89.414;5.572.983;101.497.371;4.825.165;96.672.206
BANCO SAFRA S.A.;58160789;SAFRA;10083;;b1;2;8;SAO PAULO;SP;09/2011;134.020;22.382.407;21.887.682;28.197.121;-731.141;27.465.980;101.239;2.300.828;1.771.620;-43.699;4.129.987;6.216.473;5.002.354;4.268.697;91.487.600;1.771.620;89.715.981
ITAÚ UNIBANCO HOLDING S.A.;60872504;ITAU;10069;;b1;2;8;SAO PAULO;SP;09/2011;5.785;25.197.755;13.275;0;0;0;0;0;0;0;0;1.488.988;3.000;55.625.079;82.333.882;0;82.333.882
BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;47509120;BRADESCO;10045;;n1;2;19;OSASCO;SP;09/2011;89;63.717.779;1.613.614;0;0;0;120.194;10.077.488;3.323.368;-462.912;13.058.137;893.869;64.275;196.770;79.544.534;3.323.368;76.221.166
BANCO BRADESCO FINANCIAMENTOS S.A.;7207996;BRADESCO;10045;;b1;2;8;OSASCO;SP;09/2011;282;28.935.820;253.971;31.123.986;-1.315.204;29.808.781;37.512;7.383.171;4.696.909;-314.566;11.803.026;4.101.112;1.048.812;517.456;76.469.262;4.696.909;71.772.353
BANCO CITIBANK S.A.;33479023;CITIBANK;30403;;b1;3;8;SAO PAULO;SP;09/2011;1.187.835;14.956.412;11.228.653;10.506.257;-782.562;9.723.695;0;0;0;0;0;11.365.146;5.028.956;1.065.098;54.555.794;0;54.555.794
SANTANDER LEASING S.A. ARRENDAMENTO MERCANTIL;47193149;SANTANDER;30379;;n1;3;19;SAO PAULO;SP;09/2011;49.493;35.052.871;1.175.491;0;0;0;163.576;14.034.854;7.259.626;-433.440;21.024.616;2.731.866;62.437;189.392;60.286.167;7.259.626;53.026.541
BANCO ITAULEASING S.A.;49925225;ITAU;10069;;b2;2;8;SAO PAULO;SP;09/2011;5.256;24.693.259;379.265;0;0;0;461.936;23.006.615;10.420.982;-794.730;33.094.803;2.332.293;111.661;1.454.120;62.070.657;10.420.982;51.649.675
BANCO BTG PACTUAL S.A.;30306294;BTG PACTUAL;49944;;b1;2;8;RIO DE JANEIRO;RJ;09/2011;6.276;18.897.095;20.406.540;3.669.815;-70.297;3.599.518;0;0;0;0;0;4.774.722;911.000;2.955.333;51.550.482;0;51.550.482
BV FINANCEIRA S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;1149953;VOTORANTIM;51011;;n1;2;14;SAO PAULO;SP;09/2011;54.494;1.743.534;1.324.074;38.808.682;-1.940.829;36.867.853;0;0;0;0;0;3.625.289;1.294.080;113.778;45.023.103;0;45.023.103
BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;92702067;BANRISUL;30173;;b1;1;8;PORTO ALEGRE;RS;09/2011;483.122;3.018.557;9.132.223;18.991.116;-1.233.806;17.757.310;7;137.142;57.674;-8.605;186.218;2.094.235;3.505.057;770.961;36.947.683;57.674;36.890.009
UNIBANCO - UNIÃO DE BANCOS BRASILEIROS S.A.;33700394;ITAU;10069;;b1;2;8;SAO PAULO;SP;09/2011;9;32.036.256;0;0;0;0;0;0;0;0;0;1.216.241;0;1.566;33.254.072;0;33.254.072
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;DEUTSCHE;51183;;b1;3;8;SAO PAULO;SP;09/2011;65.998;4.411.250;2.189.823;863.452;-5.062;858.390;0;0;0;0;0;23.088.857;171.684;459.047;31.245.048;0;31.245.048
BV LEASING - ARRENDAMENTO MERCANTIL S.A.;1858774;VOTORANTIM;51011;;n1;2;19;SAO PAULO;SP;09/2011;4.967;0;22.316.321;0;0;0;30.681;6.419.886;3.015.234;-194.746;9.271.056;1.062.344;37.504;6.011;32.698.202;3.015.234;29.682.968
AYMORÉ CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;7707650;SANTANDER;30379;;n1;3;14;SAO PAULO;SP;09/2011;81.505;6.432.524;0;19.891.830;-774.407;19.117.424;0;0;0;0;0;3.152.519;403.322;69.063;29.256.357;0;29.256.357
BANCO ALVORADA S.A.;33870163;BRADESCO;10045;;b1;2;8;OSASCO;SP;09/2011;3;12.965.819;829.082;0;0;0;18.284;1.698.017;808.135;-132.286;2.392.150;4.356.238;1.638;7.560.229;28.105.159;808.135;27.297.024
BANCO J.P. MORGAN S.A.;33172537;JP MORGAN CHASE;20107;;b1;3;8;SAO PAULO;SP;09/2011;94.382;4.156.407;16.556.405;485.147;-9.745;475.403;0;0;0;0;0;5.384.211;2.337;416.749;27.085.893;0;27.085.893
BANCO DO NORDESTE DO BRASIL S.A.;7237373;;;;b1;1;8;FORTALEZA;CE;09/2011;135.783;3.008.019;9.477.073;11.051.439;-553.727;10.497.712;0;0;0;0;0;1.949.781;379.578;193.949;25.641.894;0;25.641.894
