Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
BANCO DO BRASIL S.A.;0;BB;49906;80329;b1;1;1;BRASILIA;DF;03/2015;1.323.410.810;619.183.919;1.250.810.291;1.038.698.649;72.600.519;5.675.915;5.544;1.499
CAIXA ECONOMICA FEDERAL;360305;;;80738;b1;1;6;BRASILIA;DF;03/2015;1.078.421.169;626.809.481;1.051.950.657;928.406.290;26.470.512;1.174.255;3.401;841
ITAÚ UNIBANCO S.A.;60701190;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;03/2015;1.047.956.295;237.525.979;996.257.007;863.117.273;51.699.287;1.949.990;3.861;925
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;03/2015;957.893.471;243.796.780;873.955.995;800.979.955;83.937.476;4.243.986;4.655;1.264
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;81847;b4;1;4;RIO DE JANEIRO;RJ;03/2015;892.413.411;353.057.765;861.600.876;595.878.486;30.812.535;1.585.371;4;0
BANCO SANTANDER (BRASIL) S.A.;90400888;SANTANDER;30379;80185;b1;3;8;SAO PAULO;SP;03/2015;627.984.269;177.478.523;570.578.739;413.911.342;57.405.530;679.451;2.640;1.159
HSBC BANK BRASIL S.A. - BANCO MULTIPLO;1701201;HSBC;51152;80525;b1;3;8;CURITIBA;PR;03/2015;178.003.154;52.727.424;168.380.666;115.646.554;9.622.488;-111.606;853;454
DIBENS LEASING S.A. ARRENDAMENTO MERCANTIL;65654303;ITAU;10069;80099;n1;2;19;SAO PAULO;SP;03/2015;150.804.805;1.373;147.607.925;147.499.546;3.196.880;293.341;1;0
BANCO SAFRA S.A.;58160789;SAFRA;10083;80109;b1;2;8;SAO PAULO;SP;03/2015;137.041.276;32.665.002;127.970.917;113.851.663;9.070.359;456.607;108;6
BANCO BTG PACTUAL S.A.;30306294;BTG PACTUAL;49944;80336;b1;2;8;RIO DE JANEIRO;RJ;03/2015;123.444.056;11.864.359;107.976.236;80.649.896;15.467.821;937.274;9;0
BANCO ITAUCARD S.A.;17192451;ITAU;10069;80099;b2;2;8;SAO PAULO;SP;03/2015;123.034.159;72.784.342;103.369.766;60.920.525;19.664.392;1.341.562;1;0
BANCO VOTORANTIM S.A.;59588111;VOTORANTIM;51011;80484;b1;2;8;SAO PAULO;SP;03/2015;107.648.384;14.403.968;99.969.672;61.349.572;7.678.712;121.854;14;0
ITAÚ UNIBANCO HOLDING S.A.;60872504;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;03/2015;104.455.053;0;1.904.745;0;102.550.308;5.554.851;1;0
BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;47509120;BRADESCO;10045;80075;n1;2;19;OSASCO;SP;03/2015;84.027.613;3.866.542;81.039.735;77.142.142;2.987.878;31.353;1;0
BANCO BRADESCO BERJ S.A.;33147315;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;03/2015;78.418.166;1.535.811;25.849.264;24.115.870;52.568.902;-85.270;2;0
BANCO BRADESCO CARTÕES S.A.;59438325;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;03/2015;77.831.938;18.064.502;35.140.503;21.097.352;42.691.435;137.909;2;0
