Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
BANCO DO BRASIL S.A.;0;BB;49906;80329;b1;1;1;BRASILIA;DF;09/2018;1.422.839.930;593.532.347;1.330.080.707;1.143.140.031;92.759.223;3.092.332;4.766;1.217
CAIXA ECONOMICA FEDERAL;360305;;;80738;b1;1;6;BRASILIA;DF;09/2018;1.282.584.888;693.788.482;1.238.284.521;1.067.057.708;44.300.367;4.377.522;3.379;795
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;09/2018;1.103.474.832;291.045.605;987.805.253;866.662.018;115.669.579;5.009.677;4.672;1.375
ITAÚ UNIBANCO S.A.;60701190;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;09/2018;1.062.426.056;225.063.339;976.862.184;849.868.643;85.563.872;3.975.204;3.343;916
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;81847;b4;1;4;RIO DE JANEIRO;RJ;09/2018;789.691.392;298.796.215;709.087.717;380.573.179;80.603.675;1.603.001;5;0
BANCO SANTANDER (BRASIL) S.A.;90400888;SANTANDER;30379;80185;b1;3;8;SAO PAULO;SP;09/2018;735.720.771;208.172.906;666.812.600;518.233.603;68.908.171;3.038.718;2.675;1.292
ITAÚ UNIBANCO HOLDING S.A.;60872504;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;09/2018;157.126.110;0;31.592.558;28.629.535;125.533.551;5.338.451;2;0
BANCO SAFRA S.A.;58160789;SAFRA;10083;80109;b1;2;8;SAO PAULO;SP;09/2018;147.671.536;48.433.674;136.906.378;120.175.287;10.765.158;451.280;109;5
BANCO BTG PACTUAL S.A.;30306294;BTG PACTUAL;49944;80336;b1;2;8;RIO DE JANEIRO;RJ;09/2018;146.851.027;9.285.704;127.725.301;83.070.721;19.125.726;266.839;8;0
BANCO ITAUCARD S.A.;17192451;ITAU;10069;80099;b2;2;8;SAO PAULO;SP;09/2018;96.622.232;65.229.831;87.145.724;40.022.844;9.476.508;216.861;2;0
