Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BANCO DO BRASIL S.A.;0;BB;49906;;b1;1;38;BRASILIA;DF;06/2000;2.050.228;8.261.263;48.884.385;22.246.261;-1.304.041;20.942.220;0;0;0;0;0;35.379.665;8.355.200;9.863.656;133.736.617;0;133.736.617
CAIXA ECONOMICA FEDERAL;360305;;;;b1;1;6;BRASILIA;DF;06/2000;248.187;3.731.845;13.600.226;60.425.022;-4.298.735;56.126.287;0;0;0;0;0;19.504.560;26.590.911;4.547.413;124.349.430;0;124.349.430
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;;b4;1;4;RIO DE JANEIRO;RJ;06/2000;45.221;1.453;12.362.717;26.849.861;-812.179;26.037.682;0;0;0;0;0;2.500.646;38.740.776;11.689.172;91.377.667;0;91.377.667
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;;b1;2;8;SAO GONCALO;RJ;06/2000;773.792;3.438.079;10.401.988;19.080.473;-1.539.545;17.540.928;0;0;0;0;0;11.117.053;7.351.113;9.166.427;59.789.381;0;59.789.381
BANCO ITAU S.A.;60701190;ITAU;10069;;b1;2;8;SAO PAULO;SP;06/2000;1.236.129;4.558.749;10.838.149;11.467.379;-1.129.696;10.337.683;0;0;0;0;0;5.095.386;5.299.540;9.921.932;47.287.568;0;47.287.568
UNIBANCO-UNIAO DE BANCOS BRASILEIROS S.A.;33700394;UNIBANCO;10100;;b1;2;8;SAO PAULO;SP;06/2000;603.507;5.975.737;4.404.341;10.520.773;-667.187;9.853.586;3.715;14.024;11.548;-111;29.175;4.790.864;2.322.273;4.578.619;32.558.101;11.548;32.546.553
BANCO ABN AMRO S.A.;33066408;ABN AMRO;10076;;b1;3;8;SAO PAULO;SP;06/2000;794.361;2.569.829;4.357.753;7.866.328;-319.413;7.546.915;0;0;0;0;0;5.445.123;3.209.723;3.747.295;27.670.999;0;27.670.999
BANCO DO ESTADO DE SAO PAULO S.A. - BANESPA;61411633;BANESPA;30135;;b1;1;8;SAO PAULO;SP;06/2000;567.846;611.020;13.688.495;4.272.303;-483.940;3.788.364;0;0;0;0;0;5.135.607;1.486.716;2.152.369;27.430.417;0;27.430.417
BANCO SAFRA S.A.;58160789;SAFRA;10083;;b1;2;8;SAO PAULO;SP;06/2000;682.970;3.485.160;7.742.980;3.988.714;-204.238;3.784.477;0;0;0;0;0;1.836.056;1.053.309;1.491.094;20.076.046;0;20.076.046
HSBC BANK BRASIL S.A. - BANCO MULTIPLO;1701201;HSBC;51152;;b1;3;8;CURITIBA;PR;06/2000;175.025;1.343.070;4.439.192;4.612.703;-199.639;4.413.064;8.272;417.211;227.628;-17.368;635.743;2.928.352;1.778.840;1.174.596;16.887.883;227.628;16.660.255
NOSSA CAIXA - NOSSO BANCO S.A.;43073394;;;;b1;1;8;SAO PAULO;SP;06/2000;39.802;1.481.003;10.626.324;1.995.451;-320.182;1.675.269;0;0;0;0;0;921.889;1.381.867;264.156;16.390.310;0;16.390.310
BANCO SANTANDER BRASIL S.A.;61472676;SANTANDER BRASIL;30379;;b1;3;8;SAO PAULO;SP;06/2000;367.553;2.634.402;5.609.111;2.223.291;-186.121;2.037.170;0;0;0;0;0;3.179.714;419.241;1.129.687;15.376.879;0;15.376.879
BANCO CITIBANK S.A.;33479023;CITIBANK;30403;;b1;3;8;SAO PAULO;SP;06/2000;52.564;1.796.662;2.535.983;4.018.427;-166.475;3.851.952;868;0;0;-175;693;5.348.015;780.635;369.051;14.735.555;0;14.735.555
BANCO DE CREDITO NACIONAL S.A.;60898723;BRADESCO;10045;;b1;2;8;SAO GONCALO;RJ;06/2000;73.324;1.566.187;3.519.506;4.024.741;-372.388;3.652.353;0;0;0;0;0;2.386.889;960.517;911.247;13.070.024;0;13.070.024
BANCO SUDAMERIS BRASIL S.A.;60942638;SUDAMERIS;31330;;b1;3;8;SAO PAULO;SP;06/2000;129.178;2.010.670;2.889.640;3.614.147;-293.440;3.320.707;50.937;0;0;0;50.937;2.299.794;581.524;741.364;12.023.814;0;12.023.814
BANKBOSTON BANCO MULTIPLO S.A.;60394079;BANKBOSTON;30300;;b1;3;8;SAO PAULO;SP;06/2000;59.631;4.791.499;1.816.647;2.508.307;-19.384;2.488.923;33.439;0;0;0;33.439;561.027;277.868;646.940;10.675.973;0;10.675.973
BANCO BBA-CREDITANSTALT S.A.;31516198;BBA-CREDITANSTALT;50012;;b1;2;8;SAO PAULO;SP;06/2000;1.528;446.315;4.150.796;2.059.359;-75.485;1.983.874;0;0;0;0;0;2.323.376;52.376;713.425;9.671.689;0;9.671.689
BANKBOSTON, N.A.;33140666;BANKBOSTON;30300;;b1;3;28;SAO PAULO;SP;06/2000;735.701;3.395.258;1.648.316;1.413.435;-11.694;1.401.741;889;0;0;0;889;2.289.320;57.293;12.883;9.541.399;0;9.541.399
