Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
CAIXA ECONOMICA FEDERAL;360305;;;;b1;1;6;BRASILIA;DF;03/2000;124.494.699;52.340.914;120.766.061;73.423.014;3.728.638;-143.097;1.702;219
BANCO DO BRASIL S.A.;0;BB;49906;;b1;1;38;BRASILIA;DF;03/2000;114.167.265;34.209.685;106.850.877;83.796.427;7.316.388;72.352;2.898;1.440
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;;b4;1;4;RIO DE JANEIRO;RJ;03/2000;89.104.624;69.111.089;77.427.812;57.050.628;11.676.812;596.178;4;0
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;;b1;2;8;SAO GONCALO;RJ;03/2000;56.853.355;20.355.087;50.118.361;42.375.823;6.734.993;642.196;2.148;277
BANCO ITAU S.A.;60701190;ITAU;10069;;b1;2;8;SAO PAULO;SP;03/2000;44.938.026;12.443.895;38.324.564;31.563.919;6.613.462;340.699;1.215;641
UNIBANCO-UNIAO DE BANCOS BRASILEIROS S.A.;33700394;UNIBANCO;10100;;b1;2;8;SAO PAULO;SP;03/2000;27.640.239;11.625.786;23.445.448;18.176.816;4.194.791;203.414;699;323
BANCO DO ESTADO DE SAO PAULO S.A. - BANESPA;61411633;BANESPA;30135;;b1;1;8;SAO PAULO;SP;03/2000;27.276.586;5.552.769;23.048.001;13.564.250;4.228.585;130.999;571;761
BANCO ABN AMRO S.A.;33066408;ABN AMRO;10076;;b1;3;8;SAO PAULO;SP;03/2000;24.697.863;11.519.809;20.344.998;14.298.858;4.352.865;31.199;625;504
BANCO SAFRA S.A.;58160789;SAFRA;10083;;b1;2;8;SAO PAULO;SP;03/2000;19.310.634;4.078.832;18.157.537;14.185.305;1.153.097;61.259;71;9
NOSSA CAIXA - NOSSO BANCO S.A.;43073394;;;;b1;1;8;SAO PAULO;SP;03/2000;15.667.991;1.887.737;14.700.083;13.185.035;967.908;25.580;485;109
