Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j);
;;;;;;;;;;;Depósito Total;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Outros Depósitos (a5);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;;
BANCO DO BRASIL S.A.;0;BB;49906;;b1;1;1;BRASILIA;DF;12/2006;36.897.001;36.714.427;1.054.124;50.676.740;21.137.874;146.480.166;46.246.494;0;0;0;0;0;0;26.435.929;219.162.589;3.731.649;39.887.727;262.781.965;122.036;20.758.158;283.662.160
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;;b1;2;8;OSASCO;SP;12/2006;20.236.099;27.612.587;37.198.885;31.809.019;558.833;117.415.423;47.268.285;0;0;0;1.508.883;840.543;2.349.426;19.685.607;186.718.741;476.106;22.781.830;209.976.677;90.148;24.636.362;234.703.187
CAIXA ECONOMICA FEDERAL;360305;;;;b1;1;6;BRASILIA;DF;12/2006;8.638.277;60.062.653;0;42.191.077;10.498.486;121.390.492;33.612.046;0;0;0;0;6.801.698;6.801.698;17.069.668;178.873.903;6.580;21.469.883;200.350.366;0;9.182.469;209.532.835
BANCO ITAÚ S.A.;60701190;ITAU;10069;;b1;2;8;SAO PAULO;SP;12/2006;14.701.280;21.670.549;64.221.864;11.296.997;1.731.985;113.622.675;39.034.667;0;0;0;1.075.967;519.780;1.595.747;2.152.700;156.405.789;1.617.291;21.395.073;179.418.153;6.242;13.301.524;192.725.919
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;;b4;1;4;RIO DE JANEIRO;RJ;12/2006;487.639;0;0;0;25.709.712;26.197.350;0;0;0;0;0;0;0;29.962.070;56.159.420;1.713;109.892.505;166.053.638;0;19.091.930;185.145.568
BANCO ABN AMRO REAL S.A.;33066408;ABN AMRO;10076;;b1;3;8;SAO PAULO;SP;12/2006;6.128.497;7.203.514;11.025.359;33.537.963;140.050;58.035.382;12.700.096;0;0;0;5.961.505;702.831;6.664.336;4.206.067;81.605.881;2.464.000;28.156.424;112.226.305;16.626;9.938.719;122.181.650
BANCO SANTANDER BANESPA S.A.;90400888;SANTANDER BANESPA;30379;;b1;3;8;SAO PAULO;SP;12/2006;4.735.611;5.061.171;3.403.181;20.886.186;320.387;34.406.537;25.510.577;0;0;0;3.164.845;153.587;3.318.431;6.110.446;69.345.991;1.914.714;19.740.851;91.001.557;41.460;8.019.898;99.062.914
UNIBANCO-UNIAO DE BANCOS BRASILEIROS S.A.;33700394;UNIBANCO;10100;;b1;2;8;SAO PAULO;SP;12/2006;3.539.012;6.279.088;11.147.623;22.849.638;134.291;43.949.652;17.084.066;0;0;0;4.993.296;1.278.148;6.271.444;7.869.454;75.174.616;614.787;8.232.384;84.021.787;9.888;9.920.857;93.952.531
BANCO VOTORANTIM S.A.;59588111;VOTORANTIM;51011;;b1;2;8;SAO PAULO;SP;12/2006;30.121;0;12.249.944;18.072.655;6.304;30.359.024;16.785.481;0;0;0;784.168;0;784.168;3.008.416;50.937.089;3.941.700;1.679.306;56.558.095;7.560;5.033.982;61.599.637
BANCO SAFRA S.A.;58160789;SAFRA;10083;;b1;2;8;SAO PAULO;SP;12/2006;2.058.099;538.149;5.518.566;7.518.743;91.823;15.725.380;26.363.038;0;0;0;671.665;40.503;712.168;3.969.756;46.770.342;4.438.420;3.535.062;54.743.825;13.766;3.802.680;58.560.270
HSBC BANK BRASIL S.A. - BANCO MULTIPLO;1701201;HSBC;51152;;b1;3;8;CURITIBA;PR;12/2006;5.062.210;1.690.532;2.069.463;30.210.827;72.643;39.105.674;5.394.158;0;0;0;0;0;0;1.908.611;46.408.443;279.749;7.214.820;53.903.013;34.502;4.029.416;57.966.931
CIA ITAULEASING DE ARRENDAMENTO MERCANTIL;49925225;ITAU;10069;;n1;2;19;SAO PAULO;SP;12/2006;0;0;0;0;0;0;0;0;0;0;0;17.076.581;17.076.581;0;17.076.581;956.015;11.514.648;29.547.243;6.266;17.560.394;47.113.903
BANCO ITAÚ BBA S.A.;17298092;ITAU;10069;;b1;2;8;SAO PAULO;SP;12/2006;48.193;0;21.819.904;865.863;3.498;22.737.458;6.739.335;0;0;0;3.501.300;0;3.501.300;3.441.107;36.419.199;1.588.947;3.195.087;41.203.234;16.629;5.318.123;46.537.986
BANCO NOSSA CAIXA S.A.;43073394;;;;b1;1;8;SAO PAULO;SP;12/2006;2.274.457;8.838.880;0;16.426.712;26.213;27.566.261;5.432.102;0;0;0;0;16.737;16.737;362.711;33.377.811;0;3.342.539;36.720.350;92;2.598.951;39.319.392
BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;47509120;BRADESCO;10045;;n1;2;19;OSASCO;SP;12/2006;0;0;0;0;0;0;0;0;0;0;0;28.376.081;28.376.081;251.821;28.627.902;0;2.287.355;30.915.257;0;2.390.404;33.305.660
BANCO ITAUCARD S.A.;17192451;ITAU;10069;;b2;2;8;SAO PAULO;SP;12/2006;0;0;3.365.682;0;0;3.365.682;0;0;0;0;0;0;0;0;3.365.682;0;7.141.451;10.507.133;10.201;20.440.483;30.957.817
BANCO ITAÚ HOLDING FINANCEIRA S.A.;60872504;ITAU;10069;;b1;2;8;SAO PAULO;SP;12/2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53.935;1.804.699;1.858.634;0;26.935.579;28.794.214
BANCO CITIBANK S.A.;33479023;CITIBANK;30403;;b1;3;8;SAO PAULO;SP;12/2006;1.866.886;124.320;1.097.068;3.070.475;92.054;6.250.802;2.296.138;0;0;0;0;0;0;2.664.836;11.211.777;1.848.580;10.851.511;23.911.868;8.541;2.249.051;26.169.459
BANCO FINASA S.A.;57561615;BRADESCO;10045;;b1;2;8;OSASCO;SP;12/2006;11;0;19.752.697;268;0;19.752.976;0;0;0;0;0;0;0;2.420;19.755.396;2.431;1.060.754;20.818.582;21.583;1.063.220;21.903.385
BFB LEASING S.A. ARRENDAMENTO MERCANTIL;43425008;ITAU;10069;;n1;2;19;SAO PAULO;SP;12/2006;0;0;16.509;0;0;16.509;0;0;0;0;0;18.259.637;18.259.637;0;18.276.147;0;67.705;18.343.852;0;475.883;18.819.735
BANCO ITAUBANK S.A.;60394079;ITAU;10069;;b1;2;8;SAO PAULO;SP;12/2006;1.655.059;935.461;2.546.196;1.473.671;103.856;6.714.243;4.295.235;0;0;0;0;0;0;1.768.477;12.777.955;798.121;2.067.353;15.643.429;2.321;1.827.617;17.473.368
BANCO UBS PACTUAL S.A.;30306294;UBS PACTUAL;49944;;b1;3;8;RIO DE JANEIRO;RJ;12/2006;75.843;0;39.910;1.543.744;3.392;1.662.890;10.889.207;0;0;0;0;0;0;27.679;12.579.776;150.673;2.301.300;15.031.750;3.803;1.200.481;16.236.033
