Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BANCO DO BRASIL S.A.;0;BB;49906;80329;b1;1;1;BRASILIA;DF;09/2019;10.022.657;454.961.023;167.296.295;536.590.253;-34.023.442;502.566.811;0;0;0;0;0;186.589.321;76.769.270;55.605.194;1.453.810.571;0;1.453.810.571
CAIXA ECONOMICA FEDERAL;360305;;;80738;b1;1;6;BRASILIA;DF;09/2019;8.041.843;209.210.078;208.762.256;673.924.039;-34.175.156;639.748.883;0;0;0;0;0;81.834.502;138.709.718;13.403.267;1.299.710.547;0;1.299.710.547
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;09/2019;12.512.175;125.794.820;290.218.498;299.701.920;-27.113.100;272.588.820;0;0;0;0;0;182.698.955;96.138.357;201.217.866;1.181.169.491;0;1.181.169.491
ITAÚ UNIBANCO S.A.;60701190;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;09/2019;8.192.894;324.932.674;190.722.472;227.971.164;-15.825.331;212.145.833;72;911;978;-37;1.924;148.832.871;109.919.900;145.595.479;1.140.344.047;978;1.140.343.069
BANCO SANTANDER (BRASIL) S.A.;90400888;SANTANDER;30379;80185;b1;3;8;SAO PAULO;SP;09/2019;7.212.204;96.215.646;178.619.570;171.631.128;-14.471.770;157.159.358;0;21.908;21.908;0;43.816;203.136.283;85.522.113;96.653.026;824.562.016;21.908;824.540.108
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;81847;b4;1;4;RIO DE JANEIRO;RJ;09/2019;264.619;54.021.897;115.349.633;274.495.627;-12.703.029;261.792.599;0;0;0;0;0;24.239.866;189.269.747;116.760.445;761.698.807;0;761.698.807
BANCO SAFRA S.A.;58160789;SAFRA;10083;80109;b1;2;8;SAO PAULO;SP;09/2019;360.951;66.653.749;16.990.510;41.248.926;-1.850.655;39.398.271;0;0;0;0;0;11.518.840;15.485.708;10.901.042;161.309.071;0;161.309.071
BANCO BTG PACTUAL S.A.;30306294;BTG PACTUAL;49944;80336;b1;2;8;RIO DE JANEIRO;RJ;09/2019;237.947;34.255.873;42.428.147;12.417.628;-972.199;11.445.429;0;0;0;0;0;39.736.335;1.333.226;15.480.853;144.917.809;0;144.917.809
ITAÚ UNIBANCO HOLDING S.A.;60872504;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;09/2019;6;4.130.514;8.572.040;0;0;0;0;0;0;0;0;6.251.028;4.950;111.542.912;130.501.451;0;130.501.451
BANCO ITAUCARD S.A.;17192451;ITAU;10069;80099;b2;2;8;SAO PAULO;SP;09/2019;464.728;584.918;8.660.670;32.246.764;-5.457.975;26.788.789;13.767;803.523;665.015;-5.236;1.477.070;57.884.398;944.174;11.322.712;108.127.459;665.015;107.462.445
BANCO VOTORANTIM S.A.;59588111;VOTORANTIM;51011;80484;b1;2;8;SAO PAULO;SP;09/2019;100.138;43.363.706;26.457.074;6.352.613;-443.536;5.909.077;0;0;0;0;0;6.703.210;2.045.019;5.724.356;90.302.579;0;90.302.579
CIELO S.A.;1027058;;;84710;n4;2;41;BARUERI;SP;09/2019;15.645;0;9.263.720;0;0;0;0;0;0;0;0;3.182.686;67.251.485;10.161.145;89.874.681;0;89.874.681
BANCO CITIBANK S.A.;33479023;CITIBANK;30403;80192;b1;3;8;SAO PAULO;SP;09/2019;1.290.456;17.455.199;31.613.903;6.282.155;-163.526;6.118.629;-297;81.436;18.938;-1.034;99.044;23.101.346;3.773.856;478.530;83.930.962;18.938;83.912.024
BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;92702067;BANRISUL;30173;80154;b1;1;8;PORTO ALEGRE;RS;09/2019;876.313;4.406.609;22.237.500;31.520.934;-2.529.665;28.991.269;229;72.566;43.695;-2.291;114.200;6.625.297;13.785.417;3.289.243;80.325.848;43.695;80.282.153
REDECARD S.A.;1425787;;;80099;n4;2;41;SAO PAULO;SP;09/2019;256.161;0;8.686.630;0;0;0;0;0;0;0;0;587.097;53.010.151;1.276.636;63.816.676;0;63.816.676
BANCO J.P. MORGAN S.A.;33172537;JP MORGAN CHASE;20107;80116;b1;3;8;SAO PAULO;SP;09/2019;24.389;25.846.664;23.658.323;1.260.004;-4.041;1.255.962;0;0;0;0;0;8.085.555;7.567;1.432.995;60.311.456;0;60.311.456
BANCO DO NORDESTE DO BRASIL S.A.;7237373;;;81593;b1;1;8;FORTALEZA;CE;09/2019;138.500;6.220.699;39.142.029;9.579.622;-663.341;8.916.280;0;0;0;0;0;4.650.173;704.092;231.483;60.003.255;0;60.003.255
BANCO COOPERATIVO DO BRASIL S.A. - BANCOOB;2038232;BANCOOB;51750;80879;b1;2;11;BRASILIA;DF;09/2019;20.819;16.371.156;14.790.272;4.898.776;-77.881;4.820.895;0;0;0;0;0;4.130.288;14.985.492;231.078;55.349.999;0;55.349.999
BANCO COOPERATIVO SICREDI S.A.;1181521;;;80745;b1;2;11;PORTO ALEGRE;RS;09/2019;87.373;10.150.005;9.976.164;10.236.376;-1.665;10.234.711;0;0;0;0;0;2.515.884;19.233.542;205.973;52.403.653;0;52.403.653
BANCO BRADESCO FINANCIAMENTOS S.A.;7207996;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;09/2019;194;6.633.126;108.036;35.061.254;-831.593;34.229.661;425;208.679;77.188;-2.005;284.287;6.674.906;170.484;2.325.873;50.426.567;77.188;50.349.378
ING BANK N.V.;49336860;ING;51073;80501;b1;3;28;SAO PAULO;SP;09/2019;2.202;6.989.978;1.614.876;1.265.878;-1.379;1.264.500;0;0;0;0;0;39.531.470;1.497;8.719;49.413.241;0;49.413.241
BANCO BNP PARIBAS BRASIL S.A.;1522368;BNP PARIBAS;51516;80673;b1;3;8;SAO PAULO;SP;09/2019;83.420;11.988.273;10.808.939;3.592.750;-14.622;3.578.128;0;0;0;0;0;21.728.328;9.903;66.719;48.263.710;0;48.263.710
AYMORÉ CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;7707650;SANTANDER;30379;80185;n1;3;14;SAO PAULO;SP;09/2019;36.834;899.006;205.596;39.316.504;-1.465.513;37.850.990;0;0;0;0;0;5.210.249;50.130;1.394.669;45.647.475;0;45.647.475
BV FINANCEIRA S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;1149953;VOTORANTIM;51011;80484;n1;2;14;SAO PAULO;SP;09/2019;7.416;0;1.130.642;41.174.467;-2.616.432;38.558.035;0;0;0;0;0;5.100.032;96.381;115.569;45.008.075;0;45.008.075
BANCO CRÉDIT AGRICOLE BRASIL S.A.;75647891;CREDIT AGRICOLE;51066;80491;b1;3;8;SAO PAULO;SP;09/2019;4.425;5.248.363;1.509.564;1.032.988;0;1.032.988;0;0;0;0;0;34.054.857;2.005;30.727;41.882.928;0;41.882.928
KIRTON BANK S.A. - BANCO MÚLTIPLO;1701201;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;09/2019;107;7.334.576;293.170;558.571;-306.586;251.984;0;0;0;0;0;5.186.267;9.668;21.512.030;34.587.802;0;34.587.802
BANCO ABC BRASIL S.A.;28195667;ABC-BRASIL;41856;80312;b1;3;8;SAO PAULO;SP;09/2019;37.836;5.962.553;8.970.092;10.899.380;-214.771;10.684.610;0;0;0;0;0;6.377.526;406.149;2.101.467;34.540.233;0;34.540.233
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;;;81555;b1;3;8;SAO PAULO;SP;09/2019;47.737;2.645.491;3.900.229;19.591.755;-764.153;18.827.602;0;0;0;0;0;7.055.107;48.731;24.249;32.549.147;0;32.549.147
BANCO MUFG BRASIL S.A.;60498557;;;81713;b1;3;8;SAO PAULO;SP;09/2019;16.031;4.890.236;3.374.812;1.150.119;-1.788;1.148.331;0;0;0;0;0;22.818.409;15.799;49.264;32.312.883;0;32.312.883
BANCO PAN S.A.;59285411;PAN;31323;80257;b1;2;8;SAO PAULO;SP;09/2019;2.968;59.998;2.162.318;22.417.330;-1.320.133;21.097.197;0;0;0;0;0;6.707.090;703.356;1.236.055;31.968.981;0;31.968.981
XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;2332886;;;82475;n2;2;15;RIO DE JANEIRO;RJ;09/2019;3.351;16.414.154;13.511.671;0;0;0;0;0;0;0;0;1.293.709;66.799;502.584;31.792.268;0;31.792.268
BANCO DAYCOVAL S.A.;62232889;DAYCOVAL;51987;81744;b1;2;8;SAO PAULO;SP;09/2019;259.741;5.151.224;1.684.811;14.697.522;-1.066.212;13.631.310;0;0;0;0;0;8.645.869;177.914;1.465.376;31.016.245;0;31.016.245
BANCO ITAÚ CONSIGNADO S.A.;33885724;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;09/2019;50;1.165.078;1.141;27.918.948;-1.191.749;26.727.199;0;0;0;0;0;718.097;42.366;19.656;28.673.587;0;28.673.587
BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;33987793;CREDIT SUISSE;30771;80219;b2;3;13;SAO PAULO;SP;09/2019;289.743;15.567.492;6.208.265;1.718.862;-158.217;1.560.645;0;0;0;0;0;2.491.912;3.600;2.154.693;28.276.349;0;28.276.349
BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO;28127603;BANESTES;30159;80147;b1;1;8;VITORIA;ES;09/2019;231.554;8.844.481;9.436.091;3.779.481;-273.943;3.505.538;3;10.603;5.316;-33;15.889;850.074;897.309;326.631;24.107.567;5.316;24.102.251
GETNET ADQUIRÊNCIA E SERVIÇOS PARA MEIOS DE PAGAMENTO S.A.;10440482;;;80185;n4;2;41;SAO PAULO;SP;09/2019;37.872;0;1.140.408;0;0;0;0;0;0;0;0;878.416;20.733.637;908.226;23.698.559;0;23.698.559
BANCO MORGAN STANLEY S.A.;2801938;MORGAN STANLEY;51413;80628;b1;3;8;SAO PAULO;SP;09/2019;2.363;10.269.994;8.220.696;0;0;0;0;0;0;0;0;3.466.264;82;91.464;22.050.863;0;22.050.863
BANCO J. SAFRA S.A.;3017677;SAFRA;10083;80109;b1;2;8;SAO PAULO;SP;09/2019;0;1.924.765;5.621.851;14.370.906;-529.369;13.841.537;177;41.820;36.120;-420;77.697;319.393;82.221;26.445;21.893.910;36.120;21.857.790
BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;47509120;BRADESCO;10045;80075;n1;2;19;OSASCO;SP;09/2019;22.122;1.278;16.140.551;0;0;0;21.251;3.775.915;1.328.706;-143.869;4.982.003;1.103.379;19.630;67.776;22.336.739;1.328.706;21.008.034
BANCO DA AMAZONIA S.A.;4902979;;;81249;b1;1;2;BELEM;PA;09/2019;58.719;2.649.224;12.650.515;3.309.908;-331.268;2.978.640;0;0;0;0;0;1.664.078;260.583;339.995;20.601.754;0;20.601.754
BANCO BMG S.A.;61186680;BMG;30290;80178;b1;2;8;SAO PAULO;SP;09/2019;68.291;1.198.860;2.311.173;9.898.888;-503.704;9.395.185;0;0;0;0;0;3.493.371;266.417;3.161.759;19.895.057;0;19.895.057
BANCO VOLKSWAGEN S.A.;59109165;;;80202;b2;3;8;SAO PAULO;SP;09/2019;4.313;598.040;108.453;16.434.474;-570.149;15.864.326;1.560;171.380;24.718;-2.971;194.687;2.368.588;19.234;631.214;19.788.855;24.718;19.764.136
BANK OF AMERICA MERRILL LYNCH BANCO MÚLTIPLO S.A.;62073200;BOFA MERRILL LYNCH;51255;80556;b1;3;8;SAO PAULO;SP;09/2019;118.562;11.027.199;5.013.388;522.335;-150;522.185;0;0;0;0;0;2.336.378;245.342;63.011;19.326.065;0;19.326.065
BANCO BRADESCO BBI S.A.;6271464;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;09/2019;6;5.355.032;6.384.119;0;0;0;0;0;0;0;0;1.997.648;3.020;4.804.416;18.544.241;0;18.544.241
STONE PAGAMENTOS S.A.;16501555;;;84686;n4;2;41;SAO PAULO;SP;09/2019;11.797;0;2.408.957;0;0;0;0;0;0;0;0;317.488;12.566.925;2.786.340;18.091.506;0;18.091.506
NU PAGAMENTOS S.A.;18236120;;;84693;n4;2;41;SAO PAULO;SP;09/2019;262.129;4.193.996;3.216.343;0;0;0;0;0;0;0;0;9.875.817;45.944;141.734;17.735.963;0;17.735.963
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;;;81311;b4;1;5;PORTO ALEGRE;RS;09/2019;630;0;2.982.994;13.311.935;-310.564;13.001.371;0;0;0;0;0;551.197;44.527;53.917;16.634.637;0;16.634.637
CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A;7450604;CCB;32119;80295;b1;3;8;SAO PAULO;SP;09/2019;34.915;1.017.053;7.386.488;3.487.691;-183.115;3.304.576;0;0;0;0;0;3.261.622;261.964;1.239.439;16.506.057;0;16.506.057
BRB - BANCO DE BRASILIA S.A.;208;BRB;31976;80288;b1;1;8;BRASILIA;DF;09/2019;138.256;1.802.076;3.245.558;8.161.122;-320.949;7.840.174;0;0;0;0;0;1.353.902;808.490;822.944;16.011.400;0;16.011.400
HIPERCARD BANCO MÚLTIPLO S.A.;3012230;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;09/2019;1.682;2.156.026;2.806.537;2.324.042;-821.079;1.502.963;0;0;0;0;0;9.104.395;79.445;127.112;15.778.161;0;15.778.161
DIBENS LEASING S.A. ARRENDAMENTO MERCANTIL;65654303;ITAU;10069;80099;n1;2;19;SAO PAULO;SP;09/2019;101;11.693.481;18.806;0;0;0;0;0;0;0;0;163.216;50;3.284.675;15.160.329;0;15.160.329
PAGSEGURO INTERNET S.A.;8561701;;;84813;n4;2;41;SAO PAULO;SP;09/2019;24.405;13.000;1.986.022;0;0;0;0;0;0;0;0;573.883;9.663.228;2.481.612;14.742.149;0;14.742.149
BANCO OLÉ BONSUCESSO CONSIGNADO S.A.;71371686;SANTANDER;30379;80185;b2;3;8;SAO PAULO;SP;09/2019;2.151;1.490;31.707;14.055.978;-457.356;13.598.622;0;0;0;0;0;498.504;163.583;54.208;14.350.264;0;14.350.264
BANCO SOCIETE GENERALE BRASIL S.A.;61533584;SOCIETE GENERALE;31859;80264;b1;3;8;SAO PAULO;SP;09/2019;135.021;4.424.238;779.043;247.478;-1.092;246.386;0;0;0;0;0;7.878.023;1.323;144.798;13.608.833;0;13.608.833
