Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
CAIXA ECONOMICA FEDERAL;360305;;;;b1;1;6;BRASILIA;DF;03/2000;265.233;3.169.248;14.241.038;59.569.667;-3.776.203;55.793.463;0;0;0;0;0;19.676.580;26.771.703;4.577.435;124.494.699;0;124.494.699
BANCO DO BRASIL S.A.;0;BB;49906;;b1;1;38;BRASILIA;DF;03/2000;1.782.595;9.790.499;29.809.670;21.754.863;-820.604;20.934.259;0;0;0;0;0;31.536.719;10.832.212;9.481.312;114.167.265;0;114.167.265
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;;b4;1;4;RIO DE JANEIRO;RJ;03/2000;59.516;525;10.081.466;27.178.686;-597.797;26.580.889;0;0;0;0;0;2.237.965;38.424.878;11.719.386;89.104.624;0;89.104.624
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;;b1;2;8;SAO GONCALO;RJ;03/2000;643.194;3.959.316;9.304.855;17.855.677;-1.167.081;16.688.597;0;0;0;0;0;10.512.462;6.878.222;8.866.709;56.853.355;0;56.853.355
BANCO ITAU S.A.;60701190;ITAU;10069;;b1;2;8;SAO PAULO;SP;03/2000;1.198.007;4.123.560;10.618.490;10.793.739;-1.021.572;9.772.167;0;0;0;0;0;5.888.579;6.004.973;7.332.249;44.938.026;0;44.938.026
UNIBANCO-UNIAO DE BANCOS BRASILEIROS S.A.;33700394;UNIBANCO;10100;;b1;2;8;SAO PAULO;SP;03/2000;1.048.629;2.051.672;3.405.563;9.791.896;-626.167;9.165.729;14.698;14.799;11.480;-441;40.536;5.805.533;1.915.415;4.218.642;27.651.719;11.480;27.640.239
BANCO DO ESTADO DE SAO PAULO S.A. - BANESPA;61411633;BANESPA;30135;;b1;1;8;SAO PAULO;SP;03/2000;940.280;2.749.102;10.861.596;4.722.074;-1.031.945;3.690.129;0;21.326;282;-21.326;282;5.035.776;1.923.748;2.075.954;27.276.868;282;27.276.586
BANCO ABN AMRO S.A.;33066408;ABN AMRO;10076;;b1;3;8;SAO PAULO;SP;03/2000;1.444.247;1.542.052;4.592.100;7.231.239;-380.606;6.850.632;0;0;0;0;0;3.927.034;2.539.100;3.802.697;24.697.863;0;24.697.863
BANCO SAFRA S.A.;58160789;SAFRA;10083;;b1;2;8;SAO PAULO;SP;03/2000;1.151.720;2.540.676;7.091.770;3.713.329;-171.013;3.542.315;0;0;0;0;0;2.546.380;1.017.308;1.420.465;19.310.634;0;19.310.634
NOSSA CAIXA - NOSSO BANCO S.A.;43073394;;;;b1;1;8;SAO PAULO;SP;03/2000;36.083;828.385;10.473.284;1.884.911;-235.699;1.649.212;0;0;0;0;0;900.663;1.514.779;265.585;15.667.991;0;15.667.991
