Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BANCO DO BRASIL S.A.;0;BB;49906;80329;b1;1;1;BRASILIA;DF;09/2018;9.473.852;427.642.311;157.128.531;544.964.658;-31.857.029;513.107.629;0;0;0;0;0;187.887.845;75.676.553;51.923.210;1.422.839.930;0;1.422.839.930
CAIXA ECONOMICA FEDERAL;360305;;;80738;b1;1;6;BRASILIA;DF;09/2018;10.610.232;186.599.613;201.371.854;683.962.350;-35.050.737;648.911.613;0;0;0;0;0;81.185.978;140.605.210;13.300.387;1.282.584.888;0;1.282.584.888
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;09/2018;12.431.352;193.323.630;275.960.968;262.828.801;-25.663.381;237.165.420;2;2.047;1.939;-105;3.884;118.161.899;88.990.345;177.439.273;1.103.476.771;1.939;1.103.474.832
ITAÚ UNIBANCO S.A.;60701190;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;09/2018;8.436.932;363.485.534;175.760.906;220.238.255;-18.779.581;201.458.674;1.252;4.458;4.107;-1.245;8.572;99.009.588;92.092.164;122.177.793;1.062.430.162;4.107;1.062.426.056
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;81847;b4;1;4;RIO DE JANEIRO;RJ;09/2018;458;63.663.978;100.124.761;298.783.423;-18.283.710;280.499.713;0;0;0;0;0;22.282.947;214.270.956;108.848.579;789.691.392;0;789.691.392
BANCO SANTANDER (BRASIL) S.A.;90400888;SANTANDER;30379;80185;b1;3;8;SAO PAULO;SP;09/2018;8.788.823;102.666.598;154.769.146;160.981.643;-14.350.472;146.631.170;0;22.217;22.217;0;44.435;162.119.152;81.875.043;78.848.622;735.742.989;22.217;735.720.771
ITAÚ UNIBANCO HOLDING S.A.;60872504;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;09/2018;30.178;29.073.245;12.687.275;0;0;0;0;0;0;0;0;5.271.331;5.145;110.058.935;157.126.110;0;157.126.110
BANCO SAFRA S.A.;58160789;SAFRA;10083;80109;b1;2;8;SAO PAULO;SP;09/2018;342.486;53.260.367;23.808.669;39.283.788;-2.264.078;37.019.710;0;0;0;0;0;14.397.018;9.227.347;9.615.941;147.671.536;0;147.671.536
BANCO BTG PACTUAL S.A.;30306294;BTG PACTUAL;49944;80336;b1;2;8;RIO DE JANEIRO;RJ;09/2018;34.535;59.077.664;47.509.160;8.257.774;-517.557;7.740.217;0;0;0;0;0;16.564.236;2.678.129;13.247.086;146.851.027;0;146.851.027
BANCO ITAUCARD S.A.;17192451;ITAU;10069;80099;b2;2;8;SAO PAULO;SP;09/2018;395.226;4.277.286;7.655.225;24.282.247;-4.063.096;20.219.152;16.686;1.369.833;962.277;-12.479;2.336.316;51.760.414;375.947;10.564.942;97.584.509;962.277;96.622.232
