Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BANCO DO BRASIL S.A.;0;BB;49906;80329;b1;1;1;BRASILIA;DF;12/2014;10.665.351;285.279.774;137.363.706;566.927.666;-24.014.349;542.913.317;0;0;0;0;0;168.253.853;68.228.557;42.542.596;1.255.247.154;0;1.255.247.154
CAIXA ECONOMICA FEDERAL;360305;;;80738;b1;1;6;BRASILIA;DF;12/2014;13.242.976;120.506.953;166.931.496;597.108.812;-26.520.347;570.588.465;0;0;0;0;0;59.834.289;121.145.136;12.425.480;1.064.674.796;0;1.064.674.796
ITAÚ UNIBANCO S.A.;60701190;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;12/2014;8.385.413;296.101.499;288.080.847;226.836.140;-15.726.840;211.109.300;9.629;564.221;433.251;-20.236;986.865;74.009.342;54.181.797;123.623.164;1.056.478.226;433.251;1.056.044.976
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;12/2014;14.103.615;285.032.773;184.324.088;230.760.221;-16.589.213;214.171.008;217;108.207;104.665;-2.148;210.941;52.694.785;52.408.172;162.448.703;965.394.085;104.665;965.289.420
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;81847;b4;1;4;RIO DE JANEIRO;RJ;12/2014;2.651;5.592.573;103.302.156;333.429.568;-2.338.928;331.090.641;0;0;0;0;0;26.202.826;328.064.273;77.155.058;871.410.178;0;871.410.178
BANCO SANTANDER (BRASIL) S.A.;90400888;SANTANDER;30379;80185;b1;3;8;SAO PAULO;SP;12/2014;4.292.980;64.694.336;165.388.432;142.894.678;-11.716.443;131.178.235;22;31.458;31.337;-101;62.716;159.287.273;31.526.821;54.034.430;610.465.223;31.337;610.433.886
HSBC BANK BRASIL S.A. - BANCO MULTIPLO;1701201;HSBC;51152;80525;b1;3;8;CURITIBA;PR;12/2014;2.491.102;30.959.939;28.894.860;44.708.840;-2.585.653;42.123.187;5.997;357.541;239.847;-46.196;557.189;38.159.597;11.402.784;5.844.670;160.433.329;239.847;160.193.482
BANCO ITAUCARD S.A.;17192451;ITAU;10069;80099;b2;2;8;SAO PAULO;SP;12/2014;404.362;31.985.489;7.685.034;36.189.442;-5.276.778;30.912.664;122.461;11.564.654;7.028.662;-266.978;18.448.799;51.047.361;4.402.888;15.650.801;160.537.400;7.028.662;153.508.738
DIBENS LEASING S.A. ARRENDAMENTO MERCANTIL;65654303;ITAU;10069;80099;n1;2;19;SAO PAULO;SP;12/2014;109;149.138.926;1.008.367;0;0;0;168;6.189;4.890;-74;11.173;266.636;0;2.571.898;152.997.109;4.890;152.992.219
BANCO SAFRA S.A.;58160789;SAFRA;10083;80109;b1;2;8;SAO PAULO;SP;12/2014;327.153;39.447.691;47.864.218;27.650.439;-1.621.206;26.029.233;9.392;87.133;96.087;-292;192.320;11.029.634;686.715;9.946.654;135.523.618;96.087;135.427.531
BANCO BTG PACTUAL S.A.;30306294;BTG PACTUAL;49944;80336;b1;2;8;RIO DE JANEIRO;RJ;12/2014;10.675;35.044.380;30.959.707;11.237.432;-753.125;10.484.307;0;0;0;0;0;23.371.525;1.233.087;15.266.854;116.370.536;0;116.370.536
ITAÚ UNIBANCO HOLDING S.A.;60872504;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;12/2014;19.004;33.322.825;0;0;0;0;0;0;0;0;0;3.993.636;27;66.716.599;104.052.090;0;104.052.090
BANCO VOTORANTIM S.A.;59588111;VOTORANTIM;51011;80484;b1;2;8;SAO PAULO;SP;12/2014;35.519;30.375.339;49.230.896;12.747.471;-844.929;11.902.543;0;0;0;0;0;4.257.613;172.857;3.606.855;99.581.621;0;99.581.621
BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;47509120;BRADESCO;10045;80075;n1;2;19;OSASCO;SP;12/2014;4.874;55.223.607;26.817.834;0;0;0;71.979;6.849.144;2.912.667;-233.792;9.599.999;952.430;40.295;191.139;92.830.179;2.912.667;89.917.512
BANCO BRADESCO CARTÕES S.A.;59438325;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;12/2014;76.973;390.725;15.234;4.265.443;-1.890.482;2.374.961;0;0;0;0;0;17.493.480;79.814;59.351.974;79.783.162;0;79.783.162
BANCO BRADESCO BERJ S.A.;33147315;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;12/2014;53;46.825.794;28.390.240;1.523.984;-7.620;1.516.364;0;0;0;0;0;1.872.654;22.901;407.665;79.035.670;0;79.035.670
BANCO BRADESCO FINANCIAMENTOS S.A.;7207996;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;12/2014;501;25.846.978;98.762;36.954.085;-1.079.536;35.874.549;1.703;827.145;661.769;-15.137;1.475.481;5.165.466;2.290.331;470.953;71.223.021;661.769;70.561.252
