Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j);
;;;;;;;;;;;Depósito Total;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Outros Depósitos (a5);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;;
BANCO DO BRASIL S.A.;0;BB;49906;;b1;1;1;BRASILIA;DF;03/2008;41.149.955;48.112.255;1.224.243;65.329.000;20.000.493;175.815.946;94.736.434;0;0;0;0;0;0;32.028.447;302.580.827;1.707.604;49.218.227;353.506.658;124.199;25.406.842;379.037.699
BANCO ITAÚ S.A.;60701190;ITAU;10069;;b1;2;8;SAO PAULO;SP;03/2008;14.772.657;27.623.291;103.978.660;14.595.772;1.306.131;162.276.512;90.832.345;0;0;0;2.301.788;288.273;2.590.061;5.152.030;260.850.947;2.268.563;55.125.963;318.245.474;11.272;14.190.558;332.447.304
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;;b1;2;8;OSASCO;SP;03/2008;25.447.191;33.290.059;53.789.740;38.810.701;837.369;152.175.061;75.430.813;0;0;0;970.703;912.239;1.882.942;25.243.329;254.732.145;976.257;41.778.897;297.487.299;112.839;32.909.117;330.509.255
CAIXA ECONOMICA FEDERAL;360305;;;;b1;1;6;BRASILIA;DF;03/2008;10.252.243;79.140.984;0;44.635.199;9.775.539;143.803.965;43.213.303;0;0;0;0;5.016.292;5.016.292;22.053.532;214.087.091;14.006;29.029.102;243.130.200;0;11.287.708;254.417.907
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;;b4;1;4;RIO DE JANEIRO;RJ;03/2008;328.256;0;0;0;25.362.789;25.691.045;0;0;0;0;0;0;0;39.218.865;64.909.909;0;120.780.197;185.690.107;4.130;24.790.946;210.485.183
BANCO ABN AMRO REAL S.A.;33066408;ABN AMRO;10076;;b1;3;8;SAO PAULO;SP;03/2008;8.388.922;10.728.545;25.025.543;36.137.058;232.256;80.512.324;22.563.193;0;0;0;5.965.657;1.078.203;7.043.861;9.036.805;119.156.183;3.000.739;48.121.519;170.278.441;67.612;12.589.176;182.935.229
UNIBANCO-UNIAO DE BANCOS BRASILEIROS S.A.;33700394;UNIBANCO;10100;;b1;2;8;SAO PAULO;SP;03/2008;3.509.535;10.053.848;17.276.189;25.450.357;101.848;56.391.777;38.460.916;0;0;0;10.197.052;4.923.989;15.121.041;11.479.149;121.452.883;4.739.901;19.678.088;145.870.873;27.977;12.208.914;158.107.763
BANCO SANTANDER S.A.;90400888;SANTANDER;30379;;b1;3;8;SAO PAULO;SP;03/2008;4.467.255;6.957.188;4.085.093;29.552.064;267.344;45.328.944;15.138.850;0;0;0;4.930.895;500.589;5.431.484;6.804.063;72.703.341;3.427.830;28.620.207;104.751.379;81.590;9.449.650;114.282.619
BANCO ITAÚ BBA S.A.;17298092;ITAU;10069;;b1;2;8;SAO PAULO;SP;03/2008;24.890;0;53.127.576;667.537;5.526;53.825.530;13.853.960;0;0;0;4.959.932;215.886;5.175.818;8.510.182;81.365.491;2.381.468;12.106.118;95.853.077;20.616;6.059.877;101.933.571
HSBC BANK BRASIL S.A. - BANCO MULTIPLO;1701201;HSBC;51152;;b1;3;8;CURITIBA;PR;03/2008;6.407.301;2.183.323;3.151.826;37.536.456;65.790;49.344.695;1.761.410;0;0;0;0;515.548;515.548;5.319.669;56.941.322;981.113;18.954.124;76.876.559;47.500;5.340.541;82.264.600
