Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BNP PARIBAS;51516;b1;S3;C;3;SAO PAULO;SP;12/2018;2.293.738;3.470.624;8.347.511;12.183.826;-482.476;11.701.350;0;0;0;0;0;20.240.919;170.714;586.873;46.811.729;0;46.811.729
ABC-BRASIL;41856;b1;S3;C;3;SAO PAULO;SP;12/2018;29.378;7.522.655;8.727.039;11.410.785;-227.619;11.183.166;0;0;0;0;0;4.811.640;299.297;153.954;32.727.129;0;32.727.129
CREDIT SUISSE;30771;b1;S3;C;3;SAO PAULO;SP;12/2018;356.317;15.955.267;6.878.202;3.086.922;-218.886;2.868.037;0;0;0;0;0;5.345.451;3.115;150.193;31.556.583;0;31.556.583
SOCIETE GENERALE;31859;b1;S3;C;3;SAO PAULO;SP;12/2018;66.807;9.335.534;2.234.502;734.826;-2.523;732.303;1.997;637.714;33.890;-27.479;646.121;18.280.441;3.613;3.523;31.302.845;33.890;31.268.956
CREDIT AGRICOLE;51066;b1;S3;C;3;SAO PAULO;SP;12/2018;6.450;3.821.182;973.856;604.620;0;604.620;0;0;0;0;0;24.717.423;1.738;22.952;30.148.221;0;30.148.221
DAYCOVAL;51987;b1;S3;C;2;SAO PAULO;SP;12/2018;153.141;5.197.654;2.423.927;13.612.105;-947.848;12.664.257;26.081;874.075;109.701;-12.388;997.469;7.245.286;150.425;909.655;29.741.814;109.701;29.632.113
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;S3;I;3;SAO PAULO;SP;12/2018;268.862;2.653.817;2.732.293;18.321.539;-686.346;17.635.193;0;0;0;0;0;5.544.927;49.510;25.955;28.910.556;0;28.910.556
BANESTES;30159;b1;S3;C;1;VITORIA;ES;12/2018;182.162;12.780.099;9.310.609;3.669.526;-248.201;3.421.324;14;12.527;4.783;-54;17.270;903.082;866.142;274.392;27.755.081;4.783;27.750.298
PAN;31323;b1;S3;C;2;SAO PAULO;SP;12/2018;16.379;3.897;1.979.941;19.459.133;-1.201.385;18.257.748;2;346;319;-29;639;5.949.014;447.674;843.226;27.498.519;319;27.498.200
GETNET ADQUIRÊNCIA E SERVIÇOS PARA MEIOS DE PAGAMENTO S.A.;10440482;n4;;I;2;SAO PAULO;SP;12/2018;1.789.896;0;1.796.558;0;0;0;0;0;0;0;0;340.816;22.306.639;896.859;27.130.768;0;27.130.768
BANCO MUFG BRASIL S.A.;60498557;b1;S3;I;3;SAO PAULO;SP;12/2018;16.340;4.655.270;2.828.022;1.420.889;-4.443;1.416.446;0;0;0;0;0;17.140.060;10.972;61.548;26.128.658;0;26.128.658
CCB;32119;b1;S3;C;3;SAO PAULO;SP;12/2018;40.264;2.831.269;9.653.719;7.787.899;-420.082;7.367.817;0;70.461;26.964;-12.041;85.384;3.263.372;288.339;74.782;23.604.946;26.964;23.577.982
ING;51073;b1;S3;C;3;SAO PAULO;SP;12/2018;9.830;4.271.251;1.027.132;1.227.776;-4.897;1.222.879;0;0;0;0;0;14.478.728;1.460;1.547;21.012.827;0;21.012.827
BANCO DA AMAZONIA S.A.;4902979;b1;S3;I;1;BELEM;PA;12/2018;49.231;2.337.552;11.830.093;2.932.414;-239.417;2.692.997;0;0;0;0;0;1.437.013;246.281;346.792;18.939.959;0;18.939.959
MORGAN STANLEY;51413;b1;S3;C;3;SAO PAULO;SP;12/2018;1.498;8.219.460;8.008.099;181.228;0;181.228;0;0;0;0;0;2.425.686;267;18.596;18.854.834;0;18.854.834
BOFA MERRILL LYNCH;51255;b1;S3;C;3;SAO PAULO;SP;12/2018;528.550;8.056.883;5.958.355;696.487;-78;696.409;0;0;0;0;0;2.060.281;89.921;65.694;17.456.093;0;17.456.093
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;S3;I;1;PORTO ALEGRE;RS;12/2018;18.655;0;3.444.590;13.500.457;-377.189;13.123.268;0;0;0;0;0;556.027;64.158;48.703;17.255.401;0;17.255.401
BANCO VOLKSWAGEN S.A.;59109165;b2;S3;I;3;SAO PAULO;SP;12/2018;6.490;588.218;22.834;14.108.922;-629.104;13.479.817;1.792;228.726;28.887;-3.280;256.125;2.130.534;30.788;555.638;17.070.445;28.887;17.041.558
BMG;30290;b1;S3;C;2;SAO PAULO;SP;12/2018;47.424;826.197;2.447.426;9.157.977;-554.395;8.603.582;0;0;0;0;0;4.032.044;258.651;722.223;16.937.547;0;16.937.547
BRB;31976;b1;S3;C;1;BRASILIA;DF;12/2018;128.969;1.004.351;3.022.839;8.547.540;-417.524;8.130.016;0;0;0;0;0;1.465.801;767.830;510.748;15.030.554;0;15.030.554
ALFA;51293;b1;S3;C;2;SAO PAULO;SP;12/2018;2.306;713.051;5.173.100;6.350.414;-87.774;6.262.639;2.083;362.641;103.624;-10.393;457.954;1.219.447;310.230;351.820;14.490.547;103.624;14.386.924
XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;2332886;n2;S4;I;3;RIO DE JANEIRO;RJ;12/2018;3.322;6.566.108;5.579.894;0;0;0;0;0;0;0;0;1.282.425;72.855;502.214;14.006.818;0;14.006.818
BANCO GMAC S.A.;59274605;b2;S3;I;3;SAO PAULO;SP;12/2018;64.873;461.735;146.964;10.516.931;-250.062;10.266.869;266;54.929;239;-430;55.004;2.253.075;12.068;655.939;13.916.527;239;13.916.288
STONE PAGAMENTOS S.A.;16501555;n4;;I;2;SAO PAULO;SP;12/2018;22.985;147.027;1.017.626;0;0;0;0;0;0;0;0;436.003;9.300.656;2.392.845;13.317.141;0;13.317.141
GOLDMAN SACHS;51585;b2;S3;C;3;SAO PAULO;SP;12/2018;4.122;3.095.927;8.851.124;362.446;-3.624;358.822;0;0;0;0;0;852.780;1.340;20.294;13.184.410;0;13.184.410
PAGSEGURO INTERNET S.A.;8561701;n4;;I;2;SAO PAULO;SP;12/2018;385.888;0;2.330.959;0;0;0;0;0;0;0;0;392.656;8.074.702;931.024;12.115.229;0;12.115.229
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;12/2018;0;269.934;10.673.190;2.047;-10;2.037;0;0;0;0;0;253.454;15;117.645;11.316.275;0;11.316.275
ORIGINAL;51781;b1;S3;C;2;SAO PAULO;SP;12/2018;40.106;396.886;3.291.930;3.418.368;-171.213;3.247.155;0;0;0;0;0;3.326.973;131.769;681.861;11.116.679;0;11.116.679
NU PAGAMENTOS S.A.;18236120;n4;;I;2;SAO PAULO;SP;12/2018;279.260;687.993;2.927.800;0;0;0;0;0;0;0;0;6.737.169;21.328;110.450;10.764.001;0;10.764.001
MERCEDES-BENZ;51262;b2;S3;C;3;SAO PAULO;SP;12/2018;84.053;49.313;580;8.650.383;-379.984;8.270.399;407;193.571;9.595;-9.163;194.409;1.484.910;21.277;6.431;10.111.373;9.595;10.101.778
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;b1;S3;I;3;SAO PAULO;SP;12/2018;276.573;2.518.913;941.364;701.628;-4.097;697.531;0;0;0;0;0;5.396.174;1.310;7.716;9.839.580;0;9.839.580
BANCO CLASSICO S.A.;31597552;b1;S3;I;2;RIO DE JANEIRO;RJ;12/2018;378;1.158.069;7.883.563;0;0;0;0;0;0;0;0;271.568;1;341.192;9.654.771;0;9.654.771
MERCANTIL DO BRASIL;20152;b1;S3;C;2;BELO HORIZONTE;MG;12/2018;536.091;1.109.167;1.174.206;5.501.574;-645.673;4.855.901;0;0;0;0;0;1.178.749;471.161;290.172;9.615.448;0;9.615.448
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;S3;I;3;CURITIBA;PR;12/2018;179;360.977;0;8.597.846;-300.026;8.297.820;207;14.575;6.145;-713;20.214;583.037;25.731;21.618;9.309.577;6.145;9.303.431
PINE;50304;b1;S3;C;2;SAO PAULO;SP;12/2018;228.539;1.260.814;3.214.580;2.547.793;-360.310;2.187.483;0;0;0;0;0;1.169.185;526.294;716.215;9.303.109;0;9.303.109
BANCO CSF S.A.;8357240;b2;S3;I;3;SAO PAULO;SP;12/2018;3.334;60.001;274.668;2.627.642;-793.594;1.834.048;0;0;0;0;0;5.648.468;36.217;877.333;8.734.070;0;8.734.070
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;S3;I;2;BRASILIA;DF;12/2018;9;4.050.568;821.231;1.643.947;-113.060;1.530.887;0;0;0;0;0;58.076;2.085.662;37.335;8.583.768;0;8.583.768
JOHN DEERE;50071;b1;S4;C;3;INDAIATUBA;SP;12/2018;1.165;374.894;0;7.553.781;-337.005;7.216.775;0;0;0;0;0;214.727;14.432;11.351;7.833.345;0;7.833.345
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;12/2018;0;345.983;6.868.236;168.084;1;168.083;0;0;0;0;0;164.346;34;62.865;7.609.547;0;7.609.547
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;S4;I;3;SAO PAULO;SP;12/2018;10.295;733.211;161.041;6.106.306;-81.319;6.024.987;395;87.320;25.671;-745;112.642;371.232;29.536;9.995;7.452.938;25.671;7.427.266
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;12/2018;6;4.943.484;1.398.405;57.745;-33;57.712;0;0;0;0;0;9.203;707.546;219.537;7.335.894;0;7.335.894
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;S4;I;1;BELEM;PA;12/2018;140.386;906.572;858.781;4.201.279;-136.243;4.065.036;0;0;0;0;0;522.842;428.267;199.406;7.121.290;0;7.121.290
PORTO SEGURO;51444;n1;S4;C;2;SAO PAULO;SP;12/2018;20.596;0;486.366;2.183.930;-350.206;1.833.724;0;0;0;0;0;4.689.803;14.036;6.925;7.051.451;0;7.051.451
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;S3;I;3;SAO PAULO;SP;12/2018;49.279;3.204.715;1.802.298;969.182;-1.450;967.732;0;0;0;0;0;536.992;234.620;9.326;6.804.962;0;6.804.962
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;12/2018;25;4.285.282;1.889.817;61.813;-1.814;59.998;0;0;0;0;0;26.761;112.101;377.161;6.751.146;0;6.751.146
BOCOM;52003;b1;S4;C;3;SALVADOR;BA;12/2018;66.404;1.020.296;1.698.676;3.260.300;-40.021;3.220.279;0;0;0;0;0;495.014;41.399;134.277;6.676.345;0;6.676.345
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;S3;I;1;BELO HORIZONTE;MG;12/2018;7.889;297.863;927.484;5.174.449;-555.120;4.619.329;0;0;0;0;0;698.766;56.245;33.388;6.640.964;0;6.640.964
BANCO FIBRA S.A.;58616418;b1;S3;I;2;SAO PAULO;SP;12/2018;62.848;331.831;1.458.351;2.233.145;-189.738;2.043.407;0;0;0;0;0;2.388.576;214.843;19.980;6.519.836;0;6.519.836
SOFISA;31873;b1;S4;C;2;SAO PAULO;SP;12/2018;26.224;202.538;1.948.042;2.840.904;-58.060;2.782.844;0;0;0;0;0;729.983;220.806;81.534;5.991.970;0;5.991.970
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;S4;I;3;SAO PAULO;SP;12/2018;24.224;2.417.195;961.246;1.334.677;-83;1.334.594;0;0;0;0;0;1.224.753;489;5.675;5.968.175;0;5.968.175
BANCO FIDIS S/A;62237425;b2;S4;I;3;BETIM;MG;12/2018;1.153;360.235;905;4.092.514;-46.576;4.045.938;0;0;0;0;0;1.438.631;2.344;7.152;5.856.359;0;5.856.359
GRUPO BONSUCESSO - BS2;52034;b1;S4;C;2;BELO HORIZONTE;MG;12/2018;61.755;1.018.595;708.300;311.690;-15.705;295.985;0;0;0;0;0;620.654;3.018.511;109.542;5.833.342;0;5.833.342
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;12/2018;7.956;898.503;1.748.986;2.857.056;-156.974;2.700.083;0;0;0;0;0;129.371;24.892;215.978;5.725.768;0;5.725.768
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;S4;I;3;PORTO ALEGRE;RS;12/2018;18.906;152.863;0;4.799.089;-137.007;4.662.082;1.003;449.036;133.255;-2.523;580.771;413.820;4.031;12.588;5.845.062;133.255;5.711.807
CREFISA;52010;b1;S4;C;2;SAO PAULO;SP;12/2018;14.860;1.891.600;1.765.957;2.069.013;-567.785;1.501.228;0;0;0;0;0;441.649;9.750;50.074;5.675.119;0;5.675.119
INTER;51884;b1;S4;C;2;BELO HORIZONTE;MG;12/2018;11.425;1.690.703;314.397;2.995.714;-87.282;2.908.432;0;0;0;0;0;469.941;203.271;45.276;5.643.444;0;5.643.444
PARANÁ BANCO;30881;b1;S4;C;2;CURITIBA;PR;12/2018;557;1.331.892;238.327;3.388.285;-196.514;3.191.771;0;0;0;0;0;193.546;2.797;634.515;5.593.405;0;5.593.405
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;12/2018;23.761;0;0;2.633.310;-181.190;2.452.120;0;0;0;0;0;33.781;2.579.928;269.191;5.358.781;0;5.358.781
MIZUHO;51554;b1;S4;I;3;SAO PAULO;SP;12/2018;11.367;1.295.340;2.188.308;524.769;-1.709;523.060;0;0;0;0;0;1.260.990;33.121;7.500;5.319.687;0;5.319.687
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;12/2018;3;3.453.182;1.513.401;125.128;-854;124.274;0;0;0;0;0;5.591;614;160.300;5.257.366;0;5.257.366
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;S4;I;1;ARACAJU;SE;12/2018;89.852;999.053;1.137.515;2.145.901;-79.640;2.066.261;0;0;0;0;0;459.716;399.079;95.372;5.246.848;0;5.246.848
HONDA;51396;b2;S4;C;3;SAO PAULO;SP;12/2018;6.272;180.343;715.616;3.698.667;-227.928;3.470.739;0;483;483;0;966;323.642;4.917;6.168;4.708.664;483;4.708.181
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;S4;I;2;SAO PAULO;SP;12/2018;303;377.951;395.086;2.305.273;-850.383;1.454.890;0;0;0;0;0;2.355.704;0;28.563;4.612.496;0;4.612.496
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;12/2018;24;3.857.622;346.390;0;0;0;0;0;0;0;0;890;12.118;206.030;4.423.074;0;4.423.074
BANCO CARGILL S.A.;3609817;b1;S4;I;3;SAO PAULO;SP;12/2018;38.455;209.050;421.087;1.333.840;-117.090;1.216.751;0;0;0;0;0;2.213.912;240;303;4.099.798;0;4.099.798
HAITONG;51482;b2;S3;C;3;SAO PAULO;SP;12/2018;31.702;666.742;2.514.089;303.016;-11.000;292.017;0;0;0;0;0;394.555;2.774;162.486;4.064.365;0;4.064.365
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;12/2018;1.392;1.223.640;2.411.766;51.536;-502;51.034;0;0;0;0;0;18.589;239.362;35.584;3.981.367;0;3.981.367
STANDARD CHARTERED BANK (BRASIL) S.A. - BANCO DE INVESTIMENTO;11932017;b2;S4;I;3;SAO PAULO;SP;12/2018;10.535;1.430.898;796.969;0;0;0;0;0;0;0;0;1.669.038;147;3.781;3.911.367;0;3.911.367
BANCO VOLVO BRASIL S.A.;58017179;b2;S4;I;3;CURITIBA;PR;12/2018;4.546;47.798;0;3.291.779;-85.773;3.206.006;1.624;58.645;679;-184;60.764;96.774;2.445;53.097;3.471.430;679;3.470.751
MODAL;51963;b1;S4;C;2;RIO DE JANEIRO;RJ;12/2018;68.563;870.997;1.465.466;324.129;-11.211;312.918;0;0;0;0;0;279.319;279.174;135.209;3.411.646;0;3.411.646
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;S4;I;2;SAO PAULO;SP;12/2018;37.107;431.585;195.908;1.259.317;-477.329;781.988;0;0;0;0;0;1.870.467;6.529;70.117;3.393.702;0;3.393.702
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;12/2018;88;166.370;2.952.713;69.467;-5;69.463;0;0;0;0;0;74.068;16;48.588;3.311.305;0;3.311.305
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;12/2018;14.708;141.980;601.410;2.103.537;-92.095;2.011.441;0;0;0;0;0;309.500;112.346;91.278;3.282.663;0;3.282.663
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;12/2018;49;1.997.190;926.808;43.750;-189;43.561;0;0;0;0;0;3.174;214.543;82.734;3.268.060;0;3.268.060
INDUSTRIAL DO BRASIL;50988;b1;S4;C;2;SAO PAULO;SP;12/2018;8.944;369.233;181.828;1.563.658;-34.582;1.529.076;0;0;0;0;0;914.676;187.622;32.328;3.223.706;0;3.223.706
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;12/2018;22;37.650;852.185;4.162;-1.350;2.812;0;0;0;0;0;2.307;2.275.936;47.330;3.218.242;0;3.218.242
SOCOPA;50328;b1;S4;C;2;SAO PAULO;SP;12/2018;338.142;1.123.251;547.342;548.224;-12.058;536.166;0;0;0;0;0;532.692;25.901;11.278;3.114.771;0;3.114.771
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;S4;I;1;PORTO ALEGRE;RS;12/2018;473;0;701.267;2.253.291;-273.661;1.979.630;0;0;0;0;0;283.759;331;28.262;2.993.721;0;2.993.721
BANCO TRIANGULO S.A.;17351180;b1;S4;I;2;UBERLANDIA;MG;12/2018;210;537.696;140.565;1.442.478;-149.843;1.292.635;0;0;0;0;0;569.031;74.895;365.603;2.980.634;0;2.980.634
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;12/2018;47.264;7.882;0;1.909.013;-87.813;1.821.200;0;0;0;0;0;133.816;810.528;149.927;2.970.617;0;2.970.617
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;12/2018;91;30.052;2.688.768;0;0;0;0;0;0;0;0;514;136.614;14.094;2.870.132;0;2.870.132
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;12/2018;238;2.575.417;204.273;29.641;-312;29.329;0;0;0;0;0;17.929;136;38.499;2.865.822;0;2.865.822
OMNI;50940;b1;S4;C;2;SAO PAULO;SP;12/2018;3.415;213.246;91.887;2.344.892;-444.522;1.900.370;119;44.871;19.867;-1.405;63.452;535.844;18.152;40.847;2.867.213;19.867;2.847.346
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;12/2018;52;10.666;2.654.870;83.369;-784;82.585;0;0;0;0;0;24.256;274;8.748;2.781.451;0;2.781.451
MÁXIMA;50201;b1;S4;C;2;RIO DE JANEIRO;RJ;12/2018;39.131;35.005;1.182.785;660.724;-37.069;623.655;0;0;0;0;0;459.354;294.730;83.879;2.718.539;0;2.718.539
SCANIA BANCO S.A.;11417016;b2;S4;I;3;SAO BERNARDO DO CAMPO;SP;12/2018;539;92.022;662;2.509.066;-23.880;2.485.186;44;44.409;129;-221;44.360;68.856;133;3.130;2.694.888;129;2.694.760
RENDIMENTO;51468;b1;S4;C;2;SAO PAULO;SP;12/2018;317.531;746.178;98.887;628.330;-15.428;612.902;0;0;0;0;0;612.083;204.778;37.591;2.629.950;0;2.629.950
BANCO ABN AMRO S.A.;3532415;b1;S4;I;3;SAO PAULO;SP;12/2018;1.382;664.971;569.110;579.509;-1.030;578.479;0;0;0;0;0;766.401;355;2.769;2.583.466;0;2.583.466
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;12/2018;8.744;1.047;0;988.448;-36.545;951.903;0;0;0;0;0;28.241;1.532.263;45.131;2.567.328;0;2.567.328
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;12/2018;23.191;313;0;1.336.986;-52.841;1.284.144;0;0;0;0;0;21.697;1.125.114;79.045;2.533.504;0;2.533.504
