Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BANCO DO BRASIL S.A.;0;BB;49906;;b1;1;1;BRASILIA;DF;12/2008;5.229.977;114.344.495;68.962.727;189.026.542;-12.939.995;176.086.547;8.502;44.314;0;0;52.816;80.543.544;22.461.015;14.471.656;482.152.779;0;482.152.779
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;;b1;2;8;OSASCO;SP;12/2008;5.845.779;112.184.165;83.852.681;108.202.441;-7.695.295;100.507.147;3.715;6.403.050;2.494.648;-20.317;8.881.096;51.671.157;14.709.973;67.100.258;444.752.257;2.494.648;442.257.609
BANCO ITAÚ S.A.;60701190;ITAU;10069;;b1;2;8;SAO PAULO;SP;12/2008;3.550.066;128.632.135;99.069.526;50.157.799;-7.730.141;42.427.658;166.300;4.273.905;1.788.569;-85.858;6.142.916;39.120.038;12.961.649;87.643.386;419.547.375;1.788.569;417.758.807
CAIXA ECONOMICA FEDERAL;360305;;;;b1;1;6;BRASILIA;DF;12/2008;2.632.645;32.984.700;120.581.867;80.062.412;-6.900.041;73.162.371;0;0;0;0;0;16.975.305;46.255.408;3.328.035;295.920.330;0;295.920.330
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;;b4;1;4;RIO DE JANEIRO;RJ;12/2008;2.344;6.908.965;15.338.097;106.632.273;-2.012.171;104.620.102;0;0;0;0;0;3.550.759;124.060.050;17.612.140;272.092.458;0;272.092.458
BANCO SANTANDER S.A.;90400888;SANTANDER;30379;;b1;3;8;SAO PAULO;SP;12/2008;2.276.225;25.957.851;28.301.875;44.518.333;-2.515.381;42.002.952;1.820;1.258.116;407.458;-9.460;1.657.935;37.774.120;2.897.453;46.155.339;187.023.748;407.458;186.616.290
BANCO ABN AMRO REAL S.A.;33066408;SANTANDER;30379;;b1;3;8;SAO PAULO;SP;12/2008;2.607.720;27.820.817;46.907.032;55.104.191;-3.156.254;51.947.937;0;0;0;0;0;29.272.805;5.245.393;21.687.418;185.489.123;0;185.489.123
UNIBANCO-UNIAO DE BANCOS BRASILEIROS S.A.;33700394;ITAU;10069;;b1;2;8;SAO PAULO;SP;12/2008;4.200.055;39.684.876;44.388.321;44.956.436;-3.537.882;41.418.553;613.155;0;0;-10.667;602.488;18.479.736;2.430.121;22.866.605;174.070.755;0;174.070.755
BANCO ITAÚ BBA S.A.;17298092;ITAU;10069;;b1;2;8;SAO PAULO;SP;12/2008;141.282;42.670.187;25.876.558;26.185.224;-1.751.037;24.434.187;71.578;2.377.492;719.180;-26.377;3.141.872;14.046.897;102.030;5.677.309;116.090.322;719.180;115.371.142
HSBC BANK BRASIL S.A. - BANCO MULTIPLO;1701201;HSBC;51152;;b1;3;8;CURITIBA;PR;12/2008;1.418.011;19.884.550;17.673.193;30.909.881;-1.935.102;28.974.780;26.475;5.618.443;1.898.470;-145.381;7.398.007;28.676.757;3.763.443;4.520.405;112.309.146;1.898.470;110.410.677
