Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Sudeste;Centro-oeste;Nordeste;Norte;Sul;Região não Informada;Total Exterior;
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;S4;8;GUARULHOS;SP;03/2019;1.023.949;484.987;98.867;216.241;110.663;112.870;321;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42.898.825;b3S;I;2;S5;9;BELO HORIZONTE;MG;03/2019;1.015.148;1.012.611;479;855;151;846;205;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;S4;5;VITORIA;ES;03/2019;998.306;993.004;343;2.876;1.316;274;494;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32.995.755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;03/2019;994.187;12.141;776.191;1.691;183.168;20.250;747;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;S4;9;ITAQUI;RS;03/2019;936.909;3.422;191;17;14;933.093;172;0
DACASA FINANCEIRA;51.891;n1;C;2;S4;197;VITORIA;ES;03/2019;891.629;664.228;1.523;218.391;1.483;676;5.327;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS REGIÕES CENTRO DO RS E MG – SICREDI REGIÃO CENTRO RS/MG;95.594.941;b3S;I;2;S4;9;SANTA MARIA;RS;03/2019;890.674;3.150;1.195;133;86;885.943;167;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32.983.165;b3S;I;2;S4;9;CAMPO VERDE;MT;03/2019;884.113;20.325;835.028;1.598;4.469;22.602;90;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2.398.976;b3S;I;2;S4;9;LONDRINA;PR;03/2019;856.146;269.609;3.013;8.195;61;575.210;59;0
MÁXIMA;50.201;b1;C;2;S4;199;RIO DE JANEIRO;RJ;03/2019;849.080;508.004;42.858;232.232;18.352;45.150;2.485;0
COOPERATIVA DE CRÉDITO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;S5;9;VENDA NOVA DO IMIGRANTE;ES;03/2019;843.930;841.703;349;1.374;185;154;165;0
BANCO ABN AMRO S.A.;3.532.415;b1;I;3;S4;8;SAO PAULO;SP;03/2019;843.419;752.723;0;31.333;0;59.363;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;S4;9;SORRISO;MT;03/2019;822.864;1.186;800.789;958;1.274;18.500;156;0
BOFA MERRILL LYNCH;51.255;b1;C;3;S3;199;SAO PAULO;SP;03/2019;820.303;611.414;0;0;118.939;89.950;0;0
BANCO TOPÁZIO S.A.;7.679.404;b1;I;2;S4;8;PORTO ALEGRE;RS;03/2019;815.385;425.745;33.806;75.425;28.128;252.200;80;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2.015.588;b3S;I;2;S5;9;PIMENTA BUENO;RO;03/2019;809.800;9.101;116.177;393;676.566;7.403;160;0
RENDIMENTO;51.468;b1;C;2;S4;199;SAO PAULO;SP;03/2019;800.329;729.717;12.917;198;47.905;9.513;80;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE MATO-GROSSENSE – SICREDI NORTE MT/PA;37.442.605;b3S;I;2;S4;9;COLIDER;MT;03/2019;795.997;9.040;598.337;1.126;176.859;10.219;416;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC/MG;87.733.770;b3S;I;2;S4;9;RODEIO BONITO;RS;03/2019;781.662;1.466;1.823;155;262;777.831;126;0
COOPERATIVA DE CRÉDITO DO TRIÂNGULO MINEIRO E SÃO FRANCISCO LTDA. - SICOOB ARACOOP;3.320.525;b3S;I;2;S5;9;ARAGUARI;MG;03/2019;777.302;744.542;7.099;139;3.127;22.363;32;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24.654.881;b3S;I;2;S4;9;CAMPO GRANDE;MS;03/2019;762.770;12.636;370.277;143.138;221.108;15.491;120;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE – SICREDI CELEIRO CENTRO OESTE;3.566.655;b3S;I;2;S4;9;SAO GABRIEL DO OESTE;MS;03/2019;757.071;40.470;700.826;319;7.834;7.489;133;0
GRUPO BONSUCESSO - BS2;52.034;b1;C;2;S4;199;BELO HORIZONTE;MG;03/2019;733.833;592.155;110.441;11.119;587;19.503;27;0
COOPERATIVA DE CRÉDITO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;S5;9;SAO GABRIEL DA PALHA;ES;03/2019;700.967;694.366;92;5.646;617;138;107;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI EVOLUÇÃO - SICREDI EVOLUÇÃO;35.571.249;b3S;I;2;S5;9;JOAO PESSOA;PB;03/2019;692.110;1.060;1.796;687.509;977;516;252;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15.163.587;n1;I;1;S4;30;SALVADOR;BA;03/2019;683.771;24.897;5.362;635.567;519;17.397;29;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82.937.293;n1;I;1;S4;30;FLORIANOPOLIS;SC;03/2019;676.675;1.768;1.811;14;9;673.073;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81.607.046;b3S;I;2;S5;9;SAO MIGUEL D'OESTE;SC;03/2019;670.762;2.149;1.333;400;355;666.457;68;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3.459.850;b3S;I;2;S5;9;MARINGA;PR;03/2019;669.960;10.085;5.685;259;113;653.554;265;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.313.766;n1;I;2;S4;14;SAO PAULO;SP;03/2019;664.396;401.148;46.421;69.071;95.078;52.520;158;0
COOPERATIVA DE CREDITO - SICOOB CREDICOONAI;53.923.116;b3S;I;2;S4;9;RIBEIRAO PRETO;SP;03/2019;652.577;638.741;13.600;36;17;133;51;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP;82.527.557;b3S;I;2;S4;9;CAPANEMA;PR;03/2019;651.767;212.010;2.047;472;1.123;435.936;178;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24.795.049;b3S;I;2;S5;9;RIO VERDE;GO;03/2019;637.720;7.038;624.207;0;398;6.072;6;0
BANCO GUANABARA S.A.;31.880.826;b1;I;2;S4;8;RIO DE JANEIRO;RJ;03/2019;630.582;445.209;38.655;121.302;6.860;18.556;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIVALES – SICREDI UNIVALES MT/RO;70.431.630;b3S;I;2;S4;9;JUINA;MT;03/2019;615.183;11.986;481.869;275;110.387;10.486;180;0
