Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BANCO DO BRASIL S.A.;0;BB;49906;;b1;1;1;BRASILIA;DF;09/2010;9.031.864;122.065.260;90.338.172;276.260.804;-16.243.286;260.017.519;0;47.681;0;0;47.681;100.027.067;76.584.303;27.389.562;685.501.429;0;685.501.429
ITAÚ UNIBANCO S.A.;60701190;ITAU;10069;;b1;2;8;SAO PAULO;SP;09/2010;6.443.644;194.980.676;120.045.771;113.014.142;-12.115.901;100.898.241;197.693;2.753.779;1.673.968;-76.999;4.548.442;37.343.425;64.669.442;154.061.544;682.991.185;1.673.968;681.317.217
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;;b1;2;8;OSASCO;SP;09/2010;6.807.590;125.912.166;135.863.575;139.896.906;-11.421.691;128.475.216;22.342;9.004.557;5.169.723;-236.869;13.959.754;51.357.091;53.463.097;99.616.731;615.455.219;5.169.723;610.285.496
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;;b4;1;4;RIO DE JANEIRO;RJ;09/2010;5.603;2.304.525;62.873.208;170.112.803;-3.274.127;166.838.676;0;0;0;0;0;10.460.818;195.327.878;45.491.886;483.302.594;0;483.302.594
CAIXA ECONOMICA FEDERAL;360305;;;;b1;1;6;BRASILIA;DF;09/2010;3.446.532;35.498.502;108.167.082;162.780.469;-10.242.553;152.537.916;0;0;0;0;0;19.516.912;76.178.947;5.682.051;401.027.942;0;401.027.942
BANCO SANTANDER (BRASIL) S.A.;90400888;SANTANDER;30379;;b1;3;8;SAO PAULO;SP;09/2010;3.959.225;47.571.018;85.572.955;105.314.859;-7.148.691;98.166.169;3.384;975.913;521.262;-66.028;1.434.530;52.344.187;30.767.582;55.009.338;374.825.003;521.262;374.303.742
BANCO ITAÚ BBA S.A.;17298092;ITAU;10069;;b1;2;8;SAO PAULO;SP;09/2010;342.263;40.315.484;51.482.382;36.531.436;-1.494.665;35.036.771;177.637;4.570.307;2.029.988;-88.151;6.689.782;6.948.266;1.618.257;5.716.424;148.149.630;2.029.988;146.119.641
HSBC BANK BRASIL S.A. - BANCO MULTIPLO;1701201;HSBC;51152;;b1;3;8;CURITIBA;PR;09/2010;1.260.043;21.770.391;19.724.531;32.433.084;-1.849.841;30.583.244;28.628;6.032.407;2.684.234;-124.986;8.620.283;28.681.357;18.960.449;5.967.991;135.568.289;2.684.234;132.884.056
BANCO VOTORANTIM S.A.;59588111;VOTORANTIM;51011;;b1;2;8;SAO PAULO;SP;09/2010;48.854;48.124.155;39.098.993;17.209.103;-216.209;16.992.894;0;0;0;0;0;6.284.491;4.568.799;3.709.255;118.827.442;0;118.827.442
BFB LEASING S.A. ARRENDAMENTO MERCANTIL;43425008;ITAU;10069;;n1;2;19;SAO PAULO;SP;09/2010;7.922;71.228.225;125.312;0;0;0;602.110;19.759.198;10.868.281;-767.200;30.462.389;441.589;92.229;5.348.034;107.705.700;10.868.281;96.837.419
