Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Capital de Giro;;;;;;;;Investimento;;;;;;;;Capital de Giro Rotativo;;;;;;;;Operações com Recebíveis;;;;;;;;Comércio Exterior;;;;;;;;Outros Créditos;;;;;;;;Financiamento de Infraestrutura/Desenvolvimento/Projeto e Outros Créditos;;;;;;;;Rural e Agroindustrial;;;;;;;;Habitacional;;;;;;;;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
BANCO FIDIS S/A;62.237.425;b2;I;3;S4;8;BETIM;MG;03/2019;4.810.733;3.987;61.063;189.726;15.619;0;0;0;270.396;555;15.323;68.195;19.533;0;0;0;103.607;0;0;0;0;0;0;0;0;22.403;2.210.740;1.972.895;81.700;83.087;65.830;0;4.436.656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;45;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;S3;5;BELO HORIZONTE;MG;03/2019;4.660.198;8.103;51.658;133.639;169.967;161.576;16.511;109.483;650.937;11.971;53.257;155.920;237.973;116.256;35.132;693;611.201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.365;47.037;92.032;40.113;3.923;0;0;185.470;42.896;169.659;435.321;936.963;599.868;420.612;21.369;2.626.688;934;66.571;212.492;130.183;93.562;82.160;0;585.902;0;0;0;0;0;0;0;0;0
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;03/2019;4.226.315;709;166.332;486.441;235.540;3.041;0;0;892.063;669;117.808;244.449;231.163;29.878;3;0;623.971;0;120.506;80.992;0;0;0;0;201.498;3;850.953;215.407;872;0;0;0;1.067.236;0;133.901;211.518;162.714;0;0;0;508.132;10.936;158;0;0;0;0;0;11.094;145;52.714;149.869;397.953;298.259;18.445;0;917.386;0;3.980;159;478;319;0;0;4.936;0;0;0;0;0;0;0;0;0
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;03/2019;3.991.000;7.988;146.902;328.699;420.792;11.924;0;41.603;957.909;0;0;0;0;0;0;0;0;177;76.866;30.205;0;0;0;0;107.249;16.453;1.975.243;43.670;25.508;14.116;500;5.610;2.081.099;191;171.282;209.747;60.406;0;0;14.563;456.190;62;2.812;27.246;19.990;294;0;37.593;87.998;4.309;17.901;62.830;109.042;0;0;0;194.082;0;45.098;18.105;6.000;0;0;0;69.202;0;0;0;0;0;0;0;0;37.270
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;03/2019;3.977.825;3.929;1.584.578;525.482;0;0;0;0;2.113.989;4.776;62.603;149.676;222.049;80.277;376;0;519.757;0;0;0;0;0;0;0;0;215.065;35.182;2.452;198;0;0;0;252.897;0;0;0;0;0;0;0;0;2.680;17.828;2.291;3.159;1.546;0;0;27.503;6.782;84.196;205.646;354.091;131.951;326;0;782.992;271;40.605;24.357;104.738;76.430;34.283;0;280.685;0;0;0;0;0;0;0;0;0
BOCOM;52.003;b1;C;3;S4;199;SALVADOR;BA;03/2019;3.631.325;2.364;169.643;318.232;445.847;40.536;100;5.751;982.474;0;64.605;106.650;1.750;130;0;0;173.135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119.797;586.578;333.473;12.135;0;0;1.051.982;2.696;41.548;207.377;357.526;79.733;5.081;0;693.961;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;729.773
ING;51.073;b1;C;3;S3;199;SAO PAULO;SP;03/2019;3.426.481;0;21.366;14.827;106.449;0;0;0;142.642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.251.814;1.438.602;259.534;0;0;0;2.949.950;0;0;0;0;333.889;0;0;333.889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;S4;8;CURITIBA;PR;03/2019;3.386.159;467;8.188;21.861;33.240;14.656;21.092;0;99.504;2.309;98.854;262.073;420.814;125.582;269;0;909.902;0;0;0;0;0;0;0;0;24;41.930;62.945;0;0;0;0;104.900;0;0;0;0;0;0;0;0;0;148;431;585;0;0;0;1.164;18.279;257.912;637.432;1.003.167;324.838;29.059;0;2.270.688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOFISA;31.873;b1;C;2;S4;199;SAO PAULO;SP;03/2019;3.154.161;9.618;306.943;534.126;458.146;42.788;2.441;0;1.354.061;58;131;319;1.076;174;0;0;1.759;3.096;655.192;158.235;5.008;0;0;0;821.531;1.165;202.552;9.191;0;0;0;0;212.908;872;325.926;242.270;74.685;1.635;0;0;645.388;449;61.189;47.983;8.540;80;272;0;118.514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PINE;50.304;b1;C;2;S3;199;SAO PAULO;SP;03/2019;3.068.075;6.170;404.319;488.212;627.280;77.961;58.237;0;1.662.179;0;14.318;3.933;0;0;0;0;18.251;4.535;39.312;16.321;27.032;0;0;0;87.201;104;243.670;45.253;0;0;0;0;289.028;1.138;161.535;314.858;153.412;100;0;0;631.042;9.490;17.493;23.940;65.213;30.300;29.533;0;175.968;63;12.758;28.517;33.161;15.375;4.258;0;94.132;549;2.574;7.197;0;0;0;0;10.320;0;0;0;0;0;0;0;0;99.955
BANCO FIBRA S.A.;58.616.418;b1;I;2;S3;8;SAO PAULO;SP;03/2019;2.949.088;74.756;95.834;316.860;248.826;9.048;6.982;0;752.306;0;0;0;0;0;0;0;0;946;22.878;6.464;0;0;0;0;30.288;204;750.724;163.141;809;0;0;0;914.878;51.115;207.632;154.731;37.304;1.269;0;0;452.051;23.375;19.375;29.643;11.594;0;0;0;83.987;0;0;0;0;0;0;0;0;0;9.849;117.621;13.006;0;0;0;140.475;0;0;0;0;0;0;0;0;575.102
JP MORGAN CHASE;20.107;b1;C;3;S3;199;SAO PAULO;SP;03/2019;2.851.148;0;29.118;103.915;173.702;0;38.294;0;345.029;0;0;28.986;0;362.515;0;0;391.501;0;0;0;0;0;0;245.542;245.542;0;250.158;5.765;0;0;0;0;255.923;0;370.999;1.217.940;7.000;0;0;0;1.595.940;0;16.397;817;0;0;0;0;17.214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO GMAC S.A.;59.274.605;b2;I;3;S3;8;SAO PAULO;SP;03/2019;2.803.604;0;0;0;0;0;0;0;0;3.880;355.436;227.537;267.574;21.019;5;0;875.450;0;0;0;0;0;0;0;0;0;1.180.761;733.355;0;0;0;0;1.914.116;0;0;0;0;0;0;0;0;0;665;11.264;1.411;699;0;0;14.038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
