Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Prefixado;TR / TBF;TJLP;Libor;Outras Taxas Pós-Fixadas;Carteira ativa com indexador CDI;SELIC;Outras Taxas Flutuantes;IGPM;IPCA;IPCC;Outros Índices de Preço;Outros Indexadores;Total não Individualizado;Total Exterior;
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;;8;CURITIBA;PR;06/2016;6.211.288;6.137.362;0;73.927;0;0;0;0;0;0;0;0;0;0;0;0
CCB;32.119;b1;C;3;;199;SAO PAULO;SP;06/2016;6.172.110;1.987.057;19.906;0;0;0;2.069.706;0;654.269;17.080;0;0;0;0;24.558;1.399.535
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;;5;BELO HORIZONTE;MG;06/2016;5.860.337;2.349.622;12.264;1.331.505;0;158;151.550;304.199;21.195;205.934;611.896;0;14.136;857.732;147;0
JOHN DEERE;50.071;b1;C;3;;199;INDAIATUBA;SP;06/2016;5.736.882;5.190.748;0;60.885;477.047;0;0;8.201;0;0;0;0;0;0;0;0
BANCO CSF S.A.;8.357.240;b2;I;3;;8;SAO PAULO;SP;06/2016;4.996.233;4.384.596;0;0;0;0;0;0;0;0;0;0;0;0;611.637;0
PORTO SEGURO;51.444;n1;C;2;;197;SAO PAULO;SP;06/2016;4.524.872;4.355.576;0;0;0;0;0;0;0;0;0;0;0;0;169.295;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;;8;PORTO ALEGRE;RS;06/2016;4.436.667;4.384.523;0;29.268;0;0;20.885;1.987;0;0;0;0;0;0;3;0
ORIGINAL;51.781;b1;C;2;;199;SAO PAULO;SP;06/2016;4.243.411;2.210.082;0;0;0;0;1.271.960;0;0;4.058;0;0;0;749.044;8.267;0
ING;51.073;b1;C;3;;199;SAO PAULO;SP;06/2016;4.043.993;162.876;0;0;0;0;372.064;0;3.509.053;0;0;0;0;0;0;0
BANCO FIDIS S/A;62.237.425;b2;I;3;;8;BETIM;MG;06/2016;3.994.875;3.968.145;0;0;0;20.166;6.560;0;0;0;0;0;0;0;4;0
BANESTES;30.159;b1;C;1;;199;VITORIA;ES;06/2016;3.858.472;2.453.739;376.819;13.727;0;3.890;737.583;0;0;11.593;0;0;0;231.073;30.048;0
PARANÁ BANCO;30.881;b1;C;2;;199;CURITIBA;PR;06/2016;3.856.674;3.396.349;0;316;0;4.631;270.897;31.861;0;54.934;0;0;0;15.774;81.913;0
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;;2;BELEM;PA;06/2016;3.834.294;1.532.263;384.733;366.227;0;673.870;782.904;15.959;625;33.747;0;0;0;41.329;2.635;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;;8;CURITIBA;PR;06/2016;3.828.622;3.305.741;0;454.657;0;0;0;68.222;0;0;0;0;0;0;1;0
PINE;50.304;b1;C;2;;199;SAO PAULO;SP;06/2016;3.741.648;1.334.221;0;101.996;0;7.804;1.408.235;102.209;0;0;235.175;0;0;192.276;22;359.712
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;;8;SAO PAULO;SP;06/2016;3.693.260;3.660.087;0;0;0;0;32.340;0;0;0;0;0;0;0;833;0
DEUTSCHE;51.183;b1;C;3;;199;SAO PAULO;SP;06/2016;3.630.674;2.308.174;0;0;0;0;219.548;0;207.579;0;0;0;0;0;0;895.372
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;;8;BELEM;PA;06/2016;3.595.621;3.583.665;0;0;0;380;0;0;0;3.310;0;0;0;0;8.267;0
HONDA;51.396;b2;C;3;;198;SAO PAULO;SP;06/2016;3.467.469;3.456.737;0;0;0;0;0;0;0;0;0;0;0;0;10.732;0
BANCO FIBRA S.A.;58.616.418;b1;I;2;;8;SAO PAULO;SP;06/2016;3.394.004;973.108;950;25;0;502.468;1.156.699;0;0;0;0;0;0;0;52.287;708.467
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;;30;PORTO ALEGRE;RS;06/2016;3.357.274;2.324.336;32.432;614.283;0;0;0;339.029;0;3.107;1.762;0;0;42.323;2;0
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;;8;SAO PAULO;SP;06/2016;2.930.916;2.757.766;0;92.611;0;0;27.850;0;0;0;0;0;0;52.688;1;0
BANCO IBM S.A.;34.270.520;b2;I;3;;8;RIO DE JANEIRO;RJ;06/2016;2.781.078;408.552;0;0;0;0;2.224.370;0;0;0;0;0;0;148.154;3;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;;8;SAO PAULO;SP;06/2016;2.715.449;442.557;0;0;85.800;0;1.076.281;0;0;0;0;0;0;0;0;1.110.811
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;;14;SAO PAULO;SP;06/2016;2.677.970;1.430.723;0;0;0;0;0;0;0;0;0;0;0;0;1.247.247;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;;8;SAO PAULO;SP;06/2016;2.600.744;708.022;0;0;0;0;0;0;0;0;0;0;0;1.892.721;0;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;;9;BEBEDOURO;SP;06/2016;2.552.507;1.862.699;1.226;13;0;0;688.139;0;0;0;0;0;0;0;431;0
SOCIETE GENERALE;31.859;b1;C;3;;199;SAO PAULO;SP;06/2016;2.548.436;1.614.811;0;0;0;71.742;860.386;0;0;0;0;0;0;0;1.497;0
INTERMEDIUM;51.884;b1;C;2;;199;BELO HORIZONTE;MG;06/2016;2.245.497;1.076.404;185.183;3.099;0;945.934;0;0;0;0;0;0;0;0;34.876;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60.779.196;n1;I;2;;14;SAO PAULO;SP;06/2016;2.239.588;2.125.801;0;0;0;0;0;0;0;0;0;0;0;0;113.787;0
OMNI;50.940;n1;C;2;;197;SAO PAULO;SP;06/2016;2.177.237;1.951.601;0;0;0;0;0;0;0;0;0;0;0;0;225.637;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;;8;ARACAJU;SE;06/2016;2.163.246;1.474.455;393.034;5.107;0;0;184.994;0;0;4.760;0;0;0;17.848;83.048;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;;9;BLUMENAU;SC;06/2016;2.056.050;1.928.316;118.379;0;0;0;0;0;0;0;0;0;0;0;9.355;0
JP MORGAN CHASE;20.107;b1;C;3;;199;SAO PAULO;SP;06/2016;2.043.989;287.290;0;0;1.196.181;0;560.518;0;0;0;0;0;0;0;0;0
CREDIT AGRICOLE;51.066;b1;C;3;;199;SAO PAULO;SP;06/2016;1.979.097;0;0;0;0;0;520.716;0;0;0;0;0;0;1.458.382;0;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;;199;SAO PAULO;SP;06/2016;1.872.730;882.009;0;41.455;0;2.492;14.596;681.737;0;4.833;0;0;0;240.019;5.588;0
SOFISA;31.873;b1;C;2;;199;SAO PAULO;SP;06/2016;1.865.381;319.491;0;0;0;0;1.464.370;0;5.146;3.703;0;0;104;72.505;62;0
PSA FINANCE;51.365;b2;C;3;;198;SAO PAULO;SP;06/2016;1.803.719;1.801.887;0;0;0;0;0;0;0;0;0;0;0;0;1.832;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71.328.769;b3S;I;2;;9;SERTAOZINHO;SP;06/2016;1.651.987;1.139.170;36.464;28.590;0;3.670;380.804;0;0;33.620;0;0;0;29.517;153;0
SCANIA BANCO S.A.;11.417.016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;06/2016;1.595.041;1.414.798;0;156.380;0;0;0;23.863;0;0;0;0;0;0;0;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;;25;BRASILIA;DF;06/2016;1.591.533;418.419;1.172.944;0;0;0;0;0;0;0;0;0;0;0;170;0
BANCO RODOBENS S.A.;33.603.457;b1;I;2;;8;SAO PAULO;SP;06/2016;1.555.465;950.944;307.708;56.241;0;13.069;18.006;8.935;0;0;4.430;0;0;195.970;163;0
BBM;30.207;b1;C;2;;199;SALVADOR;BA;06/2016;1.552.300;31.880;0;0;0;430;1.171.900;0;14.654;391;0;0;0;313.068;0;19.977
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;;8;UBERLANDIA;MG;06/2016;1.485.969;825.721;0;3.974;0;0;306.210;91.022;0;0;0;0;0;0;259.042;0
BMW;51.420;n1;C;3;;197;SAO PAULO;SP;06/2016;1.417.976;1.417.951;0;0;0;0;0;0;0;0;0;0;0;0;25;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;;9;BRASILIA;DF;06/2016;1.375.122;53.893;1.320.773;0;0;0;0;0;0;0;0;0;0;0;455;0
INDUSVAL;50.531;b1;C;2;;199;SAO PAULO;SP;06/2016;1.354.659;158.020;80;4.607;0;29.052;977.403;0;79.990;4.265;143;0;5;93.063;3;8.027
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;;19;BARUERI;SP;06/2016;1.308.711;583.537;0;0;0;0;705.945;0;0;0;0;0;0;19.228;0;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60.498.557;b1;I;3;;8;SAO PAULO;SP;06/2016;1.269.266;795.925;0;21.400;0;8.753;222.601;0;0;0;0;0;0;220.586;0;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;;9;CAMPO MOURAO;PR;06/2016;1.187.847;1.187.223;0;0;0;0;0;0;0;0;0;0;195;0;429;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;;30;SAO PAULO;SP;06/2016;1.136.900;139.160;0;209.784;0;0;0;31.301;0;0;0;0;756.654;0;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;;9;MARINGA;PR;06/2016;1.106.107;773.015;0;0;0;24.977;301.439;0;0;0;0;0;668;0;6.007;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;;8;SAO PAULO;SP;06/2016;1.090.113;824.896;0;0;0;16.657;248.561;0;0;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;;5;VITORIA;ES;06/2016;1.079.293;992.824;21.926;64.254;0;105;0;0;0;0;0;0;0;0;184;0
BANCO FORD S.A.;90.731.688;b2;I;3;;8;SAO PAULO;SP;06/2016;1.070.637;3.310;0;0;0;0;0;0;1.067.327;0;0;0;0;0;0;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;;30;CURITIBA;PR;06/2016;1.001.038;117.266;4.120;706.527;0;3.485;0;22.035;0;0;147.155;0;105;0;345;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;;9;MEDIANEIRA;PR;06/2016;916.936;713.821;0;0;0;44.394;154.342;0;0;0;0;0;0;0;4.379;0
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;;8;PORTO ALEGRE;RS;06/2016;893.504;853.420;0;0;0;0;28.540;0;0;0;0;0;0;0;11.544;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;;9;CHAPECO;SC;06/2016;868.578;743.192;2.499;1.510;0;0;120.185;0;0;0;0;0;0;0;1.192;0
BANCO MONEO S.A.;7.441.209;b2;I;2;;8;CAXIAS DO SUL;RS;06/2016;852.177;736.050;0;102.745;0;13.380;0;0;0;0;0;0;0;0;2;0
CAIXA GERAL;51.815;b1;C;3;;199;SAO PAULO;SP;06/2016;824.358;26.981;0;82.001;0;1.184;546.148;1.375;0;0;0;0;0;166.669;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;;9;GOIANIA;GO;06/2016;819.458;351.917;0;0;0;0;467.419;0;0;0;0;0;0;0;122;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;06/2016;819.353;404.400;0;0;0;142.111;269.603;0;0;0;0;0;0;0;3.239;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;;8;SAO PAULO;SP;06/2016;786.116;301.086;1.233;0;0;0;383.292;0;0;23.583;0;0;1.009;75.411;502;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;;9;LINHARES;ES;06/2016;776.168;605.068;385;0;0;0;170.202;0;0;0;0;0;0;0;513;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88.894.548;b3S;I;2;;9;CERRO LARGO;RS;06/2016;730.849;517.127;0;0;0;35.265;174.964;0;0;0;0;0;0;0;3.492;0
BANCO DA CHINA BRASIL S.A.;10.690.848;b1;I;3;;8;SAO PAULO;SP;06/2016;725.262;214;0;0;0;0;446.845;0;0;0;0;0;0;278.202;0;0
BANCO ABN AMRO S.A.;3.532.415;b1;I;3;;8;SAO PAULO;SP;06/2016;701.017;115.691;0;0;0;0;1.350;0;0;0;0;0;0;583.977;0;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15.163.587;n1;I;1;;30;SALVADOR;BA;06/2016;688.442;375.336;0;310.455;0;0;0;0;0;0;0;0;0;350;2.301;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82.937.293;n1;I;1;;30;FLORIANOPOLIS;SC;06/2016;686.548;448.588;124;101.404;0;4.106;0;110.261;0;20.834;0;0;1.232;0;0;0
DACASA FINANCEIRA;51.891;n1;C;2;;197;VITORIA;ES;06/2016;674.932;554.981;0;0;0;0;0;0;0;0;0;0;0;0;119.951;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;06/2016;672.315;527.069;569;0;0;0;144.174;0;0;0;0;0;0;0;504;0
BOFA MERRILL LYNCH;51.255;b1;C;3;;199;SAO PAULO;SP;06/2016;665.043;0;0;0;0;0;665.042;0;0;0;0;0;0;0;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;;9;PALOTINA;PR;06/2016;661.177;585.271;0;0;0;14.098;58.272;0;0;0;0;0;0;0;3.536;0
MIZUHO;51.554;b1;I;3;;199;SAO PAULO;SP;06/2016;659.601;307.879;0;0;0;0;274.274;0;0;0;0;0;0;0;0;77.448
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53.923.116;b3S;I;2;;9;RIBEIRAO PRETO;SP;06/2016;650.539;643.453;0;4.449;0;0;0;0;0;2.329;0;0;0;0;309;0
HAITONG;51.482;b2;C;3;;198;SAO PAULO;SP;06/2016;646.301;42.936;0;244.143;0;0;289.305;0;0;0;1.637;0;0;0;0;68.280
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91.586.982;b3S;I;2;;9;NOVA PETROPOLIS;RS;06/2016;629.503;202.645;0;75;0;18.064;403.645;0;0;0;0;0;511;0;4.563;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;06/2016;621.426;432.936;590;0;0;0;187.265;0;0;0;0;0;0;0;634;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35.571.249;b3S;I;2;;9;JOAO PESSOA;PB;06/2016;619.054;394.387;0;0;0;0;224.282;0;0;0;0;0;0;0;385;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2.398.976;b3S;I;2;;9;LONDRINA;PR;06/2016;585.945;262.347;0;8.703;0;0;314.583;0;0;0;0;0;82;0;230;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87.780.268;b3S;I;2;;9;ERECHIM;RS;06/2016;581.165;411.208;0;0;0;26.749;140.858;0;0;0;0;0;0;0;2.349;0
MODAL;51.963;b1;C;2;;199;RIO DE JANEIRO;RJ;06/2016;549.238;80.254;0;0;0;0;464.364;0;0;4.620;0;0;0;0;0;0
MÁXIMA;50.201;b1;C;2;;199;RIO DE JANEIRO;RJ;06/2016;548.524;44.883;132;0;0;91.151;158.729;0;0;253.628;0;0;0;0;0;0
BANCO SEMEAR S.A.;795.423;b1;I;2;;8;BELO HORIZONTE;MG;06/2016;542.020;217.450;0;0;0;114.608;100.060;0;0;2.988;0;0;0;0;106.915;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81.607.046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;06/2016;534.788;474.884;0;12;0;0;59.350;0;0;0;0;0;0;0;542;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;;9;ITAQUI;RS;06/2016;523.154;266.077;0;0;0;44.083;210.558;0;0;0;0;0;0;0;2.435;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74.064.502;b3S;I;2;;9;FLORIANOPOLIS;SC;06/2016;519.914;86.493;17;0;0;0;433.230;0;0;0;0;0;0;0;174;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;;8;GUARULHOS;SP;06/2016;510.742;504.080;0;0;0;0;0;0;0;0;0;0;0;0;6.662;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;;9;DOURADOS;MS;06/2016;509.991;422.682;0;0;0;4.307;80.194;0;0;0;0;0;0;0;2.807;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.313.766;n1;I;2;;14;SAO PAULO;SP;06/2016;497.566;422.565;0;0;0;0;73.923;0;0;0;0;0;0;0;1.079;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;;9;CARLOS BARBOSA;RS;06/2016;497.304;229.573;0;30;0;31.100;234.303;0;0;0;0;0;0;0;2.297;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO-SERRANA DO ESPÍRITO SANTO - SICOOB CENTRO-SERRANO;31.804.966;b3S;I;2;;9;SANTA MARIA DE JETIBA;ES;06/2016;480.983;389.405;2.636;0;0;0;88.536;0;0;0;0;0;0;0;407;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42.898.825;b3S;I;2;;9;BELO HORIZONTE;MG;06/2016;480.356;266.767;0;0;0;0;213.011;0;0;0;0;0;0;0;578;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32.467.086;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;06/2016;470.695;350.542;158;0;0;0;119.623;0;0;0;0;0;0;0;371;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95.594.941;b3S;I;2;;9;SANTA MARIA;RS;06/2016;466.932;253.787;0;0;0;58.157;150.541;0;0;0;0;0;1.748;0;2.699;0
