Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Sudeste;Centro-oeste;Nordeste;Norte;Sul;Região não Informada;Total Exterior;
BANCOOB;51.750;b1;C;2;;199;BRASILIA;DF;12/2016;11.541.362;6.717.259;979.825;164.615;684.018;2.860.208;135.437;0
BTG PACTUAL;49.944;b1;C;2;;199;RIO DE JANEIRO;RJ;12/2016;10.194.972;3.745.399;2.886.154;294.413;33.690;221.037;0;3.014.279
BRB;31.976;b1;C;1;;199;BRASILIA;DF;12/2016;9.358.126;417.248;8.782.026;69.527;59.182;20.060;10.083;0
BANCO GMAC S.A.;59.274.605;b2;I;3;;8;SAO PAULO;SP;12/2016;8.634.567;3.672.581;919.561;1.729.575;696.560;1.607.301;8.989;0
BMG;30.290;b1;C;2;;199;SAO PAULO;SP;12/2016;8.383.312;4.304.058;969.590;1.339.745;627.060;956.541;186.317;0
MERCEDES-BENZ;51.262;b2;C;3;;198;SAO PAULO;SP;12/2016;8.021.253;4.558.558;573.616;1.047.668;200.787;1.640.593;31;0
CCB;32.119;b1;C;3;;199;SAO PAULO;SP;12/2016;7.341.745;2.706.449;460.934;1.002.194;127.486;1.058.895;26.368;1.959.417
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;;8;CURITIBA;PR;12/2016;7.145.759;1.676.916;2.005.673;520.154;217.975;2.722.823;2.218;0
JOHN DEERE;50.071;b1;C;3;;199;INDAIATUBA;SP;12/2016;6.790.533;1.090.651;3.145.530;519.042;309.995;1.718.676;6.640;0
ALFA;51.293;b1;C;2;;199;SAO PAULO;SP;12/2016;6.748.244;4.189.613;882.493;507.876;145.876;994.488;27.898;0
CREDIT SUISSE;30.771;b1;C;3;;199;SAO PAULO;SP;12/2016;6.504.600;2.732.671;63.313;111.080;2.025;266.548;0;3.328.962
MERCANTIL DO BRASIL;20.152;b1;C;2;;199;BELO HORIZONTE;MG;12/2016;6.486.436;4.972.000;300.698;639.898;89.747;365.389;118.704;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;;5;BELO HORIZONTE;MG;12/2016;5.963.803;5.715.725;63.002;130.770;8.009;46.154;143;0
BANCO CSF S.A.;8.357.240;b2;I;3;;8;SAO PAULO;SP;12/2016;5.431.323;3.287.451;430.418;537.754;154.294;444.937;576.467;0
ORIGINAL;51.781;b1;C;2;;199;SAO PAULO;SP;12/2016;5.328.584;3.315.606;825.590;515.311;119.287;386.429;18.276;148.084
PORTO SEGURO;51.444;n1;C;2;;197;SAO PAULO;SP;12/2016;5.034.962;3.862.674;247.541;391.377;59.902;323.105;150.363;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;;8;PORTO ALEGRE;RS;12/2016;4.607.581;1.352.555;964.425;304.752;127.151;1.857.153;1.545;0
BANCO FIBRA S.A.;58.616.418;b1;I;2;;8;SAO PAULO;SP;12/2016;4.228.187;1.964.733;682.459;495.158;40.311;440.987;47.199;557.339
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;;8;SAO PAULO;SP;12/2016;3.987.182;1.579.674;568.590;791.965;337.436;707.426;2.090;0
PINE;50.304;b1;C;2;;199;SAO PAULO;SP;12/2016;3.914.434;2.249.027;338.599;482.836;10.598;475.368;0;358.006
PARANÁ BANCO;30.881;b1;C;2;;199;CURITIBA;PR;12/2016;3.814.744;850.428;126.714;91.796;24.252;2.639.127;82.427;0
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;;2;BELEM;PA;12/2016;3.769.165;1.384.131;906.972;510.348;858.522;106.406;2.786;0
BANESTES;30.159;b1;C;1;;199;VITORIA;ES;12/2016;3.751.622;3.606.754;13.006;33.063;62.281;6.411;30.108;0
BANCO FIDIS S/A;62.237.425;b2;I;3;;8;BETIM;MG;12/2016;3.726.125;1.692.818;466.237;628.020;200.395;738.594;60;0
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;;8;BELEM;PA;12/2016;3.625.994;9.699;5.742;15.850;3.584.238;1.637;8.828;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;;8;CURITIBA;PR;12/2016;3.621.736;1.337.206;386.164;462.417;213.724;1.222.116;109;0
HONDA;51.396;b2;C;3;;198;SAO PAULO;SP;12/2016;3.432.649;1.176.815;550.780;974.002;419.574;298.992;12.487;0
ING;51.073;b1;C;3;;199;SAO PAULO;SP;12/2016;3.275.223;2.892.643;0;362.742;0;19.838;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;;30;PORTO ALEGRE;RS;12/2016;3.205.673;150.054;9.359;284;701;3.045.274;2;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;;14;SAO PAULO;SP;12/2016;2.951.588;599.980;172.416;537.364;160.962;146.359;1.334.507;0
BANCO IBM S.A.;34.270.520;b2;I;3;;8;RIO DE JANEIRO;RJ;12/2016;2.950.892;2.490.127;28.661;125.029;50.125;256.947;4;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;;8;SAO PAULO;SP;12/2016;2.798.051;994.765;910.412;685.735;4.349;202.791;0;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;;9;BEBEDOURO;SP;12/2016;2.693.346;2.643.622;44.305;953;1.532;1.614;1.321;0
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;;8;SAO PAULO;SP;12/2016;2.614.846;1.101.132;218.484;261.050;257.496;776.683;0;0
DEUTSCHE;51.183;b1;I;3;;199;SAO PAULO;SP;12/2016;2.496.901;2.254.242;0;26.200;0;216.459;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;;8;SAO PAULO;SP;12/2016;2.443.425;1.209.985;0;171.260;34.190;31.320;0;996.670
SOFISA;31.873;b1;C;2;;199;SAO PAULO;SP;12/2016;2.404.104;1.681.064;129.878;161.827;119.087;312.188;61;0
INTERMEDIUM;51.884;b1;C;2;;199;BELO HORIZONTE;MG;12/2016;2.349.995;1.484.815;261.725;287.036;25.796;257.332;33.291;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;;8;ARACAJU;SE;12/2016;2.181.386;4.142;824;2.098.824;376;544;76.677;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;;199;SAO PAULO;SP;12/2016;2.075.559;1.400.883;109.378;184.405;206.550;169.279;5.063;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;;9;BLUMENAU;SC;12/2016;2.069.199;10.623;2.365;6.999;2.314;2.037.666;9.230;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60.779.196;n1;I;2;;14;SAO PAULO;SP;12/2016;2.030.646;955.255;139.677;423.525;148.718;254.364;109.105;0
BBM;30.207;b1;C;2;;199;SALVADOR;BA;12/2016;1.771.530;995.413;317.311;224.771;150;175.574;0;58.311
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;;25;BRASILIA;DF;12/2016;1.632.440;275.164;750.321;239.545;142.845;223.262;1.302;0
SCANIA BANCO S.A.;11.417.016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;12/2016;1.580.526;557.551;156.798;130.651;85.854;649.672;0;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71.328.769;b3S;I;2;;9;SERTAOZINHO;SP;12/2016;1.577.233;1.558.347;17.904;4;629;194;154;0
OMNI;50.940;n1;C;2;;197;SAO PAULO;SP;12/2016;1.547.129;688.314;93.907;99.701;44.638;420.991;199.577;0
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;;8;UBERLANDIA;MG;12/2016;1.545.314;586.717;119.245;264.548;145.526;151.228;278.050;0
BMW;51.420;n1;C;3;;197;SAO PAULO;SP;12/2016;1.530.919;839.314;151.969;177.501;49.965;311.829;342;0
SOCIETE GENERALE;31.859;b1;C;3;;199;SAO PAULO;SP;12/2016;1.458.815;1.309.975;10.065;30.178;3.245;104.805;546;0
BANCO RODOBENS S.A.;33.603.457;b1;I;2;;8;SAO PAULO;SP;12/2016;1.431.805;468.140;297.016;289.429;233.042;143.917;262;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;;9;BRASILIA;DF;12/2016;1.417.037;510.153;277.291;373.546;83.029;172.241;777;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;;19;BARUERI;SP;12/2016;1.238.801;1.068.377;36.423;22.344;1.216;110.290;152;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;;9;MARINGA;PR;12/2016;1.228.420;204.995;17.135;427;3.622;994.799;7.442;0
JP MORGAN CHASE;20.107;b1;C;3;;199;SAO PAULO;SP;12/2016;1.214.238;956.378;71.193;83.886;67.414;35.367;0;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;;9;CAMPO MOURAO;PR;12/2016;1.209.277;6.387;190.480;1.299;606;1.009.745;759;0
INDUSVAL;50.531;b1;C;2;;199;SAO PAULO;SP;12/2016;1.208.443;716.948;246.026;45.698;2.842;124.061;1;72.868
CREDIT AGRICOLE;51.066;b1;C;3;;199;SAO PAULO;SP;12/2016;1.200.523;1.025.844;35.953;138.700;0;26;0;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;;30;CURITIBA;PR;12/2016;1.177.313;757;78;36;2.268;1.173.877;297;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;;30;SAO PAULO;SP;12/2016;1.145.593;1.142.118;2.657;111;0;707;1;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60.498.557;b1;I;3;;8;SAO PAULO;SP;12/2016;1.094.919;804.213;198.525;39.097;1.667;51.417;0;0
BANCO FORD S.A.;90.731.688;b2;I;3;;8;SAO PAULO;SP;12/2016;998.436;384.005;89.563;138.649;52.616;333.602;1;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;;9;MEDIANEIRA;PR;12/2016;961.926;119.517;6.814;1.349;783;828.363;5.100;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;;8;SAO PAULO;SP;12/2016;958.446;718.453;77.187;89.600;4.577;67.937;692;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;;8;SAO PAULO;SP;12/2016;930.865;661.830;140.655;0;0;128.381;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;;9;GOIANIA;GO;12/2016;912.341;4.378;782.210;985;124.453;177;138;0
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;;8;PORTO ALEGRE;RS;12/2016;887.096;86.687;6.485;13.572;2.967;775.841;1.543;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;12/2016;880.960;4.563;851.817;8.289;2.702;10.365;3.224;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88.894.548;b3S;I;2;;9;CERRO LARGO;RS;12/2016;864.369;1.873;6.715;292;128;851.644;3.717;0
BOFA MERRILL LYNCH;51.255;b1;C;3;;199;SAO PAULO;SP;12/2016;861.383;736.896;0;0;71.288;53.199;0;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;;9;CHAPECO;SC;12/2016;855.159;710;1.404;257;278;851.359;1.151;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;;9;LINHARES;ES;12/2016;833.700;818.116;2.139;11.906;706;217;616;0
BANCO MONEO S.A.;7.441.209;b2;I;2;;8;CAXIAS DO SUL;RS;12/2016;772.879;322.459;67.024;121.185;51.250;210.934;27;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82.937.293;n1;I;1;;30;FLORIANOPOLIS;SC;12/2016;743.316;4.239;1.628;0;0;736.787;663;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15.163.587;n1;I;1;;30;SALVADOR;BA;12/2016;742.953;52.207;32.789;635.043;1.363;19.693;1.857;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;;9;PALOTINA;PR;12/2016;730.878;79.441;2.099;324;2.619;641.813;4.582;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53.923.116;b3S;I;2;;9;RIBEIRAO PRETO;SP;12/2016;720.990;707.599;13.063;5;14;26;281;0
BANCO ABN AMRO S.A.;3.532.415;b1;I;3;;8;SAO PAULO;SP;12/2016;702.286;653.586;0;0;0;48.701;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;;9;DOURADOS;MS;12/2016;699.396;17.336;643.780;581;233;33.832;3.634;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;12/2016;697.954;688.236;36;2.704;6.284;181;512;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91.586.982;b3S;I;2;;9;NOVA PETROPOLIS;RS;12/2016;692.941;621;283;83;21;687.495;4.438;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87.780.268;b3S;I;2;;9;ERECHIM;RS;12/2016;684.165;290;2.964;417;7.391;670.659;2.445;0
DACASA FINANCEIRA;51.891;n1;C;2;;197;VITORIA;ES;12/2016;681.546;428.849;653;136.849;677;351;114.167;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88.038.260;b3S;I;2;;9;CRUZ ALTA;RS;12/2016;670.219;916;775;25;1.837;665.035;1.631;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;;9;SORRISO;MT;12/2016;645.884;1.547;633.063;204;805;8.072;2.193;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;12/2016;634.676;631.785;283;898;967;84;659;0
CAIXA GERAL;51.815;b1;C;3;;199;SAO PAULO;SP;12/2016;627.562;262.579;56.096;134.883;25.478;148.525;0;0
COOPERATIVA DE CRÉDITO SICREDI JOÃO PESSOA;35.571.249;b3S;I;2;;9;JOAO PESSOA;PB;12/2016;619.460;418;435;617.167;760;305;373;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;;9;ITAQUI;RS;12/2016;617.541;5.301;235;18;5;609.438;2.544;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2.398.976;b3S;I;2;;9;LONDRINA;PR;12/2016;610.720;135.451;3.242;76;34;471.700;216;0
BANCO SEMEAR S.A.;795.423;b1;I;2;;8;BELO HORIZONTE;MG;12/2016;601.635;332.460;89.205;27.540;15.891;32.931;103.608;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81.466.286;b3S;I;2;;9;PONTA GROSSA;PR;12/2016;600.565;26.646;2.321;39;12;569.063;2.484;0
BANCO DA CHINA BRASIL S.A.;10.690.848;b1;I;3;;8;SAO PAULO;SP;12/2016;596.379;338.944;32.579;72.075;0;152.782;0;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42.898.825;b3S;I;2;;9;BELO HORIZONTE;MG;12/2016;585.733;583.592;373;892;151;154;571;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95.594.941;b3S;I;2;;9;SANTA MARIA;RS;12/2016;576.716;1.036;807;88;61;572.103;2.622;0
AGIPLAN;51.956;b1;C;2;;199;PORTO ALEGRE;RS;12/2016;573.550;263.108;42.081;92.840;38.281;114.211;23.030;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.313.766;n1;I;2;;14;SAO PAULO;SP;12/2016;569.403;302.430;51.989;82.628;90.784;40.599;972;0
MIZUHO;51.554;b1;I;3;;199;SAO PAULO;SP;12/2016;569.221;472.489;0;1.766;7.795;4.082;0;83.088
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;;9;CARLOS BARBOSA;RS;12/2016;547.939;159;281;38;21;545.071;2.368;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;;8;GUARULHOS;SP;12/2016;521.044;226.411;56.995;104.329;66.061;62.176;5.073;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74.064.502;b3S;I;2;;9;FLORIANOPOLIS;SC;12/2016;511.501;751;242;461;125;509.775;147;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3.459.850;b3S;I;2;;9;MARINGA;PR;12/2016;510.415;9.775;5.302;24;41;494.448;824;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;;9;CANARANA;MT;12/2016;509.071;19.813;472.712;312;2.950;11.726;1.559;0
RENDIMENTO;51.468;b1;C;2;;199;SAO PAULO;SP;12/2016;498.043;452.168;6.626;580;27.341;10.386;943;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87.733.770;b3S;I;2;;9;RODEIO BONITO;RS;12/2016;490.690;641;1.552;65;259;486.724;1.450;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE DE MATO GROSSO - SICREDI SUDOESTE MT;32.995.755;b3S;I;2;;9;TANGARA DA SERRA;MT;12/2016;480.584;5.917;380.519;1.672;84.252;5.468;2.756;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81.607.046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;12/2016;480.332;1.332;997;59;235;477.009;700;0
HAITONG;51.482;b2;C;3;;198;SAO PAULO;SP;12/2016;479.892;317.971;20.578;62.850;8.121;55.558;0;14.815
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO LESTE DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED UNIÃO;74.114.042;b3S;I;2;;9;ITAJAI;SC;12/2016;472.817;1.365;323;185;310;470.453;180;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO-SERRANA DO ESPÍRITO SANTO - SICOOB CENTRO-SERRANO;31.804.966;b3S;I;2;;9;SANTA MARIA DE JETIBA;ES;12/2016;469.412;466.274;160;1.695;775;53;456;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NORTE MATO-GROSSENSE - SICREDI NORTE MT;37.442.605;b3S;I;2;;9;COLIDER;MT;12/2016;468.463;6.645;370.178;139;79.400;8.909;3.193;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32.467.086;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;12/2016;466.689;462.076;3.726;259;176;59;393;0
BANCO GUANABARA S.A.;31.880.826;b1;I;2;;8;RIO DE JANEIRO;RJ;12/2016;465.511;332.315;25.557;82.785;13.066;11.788;0;0
COOPERATIVA DE CRÉDITO E DE INVESTIMENTO DE LIVRE ADMISSÃO FRONTEIRAS DO IGUAÇU E SUDESTE PAULISTA - SICREDI FRONTEIRAS PR/SC/SP;82.527.557;b3S;I;2;;9;CAPANEMA;PR;12/2016;460.494;79.305;5.796;119;896;372.572;1.805;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE;94.433.109;b3S;I;2;;9;PORTO ALEGRE;RS;12/2016;447.898;324;371;47;251;446.758;147;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44.469.161;b3S;I;2;;9;GUARIBA;SP;12/2016;444.117;444.107;0;0;0;0;10;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24.795.049;b3S;I;2;;9;RIO VERDE;GO;12/2016;432.488;11.533;420.440;96;266;117;36;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE DO RIO GRANDE DO SUL - SICREDI NOROESTE RS;89.049.738;b3S;I;2;;9;TRES DE MAIO;RS;12/2016;430.851;176;2.032;11;114;427.369;1.150;0
BANCO RIBEIRAO PRETO S.A.;517.645;b1;I;2;;8;RIBEIRAO PRETO;SP;12/2016;422.644;409.211;9.234;1.292;344;2.316;248;0
INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;55.230.916;b1;I;3;;8;SAO PAULO;SP;12/2016;421.613;386.037;0;0;0;35.576;0;0
SOCOPA;50.328;b1;C;2;;199;SAO PAULO;SP;12/2016;420.939;280.505;28.447;21.749;991;89.240;8;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2.015.588;b3S;I;2;;9;PIMENTA BUENO;RO;12/2016;419.278;3.852;1.795;139;410.454;2.820;217;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ - SICOOB NORTE DO PARANÁ;5.582.619;b3S;I;2;;9;LONDRINA;PR;12/2016;418.024;5.190;969;165;11;411.151;538;0
