Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BANCO MUFG BRASIL S.A.;60498557;b1;S3;I;3;SAO PAULO;SP;03/2019;20.302;3.374.056;3.055.753;1.230.841;-2.357;1.228.485;0;0;0;0;0;34.727.440;13.172;58.423;42.477.631;0;42.477.631
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;S3;I;3;SAO PAULO;SP;03/2019;143.009;2.945.030;2.842.817;19.028.193;-630.236;18.397.958;0;0;0;0;0;10.038.664;49.838;24.085;34.441.401;0;34.441.401
ABC-BRASIL;41856;b1;S3;C;3;SAO PAULO;SP;03/2019;111.496;7.931.281;8.151.208;11.579.116;-226.199;11.352.916;0;0;0;0;0;5.753.444;385.328;158.649;33.844.323;0;33.844.323
CREDIT SUISSE;30771;b1;S3;C;3;SAO PAULO;SP;03/2019;635.937;15.203.918;7.449.296;3.069.444;-167.426;2.902.018;0;0;0;0;0;5.509.871;3.563;124.582;31.829.184;0;31.829.184
CREDIT AGRICOLE;51066;b1;S3;C;3;SAO PAULO;SP;03/2019;3.451;3.927.846;708.334;1.042.049;0;1.042.049;0;0;0;0;0;24.654.863;1.977;22.400;30.360.919;0;30.360.919
ING;51073;b1;S3;C;3;SAO PAULO;SP;03/2019;3.485;5.911.553;1.259.641;938.309;-2.025;936.284;0;0;0;0;0;21.922.435;1.603;9.048;30.044.048;0;30.044.048
DAYCOVAL;51987;b1;S3;C;2;SAO PAULO;SP;03/2019;161.197;4.899.234;1.828.308;13.904.262;-992.163;12.912.098;9.392;916.607;124.230;-16.712;1.033.517;7.285.127;194.377;919.693;29.233.553;124.230;29.109.323
PAN;31323;b1;S3;C;2;SAO PAULO;SP;03/2019;5.129;279.004;1.528.394;20.653.013;-1.241.344;19.411.669;2;133;132;-3;263;6.268.239;458.339;854.005;28.805.041;132;28.804.909
BANESTES;30159;b1;S3;C;1;VITORIA;ES;03/2019;216.974;11.025.374;8.800.969;3.676.412;-255.220;3.421.192;8;11.702;4.770;-35;16.444;817.592;855.239;264.817;25.418.602;4.770;25.413.832
GETNET ADQUIRÊNCIA E SERVIÇOS PARA MEIOS DE PAGAMENTO S.A.;10440482;n4;;I;2;SAO PAULO;SP;03/2019;178.093;0;1.975.303;0;0;0;0;0;0;0;0;398.620;21.350.372;847.037;24.749.426;0;24.749.426
CCB;32119;b1;S3;C;3;SAO PAULO;SP;03/2019;49.308;3.923.553;9.650.237;6.948.510;-371.364;6.577.146;0;61.948;23.952;-9.545;76.355;2.933.520;286.787;69.250;23.566.156;23.952;23.542.204
MORGAN STANLEY;51413;b1;S3;C;3;SAO PAULO;SP;03/2019;3.218;10.060.204;8.064.415;181.233;0;181.233;0;0;0;0;0;4.846.819;197;17.699;23.173.784;0;23.173.784
BANCO DA AMAZONIA S.A.;4902979;b1;S3;I;1;BELEM;PA;03/2019;49.549;2.594.327;12.009.563;3.041.276;-333.052;2.708.224;0;0;0;0;0;1.622.172;214.127;341.776;19.539.737;0;19.539.737
BOFA MERRILL LYNCH;51255;b1;S3;C;3;SAO PAULO;SP;03/2019;723.710;6.833.621;7.745.123;820.303;-67;820.235;0;0;0;0;0;2.750.662;187.099;63.157;19.123.608;0;19.123.608
XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;2332886;n2;S4;I;2;RIO DE JANEIRO;RJ;03/2019;7.624;11.268.395;5.016.464;0;0;0;0;0;0;0;0;1.566.179;66.171;494.879;18.419.712;0;18.419.712
SOCIETE GENERALE;31859;b1;S3;C;3;SAO PAULO;SP;03/2019;44.287;4.194.248;831.118;864.002;-2.617;861.385;547;557.996;29.468;-24.078;563.933;11.082.021;2.719;3.734;17.583.445;29.468;17.553.977
BANCO VOLKSWAGEN S.A.;59109165;b2;S3;I;3;SAO PAULO;SP;03/2019;4.177;697.256;0;14.229.679;-591.671;13.638.008;6.418;216.297;30.591;-3.564;249.742;1.954.119;30.348;571.880;17.145.530;30.591;17.114.938
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;S3;I;1;PORTO ALEGRE;RS;03/2019;26;0;3.234.603;13.497.196;-334.474;13.162.721;0;0;0;0;0;559.588;58.495;55.787;17.071.220;0;17.071.220
BMG;30290;b1;S3;C;2;SAO PAULO;SP;03/2019;76.153;125.850;2.825.302;9.510.275;-519.483;8.990.792;0;0;0;0;0;3.810.666;306.074;694.713;16.829.550;0;16.829.550
GOLDMAN SACHS;51585;b2;S3;C;3;SAO PAULO;SP;03/2019;2.345;2.269.357;12.542.627;362.446;0;362.446;0;0;0;0;0;1.007.816;1.416;19.058;16.205.066;0;16.205.066
BRB;31976;b1;S3;C;1;BRASILIA;DF;03/2019;147.824;1.032.318;2.998.620;8.732.978;-434.458;8.298.520;0;0;0;0;0;1.425.813;794.026;519.817;15.216.939;0;15.216.939
ALFA;51293;b1;S3;C;2;SAO PAULO;SP;03/2019;2.057;798.962;5.136.630;6.661.998;-91.898;6.570.100;1.826;392.142;115.156;-9.827;499.298;1.324.713;323.089;355.280;15.010.130;115.156;14.894.973
STONE PAGAMENTOS S.A.;16501555;n4;;I;2;SAO PAULO;SP;03/2019;4.017;9.865;1.028.274;0;0;0;0;0;0;0;0;317.571;10.496.789;2.493.742;14.350.259;0;14.350.259
BANCO GMAC S.A.;59274605;b2;S3;I;3;SAO PAULO;SP;03/2019;4.554;351.554;149.772;9.477.406;-239.090;9.238.316;780;48.743;268;-388;49.403;2.398.445;11.056;672.226;12.875.326;268;12.875.058
PAGSEGURO INTERNET S.A.;8561701;n4;;I;2;SAO PAULO;SP;03/2019;19.815;0;2.357.120;0;0;0;0;0;0;0;0;438.742;8.754.405;1.292.789;12.862.872;0;12.862.872
NU PAGAMENTOS S.A.;18236120;n4;;I;2;SAO PAULO;SP;03/2019;408.641;1.745.002;3.118.429;0;0;0;0;0;0;0;0;7.158.907;16.119;103.269;12.550.368;0;12.550.368
BANCO CLASSICO S.A.;31597552;b1;S3;I;2;RIO DE JANEIRO;RJ;03/2019;502;1.401.049;9.771.598;0;0;0;0;0;0;0;0;123.275;1;341.186;11.637.612;0;11.637.612
ORIGINAL;51781;b1;S3;C;2;SAO PAULO;SP;03/2019;47.151;1.070.855;2.491.814;3.575.663;-183.744;3.391.920;0;0;0;0;0;3.158.033;107.982;668.649;10.936.404;0;10.936.404
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;03/2019;0;273.740;10.088.760;0;0;0;0;0;0;0;0;241.440;90;117.570;10.721.599;0;10.721.599
MERCEDES-BENZ;51262;b2;S3;C;3;SAO PAULO;SP;03/2019;22.322;50.945;602;9.092.400;-365.110;8.727.291;1.328;199.275;8.702;-8.711;200.594;1.546.957;22.220;8.900;10.579.831;8.702;10.571.129
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;S3;I;3;CURITIBA;PR;03/2019;40.400;586.658;30;8.916.068;-281.724;8.634.343;200;12.100;5.281;-422;17.160;400.311;26.663;23.799;9.729.365;5.281;9.724.083
PINE;50304;b1;S3;C;2;SAO PAULO;SP;03/2019;120.942;621.144;3.895.496;2.797.850;-348.279;2.449.571;0;0;0;0;0;1.247.319;516.320;601.357;9.452.150;0;9.452.150
MERCANTIL DO BRASIL;20152;b1;S3;C;2;BELO HORIZONTE;MG;03/2019;574.044;1.143.772;1.189.053;5.303.242;-657.024;4.646.218;0;0;0;0;0;1.109.580;421.950;295.333;9.379.949;0;9.379.949
BANCO CSF S.A.;8357240;b2;S3;I;3;SAO PAULO;SP;03/2019;3.653;0;280.815;2.849.704;-795.161;2.054.543;0;0;0;0;0;5.721.403;37.358;866.396;8.964.169;0;8.964.169
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;b1;S3;I;3;SAO PAULO;SP;03/2019;240.015;2.104.433;912.234;849.223;-4.367;844.856;0;0;0;0;0;4.433.001;2.473;8.245;8.545.257;0;8.545.257
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;S3;I;2;BRASILIA;DF;03/2019;16;3.682.583;924.196;1.636.568;-109.055;1.527.513;0;0;0;0;0;69.895;2.118.812;35.048;8.358.063;0;8.358.063
JOHN DEERE;50071;b1;S3;C;3;INDAIATUBA;SP;03/2019;10.263;64.510;0;8.330.072;-349.920;7.980.151;0;0;0;0;0;221.508;33.036;10.917;8.320.386;0;8.320.386
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;S3;I;1;BELEM;PA;03/2019;188.553;1.268.801;876.816;4.301.367;-134.045;4.167.322;0;0;0;0;0;603.635;475.436;195.985;7.776.547;0;7.776.547
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;S4;I;3;SAO PAULO;SP;03/2019;10.869;773.122;220.492;6.336.338;-82.137;6.254.201;439;81.349;24.594;-781;105.601;362.036;30.466;9.805;7.766.594;24.594;7.742.000
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;03/2019;7;5.073.742;1.313.121;107.775;-2.021;105.753;0;0;0;0;0;16.066;633.721;219.431;7.361.840;0;7.361.840
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;03/2019;0;470.288;6.471.773;35.629;0;35.629;0;0;0;0;0;164.209;88;62.649;7.204.637;0;7.204.637
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;S3;I;3;SAO PAULO;SP;03/2019;36.153;3.450.427;1.616.180;1.028.884;-1.219;1.027.665;0;0;0;0;0;709.367;197.083;9.123;7.045.998;0;7.045.998
PORTO SEGURO;51444;n1;S4;C;2;SAO PAULO;SP;03/2019;28.561;0;547.677;2.278.293;-354.583;1.923.710;0;0;0;0;0;4.259.121;10.146;8.156;6.777.371;0;6.777.371
BANCO FIBRA S.A.;58616418;b1;S3;I;2;SAO PAULO;SP;03/2019;129.007;155.307;1.858.647;2.055.744;-137.457;1.918.286;0;0;0;0;0;2.409.193;233.999;22.237;6.726.677;0;6.726.677
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;03/2019;22;4.169.399;1.657.807;85.773;-1.747;84.026;0;0;0;0;0;27.153;121.029;382.929;6.442.366;0;6.442.366
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;S4;I;3;SAO PAULO;SP;03/2019;7.726;3.197.855;755.910;1.361.409;-79;1.361.330;0;0;0;0;0;1.088.071;1.079;5.714;6.417.685;0;6.417.685
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;S3;I;1;BELO HORIZONTE;MG;03/2019;7.772;264.857;986.227;4.882.698;-521.957;4.360.741;0;0;0;0;0;705.557;53.874;32.135;6.411.163;0;6.411.163
BOCOM;52003;b1;S4;C;3;SALVADOR;BA;03/2019;112.896;510.792;1.616.025;3.376.128;-42.544;3.333.584;0;0;0;0;0;609.916;51.785;131.102;6.366.100;0;6.366.100
INTER;51884;b1;S4;C;2;BELO HORIZONTE;MG;03/2019;17.783;1.658.777;359.086;3.179.193;-92.651;3.086.542;0;0;0;0;0;496.664;274.277;69.274;5.962.405;0;5.962.405
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;S4;I;3;PORTO ALEGRE;RS;03/2019;244;288.668;0;4.933.100;-138.625;4.794.476;999;468.835;154.065;-2.660;621.240;297.117;11.701;12.693;6.026.139;154.065;5.872.074
SOFISA;31873;b1;S4;C;2;SAO PAULO;SP;03/2019;23.740;93.605;1.947.209;2.823.000;-45.392;2.777.608;0;0;0;0;0;711.843;225.764;81.861;5.861.631;0;5.861.631
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;03/2019;15.599;1.003.139;1.543.558;2.993.240;-168.914;2.824.326;0;0;0;0;0;149.766;15.093;216.128;5.767.609;0;5.767.609
PARANÁ BANCO;30881;b1;S4;C;2;CURITIBA;PR;03/2019;224;1.484.397;238.648;3.400.136;-177.755;3.222.381;0;0;0;0;0;270.357;4.865;508.794;5.729.666;0;5.729.666
CREFISA;52010;b1;S4;C;2;SAO PAULO;SP;03/2019;1.799;1.521.891;1.989.435;2.139.108;-576.070;1.563.038;0;0;0;0;0;486.453;11.812;47.471;5.621.900;0;5.621.900
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;S4;I;1;ARACAJU;SE;03/2019;95.828;1.220.777;1.130.644;2.169.658;-75.780;2.093.878;0;0;0;0;0;427.859;411.149;102.082;5.482.217;0;5.482.217
BANCO FIDIS S/A;62237425;b2;S4;I;3;BETIM;MG;03/2019;1.159;241.600;948;3.835.410;-43.875;3.791.535;0;0;0;0;0;1.409.812;2.395;6.983;5.454.431;0;5.454.431
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;03/2019;20.794;0;0;2.789.902;-179.429;2.610.473;0;0;0;0;0;26.817;2.487.869;281.056;5.427.010;0;5.427.010
MIZUHO;51554;b1;S4;I;3;SAO PAULO;SP;03/2019;14.903;1.236.882;1.787.355;604.659;-1.461;603.198;0;0;0;0;0;1.706.914;33.774;7.039;5.390.064;0;5.390.064
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;03/2019;173;3.285.846;1.681.331;179.075;-1.324;177.751;0;0;0;0;0;5.403;145;161.876;5.312.525;0;5.312.525
HONDA;51396;b2;S4;C;3;SAO PAULO;SP;03/2019;5.612;195.731;736.807;3.742.550;-227.433;3.515.117;0;483;483;0;966;320.516;4.607;7.445;4.786.800;483;4.786.317
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;S4;I;2;SAO PAULO;SP;03/2019;1.333;417.108;401.075;2.429.795;-871.624;1.558.171;0;0;0;0;0;1.985.893;0;33.069;4.396.649;0;4.396.649
BANCO CARGILL S.A.;3609817;b1;S4;I;3;SAO PAULO;SP;03/2019;34.091;241.039;424.334;1.045.515;-96.046;949.470;0;0;0;0;0;2.700.202;181;285;4.349.601;0;4.349.601
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;03/2019;24;3.666.089;333.690;0;0;0;0;0;0;0;0;1.069;9.855;208.094;4.218.821;0;4.218.821
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;03/2019;88;209.289;3.688.372;0;0;0;0;0;0;0;0;72.572;85;48.540;4.018.947;0;4.018.947
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;03/2019;131;1.134.093;2.405.003;56.945;-547;56.398;0;0;0;0;0;30.282;259.591;38.419;3.923.917;0;3.923.917
BANCO VOLVO BRASIL S.A.;58017179;b2;S4;I;3;CURITIBA;PR;03/2019;4.294;10.547;0;3.420.320;-84.877;3.335.443;1.775;58.752;679;-158;61.049;85.419;7.015;58.697;3.562.464;679;3.561.784
SOCOPA;50328;b1;S4;C;2;SAO PAULO;SP;03/2019;461.251;1.307.179;547.671;528.108;-12.016;516.092;0;0;0;0;0;641.306;27.609;11.565;3.512.673;0;3.512.673
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;03/2019;8.586;142.496;630.151;2.272.195;-108.552;2.163.642;0;0;0;0;0;318.751;114.613;91.173;3.469.412;0;3.469.412
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;S4;I;2;SAO PAULO;SP;03/2019;43.730;351.374;195.286;1.422.629;-445.673;976.957;0;0;0;0;0;1.797.894;6.417;66.831;3.438.490;0;3.438.490
GRUPO BONSUCESSO - BS2;52034;b1;S4;C;2;BELO HORIZONTE;MG;03/2019;76.554;624.815;1.050.980;312.762;-15.322;297.440;0;0;0;0;0;600.984;615.403;113.570;3.379.747;0;3.379.747
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;03/2019;23;29.482;790.072;3.198;-1.293;1.905;0;0;0;0;0;1.844;2.409.314;46.749;3.279.390;0;3.279.390
INDUSTRIAL DO BRASIL;50988;b1;S4;C;2;SAO PAULO;SP;03/2019;8.641;484.648;178.344;1.453.249;-32.260;1.420.990;0;0;0;0;0;922.505;194.078;32.156;3.241.361;0;3.241.361
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;03/2019;62;1.949.113;947.247;42.750;-184;42.566;0;0;0;0;0;2.844;201.696;85.396;3.228.924;0;3.228.924
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;03/2019;39.719;8.002;0;2.083.982;-93.615;1.990.367;0;0;0;0;0;140.071;845.733;154.950;3.178.843;0;3.178.843
STANDARD CHARTERED BANK (BRASIL) S.A. - BANCO DE INVESTIMENTO;11932017;b2;S4;I;3;SAO PAULO;SP;03/2019;5.154;1.773.288;698.600;0;0;0;0;0;0;0;0;649.978;250;3.490;3.130.761;0;3.130.761
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;03/2019;425;2.813.968;226.884;35.926;-379;35.546;0;0;0;0;0;3.314;222;39.088;3.119.447;0;3.119.447
OMNI;50940;b1;S4;C;2;SAO PAULO;SP;03/2019;1.260;352.497;121.230;2.412.548;-427.912;1.984.637;120;51.337;23.810;-1.212;74.055;547.650;19.812;32.941;3.134.082;23.810;3.110.272
MÁXIMA;50201;b1;S4;C;2;RIO DE JANEIRO;RJ;03/2019;121.742;14.614;1.305.603;688.095;-28.745;659.350;0;0;0;0;0;660.632;282.082;62.669;3.106.691;0;3.106.691
MODAL;51963;b1;S4;C;2;RIO DE JANEIRO;RJ;03/2019;70.108;515.740;1.277.085;312.487;-2.393;310.094;0;0;0;0;0;343.685;302.040;144.457;2.963.209;0;2.963.209
BANCO TRIANGULO S.A.;17351180;b1;S4;I;2;UBERLANDIA;MG;03/2019;203;462.066;170.510;1.446.895;-146.090;1.300.805;0;0;0;0;0;524.255;90.170;368.841;2.916.850;0;2.916.850
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;S4;I;1;PORTO ALEGRE;RS;03/2019;393;0;689.021;2.163.002;-255.470;1.907.533;0;0;0;0;0;286.214;339;27.911;2.911.410;0;2.911.410
BANCO IBM S.A.;34270520;b2;S4;I;3;RIO DE JANEIRO;RJ;03/2019;22.567;257.845;0;277.102;-44.169;232.933;21.424;1.693.975;0;-28.877;1.686.522;618.820;66.946;0;2.885.634;0;2.885.634
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;03/2019;66;27.470;2.704.677;0;0;0;0;0;0;0;0;971;126.246;14.079;2.873.509;0;2.873.509
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;03/2019;92;9.303;2.674.411;80.043;-754;79.289;0;0;0;0;0;15.105;264;8.565;2.787.029;0;2.787.029
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;03/2019;8.912;22.599;0;1.830.051;-116.309;1.713.742;0;0;0;0;0;104.522;790.783;105.450;2.746.009;0;2.746.009
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;03/2019;34.125;1.808;0;1.759.003;-69.613;1.689.390;0;0;0;0;0;99.761;765.995;149.015;2.740.093;0;2.740.093
BANCO ABN AMRO S.A.;3532415;b1;S4;I;3;SAO PAULO;SP;03/2019;12.199;659.500;554.718;516.599;-722;515.877;0;0;0;0;0;989.705;295;2.851;2.735.144;0;2.735.144
SCANIA BANCO S.A.;11417016;b2;S4;I;3;SAO BERNARDO DO CAMPO;SP;03/2019;209;14.902;686;2.635.482;-27.071;2.608.410;42;43.977;640;-216;44.443;54.073;475;940;2.724.141;640;2.723.501
RENDIMENTO;51468;b1;S4;C;2;SAO PAULO;SP;03/2019;313.786;881.832;100.269;644.654;-16.863;627.791;0;0;0;0;0;507.177;242.934;39.101;2.712.890;0;2.712.890
