Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j);
;;;;;;;;;Depósito Total;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Outros Depósitos (a5);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;;
JP MORGAN CHASE;20107;b1;S3;C;3;SAO PAULO;SP;03/2018;154.348;0;10.596;5.603.008;0;5.767.953;6.232.529;0;0;0;0;123.251;123.251;12.680.183;24.803.916;2.950.325;8.088.576;35.842.817;1.551;4.633.376;40.477.744
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;S3;I;3;SAO PAULO;SP;03/2018;98.921;0;13.628;2.987.150;0;3.099.699;191.983;0;0;0;0;0;0;4.504.376;7.796.058;395.721;28.399.696;36.591.474;1.362;1.443.563;38.036.399
CREDIT SUISSE;30771;b1;S3;C;3;SAO PAULO;SP;03/2018;94.909;0;0;1.439.564;0;1.534.473;10.951.161;0;0;386.745;0;474.062;860.807;4.544.668;17.891.110;3.270.383;9.572.503;30.733.996;19.506;3.534.050;34.287.553
ABC-BRASIL;41856;b1;S3;C;3;SAO PAULO;SP;03/2018;62.040;0;682.712;4.978.890;0;5.723.642;722.572;964.796;2.695.394;4.971.071;0;21.337;8.652.598;5.792.749;20.891.561;468.458;3.551.549;24.911.568;31.269;3.419.861;28.362.698
PAN;31323;b1;S3;C;2;SAO PAULO;SP;03/2018;27.810;0;8.049.159;6.473.297;0;14.550.266;1.068.157;1.056.325;81.571;568.623;0;0;1.706.519;0;17.324.942;865.095;4.484.974;22.675.011;65;3.990.210;26.665.286
DAYCOVAL;51987;b1;S3;C;2;SAO PAULO;SP;03/2018;505.482;0;340.573;3.840.198;4.157;4.690.410;1.926.039;462.713;556.511;6.725.347;1.634.082;0;9.378.652;2.255.049;18.250.150;33.075;3.265.083;21.548.308;89.703;3.127.467;24.765.478
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;S3;I;3;SAO PAULO;SP;03/2018;86.845;0;386;141.474;0;228.705;467.493;1.642.518;369.886;0;0;0;2.012.404;15.005.426;17.714.028;154.343;3.825.486;21.693.857;999;2.339.711;24.034.567
BOFA MERRILL LYNCH;51255;b1;S3;C;3;SAO PAULO;SP;03/2018;616.913;0;123.445;9.747.504;0;10.487.863;2.538.341;0;0;0;0;0;0;1.045.617;14.071.821;3.983.662;1.488.268;19.543.751;1.595;2.411.291;21.956.637
GETNET ADQUIRÊNCIA E SERVIÇOS PARA MEIOS DE PAGAMENTO S.A.;10440482;n4;;I;2;SAO PAULO;SP;03/2018;0;0;0;0;0;0;0;0;0;0;0;0;0;127.477;127.477;0;19.425.806;19.553.283;0;1.896.892;21.450.175
CCB;32119;b1;S3;C;3;SAO PAULO;SP;03/2018;84.578;7.397;342.203;2.946.669;0;3.380.848;4.083.982;18.938;222.903;171.415;55.066;0;468.322;6.405.120;14.338.272;7.703;3.444.073;17.790.048;27.216;1.844.301;19.661.566
CREDIT AGRICOLE;51066;b1;S3;C;3;SAO PAULO;SP;03/2018;9.854;0;0;521.632;0;531.485;0;0;205.536;294.592;0;0;500.128;3.748.848;4.780.461;119.572;13.903.666;18.803.700;255;849.260;19.653.214
BANESTES;30159;b1;S3;C;1;VITORIA;ES;03/2018;866.310;2.664.791;36.422;6.554.978;9.169;10.131.671;6.088.874;443.630;257.915;0;0;0;701.545;323.166;17.245.256;0;752.122;17.997.378;4.698;1.393.742;19.395.818
SOCIETE GENERALE;31859;b1;S3;C;3;SAO PAULO;SP;03/2018;10.983;0;60.023;305.198;0;376.204;1.046.943;0;0;0;0;0;0;7.820.730;9.243.877;586.091;7.539.493;17.369.461;17.764;1.289.959;18.677.184
BANCO DA AMAZONIA S.A.;4902979;b1;S3;I;1;BELEM;PA;03/2018;757.697;535.875;21.012;1.340.521;1.095.265;3.750.369;99.993;0;328.623;0;0;0;328.623;820.663;4.999.649;0;11.083.695;16.083.344;0;1.804.414;17.887.758
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;S3;I;1;PORTO ALEGRE;RS;03/2018;0;0;0;0;0;0;0;0;0;0;0;0;0;13.702.297;13.702.297;0;773.583;14.475.880;6.826;2.514.604;16.997.310
BMG;30290;b1;S3;C;2;SAO PAULO;SP;03/2018;35.457;0;1.217;8.468.435;0;8.505.109;10.604;39.505;102.568;492.175;314.537;0;948.784;512.739;9.977.236;212.038;3.324.966;13.514.240;0;2.634.613;16.148.854
BANCO VOLKSWAGEN S.A.;59109165;b2;S3;I;3;SAO PAULO;SP;03/2018;0;0;214.300;4.796.695;0;5.010.996;0;0;0;745.078;0;0;745.078;3.452.340;9.208.413;0;3.259.781;12.468.194;104.387;2.811.068;15.383.649
BRB;31976;b1;S3;C;1;BRASILIA;DF;03/2018;746.364;1.733.478;173.922;7.135.538;3.622;9.792.924;754.794;197.053;0;47.878;0;0;244.931;216.141;11.008.790;0;1.995.868;13.004.658;78;1.345.912;14.350.648
ALFA;51293;b1;S3;C;2;SAO PAULO;SP;03/2018;26.288;0;22.400;72.910;0;121.598;1.800.215;0;504.925;5.375.844;0;1.580.938;7.461.708;1.545.751;10.929.272;221.004;437.214;11.587.489;27.228;2.379.841;13.994.558
MORGAN STANLEY;51413;b1;S3;C;3;SAO PAULO;SP;03/2018;0;0;0;1.714.096;0;1.714.096;2.682.894;0;0;0;0;1.924.782;1.924.782;252.563;6.574.335;1.315.985;2.275.121;10.165.442;0;2.890.638;13.056.080
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;03/2018;0;0;20.366;0;0;20.366;0;0;0;0;0;0;0;0;20.366;0;11.429.410;11.449.776;0;361.575;11.811.352
BANCO GMAC S.A.;59274605;b2;S3;I;3;SAO PAULO;SP;03/2018;0;0;2.132.075;2.512.813;0;4.644.888;0;0;0;1.388.106;0;0;1.388.106;0;6.032.994;0;3.173.098;9.206.092;220.961;2.058.636;11.485.689
GOLDMAN SACHS;51585;b2;S3;C;3;SAO PAULO;SP;03/2018;0;0;3.309;434.324;0;437.633;739.741;0;0;0;0;0;0;1.774.524;2.951.898;6.294.385;627.317;9.873.601;0;1.607.411;11.481.012
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;b1;S3;I;3;SAO PAULO;SP;03/2018;218.371;0;103.405;2.555.822;0;2.877.598;25.000;0;0;228.507;0;0;228.507;2.114.698;5.245.804;115.922;4.304.297;9.666.023;4.408;1.587.332;11.257.762
BANCO CLASSICO S.A.;31597552;b1;S3;I;2;RIO DE JANEIRO;RJ;03/2018;39;0;0;0;0;39;941.978;0;0;0;0;0;0;0;942.017;0;2.913.237;3.855.254;0;6.458.821;10.314.075
MERCANTIL DO BRASIL;20152;b1;S3;C;2;BELO HORIZONTE;MG;03/2018;236.120;184.593;42.159;5.917.415;0;6.380.287;249.957;49.850;241.367;116.850;0;0;408.067;1.861;7.040.172;2.757;1.572.618;8.615.546;456;826.982;9.442.985
PINE;50304;b1;S3;C;2;SAO PAULO;SP;03/2018;18.952;0;112.883;3.890.665;0;4.022.500;479.479;664.273;455.359;83.696;0;0;1.203.327;562.948;6.268.254;1.418.650;128.477;7.815.382;69.579;928.298;8.813.259
ING;51073;b1;S3;C;3;SAO PAULO;SP;03/2018;647;0;21.773;1.280.510;0;1.302.930;35.004;0;0;0;0;0;0;2.751.357;4.089.290;88.320;3.407.282;7.584.893;3.702;894.999;8.483.593
MERCEDES-BENZ;51262;b2;S3;C;3;SAO PAULO;SP;03/2018;0;0;1.143.572;193.392;0;1.336.964;0;0;0;305.854;0;0;305.854;4.674.518;6.317.336;0;528.347;6.845.683;16.016;1.559.544;8.421.243
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;S3;I;3;CURITIBA;PR;03/2018;0;0;0;681.559;0;681.559;78.200;0;73.004;140.904;0;0;213.908;5.603.873;6.577.540;3.478;131.384;6.712.402;197.053;1.419.179;8.328.634
ORIGINAL;51781;b1;S3;C;2;SAO PAULO;SP;03/2018;147.310;0;15.355;3.405.409;0;3.568.073;113.218;1.035.058;772.816;119.693;0;0;1.927.566;0;5.608.857;8.581;365.949;5.983.387;10.752;2.171.761;8.165.899
STONE PAGAMENTOS S.A.;16501555;n4;;I;2;SAO PAULO;SP;03/2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.613.221;7.613.221;0;516.914;8.130.136
BANCO CSF S.A.;8357240;b2;S3;I;3;SAO PAULO;SP;03/2018;5.296;0;180.023;0;0;185.319;222.363;0;0;453.083;0;0;453.083;0;860.764;0;4.602.465;5.463.229;0;2.114.718;7.577.947
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;S3;I;2;BRASILIA;DF;03/2018;0;0;50.118;0;859.434;909.552;0;295.779;0;0;0;0;295.779;0;1.205.332;0;97.443;1.302.774;0;6.204.145;7.506.919
JOHN DEERE;50071;b1;S4;C;3;INDAIATUBA;SP;03/2018;37.823;0;0;88.389;0;126.211;0;0;0;0;0;0;0;6.290.332;6.416.544;0;56.460;6.473.004;9.028;1.013.152;7.495.183
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;S4;I;1;BELEM;PA;03/2018;607.493;883.305;403.171;3.638.814;0;5.532.784;15.574;0;0;101.253;0;0;101.253;750;5.650.361;0;364.721;6.015.082;0;1.076.243;7.091.325
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;S3;I;3;SAO PAULO;SP;03/2018;108.902;0;33.004;2.196.324;1;2.338.230;41.983;0;0;0;0;0;0;2.194.003;4.574.216;173.698;1.310.981;6.058.896;4.416;919.619;6.982.931
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;03/2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.609.834;6.609.834;0;193.372;6.803.206
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;03/2018;85;0;0;2.250.256;666;2.251.007;0;0;0;0;0;0;0;165.811;2.416.818;0;4.029.603;6.446.422;0;324.510;6.770.931
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;S3;I;1;BELO HORIZONTE;MG;03/2018;403;0;64.475;19.907;0;84.786;0;0;265.248;0;0;0;265.248;4.074.161;4.424.195;9.677;617.767;5.051.640;11.160;1.677.378;6.740.178
NU PAGAMENTOS S.A.;18236120;n4;;I;2;SAO PAULO;SP;03/2018;0;0;0;0;513.150;513.150;0;0;0;0;0;0;0;324.352;837.502;0;4.528.561;5.366.063;23.593;814.713;6.204.370
PORTO SEGURO;51444;n1;S4;C;2;SAO PAULO;SP;03/2018;0;0;768.529;0;0;768.529;0;0;0;524.673;0;50.764;575.437;0;1.343.966;0;4.229.844;5.573.810;0;565.671;6.139.481
BANCO FIBRA S.A.;58616418;b1;S3;I;2;SAO PAULO;SP;03/2018;60.493;0;5.058;3.269.886;0;3.335.438;33.513;311.674;398.156;688;0;0;710.518;250.668;4.330.137;123.268;632.869;5.086.274;10.768;974.011;6.071.053
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;03/2018;0;0;0;0;0;0;0;0;0;0;0;0;0;169.514;169.514;0;5.377.923;5.547.436;0;460.472;6.007.909
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;S4;I;3;SAO PAULO;SP;03/2018;0;0;681.461;197.245;0;878.706;2.000;0;0;1.794.838;0;0;1.794.838;1.964.996;4.640.540;165.990;492.959;5.299.489;44.166;643.260;5.986.915
XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;2332886;n2;S4;I;2;RIO DE JANEIRO;RJ;03/2018;0;0;0;0;0;0;80.799;0;0;0;0;0;0;213.584;294.382;183.599;4.107.451;4.585.432;106;1.254.623;5.840.161
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;S4;I;3;PORTO ALEGRE;RS;03/2018;0;0;0;84.026;0;84.026;0;0;0;0;0;0;0;4.256.061;4.340.087;0;189.422;4.529.509;93.666;857.784;5.480.959
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;03/2018;478.071;0;0;1.754.487;23.468;2.256.025;0;0;811.547;0;0;0;811.547;1.601;3.069.173;0;865.284;3.934.457;0;1.429.472;5.363.929
PARANÁ BANCO;30881;b1;S4;C;2;CURITIBA;PR;03/2018;5.737;0;122.671;2.073.819;0;2.202.228;9.544;28.848;0;1.640.915;0;0;1.669.764;13.329;3.894.865;0;124.851;4.019.716;0;1.323.503;5.343.220
BOCOM;52003;b1;S4;C;3;SALVADOR;BA;03/2018;198.817;0;6.640;711.530;0;916.986;103.670;81.365;1.364.979;1.398.740;166.883;0;3.011.967;408.818;4.441.441;24.580;253.074;4.719.095;11.316;596.046;5.326.457
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;S4;I;3;SAO PAULO;SP;03/2018;150;0;0;1.336.296;0;1.336.446;344.735;0;0;827;0;0;827;1.792.029;3.474.036;60.108;602.965;4.137.109;0;994.760;5.131.869
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;S4;I;1;ARACAJU;SE;03/2018;591.976;1.262.080;208.519;1.994.829;202;4.057.606;63.596;44.935;0;40.213;0;0;85.147;74.817;4.281.166;0;384.842;4.666.008;39;381.145;5.047.192
CREFISA;52010;b1;S4;C;2;SAO PAULO;SP;03/2018;1.723;0;0;42.412;3.967;48.102;0;0;0;0;0;0;0;2.735;50.837;0;250.619;301.456;3;4.533.188;4.834.647
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;03/2018;15;0;0;30.164;0;30.179;0;0;0;0;0;0;0;1;30.180;0;4.611.900;4.642.080;0;181.974;4.824.054
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;03/2018;444.859;0;116.012;2.654.361;31.862;3.247.094;0;0;0;0;0;0;0;2.497;3.249.591;0;325.967;3.575.558;0;1.207.709;4.783.267
SOFISA;31873;b1;S4;C;2;SAO PAULO;SP;03/2018;60.326;0;39.005;2.906.692;0;3.006.024;83.799;172.766;112.853;83.819;100.500;0;469.939;168.030;3.727.791;22;252.422;3.980.235;863;722.714;4.703.812
MIZUHO;51554;b1;S4;I;3;SAO PAULO;SP;03/2018;113.077;0;4.369;1.657.555;0;1.775.001;46.428;0;5.055;0;0;0;5.055;1.259.011;3.085.495;13.880;864.633;3.964.009;421;606.872;4.571.302
BANCO FIDIS S/A;62237425;b2;S4;I;3;BETIM;MG;03/2018;0;0;120.011;2.053.211;0;2.173.222;0;829.509;0;658.789;0;0;1.488.298;28.502;3.690.022;540;240.136;3.930.698;232;637.433;4.568.363
HAITONG;51482;b2;S3;C;3;SAO PAULO;SP;03/2018;0;0;120.986;970.955;0;1.091.942;2.227.273;0;0;123.392;0;855;124.247;217.631;3.661.092;88.082;192.074;3.941.247;705;535.870;4.477.822
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;03/2018;0;0;0;3.992.501;0;3.992.501;0;0;0;0;0;0;0;0;3.992.501;0;167.111;4.159.612;0;248.605;4.408.217
HONDA;51396;b2;S4;C;3;SAO PAULO;SP;03/2018;0;0;2.965.378;98.534;0;3.063.912;0;0;0;100.272;0;0;100.272;359.161;3.523.345;43.850;104.003;3.671.198;13.608;710.674;4.395.480
MODAL;51963;b1;S4;C;2;RIO DE JANEIRO;RJ;03/2018;14.123;0;0;2.509.593;0;2.523.716;457.182;71.179;0;0;0;0;71.179;4.937;3.057.015;10.558;605.338;3.672.911;0;367.016;4.039.927
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;03/2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.719.566;3.719.566;0;122.876;3.842.441
GRUPO BONSUCESSO - BS2;52034;b1;S4;C;2;BELO HORIZONTE;MG;03/2018;26.469;0;124.092;1.252.328;131;1.403.021;0;103.567;0;1.920;0;0;105.487;11.776;1.520.284;0;2.032.055;3.552.339;6;251.154;3.803.499
INTER;51884;b1;S4;C;2;BELO HORIZONTE;MG;03/2018;279.677;0;5.144;1.410.683;0;1.695.503;184;1.404.850;18.103;1.784;0;0;1.424.738;34.041;3.154.465;0;247.124;3.401.589;14.208;387.560;3.803.358
BANCO CARGILL S.A.;3609817;b1;S4;I;3;SAO PAULO;SP;03/2018;3.324;0;0;66.877;0;70.202;0;365.854;141.340;0;0;0;507.194;1.117.470;1.694.865;162.547;1.209.859;3.067.270;0;436.603;3.503.873
STANDARD CHARTERED BANK (BRASIL) S.A. - BANCO DE INVESTIMENTO;11932017;b2;S4;I;3;SAO PAULO;SP;03/2018;0;0;0;1.040.013;0;1.040.013;13.501;0;0;0;0;0;0;937.430;1.990.944;229.543;974.933;3.195.421;0;300.500;3.495.921
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;S4;I;2;BLUMENAU;SC;03/2018;0;0;0;0;0;0;0;0;0;0;0;0;0;154.107;154.107;0;3.059.491;3.213.598;0;267.133;3.480.731
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;S4;I;2;SAO PAULO;SP;03/2018;0;0;201.104;0;0;201.104;0;0;0;0;0;684.710;684.710;0;885.814;0;1.606.878;2.492.692;0;929.121;3.421.813
BANCO VOLVO BRASIL S.A.;58017179;b2;S4;I;3;CURITIBA;PR;03/2018;0;0;0;14.682;0;14.682;0;0;0;0;0;0;0;2.395.904;2.410.586;0;55.849;2.466.435;16.118;858.614;3.341.167
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;S4;I;1;PORTO ALEGRE;RS;03/2018;0;0;0;0;0;0;0;0;0;0;0;0;0;2.429.401;2.429.401;0;109.165;2.538.566;44;656.931;3.195.541
BANCO IBM S.A.;34270520;b2;S4;I;3;RIO DE JANEIRO;RJ;03/2018;0;0;0;2.446.373;0;2.446.373;0;0;0;0;0;0;0;0;2.446.373;0;252.788;2.699.162;0;472.650;3.171.812
INDUSTRIAL DO BRASIL;50988;b1;S4;C;2;SAO PAULO;SP;03/2018;58.506;0;100.814;1.260.549;0;1.419.869;49.002;240.394;0;350.552;0;0;590.945;447.674;2.507.491;0;99.417;2.606.908;1.114;507.122;3.115.143
SOCOPA;50328;b1;S4;C;2;SAO PAULO;SP;03/2018;80.952;0;32.553;663.930;42.141;819.576;1.028.447;31.460;65.248;0;0;0;96.708;41.359;1.986.090;261;749.100;2.735.451;0;237.342;2.972.793
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;03/2018;261.355;0;0;950.526;6.759;1.218.641;0;0;415.453;0;0;0;415.453;3.618;1.637.711;497;828.070;2.466.278;0;394.449;2.860.728
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;03/2018;0;0;0;22.465;0;22.465;0;0;0;0;0;0;0;197.546;220.011;0;2.481.672;2.701.683;0;116.317;2.818.000
BANCO ABN AMRO S.A.;3532415;b1;S4;I;3;SAO PAULO;SP;03/2018;465;0;0;291.160;0;291.624;0;0;344.553;331.203;0;0;675.757;1.072.423;2.039.804;2.861;181.318;2.223.984;9.223;574.119;2.807.326
BANCO TRIANGULO S.A.;17351180;b1;S4;I;2;UBERLANDIA;MG;03/2018;190.596;0;87.257;905.589;27.632;1.211.074;0;104.475;0;408.121;0;0;512.595;148.663;1.872.333;0;402.133;2.274.466;1.453;490.190;2.766.109
INDUSVAL;50531;b1;S4;C;2;SAO PAULO;SP;03/2018;28.031;0;29.018;1.556.822;0;1.613.871;145.469;47.695;409.177;5.432;0;0;462.304;11.047;2.232.692;578;277.970;2.511.240;3.792;202.849;2.717.881
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;03/2018;0;0;20.091;0;0;20.091;0;0;0;0;0;0;0;1.841.995;1.862.085;0;716.819;2.578.904;0;100.890;2.679.795
