Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior;
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;S3;8;SAO PAULO;SP;09/2019;22.385.142;3.428.917;3.496.005;12.237.425;1.098.437;984.521;428.321;425.801;86.810;198.906;0
DAYCOVAL;51.987;b1;C;2;S3;199;SAO PAULO;SP;09/2019;21.437.906;1.697.033;6.676.208;7.888.833;2.394.917;655.857;91.404;95.028;24.636;615.308;1.298.681
BNP PARIBAS;51.516;b1;C;3;S3;199;SAO PAULO;SP;09/2019;16.811.254;4.602.854;9.928.836;1.353.513;233.389;90.137;66.558;188.590;53.181;294.195;0
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;S3;8;SAO PAULO;SP;09/2019;16.023.435;1.692.763;9.108.780;2.861.532;1.408.244;347.382;149.504;137.538;43.170;274.520;0
ABC-BRASIL;41.856;b1;C;3;S3;199;SAO PAULO;SP;09/2019;14.249.075;1.578.979;4.763.741;4.932.695;1.342.447;286.093;128.290;158.643;40.938;73.619;943.630
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;09/2019;13.354.719;6.619.145;5.143.030;767.293;327.264;247.796;19.648;14.583;52.849;163.111;0
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;09/2019;11.316.581;6.017.949;3.479.228;1.225.825;392.368;23.207;2.991;2.743;396;171.874;0
MERCEDES-BENZ;51.262;b2;C;3;S3;198;SAO PAULO;SP;09/2019;11.171.056;435.050;7.216.106;2.107.338;756.421;294.250;105.885;40.730;107.524;107.754;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;09/2019;10.501.345;3.153.882;5.084.370;692.128;595.052;171.838;67.065;140.661;128.735;467.614;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;S3;11;PORTO ALEGRE;RS;09/2019;10.449.612;10.178.319;239.796;22.004;7.517;1.332;268;66;118;194;0
BMG;30.290;b1;C;2;S3;199;SAO PAULO;SP;09/2019;10.069.782;0;8.649.968;208.184;77.402;89.309;106.620;67.450;41.293;346.981;482.575
NU PAGAMENTOS S.A.;18.236.120;n4;I;2;;41;SAO PAULO;SP;09/2019;9.651.722;0;8.972.514;55.814;86.745;80.004;67.880;55.551;53.720;279.495;0
BANCO GMAC S.A.;59.274.605;b2;I;3;S3;8;SAO PAULO;SP;09/2019;9.622.673;32.565;7.066.250;938.912;1.216.110;193.239;41.370;26.061;22.906;85.260;0
BRB;31.976;b1;C;1;S3;199;BRASILIA;DF;09/2019;9.589.908;6.082.557;1.611.212;756.932;609.541;142.205;35.391;28.591;44.335;279.143;0
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;09/2019;9.149.813;552.426;3.056.609;1.270.705;122.696;40.194;46.528;23.974;59.108;306.885;3.670.688
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;09/2019;9.143.350;1.175.244;3.326.641;2.317.205;1.313.298;707.768;137.638;72.198;27.403;65.955;0
BANCO CSF S.A.;8.357.240;b2;I;3;S3;8;SAO PAULO;SP;09/2019;9.001.538;0;7.150.730;192.858;171.520;211.173;253.161;166.205;146.026;709.863;0
BANCOOB;51.750;b1;C;2;S3;199;BRASILIA;DF;09/2019;8.664.447;489.605;5.666.597;1.437.632;746.386;247.167;57.130;5.299;4.343;10.288;0
JOHN DEERE;50.071;b1;C;3;S3;199;INDAIATUBA;SP;09/2019;8.458.816;926.597;2.606.816;2.613.593;1.817.765;215.152;41.996;64.594;30.326;141.978;0
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;09/2019;7.806.668;1.532.381;5.220.347;722.544;263.503;18.363;6.743;6.739;3.495;32.554;0
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;09/2019;7.357.385;816.812;4.712.409;520.193;313.418;37.674;163.209;7.672;39.975;85.195;660.827
PORTO SEGURO;51.444;n1;C;2;S4;197;SAO PAULO;SP;09/2019;7.068.175;135.374;5.875.072;104.981;379.347;129.972;74.640;61.445;50.172;257.172;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;S4;8;SAO PAULO;SP;09/2019;6.758.187;219.162;4.525.271;952.028;927.616;89.857;14.981;7.610;5.502;16.159;0
BANCO FIDIS S/A;62.237.425;b2;I;3;S4;8;BETIM;MG;09/2019;6.010.983;0;3.659.132;2.112.668;165.908;59.004;7.444;6.827;0;0;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;S4;8;PORTO ALEGRE;RS;09/2019;5.521.822;0;3.690.694;1.245.662;439.326;40.769;15.466;14.680;21.338;53.887;0
MERCANTIL DO BRASIL;20.152;b1;C;2;S3;199;BELO HORIZONTE;MG;09/2019;5.054.747;522.272;3.132.667;318.820;113.654;190.016;155.317;159.048;101.263;342.619;19.069
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;S3;8;BELEM;PA;09/2019;4.574.575;0;4.334.563;14.936;37.332;32.120;14.945;30.991;16.770;92.918;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;S4;14;SAO PAULO;SP;09/2019;4.570.966;0;2.942.288;175.668;170.760;139.508;139.800;137.248;138.769;726.924;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;S3;5;BELO HORIZONTE;MG;09/2019;4.518.265;1.814.796;713.436;716.376;409.963;373.373;94.235;31.916;23.187;340.984;0
INTER;51.884;b1;C;2;S4;199;BELO HORIZONTE;MG;09/2019;4.371.422;571.054;3.253.990;238.081;116.698;53.596;37.356;20.966;18.050;61.631;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;S4;8;CURITIBA;PR;09/2019;4.228.293;501.488;1.582.735;1.315.854;595.189;165.453;19.473;22.571;1.688;23.841;0
CREDIT SUISSE;30.771;b1;C;3;S3;199;SAO PAULO;SP;09/2019;4.214.236;428.657;3.261.935;40.544;0;0;51.900;0;5.247;137.978;287.975
BOCOM;52.003;b1;C;3;S4;199;SALVADOR;BA;09/2019;4.197.641;939.186;1.233.045;616.336;108.697;0;19.148;12.248;6.723;276;1.261.983
BANESTES;30.159;b1;C;1;S3;199;VITORIA;ES;09/2019;4.161.881;1.841.961;1.085.310;566.796;181.866;125.589;58.667;86.384;53.764;161.545;0
ING;51.073;b1;C;3;S3;199;SAO PAULO;SP;09/2019;3.962.870;2.007.158;135.629;1.602.726;136.351;0;81.007;0;0;0;0
HONDA;51.396;b2;C;3;S4;198;SAO PAULO;SP;09/2019;3.934.956;83;1.712.236;302.290;1.536.820;148.677;61.835;37.057;26.239;109.719;0
SCANIA BANCO S.A.;11.417.016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;09/2019;3.700.150;105.455;1.220.496;2.240.260;118.713;8.964;281;427;192;5.363;0
SOFISA;31.873;b1;C;2;S4;199;SAO PAULO;SP;09/2019;3.628.498;1.589;2.425.399;835.598;235.935;31.001;28.046;8.383;9.254;12.194;41.100
BANCO FIBRA S.A.;58.616.418;b1;I;2;S3;8;SAO PAULO;SP;09/2019;3.497.652;923.569;505.204;1.029.414;45.061;105.351;11.976;21.544;129.557;19.045;706.930
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;S3;2;BELEM;PA;09/2019;3.354.455;215.160;1.120.588;1.141.061;277.481;227.185;52.511;42.357;28.611;249.501;0
PINE;50.304;b1;C;2;S3;199;SAO PAULO;SP;09/2019;3.324.501;384.113;622.076;962.254;640.762;151.640;112.112;112.779;186.333;78.344;74.088
PARANÁ BANCO;30.881;b1;C;2;S4;199;CURITIBA;PR;09/2019;3.289.568;0;3.014.089;65.107;35.526;22.858;29.702;7.787;84.941;29.558;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;S4;9;BEBEDOURO;SP;09/2019;3.098.838;345.775;1.302.073;728.409;356.539;115.018;113.917;42.377;17.322;77.409;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;S5;9;BLUMENAU;SC;09/2019;3.071.336;0;1.847.369;621.024;242.041;108.510;64.126;52.871;36.406;98.989;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43.180.355;n1;I;2;S4;14;SAO PAULO;SP;09/2019;2.952.683;0;1.806.298;122.390;119.336;86.550;136.044;112.984;104.197;464.884;0
OMNI;50.940;b1;C;2;S4;199;SAO PAULO;SP;09/2019;2.947.579;44;693.670;1.008.095;494.783;226.068;73.094;55.774;52.493;343.560;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27.351.731;n1;I;3;S4;14;PORTO ALEGRE;RS;09/2019;2.729.800;0;2.032.837;154.598;112.719;99.134;73.383;54.414;36.906;165.809;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71.328.769;b3S;I;2;S4;9;SERTAOZINHO;SP;09/2019;2.670.037;122.205;1.013.970;684.789;456.580;183.134;131.633;20.495;10.070;47.162;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;S4;8;ARACAJU;SE;09/2019;2.506.985;431.942;1.088.876;585.036;255.095;54.850;27.528;6.942;23.104;33.613;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;S4;199;SAO PAULO;SP;09/2019;2.399.342;901.195;1.035.469;212.165;35.179;16.562;22.642;1.445;2.260;17.687;154.739
CREFISA;52.010;b1;C;2;S4;199;SAO PAULO;SP;09/2019;2.389.136;320;990.082;97.818;162.366;280.836;158.667;94.399;97.058;507.591;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;S4;9;MARINGA;PR;09/2019;2.250.134;518;1.112.812;634.508;275.184;99.612;29.217;18.064;18.590;61.628;0
JP MORGAN CHASE;20.107;b1;C;3;S3;199;SAO PAULO;SP;09/2019;2.209.878;1.471.208;549.823;92.837;0;96.009;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;09/2019;2.201.020;721;678.670;982.587;315.770;90.403;29.428;26.034;14.480;62.927;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;S3;25;BRASILIA;DF;09/2019;2.192.245;1.454.835;423.393;107.183;47.242;9.375;81.377;4.963;3.474;60.403;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;S4;30;PORTO ALEGRE;RS;09/2019;2.059.054;389.304;607.943;489.541;213.340;86.176;30.623;7.241;28.359;206.527;0
CREDIT AGRICOLE;51.066;b1;C;3;S3;199;SAO PAULO;SP;09/2019;2.036.044;2.036.044;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;S4;9;MEDIANEIRA;PR;09/2019;2.023.610;235;801.819;792.052;259.214;79.436;25.667;12.550;16.511;36.126;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;S4;8;SAO PAULO;SP;09/2019;1.993.071;1.853.902;16.646;0;0;0;0;0;122.523;0;0
BANCO IBM S.A.;34.270.520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;09/2019;1.968.803;1.401.805;234.294;154.647;94.073;2.600;3.391;269;52.597;25.127;0
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;S4;8;UBERLANDIA;MG;09/2019;1.884.545;380.157;839.328;189.274;230.438;41.855;30.469;30.817;24.403;117.803;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;S4;9;PALOTINA;PR;09/2019;1.760.397;226;665.529;720.965;233.950;69.221;17.983;8.024;11.784;32.715;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;S5;9;BRASILIA;DF;09/2019;1.734.094;83.565;1.140.172;216.069;95.485;72.208;38.191;20.645;21.683;46.076;0
BMW;51.420;n1;C;3;S4;197;SAO PAULO;SP;09/2019;1.724.008;24.903;723.221;644.945;264.873;47.387;8.214;2.620;1.303;6.543;0
AGIBANK;51.956;b1;C;2;S4;199;PORTO ALEGRE;RS;09/2019;1.721.874;0;971.552;69.669;59.008;54.098;61.021;54.899;52.133;399.493;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;S4;8;SAO PAULO;SP;09/2019;1.720.781;324.337;939.195;251.255;25.178;106.177;5.718;0;68.920;0;0
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;S4;8;SAO PAULO;SP;09/2019;1.659.830;269.787;929.184;247.359;114.347;37.778;13.719;6.464;16.035;25.156;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62.331.228;b1;I;3;S3;8;SAO PAULO;SP;09/2019;1.618.749;1.540.005;22.175;53.168;0;0;0;0;0;3.401;0
MIZUHO;51.554;b1;I;3;S4;199;SAO PAULO;SP;09/2019;1.615.635;814.466;82.917;0;0;0;0;0;0;0;718.252
BANCO MUFG BRASIL S.A.;60.498.557;b1;I;3;S3;8;SAO PAULO;SP;09/2019;1.568.482;1.529.282;5.695;30.693;1.045;1.768;0;0;0;0;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;S5;9;CHAPECO;SC;09/2019;1.549.609;55.730;485.588;430.116;331.789;97.282;44.335;27.327;11.400;66.042;0
BANCO DIGIO S.A.;27.098.060;b2;I;3;S4;8;BARUERI;SP;09/2019;1.514.009;0;1.009.951;48.368;48.181;133.692;46.527;37.074;31.333;158.883;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;S5;9;GOIANIA;GO;09/2019;1.511.969;125.812;491.135;373.949;245.780;81.989;55.411;33.193;56.479;48.222;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SERRO AZUL – SICREDI UNIÃO RS;88.894.548;b3S;I;2;S4;9;CERRO LARGO;RS;09/2019;1.509.945;217;644.842;471.072;285.949;37.214;15.137;13.609;7.130;34.775;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;S4;9;DOURADOS;MS;09/2019;1.408.222;339;551.589;581.447;192.822;40.726;13.193;6.154;6.695;15.257;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;S4;9;CAMPO MOURAO;PR;09/2019;1.375.511;1.960;663.595;592.593;83.419;14.898;6.552;1.211;6.135;5.147;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81.466.286;b3S;I;2;S4;9;PONTA GROSSA;PR;09/2019;1.349.006;350;680.314;463.830;117.135;36.586;16.901;7.779;8.309;17.803;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87.780.268;b3S;I;2;S4;9;ERECHIM;RS;09/2019;1.343.168;8;436.175;558.510;257.904;44.785;16.204;9.331;6.542;13.708;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;S4;9;CARLOS BARBOSA;RS;09/2019;1.321.877;114;451.875;498.450;229.356;95.842;18.322;9.126;3.451;15.342;0
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;S4;8;PORTO ALEGRE;RS;09/2019;1.313.546;0;1.051.306;100.124;69.343;26.116;15.164;8.900;7.619;34.974;0
SOCIETE GENERALE;31.859;b1;C;3;S3;199;SAO PAULO;SP;09/2019;1.304.552;333.147;478.482;443.338;23.743;0;2.839;4.461;3;18.539;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91.586.982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;09/2019;1.287.681;37;601.825;411.757;170.660;49.716;18.049;8.438;5.849;21.349;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88.038.260;b3S;I;2;S4;9;CRUZ ALTA;RS;09/2019;1.275.362;0;169.743;562.031;431.594;57.033;6.962;14.482;7.587;25.930;0
BANCO RODOBENS S.A.;33.603.457;b1;I;2;S4;8;SAO PAULO;SP;09/2019;1.253.668;77.209;968.565;58.366;66.747;4.801;53.774;5.169;7.858;11.179;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3.632.872;b3S;I;2;S5;9;VILHENA;RO;09/2019;1.242.295;67.662;422.860;451.309;220.906;33.882;18.521;5.517;4.781;16.855;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;S4;19;BARUERI;SP;09/2019;1.224.807;19.647;94.019;792.618;250.652;39.086;8.715;862;2.130;17.078;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32.995.755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;09/2019;1.223.418;0;462.108;442.751;171.480;46.795;21.662;16.978;15.944;45.700;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;S4;30;SAO PAULO;SP;09/2019;1.197.826;335.354;384.651;172.541;156.116;44.524;16.702;12.226;55.915;19.798;0
COOPERATIVA DE CRÉDITO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;S5;9;LINHARES;ES;09/2019;1.183.675;21.255;255.104;301.434;368.874;91.745;38.143;17.486;23.699;65.935;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;S3;8;SAO PAULO;SP;09/2019;1.167.618;1.098.397;20.911;0;0;0;0;0;0;0;48.310
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;S4;9;CANARANA;MT;09/2019;1.167.450;43;312.525;504.888;239.237;32.644;31.967;16.169;11.924;18.052;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42.898.825;b3S;I;2;S5;9;BELO HORIZONTE;MG;09/2019;1.156.741;1.328;341.659;325.284;421.993;39.655;10.334;6.999;1.933;7.554;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;S4;8;GUARULHOS;SP;09/2019;1.155.695;1.170;2.580;766.410;295.718;20.948;11.967;8.543;7.947;40.411;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;S4;30;CURITIBA;PR;09/2019;1.149.986;179.798;732.009;133.412;62.266;9.675;7.184;2.778;6.007;16.857;0
BANCO FORD S.A.;90.731.688;b2;I;3;S4;8;SAO PAULO;SP;09/2019;1.148.367;0;583.938;463.765;22.256;77.833;413;162;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32.983.165;b3S;I;2;S4;9;CAMPO VERDE;MT;09/2019;1.078.776;0;277.707;385.016;297.069;39.253;25.970;17.737;15.222;20.803;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;S4;8;SAO PAULO;SP;09/2019;1.039.671;0;409.161;406.585;105.795;58.077;47.255;4.805;787;7.206;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2.398.976;b3S;I;2;S4;9;LONDRINA;PR;09/2019;1.037.513;14.535;630.645;327.211;33.497;1.472;2.002;3.349;1.315;23.488;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;S4;9;SORRISO;MT;09/2019;968.703;243;261.764;444.579;140.514;48.978;18.992;6.265;8.153;39.215;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24.795.049;b3S;I;2;S5;9;RIO VERDE;GO;09/2019;961.182;0;249.076;508.309;168.486;16.330;12.426;1.959;328;4.269;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24.654.881;b3S;I;2;S4;9;CAMPO GRANDE;MS;09/2019;954.265;44;419.781;328.739;120.717;39.311;11.757;3.930;6.916;23.070;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE – SICREDI GRANDES RIOS MT/PA;37.442.605;b3S;I;2;S4;9;COLIDER;MT;09/2019;937.900;0;293.621;363.898;170.281;39.669;20.780;12.440;11.069;26.142;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;S4;9;ITAQUI;RS;09/2019;937.511;0;297.269;373.914;116.645;95.501;8.876;19.660;7.325;18.320;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2.015.588;b3S;I;2;S5;9;PIMENTA BUENO;RO;09/2019;927.563;50.480;290.169;277.114;193.685;62.143;21.257;10.856;7.563;14.295;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC/MG;87.733.770;b3S;I;2;S4;9;RODEIO BONITO;RS;09/2019;923.384;0;314.458;334.143;193.720;39.509;17.126;7.654;4.044;12.730;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE – SICREDI CELEIRO CENTRO OESTE;3.566.655;b3S;I;2;S4;9;SAO GABRIEL DO OESTE;MS;09/2019;909.829;0;301.442;414.526;141.590;11.958;5.413;7.551;2.940;24.408;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;S4;5;VITORIA;ES;09/2019;901.897;49.640;378.537;171.645;75.242;45.380;24.437;38.791;29.356;88.869;0
COOPERATIVA DE CRÉDITO DO TRIÂNGULO MINEIRO E SÃO FRANCISCO LTDA. - SICOOB ARACOOP;3.320.525;b3S;I;2;S5;9;ARAGUARI;MG;09/2019;901.226;20.993;427.721;281.809;115.081;26.625;14.093;4.449;2.754;7.700;0
RENDIMENTO;51.468;b1;C;2;S4;199;SAO PAULO;SP;09/2019;895.684;0;482.847;288.583;63.824;36.427;5.666;543;71;17.724;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS REGIÕES CENTRO DO RS E MG – SICREDI REGIÃO CENTRO RS/MG;95.594.941;b3S;I;2;S4;9;SANTA MARIA;RS;09/2019;892.462;200;276.536;334.235;168.584;30.645;20.610;10.965;17.725;32.962;0
MÁXIMA;50.201;b1;C;2;S4;199;RIO DE JANEIRO;RJ;09/2019;889.888;0;534.606;119.753;99.157;122.472;5.713;1.737;1.079;5.369;0
COOPERATIVA DE CRÉDITO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;S5;9;VENDA NOVA DO IMIGRANTE;ES;09/2019;868.233;20.057;171.302;236.613;243.676;102.303;35.735;16.669;8.431;33.448;0
DACASA FINANCEIRA;51.891;n1;C;2;S4;197;VITORIA;ES;09/2019;842.371;0;463.827;30.350;31.624;28.121;30.420;32.345;32.684;192.999;0
BANCO ABN AMRO S.A.;3.532.415;b1;I;3;S4;8;SAO PAULO;SP;09/2019;821.713;552.152;269.561;0;0;0;0;0;0;0;0
BANCO TOPÁZIO S.A.;7.679.404;b1;I;2;S4;8;PORTO ALEGRE;RS;09/2019;801.407;467.838;55.987;114.953;93.593;20.461;13.837;3.910;7.808;23.020;0
