Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j);
;;;;;;;;;Depósito Total;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Outros Depósitos (a5);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;;
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;06/2016;4.451.857;902.299;0;12.497.064;157.702;18.008.922;7.205.792;486.107;1.608;2.362.426;0;485.657;3.335.797;15.371.861;43.922.372;7.386.343;21.605.945;72.914.660;34.594;8.252.157;81.201.411
BANRISUL;30173;b1;;C;1;PORTO ALEGRE;RS;06/2016;2.652.066;7.525.267;604.122;29.196.591;5.199;39.983.244;5.692.258;933.600;0;1.799.963;0;0;2.733.563;3.861.953;52.271.019;604.629;7.325.654;60.201.302;18.922;6.443.655;66.663.879
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;;I;1;FORTALEZA;CE;06/2016;328.953;1.866.819;1.228.604;5.873.533;796.383;10.094.291;1.204.138;0;264.087;0;967.765;0;1.231.853;3.145.916;15.676.197;0;23.969.283;39.645.481;0;3.035.195;42.680.676
CREDIT SUISSE;30771;b1;;C;3;SAO PAULO;SP;06/2016;44.509;0;0;4.817.515;0;4.862.023;15.334.381;0;0;209.855;0;46.679;256.534;6.476.444;26.929.382;1.992.947;9.674.887;38.597.217;25.381;3.674.475;42.297.073
BNP PARIBAS;51516;b1;;C;3;SAO PAULO;SP;06/2016;167.780;0;297.951;4.383.584;105.923;4.955.238;3.543.926;0;1.085.494;3.099.928;0;37.326;4.222.748;4.705.867;17.427.779;4.594.076;17.062.501;39.084.355;23.176;2.789.316;41.896.848
JP MORGAN CHASE;20107;b1;;C;3;SAO PAULO;SP;06/2016;114.784;0;0;2.494.260;0;2.609.045;5.791.902;0;0;0;0;48.145;48.145;10.929.079;19.378.171;6.107.176;10.338.028;35.823.375;1.297;4.362.601;40.187.274
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;;I;2;PORTO ALEGRE;RS;06/2016;53.838;5.833.400;4.191.726;21.604;0;10.100.569;19.577.505;0;127.998;226.291;0;0;354.289;6.510.849;36.543.211;2.836;1.296.096;37.842.143;0;1.251.409;39.093.552
SOCIETE GENERALE;31859;b1;;C;3;SAO PAULO;SP;06/2016;2.159;0;0;213.120;0;215.279;600.000;0;0;0;0;0;0;7.422.686;8.237.965;834.234;20.401.691;29.473.891;21.532;1.334.125;30.829.548
BANCOOB;51750;b1;;C;2;BRASILIA;DF;06/2016;25.684;2.835.087;19.554.371;182.841;0;22.597.983;1.536.607;0;66.234;0;0;0;66.234;2.038.447;26.239.271;0;2.995.783;29.235.054;37;1.094.716;30.329.807
PAN;31323;b1;;C;2;SAO PAULO;SP;06/2016;46.378;0;11.641.724;1.978.642;0;13.666.744;2.213.295;1.970.681;410.883;1.383.323;0;0;3.764.886;0;19.644.925;616.540;3.734.361;23.995.826;1.027;3.421.922;27.418.775
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;06/2016;62.704;0;120.866;3.572.372;0;3.755.942;74.099;931.810;1.703.228;2.598.615;0;19.501;5.253.154;6.761.039;15.844.233;1.165.805;3.018.371;20.028.409;29.703;2.688.820;22.746.931
DAYCOVAL;51987;b1;;C;2;SAO PAULO;SP;06/2016;548.439;0;377.064;3.920.407;9.272;4.855.182;1.139.822;542.318;467.519;3.943.076;1.616.611;0;6.569.523;2.106.771;14.671.299;26.990;3.033.377;17.731.666;82.302;2.854.890;20.668.857
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;06/2016;26.501;0;401;100.587;0;127.490;590.252;0;3.009.141;0;0;0;3.009.141;11.400.302;15.127.185;245.739;3.566.092;18.939.016;127;1.701.289;20.640.432
DEUTSCHE;51183;b1;;C;3;SAO PAULO;SP;06/2016;469.778;0;204.875;1.205.128;0;1.879.781;41.940;0;0;210.590;0;0;210.590;4.237.400;6.369.711;1.108.177;11.419.096;18.896.984;7.509;1.676.101;20.580.594
BOFA MERRILL LYNCH;51255;b1;;C;3;SAO PAULO;SP;06/2016;529.027;0;334.323;3.858.136;0;4.721.485;450.944;0;0;0;0;0;0;263;5.172.692;7.967.777;5.557.371;18.697.840;962;1.776.341;20.475.143
BANCO VOLKSWAGEN S.A.;59109165;b2;;I;3;SAO PAULO;SP;06/2016;0;0;97.406;1.375.907;0;1.473.313;0;0;0;2.342.936;0;0;2.342.936;8.609.686;12.425.936;580.649;3.879.280;16.885.864;171.827;2.620.629;19.678.320
BANESTES;30159;b1;;C;1;VITORIA;ES;06/2016;1.170.669;2.429.906;101.222;5.748.823;9.181;9.459.800;5.838.426;344.665;71.797;275.448;0;0;691.910;495.123;16.485.260;0;811.995;17.297.255;2.802;1.212.439;18.512.495
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;;I;3;SAO PAULO;SP;06/2016;146.059;0;0;1.706.712;0;1.852.771;0;0;0;35.559;0;0;35.559;3.164.653;5.052.984;1.314.204;9.513.683;15.880.871;738;1.356.775;17.238.384
BMG;30290;b1;;C;2;SAO PAULO;SP;06/2016;42.055;0;123.500;5.186.286;0;5.351.841;130.000;85.843;157.560;925.235;947.878;0;2.116.517;563.125;8.161.484;839.352;4.419.234;13.420.069;0;2.951.339;16.371.408
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;;I;1;PORTO ALEGRE;RS;06/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;12.480.685;12.480.685;0;637.414;13.118.098;6.411;2.421.523;15.546.033
BRB;31976;b1;;C;1;BRASILIA;DF;06/2016;679.440;1.594.666;101.684;6.556.914;6.619;8.939.324;609.308;418.114;0;185.261;0;0;603.375;291.542;10.443.549;0;1.993.393;12.436.942;127;1.092.968;13.530.036
ALFA;51293;b1;;C;2;SAO PAULO;SP;06/2016;22.322;0;0;99.863;0;122.185;2.199.986;498;262.467;4.386.673;0;1.567.611;6.217.248;1.778.585;10.318.004;84.478;493.226;10.895.708;26.604;2.208.114;13.130.426
CCB;32119;b1;;C;3;SAO PAULO;SP;06/2016;101.116;12.601;264.992;1.812.974;1.516;2.193.198;1.133.777;155.500;225.617;91.800;77.433;260;550.610;4.958.220;8.835.806;291.204;2.800.696;11.927.706;29.852;1.157.860;13.115.419
BANCO DA AMAZONIA S.A.;4902979;b1;;I;1;BELEM;PA;06/2016;622.465;521.216;27.911;1.240.920;580.093;2.992.605;79.993;0;367.937;0;0;0;367.937;783.090;4.223.625;0;6.658.579;10.882.204;0;1.967.774;12.849.977
BANCO GMAC S.A.;59274605;b2;;I;3;SAO PAULO;SP;06/2016;0;0;2.091.404;1.140.687;0;3.232.091;0;0;0;2.334.988;0;0;2.334.988;0;5.567.079;0;4.642.160;10.209.239;375.263;1.751.982;12.336.484
MERCANTIL DO BRASIL;20152;b1;;C;2;BELO HORIZONTE;MG;06/2016;361.736;228.784;118.811;6.839.150;0;7.548.482;960.508;61.348;240.770;193.059;71.668;0;566.845;2.933;9.078.768;47.942;1.974.937;11.101.647;749;901.162;12.003.558
MORGAN STANLEY;51413;b1;;C;3;SAO PAULO;SP;06/2016;0;0;0;1.548.591;0;1.548.591;1.701.138;0;0;0;0;46.383;46.383;1.291.847;4.587.960;2.578.318;1.734.421;8.900.698;0;2.613.280;11.513.979
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;06/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.781.062;10.781.062;0;361.504;11.142.566
GOLDMAN SACHS;51585;b2;;C;3;SAO PAULO;SP;06/2016;0;0;2.773;65.412;0;68.186;503.553;0;0;0;0;0;0;1.317.694;1.889.433;4.560.575;2.966.147;9.416.154;0;1.398.561;10.814.716
CREDIT AGRICOLE;51066;b1;;C;3;SAO PAULO;SP;06/2016;21.574;0;0;473.750;0;495.324;171.999;0;683.300;268.842;0;0;952.142;2.338.507;3.957.972;492.691;4.409.088;8.859.751;734;831.796;9.692.281
MERCEDES-BENZ;51262;b2;;C;3;SAO PAULO;SP;06/2016;0;0;0;147.429;0;147.429;0;0;0;462.817;0;0;462.817;6.613.501;7.223.747;0;659.076;7.882.823;49.884;1.475.192;9.407.898
ING;51073;b1;;C;3;SAO PAULO;SP;06/2016;490;0;60.952;395.983;0;457.425;67.000;0;0;0;0;0;0;4.773.338;5.297.764;637.690;2.588.364;8.523.817;4.691;836.620;9.365.128
PINE;50304;b1;;C;2;SAO PAULO;SP;06/2016;19.227;0;155.771;1.821.997;0;1.996.995;666.309;584.429;462.496;668.704;87.106;0;1.802.735;1.652.105;6.118.144;709.113;349.187;7.176.444;67.083;1.165.343;8.408.870
HAITONG;51482;b2;;C;3;SAO PAULO;SP;06/2016;0;0;263.649;1.808.092;0;2.071.741;4.230.234;0;45.678;33.738;0;5.746;85.163;252.897;6.640.034;270.128;595.253;7.505.414;687;659.229;8.165.330
ORIGINAL;51781;b1;;C;2;SAO PAULO;SP;06/2016;54.845;0;2.035;2.013.926;0;2.070.806;50.001;431.107;1.710.560;171.192;0;3.029;2.315.888;388.869;4.825.565;120.076;253.146;5.198.787;3.140;2.205.026;7.406.952
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;;I;1;BELO HORIZONTE;MG;06/2016;0;0;50.633;0;0;50.633;0;0;0;621.025;0;0;621.025;4.193.295;4.864.953;32.965;648.498;5.546.416;12.305;1.614.455;7.173.177
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;;I;3;CURITIBA;PR;06/2016;0;0;0;617.280;0;617.280;54.299;0;108.843;222.956;0;0;331.799;4.352.139;5.355.518;3.848;142.169;5.501.535;193.638;1.214.820;6.909.993
BANCO FIBRA S.A.;58616418;b1;;I;2;SAO PAULO;SP;06/2016;25.634;0;95.252;2.184.320;0;2.305.206;258.842;251.329;699.400;304.366;0;0;1.255.096;898.494;4.717.638;274.430;641.437;5.633.505;6.788;1.013.110;6.653.403
BANCO CLASSICO S.A.;31597552;b1;;I;2;RIO DE JANEIRO;RJ;06/2016;24;0;0;0;0;24;0;0;0;0;0;0;0;0;24;0;1.669.826;1.669.850;0;4.980.460;6.650.309
COOPERATIVA CENTRAL DE CRÉDITO E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;;I;2;CURITIBA;PR;06/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.987.099;5.987.099;0;161.332;6.148.431
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;;I;2;BRASILIA;DF;06/2016;0;0;0;0;619.700;619.700;0;149.610;0;0;0;0;149.610;0;769.309;0;151.854;921.164;0;5.117.492;6.038.655
PARANÁ BANCO;30881;b1;;C;2;CURITIBA;PR;06/2016;10.854;0;269.246;2.855.797;0;3.135.897;13.338;41.941;0;1.030.816;0;0;1.072.757;92.907;4.314.899;0;94.607;4.409.506;35;1.419.476;5.829.017
JOHN DEERE;50071;b1;;C;3;INDAIATUBA;SP;06/2016;47.876;0;0;5.135;0;53.012;0;0;0;0;0;0;0;4.521.415;4.574.426;605;257.662;4.832.693;35.252;862.798;5.730.743
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;;I;3;SAO PAULO;SP;06/2016;51.197;0;0;1.735.465;3;1.786.665;114.060;0;0;0;0;0;0;2.130.547;4.031.272;166.267;656.110;4.853.649;3.552;845.729;5.702.930
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;;I;1;BELEM;PA;06/2016;646.463;763.233;299.748;2.410.681;0;4.120.124;274.567;0;0;242.682;0;0;242.682;673;4.638.047;0;254.693;4.892.740;0;753.191;5.645.931
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;;I;3;SAO PAULO;SP;06/2016;0;0;310.233;114.501;0;424.734;0;0;0;1.056.786;0;0;1.056.786;2.897.430;4.378.950;172.554;372.363;4.923.867;78.515;603.450;5.605.833
BANCO CSF S.A.;8357240;b2;;I;3;SAO PAULO;SP;06/2016;0;0;167.748;0;0;167.748;112.570;0;0;0;0;0;0;0;280.317;0;3.150.121;3.430.438;0;1.636.550;5.066.989
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;;I;3;PORTO ALEGRE;RS;06/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;3.940.114;3.940.114;0;175.621;4.115.734;42.841;807.839;4.966.414
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;;I;2;FLORIANOPOLIS;SC;06/2016;85;0;0;4.242.805;562;4.243.452;0;0;0;0;0;0;0;156.454;4.399.906;0;189.734;4.589.639;0;258.536;4.848.176
BANCO FIDIS S/A;62237425;b2;;I;3;BETIM;MG;06/2016;0;0;45.919;2.194.179;0;2.240.098;0;0;0;956.695;0;0;956.695;777.738;3.974.532;74.593;133.348;4.182.473;5.141;633.597;4.821.211
PORTO SEGURO;51444;n1;;C;2;SAO PAULO;SP;06/2016;0;0;711.943;0;0;711.943;0;0;0;282.065;0;0;282.065;0;994.007;0;3.036.100;4.030.107;0;543.949;4.574.057
SOFISA;31873;b1;;C;2;SAO PAULO;SP;06/2016;71.409;0;80.291;2.767.617;0;2.919.316;213.749;175.566;8.181;64.220;32.172;0;280.139;99.276;3.512.481;9;289.799;3.802.289;109;717.691;4.520.088
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;06/2016;339.536;0;0;1.366.863;26.337;1.732.735;0;0;404.224;0;0;0;404.224;294.564;2.431.523;0;856.908;3.288.431;0;1.176.805;4.465.236
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;06/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;208.524;208.524;0;3.826.176;4.034.701;0;375.733;4.410.434
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;;I;2;RIBEIRAO PRETO;SP;06/2016;0;0;0;3.784.476;0;3.784.476;0;0;0;0;0;0;0;0;3.784.476;0;263.784;4.048.260;0;240.943;4.289.203
BANCO IBM S.A.;34270520;b2;;I;3;RIO DE JANEIRO;RJ;06/2016;0;0;74.293;3.272.579;0;3.346.872;0;0;0;0;0;0;0;129.746;3.476.618;0;308.371;3.784.988;0;448.555;4.233.543
BANCO VOLVO BRASIL S.A.;58017179;b2;;I;3;CURITIBA;PR;06/2016;0;0;0;17.293;0;17.293;0;0;0;0;0;0;0;3.358.472;3.375.765;0;108.796;3.484.561;32.428;697.290;4.214.280
BBM;30207;b1;;C;2;SALVADOR;BA;06/2016;122.974;0;43.202;590.827;0;757.003;679.046;38.912;536.326;709.282;217;465;1.285.202;639.598;3.360.848;3.641;185.510;3.550.000;1.581;584.154;4.135.735
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;;I;1;PORTO ALEGRE;RS;06/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;3.198.377;3.198.377;0;128.879;3.327.256;148;724.240;4.051.644
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;;I;1;ARACAJU;SE;06/2016;512.120;1.060.775;80.520;1.280.777;427;2.934.619;46.940;15.382;0;147.451;0;0;162.833;90.620;3.235.012;0;432.334;3.667.346;56;299.404;3.966.806
MIZUHO;51554;b1;;I;3;SAO PAULO;SP;06/2016;7.496;0;115.558;1.676.828;0;1.799.882;69.051;0;0;0;0;0;0;756.156;2.625.089;167.248;555.172;3.347.509;19;560.306;3.907.834
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;;I;2;SAO PAULO;SP;06/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;412.422;412.422;0;3.410.548;3.822.970
HONDA;51396;b2;;C;3;SAO PAULO;SP;06/2016;0;0;2.503.407;33.106;0;2.536.513;0;0;0;19.486;0;0;19.486;440.113;2.996.112;42.788;115.487;3.154.387;7.229;657.400;3.819.017
INDUSVAL;50531;b1;;C;2;SAO PAULO;SP;06/2016;30.984;0;0;1.758.555;0;1.789.539;131.134;74.548;778.148;18.480;0;0;871.176;47.976;2.839.825;7.880;250.005;3.097.709;5.970;550.866;3.654.546
BANCO CARGILL S.A.;3609817;b1;;I;3;SAO PAULO;SP;06/2016;8.999;0;0;120.613;0;129.611;7.000;0;502.980;0;0;0;502.980;1.730.829;2.370.420;478.092;218.835;3.067.348;0;446.146;3.513.493
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;06/2016;301;0;0;139.562;0;139.863;0;0;0;0;0;0;0;0;139.863;0;3.099.600;3.239.462;0;149.379;3.388.842
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;06/2016;250.002;0;162.600;1.905.899;31.002;2.349.502;0;0;0;0;0;0;0;16.096;2.365.598;0;195.063;2.560.661;0;823.953;3.384.614
COOPERATIVA CENTRAL DE CRÉDITO DO CENTRO NORTE DO BRASIL   CENTRAL SICREDI CENTRO NORTE;33667205;b3C;;I;2;CUIABA;MT;06/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.257.779;3.257.779;0;121.160;3.378.939
BANCO CATERPILLAR S.A.;2658435;b2;;I;3;SAO PAULO;SP;06/2016;0;0;58.320;0;0;58.320;0;0;0;250.570;0;0;250.570;2.173.910;2.482.799;6.735;101.423;2.590.958;25.364;689.732;3.306.054
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;;I;3;SAO PAULO;SP;06/2016;5.788;0;86.427;661.466;0;753.681;100.500;0;0;77.111;0;0;77.111;1.393.676;2.324.969;202.041;188.904;2.715.913;1;515.171;3.231.085
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;;I;2;SAO PAULO;SP;06/2016;0;0;0;0;0;0;0;0;0;0;0;768.741;768.741;224.443;993.184;51.749;1.207.194;2.252.127;0;799.250;3.051.378
INTERMEDIUM;51884;b1;;C;2;BELO HORIZONTE;MG;06/2016;25.897;0;46.181;1.221.592;0;1.293.670;4.093;1.051.102;6.038;0;0;0;1.057.140;38.430;2.393.333;3.579;121.438;2.518.350;0;338.602;2.856.951
SOCOPA;50328;b1;;C;2;SAO PAULO;SP;06/2016;92.418;0;7.281;726.011;54.251;879.961;968.679;23.757;36.069;0;0;0;59.827;38.018;1.946.485;2.363;721.714;2.670.562;0;181.576;2.852.138
INDUSTRIAL DO BRASIL;50988;b1;;C;2;SAO PAULO;SP;06/2016;50.981;0;101.055;812.744;0;964.779;187.205;177.539;0;366.826;0;0;544.365;373.583;2.069.932;215;247.880;2.318.028;1.204;495.147;2.814.378
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;06/2016;156.713;0;0;829.103;11.107;996.923;0;0;210.669;0;0;0;210.669;97.374;1.304.966;593;1.029.970;2.335.529;0;344.892;2.680.420
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;06/2016;104.335;0;0;951.275;0;1.055.610;0;0;0;0;0;0;0;1.078.158;2.133.768;0;88.666;2.222.433;0;453.814;2.676.248
OMNI;50940;n1;;C;2;SAO PAULO;SP;06/2016;0;0;14.223;556.038;0;570.261;0;0;0;0;0;982.496;982.496;0;1.552.757;0;750.366;2.303.123;2.213;244.345;2.549.680
CAIXA GERAL;51815;b1;;C;3;SAO PAULO;SP;06/2016;7.069;0;0;337.000;0;344.069;201.266;60.689;96.034;3.997;0;0;160.720;1.035.977;1.742.032;108.877;315.287;2.166.196;680;335.122;2.501.998
MODAL;51963;b1;;C;2;RIO DE JANEIRO;RJ;06/2016;20.795;0;0;1.068.907;0;1.089.702;346.122;125.201;9.845;0;0;0;135.046;0;1.570.869;125.465;348.883;2.045.217;0;369.440;2.414.657
PSA FINANCE;51365;b2;;C;3;SAO PAULO;SP;06/2016;0;0;623.641;111.807;0;735.447;0;0;0;126.604;0;0;126.604;17.830;879.881;0;628.084;1.507.965;95.161;810.478;2.413.604
STANDARD CHARTERED BANK (BRASIL) S.A. ? BANCO DE INVESTIMENTO;11932017;b2;;I;3;SAO PAULO;SP;06/2016;0;0;0;990.464;0;990.464;0;0;0;0;0;0;0;64.669;1.055.133;208.980;830.566;2.094.679;0;314.199;2.408.878
BANCO TRIANGULO S.A.;17351180;b1;;I;2;UBERLANDIA;MG;06/2016;137.685;0;59.172;718.164;15.282;930.303;0;128.501;0;346.769;0;0;475.270;143.739;1.549.312;0;336.099;1.885.411;435;419.908;2.305.755
BANCO RODOBENS S.A.;33603457;b1;;I;2;SAO PAULO;SP;06/2016;1.019;0;1.977;186.039;0;189.034;0;526.011;0;372.116;0;0;898.127;498.197;1.585.358;767;149.213;1.735.337;1.089;565.145;2.301.572
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;;I;2;SAO PAULO;SP;06/2016;0;0;335.076;0;0;335.076;0;0;0;0;0;4.383;4.383;0;339.459;0;1.353.955;1.693.414;0;571.845;2.265.259
BANCO BONSUCESSO S.A.;71027866;b1;;I;2;BELO HORIZONTE;MG;06/2016;9.637;0;150.769;733.375;123;893.904;11.528;24.117;0;0;0;0;24.117;0;929.549;4;775.758;1.705.311;17;496.960;2.202.288
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;06/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;1.299.126;1.299.126;0;658.429;1.957.555;0;67.899;2.025.454
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;06/2016;0;0;0;1.638.872;0;1.638.872;0;0;0;0;0;0;0;70.957;1.709.829;0;116.913;1.826.742;0;172.730;1.999.472
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;06/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.795.931;1.795.931;0;131.267;1.927.197
