Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Sudeste;Centro-oeste;Nordeste;Norte;Sul;Região não Informada;Total Exterior;
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;S4;30;PORTO ALEGRE;RS;03/2017;3.072.647;145.270;9.023;279;706;2.917.366;3;0
BANCO FIDIS S/A;62.237.425;b2;I;3;S4;8;BETIM;MG;03/2017;2.968.399;1.311.295;379.132;522.912;161.365;593.645;50;0
BANCO IBM S.A.;34.270.520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;03/2017;2.785.295;2.327.954;28.067;113.529;45.003;270.740;2;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;S4;14;SAO PAULO;SP;03/2017;2.777.465;579.658;165.063;503.537;152.220;146.071;1.230.916;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;S4;9;BEBEDOURO;SP;03/2017;2.674.807;2.627.043;42.561;874;1.237;1.650;1.442;0
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;S4;8;SAO PAULO;SP;03/2017;2.378.287;1.018.356;193.600;228.910;225.872;711.548;1;0
INTERMEDIUM;51.884;b1;C;2;S4;199;BELO HORIZONTE;MG;03/2017;2.367.174;1.530.242;264.245;281.592;26.251;232.256;32.588;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;S3;8;SAO PAULO;SP;03/2017;2.353.866;1.230.996;0;171.225;4.552;32.824;1;914.268
BANCO CARGILL S.A.;3.609.817;b1;I;3;S4;8;SAO PAULO;SP;03/2017;2.346.769;923.223;606.429;634.090;2.053;180.974;0;0
SOFISA;31.873;b1;C;2;S4;199;SAO PAULO;SP;03/2017;2.334.215;1.665.042;160.023;151.284;97.960;259.840;66;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;S4;8;ARACAJU;SE;03/2017;2.237.422;4.240;864;2.150.219;358;568;81.172;0
DEUTSCHE;51.183;b1;I;3;S3;199;SAO PAULO;SP;03/2017;2.235.433;2.047.333;31.631;22.922;0;133.547;0;0
OMNI;50.940;n1;C;2;S4;197;SAO PAULO;SP;03/2017;2.200.128;1.119.425;108.908;118.845;46.930;603.476;202.545;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;S5;9;BLUMENAU;SC;03/2017;2.110.801;10.790;2.436;7.437;2.405;2.077.637;10.097;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60.779.196;n1;I;2;S4;14;SAO PAULO;SP;03/2017;2.021.886;950.642;134.574;425.862;144.882;260.990;104.935;0
BOCOM;52.003;b1;C;3;S4;199;SALVADOR;BA;03/2017;2.019.098;1.121.499;306.112;317.148;462;211.383;72;62.423
INDUSTRIAL DO BRASIL;50.988;b1;C;2;S4;199;SAO PAULO;SP;03/2017;1.776.287;1.196.973;103.047;127.726;211.658;131.957;4.926;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;S3;25;BRASILIA;DF;03/2017;1.723.833;315.114;766.209;260.788;149.725;230.805;1.192;0
SCANIA BANCO S.A.;11.417.016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;03/2017;1.558.954;540.699;149.844;130.381;91.782;646.249;0;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71.328.769;b3S;I;2;S4;9;SERTAOZINHO;SP;03/2017;1.553.668;1.535.740;16.601;3;671;507;147;0
SOCIETE GENERALE;31.859;b1;C;3;S3;199;SAO PAULO;SP;03/2017;1.538.685;1.384.003;40.894;26.575;2.925;83.896;391;0
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;S4;8;UBERLANDIA;MG;03/2017;1.447.540;506.274;116.897;243.342;134.063;151.983;294.982;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;S5;9;BRASILIA;DF;03/2017;1.432.660;515.143;281.825;375.772;85.026;174.210;683;0
BMW;51.420;n1;C;3;S4;197;SAO PAULO;SP;03/2017;1.352.993;725.502;140.772;162.085;45.207;279.251;177;0
BANCO RODOBENS S.A.;33.603.457;b1;I;2;S4;8;SAO PAULO;SP;03/2017;1.351.490;451.799;288.660;254.241;219.760;136.814;216;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;S4;9;MARINGA;PR;03/2017;1.314.315;220.581;10.147;459;3.020;1.072.110;7.997;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;S4;19;BARUERI;SP;03/2017;1.230.596;1.062.775;36.286;22.456;981;107.959;139;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;S4;9;CAMPO MOURAO;PR;03/2017;1.205.228;11.917;202.956;765;666;988.104;820;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;S4;30;CURITIBA;PR;03/2017;1.203.632;759;82;33;2.183;1.200.238;337;0
CREDIT AGRICOLE;51.066;b1;C;3;S3;199;SAO PAULO;SP;03/2017;1.162.348;1.065.577;36.104;60.667;0;0;0;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;S4;30;SAO PAULO;SP;03/2017;1.150.026;1.147.331;2.447;104;0;142;1;0
INDUSVAL;50.531;b1;C;2;S4;199;SAO PAULO;SP;03/2017;1.125.534;684.297;228.014;47.124;6.222;89.035;1;70.840
JP MORGAN CHASE;20.107;b1;C;3;S3;199;SAO PAULO;SP;03/2017;1.121.421;946.083;71.578;67.973;5.078;30.709;0;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;S4;5;VITORIA;ES;03/2017;1.076.425;1.070.188;236;3.019;1.951;261;770;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;S4;8;SAO PAULO;SP;03/2017;1.070.014;811.606;138.864;0;0;119.544;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;S4;9;MEDIANEIRA;PR;03/2017;1.068.994;134.198;8.644;1.486;1.098;918.046;5.523;0
BOFA MERRILL LYNCH;51.255;b1;C;3;S3;199;SAO PAULO;SP;03/2017;974.510;833.626;0;0;73.683;67.199;1;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;S4;8;SAO PAULO;SP;03/2017;918.272;691.088;76.580;88.270;3.792;57.920;622;0
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;S4;8;PORTO ALEGRE;RS;03/2017;908.588;95.777;6.237;14.286;2.235;788.404;1.649;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;03/2017;896.373;4.868;865.187;8.806;2.714;11.523;3.274;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60.498.557;b1;I;3;S3;8;SAO PAULO;SP;03/2017;878.457;606.169;191.377;29.512;323;51.075;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;S5;9;GOIANIA;GO;03/2017;865.474;3.601;745.932;1.063;114.527;193;158;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;S5;9;CHAPECO;SC;03/2017;861.831;1.090;1.301;244;278;857.736;1.182;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88.894.548;b3S;I;2;S4;9;CERRO LARGO;RS;03/2017;855.311;1.665;6.597;310;120;842.875;3.745;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;S5;9;LINHARES;ES;03/2017;830.856;819.001;24;10.149;853;143;686;0
BANCO FORD S.A.;90.731.688;b2;I;3;S4;8;SAO PAULO;SP;03/2017;807.145;328.616;78.692;109.313;37.742;252.781;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;S4;9;PALOTINA;PR;03/2017;783.673;91.621;2.331;658;2.780;681.637;4.646;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15.163.587;n1;I;1;S4;30;SALVADOR;BA;03/2017;774.679;52.141;31.302;669.021;1.372;19.310;1.533;0
BANCO ABN AMRO S.A.;3.532.415;b1;I;3;S4;8;SAO PAULO;SP;03/2017;742.101;685.351;40.545;0;0;16.205;0;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82.937.293;n1;I;1;S4;30;FLORIANOPOLIS;SC;03/2017;741.482;3.962;1.672;0;0;735.212;636;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88.038.260;b3S;I;2;S4;9;CRUZ ALTA;RS;03/2017;719.153;1.151;764;27;2.003;713.585;1.623;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53.923.116;b3S;I;2;S5;9;RIBEIRAO PRETO;SP;03/2017;718.139;704.563;13.248;5;9;27;287;0
BANCO MONEO S.A.;7.441.209;b2;I;2;S4;8;CAXIAS DO SUL;RS;03/2017;717.322;297.424;63.029;105.654;55.168;196.030;18;0
BANCO CBSS S.A.;27.098.060;b2;I;3;S4;8;BARUERI;SP;03/2017;707.113;286.491;31.211;159.765;30.435;26.926;172.285;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;S5;9;SAO GABRIEL DA PALHA;ES;03/2017;706.566;695.332;35;5.017;5.454;181;546;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;S4;9;DOURADOS;MS;03/2017;704.015;18.378;645.795;80;166;35.997;3.599;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91.586.982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;03/2017;694.911;604;249;73;23;689.434;4.528;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87.780.268;b3S;I;2;S4;9;ERECHIM;RS;03/2017;690.908;297;3.231;668;6.845;677.319;2.548;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;S4;9;CANARANA;MT;03/2017;669.370;26.815;612.409;418;3.312;24.544;1.872;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;S4;9;ITAQUI;RS;03/2017;667.878;4.521;229;33;20;660.486;2.588;0
DACASA FINANCEIRA;51.891;n1;C;2;S4;197;VITORIA;ES;03/2017;666.086;418.832;703;136.285;727;329;109.210;0
AGIPLAN;51.956;b1;C;2;S4;199;PORTO ALEGRE;RS;03/2017;665.589;319.357;46.796;99.316;41.131;133.227;25.763;0
MODAL;51.963;b1;C;2;S4;199;RIO DE JANEIRO;RJ;03/2017;660.325;572.502;10.612;72.125;11;575;6;4.495
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;S4;9;SORRISO;MT;03/2017;653.769;2.035;638.157;208;876;10.302;2.192;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;S5;9;VENDA NOVA DO IMIGRANTE;ES;03/2017;641.771;639.227;301;705;701;112;725;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2.398.976;b3S;I;2;S4;9;LONDRINA;PR;03/2017;626.821;149.131;4.208;68;27;473.163;224;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95.594.941;b3S;I;2;S4;9;SANTA MARIA;RS;03/2017;625.886;3.045;882;97;53;619.217;2.593;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81.466.286;b3S;I;2;S4;9;PONTA GROSSA;PR;03/2017;613.734;35.612;2.382;32;13;573.416;2.279;0
CAIXA GERAL;51.815;b1;C;3;S4;199;SAO PAULO;SP;03/2017;601.370;268.942;56.542;133.448;22.381;120.057;0;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42.898.825;b3S;I;2;S4;9;BELO HORIZONTE;MG;03/2017;598.320;596.190;419;444;108;578;580;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.313.766;n1;I;2;S4;14;SAO PAULO;SP;03/2017;594.260;329.370;49.190;87.480;88.956;38.422;843;0
COOPERATIVA DE CRÉDITO SICREDI JOÃO PESSOA;35.571.249;b3S;I;2;S5;9;JOAO PESSOA;PB;03/2017;585.897;508;457;583.577;733;278;345;0
MÁXIMA;50.201;b1;C;2;S4;199;RIO DE JANEIRO;RJ;03/2017;578.655;504.212;11.186;17.439;7.921;34.545;3.352;0
MIZUHO;51.554;b1;I;3;S4;199;SAO PAULO;SP;03/2017;577.568;454.416;0;364;48.025;4.587;0;70.176
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;S4;9;CARLOS BARBOSA;RS;03/2017;560.827;150;251;41;18;557.929;2.439;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;S4;8;GUARULHOS;SP;03/2017;548.411;247.781;57.281;105.016;65.981;67.499;4.854;0
BANCO SEMEAR S.A.;795.423;b1;I;2;S4;8;BELO HORIZONTE;MG;03/2017;542.008;282.376;86.189;18.035;13.996;39.596;101.817;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74.064.502;b3S;I;2;S5;9;FLORIANOPOLIS;SC;03/2017;511.649;892;280;383;136;509.807;151;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3.459.850;b3S;I;2;S5;9;MARINGA;PR;03/2017;494.872;10.687;5.940;30;54;477.283;878;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32.995.755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;03/2017;494.250;3.835;398.749;1.666;81.481;5.658;2.861;0
BANCO DA CHINA BRASIL S.A.;10.690.848;b1;I;3;S4;8;SAO PAULO;SP;03/2017;493.319;296.418;31.811;56.451;0;108.639;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NORTE MATO-GROSSENSE - SICREDI NORTE MT;37.442.605;b3S;I;2;S4;9;COLIDER;MT;03/2017;487.567;7.357;382.834;160;84.094;9.737;3.386;0
RENDIMENTO;51.468;b1;C;2;S4;199;SAO PAULO;SP;03/2017;483.499;432.056;6.842;4.885;26.640;12.400;677;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87.733.770;b3S;I;2;S4;9;RODEIO BONITO;RS;03/2017;482.732;733;1.771;74;187;478.319;1.648;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81.607.046;b3S;I;2;S5;9;SAO MIGUEL D'OESTE;SC;03/2017;478.465;1.384;1.004;66;150;475.147;714;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO-SERRANA DO ESPÍRITO SANTO - SICOOB CENTRO-SERRANO;31.804.966;b3S;I;2;S5;9;SANTA MARIA DE JETIBA;ES;03/2017;471.287;468.205;135;1.670;711;87;481;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO LESTE DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED UNIÃO;74.114.042;b3S;I;2;S5;9;ITAJAI;SC;03/2017;470.929;1.492;343;172;304;468.420;199;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32.467.086;b3S;I;2;S5;9;CACHOEIRO DE ITAPEMIRIM;ES;03/2017;469.918;465.590;3.417;222;190;55;444;0
HAITONG;51.482;b2;C;3;S3;198;SAO PAULO;SP;03/2017;456.446;299.157;19.677;61.270;7.661;54.284;0;14.398
BANCO GUANABARA S.A.;31.880.826;b1;I;2;S4;8;RIO DE JANEIRO;RJ;03/2017;449.606;329.142;19.480;78.468;12.029;10.488;0;0
SOCOPA;50.328;b1;C;2;S4;199;SAO PAULO;SP;03/2017;446.962;284.902;34.596;23.099;1.035;103.325;6;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP;82.527.557;b3S;I;2;S4;9;CAPANEMA;PR;03/2017;444.891;83.666;3.041;121;833;355.347;1.883;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE;94.433.109;b3S;I;2;S5;9;PORTO ALEGRE;RS;03/2017;438.632;390;218;48;287;437.530;159;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE DO RIO GRANDE DO SUL - SICREDI NOROESTE RS;89.049.738;b3S;I;2;S4;9;TRES DE MAIO;RS;03/2017;435.501;150;2.068;8;72;432.021;1.183;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CERRADO - SICREDI VALE DO CERRADO;32.983.165;b3S;I;2;S4;9;CAMPO VERDE;MT;03/2017;428.670;13.302;408.624;659;944;4.262;878;0
