Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j);
;;;;;;;;;Depósito Total;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Outros Depósitos (a5);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;09/2018;30.736;0;0;103.488;0;134.224;0;0;15.322;0;0;0;15.322;1.721;151.267;0;69.618;220.886;0;77.946;298.832
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;S4;I;2;PORTO ALEGRE;RS;09/2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;291.274;291.274;0;7.436;298.710
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ÁGUAS MORNAS - CRESOL ÁGUAS MORNAS;7512780;b3S;S5;I;2;AGUAS MORNAS;SC;09/2018;17.147;0;0;127.834;0;144.981;0;0;0;0;0;0;0;0;144.981;0;114.994;259.975;0;35.968;295.943
MS BANK S.A. BANCO DE CÂMBIO;19307785;b2;S4;I;2;CURITIBA;PR;09/2018;8.265;0;0;0;0;8.265;0;0;0;0;0;0;0;7.101;15.366;0;248.110;263.476;0;30.068;293.545
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ;4694278;b3S;S5;I;2;RIO DE JANEIRO;RJ;09/2018;6.281;0;0;242.664;0;248.945;0;0;0;0;0;0;0;0;248.945;0;2.667;251.612;0;41.736;293.348
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS POLICIAIS MILITARES E SERVIDORES DA SECRETARIA DOS NEGÓCIOS DA SEGURANÇA PÚBLICA DO ESTADO DE SÃO PAULO;62673470;b3S;S5;I;2;SAO PAULO;SP;09/2018;3.787;0;0;129.315;0;133.102;0;0;0;0;0;0;0;0;133.102;0;10.711;143.813;0;147.643;291.456
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;S4;I;2;ORLANDIA;SP;09/2018;28.711;0;0;64.501;9.231;102.443;0;0;10.415;0;0;0;10.415;0;112.858;0;47.210;160.067;0;131.187;291.254
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;S5;I;2;SAO GOTARDO;MG;09/2018;50.658;0;0;74.670;0;125.328;0;0;10.118;0;0;0;10.118;0;135.445;0;85.640;221.086;0;69.240;290.325
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCINIO;MG;09/2018;47.700;0;0;61.059;0;108.759;0;0;11.962;0;0;0;11.962;69.310;190.030;0;37.470;227.500;0;62.144;289.644
COOPERATIVA DE CRÉDITO TEIXEIRA DE FREITAS LTDA. – SICOOB EXTREMO SUL;2447120;b3S;S5;I;2;TEIXEIRA DE FREITAS;BA;09/2018;62.585;0;0;86.622;903;150.109;0;0;8.072;0;0;0;8.072;0;158.181;0;22.037;180.219;0;109.391;289.610
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;S5;I;2;GOIANESIA;GO;09/2018;14.678;0;0;98.681;0;113.359;0;0;30.691;0;0;0;30.691;0;144.050;0;43.748;187.798;0;101.605;289.403
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;S5;I;2;GOIANIA;GO;09/2018;39.139;0;0;126.245;1;165.385;0;0;0;0;0;0;0;0;165.385;0;7.828;173.213;0;116.128;289.341
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;S5;I;2;CARATINGA;MG;09/2018;61.566;0;0;99.557;442;161.565;0;0;8.862;0;0;0;8.862;0;170.427;0;70.902;241.329;0;47.456;288.785
FINAMAX S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;411939;n1;S4;I;2;JUNDIAI;SP;09/2018;0;0;0;112.136;0;112.136;0;0;0;0;0;114.937;114.937;0;227.072;0;6.998;234.071;0;51.935;286.006
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;S5;I;2;PASSO FUNDO;RS;09/2018;35.384;0;0;222.382;0;257.766;0;0;0;0;0;0;0;0;257.766;0;4.292;262.057;0;20.257;282.314
UNIPRIME PIONEIRA DO PARANÁ COOPERATIVA DE CRÉDITO LTDA;1286361;b3S;S5;I;2;TOLEDO;PR;09/2018;28.951;0;0;192.052;5.124;226.128;0;0;0;0;0;0;0;0;226.128;0;5.279;231.407;0;47.646;279.053
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;S5;I;2;JOACABA;SC;09/2018;36.881;0;0;193.358;23;230.262;0;0;0;0;0;0;0;746;231.008;0;17.465;248.473;0;29.883;278.357
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;S5;I;2;PARACATU;MG;09/2018;55.515;0;0;80.376;0;135.891;0;0;5.028;0;0;0;5.028;82;141.001;0;57.773;198.774;0;77.231;276.005
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;S5;I;2;MONTES CLAROS;MG;09/2018;53.719;0;0;103.203;2.275;159.196;0;0;5.791;0;0;0;5.791;1.624;166.611;0;52.817;219.428;0;53.554;272.982
VIA CERTA FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;5192316;n1;S4;I;2;SANTO CRISTO;RS;09/2018;0;0;0;6.385;0;6.385;0;0;0;0;0;213.193;213.193;0;219.577;0;15.029;234.606;0;37.340;271.947
CHG-MERIDIAN DO BRASIL ARRENDAMENTO MERCANTIL S.A.;18539102;n1;S4;I;3;BARUERI;SP;09/2018;0;0;0;0;0;0;0;0;0;0;0;4.009;4.009;209.509;213.517;0;24.060;237.577;0;32.586;270.163
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS DO ABCD, MAÚA, RIBEIRÃO PIRES E VALE DO PARAÍBA - SICOOB CREDCEG;7789195;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;09/2018;53.271;0;0;157.316;13;210.601;0;0;0;0;0;0;0;0;210.601;0;4.024;214.625;0;54.933;269.558
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL – SICOOB UNIÃO MT/MS;3326437;b3S;S5;I;2;CUIABA;MT;09/2018;30.267;0;0;111.962;2;142.231;0;0;0;0;0;0;0;27.194;169.425;0;65.760;235.185;0;34.062;269.247
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA. - UNICRED CENTRO-OESTE RS;2641032;b3S;S5;I;2;SANTA MARIA;RS;09/2018;27.059;0;0;199.023;4.017;230.100;0;0;0;0;0;0;0;2;230.101;0;4.657;234.759;0;34.380;269.138
COOPERATIVA DE CRÉDITO SICREDI ARACAJU;2923389;b3S;S5;I;2;ARACAJU;SE;09/2018;37.131;0;0;161.373;1.584;200.088;0;0;0;0;0;0;0;0;200.088;0;13.378;213.466;0;53.871;267.337
KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;6040559;n1;S5;I;2;BIGUACU;SC;09/2018;0;0;0;15.052;0;15.052;0;0;0;0;0;74.072;74.072;0;89.124;0;51.798;140.922;0;123.408;264.330
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;S5;I;2;RAUL SOARES;MG;09/2018;54.898;0;0;109.447;744;165.089;0;0;13.531;0;0;0;13.531;0;178.620;0;42.422;221.041;0;42.828;263.869
C H B - COMPANHIA HIPOTECARIA BRASILEIRA;10694628;n1;S4;I;2;NATAL;RN;09/2018;0;0;0;0;0;0;6.089;220.580;0;0;0;0;220.580;5.379;232.048;0;11.048;243.096;0;18.644;261.741
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;S5;I;2;UBERLANDIA;MG;09/2018;59.761;0;0;129.047;0;188.809;0;0;0;0;0;0;0;0;188.809;0;29.199;218.007;0;43.160;261.167
COOPERATIVA DE CRÉDITO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;09/2018;40.739;0;0;128.856;49;169.644;0;0;11.536;0;0;0;11.536;0;181.180;0;47.531;228.710;0;31.390;260.100
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;S5;I;2;FLORIANOPOLIS;SC;09/2018;42.426;0;0;163.602;868;206.896;0;0;0;0;0;0;0;2.038;208.933;0;6.473;215.407;0;44.477;259.884
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;S5;I;2;APUCARANA;PR;09/2018;43.072;0;0;140.793;917;184.781;0;0;5.207;0;0;0;5.207;0;189.988;0;22.162;212.150;1;45.473;257.624
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S5;I;2;JANDAIA DO SUL;PR;09/2018;39.664;0;0;128.826;1.132;169.623;0;0;0;0;0;0;0;1.742;171.365;0;47.852;219.217;0;36.145;255.362
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CONSTANTINA - CRESOL CONSTANTINA.;2663426;b3S;S5;I;2;CONSTANTINA;RS;09/2018;15.452;0;0;91.926;0;107.378;0;0;0;0;0;0;0;0;107.378;0;112.825;220.203;0;34.922;255.125
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL  PLANALTO SERRA;5863726;b3S;S5;I;2;SANANDUVA;RS;09/2018;22.109;0;0;109.382;0;131.490;0;0;0;0;0;0;0;0;131.490;0;94.943;226.433;0;26.932;253.366
COOPERATIVA DE CRÉDITO DE CAMPINA GRANDE - SICREDI CENTRO PARAIBANA;1151186;b3S;S5;I;2;CAMPINA GRANDE;PB;09/2018;35.452;0;0;154.017;28;189.497;0;0;0;0;0;0;0;0;189.497;0;13.152;202.649;0;50.181;252.830
ECONOMISA COMPANHIA HIPOTECÁRIA.;17441197;n1;S5;I;2;BELO HORIZONTE;MG;09/2018;0;0;0;0;0;0;0;0;0;0;0;0;0;15.525;15.525;0;208.040;223.565;0;27.901;251.465
COOPERATIVA DE CRÉDITO DO NORTE DE RONDÔNIA LTDA. – CREDISIS CREDIARI;3222753;b3S;S5;I;2;ARIQUEMES;RO;09/2018;43.222;0;0;76.463;0;119.685;0;0;0;0;0;0;0;0;119.685;0;7.522;127.207;53;123.913;251.173
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;S5;I;2;FLORIANOPOLIS;SC;09/2018;41.601;0;0;166.018;781;208.400;0;0;0;0;0;0;0;686;209.086;0;5.537;214.624;0;35.860;250.484
COOPERATIVA CENTRAL DE CRÉDITO NOROESTE BRASILEIRO LTDA.;4632856;b3C;S4;I;2;JI-PARANA;RO;09/2018;0;0;0;2.837;0;2.837;0;0;0;0;0;0;0;0;2.837;0;220.644;223.480;0;26.801;250.281
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1667766;b3S;S5;I;2;NOVA SERRANA;MG;09/2018;57.701;0;0;137.039;0;194.741;0;0;0;0;0;0;0;0;194.741;0;7.449;202.190;0;45.454;247.644
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;09/2018;22.225;0;0;139.684;1.090;162.999;0;0;15.752;0;0;0;15.752;0;178.752;0;17.264;196.016;0;51.286;247.302
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;S4;I;2;PALMEIRA DAS MISSOES;RS;09/2018;31.629;0;0;82.310;1.211;115.151;0;0;0;0;0;0;0;3.238;118.389;0;68.916;187.304;0;59.617;246.922
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA   SICOOB CREDIMOGIANA;69346856;b3S;S5;I;2;FRANCA;SP;09/2018;36.922;0;0;177.062;2.405;216.389;0;0;0;0;0;0;0;0;216.389;0;5.509;221.897;0;24.798;246.696
COOPERATIVA DE CRÉDITO DO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;S5;I;2;UNAI;MG;09/2018;52.619;0;0;61.019;0;113.638;0;0;397;0;0;0;397;0;114.035;0;75.642;189.677;0;56.849;246.526
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;S5;I;2;ROLANDIA;PR;09/2018;37.437;0;36.007;127.849;0;201.293;0;0;0;0;0;0;0;0;201.293;0;5.633;206.926;0;37.779;244.705
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA – SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;09/2018;54.249;0;0;105.368;0;159.617;0;0;0;0;0;0;0;6.508;166.125;0;8.514;174.639;0;69.615;244.254
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2309070;b3S;S5;I;2;JI-PARANA;RO;09/2018;57.912;0;0;108.874;0;166.786;0;0;0;0;0;0;0;0;166.786;0;8.997;175.783;0;68.048;243.831
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;S5;I;2;CAPIVARI;SP;09/2018;45.634;0;0;134.321;0;179.955;0;0;14.444;0;0;0;14.444;0;194.399;0;12.596;206.995;0;36.806;243.801
AGENCIA DE FOMENTO DE GOIAS S/A;3918382;n1;S4;I;1;GOIANIA;GO;09/2018;0;0;0;0;0;0;0;0;0;0;0;0;0;49.384;49.384;0;9.653;59.037;0;182.201;241.238
SANTINVEST S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;122327;n1;S4;I;2;FLORIANOPOLIS;SC;09/2018;0;0;0;48.973;0;48.973;0;0;0;0;0;82.398;82.398;0;131.372;0;4.798;136.169;0;103.990;240.159
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;S5;I;2;SAO ROQUE DE MINAS;MG;09/2018;49.846;0;0;115.238;0;165.084;0;0;3.654;0;0;0;3.654;0;168.738;0;27.648;196.386;0;42.816;239.202
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;S5;I;2;CARMO DO PARANAIBA;MG;09/2018;40.899;0;0;78.979;0;119.878;0;0;0;0;0;0;0;0;119.878;0;42.207;162.085;0;76.085;238.170
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;S5;I;2;ERECHIM;RS;09/2018;10.198;0;0;201.210;4;211.413;0;0;0;0;0;0;0;0;211.413;0;3.063;214.475;0;22.811;237.286
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS - SICOOB CAMPOS NOVOS;78862083;b3S;S5;I;2;CAMPOS NOVOS;SC;09/2018;26.793;0;0;89.319;853;116.966;0;0;20.043;0;0;0;20.043;919;137.927;0;53.333;191.261;0;40.694;231.955
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SAO JORGE D'OESTE - CRESOL SAO JORGE D'OESTE;2934201;b3S;S5;I;2;SAO JORGE D'OESTE;PR;09/2018;14.481;0;0;43.772;0;58.254;0;0;0;0;0;0;0;0;58.254;0;136.987;195.241;0;35.884;231.125
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64237530;b3S;S5;I;2;ITAUNA;MG;09/2018;40.764;0;0;107.110;523;148.396;0;0;2.081;0;0;0;2.081;0;150.477;0;35.204;185.681;0;42.770;228.451
SICREDI CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV DAS INST PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA E DAS DEMAIS INSTITUIÇÕES E ÓRGÃOS PÚBLICOS NO ESTADO DA PARAIBA LTDA.;3428338;b3S;S5;I;2;CAMPINA GRANDE;PB;09/2018;2.645;0;0;132.553;291;135.488;0;0;0;0;0;0;0;9.206;144.695;0;11.568;156.263;0;71.963;228.225
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE TRANSPORTES DO SUL DO BRASIL - TRANSPOCRED;8075352;b3S;S5;I;2;FLORIANOPOLIS;SC;09/2018;31.838;0;0;132.707;0;164.545;0;0;0;0;0;0;0;11.857;176.402;0;9.644;186.045;0;40.176;226.221
BANCO KOMATSU DO BRASIL S.A.;23903068;b2;S4;I;3;SAO PAULO;SP;09/2018;0;0;0;5.368;0;5.368;0;0;0;0;0;0;0;111.084;116.452;282;4.292;121.026;3.794;99.458;224.277
BRK S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;12865507;n1;S4;I;2;SAO PAULO;SP;09/2018;1.720;0;0;1.362;0;3.082;0;0;31.694;0;0;149.777;181.470;0;184.552;0;15.505;200.057;0;24.060;224.117
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE MADEIRA-MAMORÉ - SICOOB PORTOCREDI;4544165;b3S;S5;I;2;PORTO VELHO;RO;09/2018;64.785;0;0;52.376;0;117.162;0;0;5.090;0;0;0;5.090;4.938;127.190;0;49.393;176.583;0;46.864;223.447
COOPERATIVA DE CRÉDITO DE SETE LAGOAS LTDA. - SICOOB CREDISETE;22753982;b3S;S5;I;2;SETE LAGOAS;MG;09/2018;50.921;0;0;122.626;1.590;175.138;0;0;150;0;0;0;150;0;175.288;0;12.224;187.512;0;34.683;222.195
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA FRONTEIRA PR - CRESOL FRONTEIRA PR;5276770;b3S;S5;I;2;REALEZA;PR;09/2018;9.733;0;0;45.799;0;55.532;0;0;0;0;0;0;0;0;55.532;0;126.767;182.299;0;39.042;221.341
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE  PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;S5;I;2;PARA DE MINAS;MG;09/2018;31.422;0;0;148.812;2.093;182.327;0;0;0;0;0;0;0;0;182.327;0;7.643;189.969;0;30.696;220.665
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA;1259518;b3S;S5;I;2;RIO CLARO;SP;09/2018;37.607;0;0;138.811;6.978;183.396;0;0;0;0;0;0;0;225;183.621;0;2.981;186.602;0;32.746;219.348
JSL ARRENDAMENTO MERCANTIL S.A.;1852137;n1;S4;I;3;SAO PAULO;SP;09/2018;0;0;0;0;19.740;19.740;0;0;0;0;0;72.892;72.892;0;92.632;0;104.750;197.382;0;21.802;219.185
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA PIONEIRA - CRESOL PIONEIRA;971300;b3S;S5;I;2;DOIS VIZINHOS;PR;09/2018;11.999;0;0;38.402;0;50.401;0;0;0;0;0;0;0;0;50.401;0;140.131;190.532;0;28.166;218.698
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DA REGIÃO DAS MISSÕES E NOROESTE DO RS LTDA;95163002;b3S;S5;I;2;SANTO ANGELO;RS;09/2018;18.924;0;0;167.876;493;187.292;0;0;0;0;0;0;0;0;187.292;0;3.791;191.084;0;26.359;217.443
STARA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;17359351;n1;S4;I;2;NAO-ME-TOQUE;RS;09/2018;0;0;16.295;0;0;16.295;0;0;0;0;0;39.775;39.775;106.945;163.016;0;1.303;164.319;0;51.253;215.572
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;b3S;S5;I;2;PARA DE MINAS;MG;09/2018;37.993;0;0;139.700;86;177.780;0;0;0;0;0;0;0;0;177.780;0;5.494;183.274;0;31.269;214.543
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;S5;I;2;XANXERE;SC;09/2018;29.784;0;0;146.530;399;176.713;0;0;0;0;0;0;0;886;177.599;0;10.217;187.816;0;26.392;214.208
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;S5;I;2;ARAXA;MG;09/2018;47.023;0;0;81.140;0;128.163;0;0;6.301;0;0;0;6.301;0;134.464;0;35.773;170.237;0;43.678;213.916
WESTERN UNION;51767;b1;S4;C;3;SAO PAULO;SP;09/2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59.563;59.563;0;153.669;213.232
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL E SUDOESTE DE MINAS GERAIS, BAIXA MOGIANA E REGIÃO LTDA. - SICOOB CREDINTER;24048910;b3S;S5;I;2;GUARANESIA;MG;09/2018;37.536;0;0;94.392;330;132.258;0;0;3.543;0;0;0;3.543;0;135.801;0;43.229;179.029;0;34.119;213.148
NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;4379829;n1;S4;I;2;CURITIBA;PR;09/2018;0;0;0;0;0;0;0;0;0;0;0;132.541;132.541;0;132.541;0;13.945;146.487;0;66.415;212.902
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;S5;I;2;CASCAVEL;PR;09/2018;19.914;0;0;97.757;0;117.671;0;0;0;0;0;0;0;17.498;135.169;0;8.431;143.599;0;69.000;212.599
BANCO ARBI S.A.;54403563;b1;S4;I;2;RIO DE JANEIRO;RJ;09/2018;9.563;0;0;156.052;0;165.615;12.041;0;0;0;0;0;0;0;177.656;0;5.664;183.320;32;29.058;212.409
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF;16721078;b3S;S5;I;2;BELO HORIZONTE;MG;09/2018;3.369;0;0;121.379;0;124.748;0;0;0;0;0;0;0;0;124.748;0;12.862;137.609;0;74.775;212.384
COOPERATIVA DE CRÉDITO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;S5;I;2;PARANAVAI;PR;09/2018;43.306;0;0;112.755;146;156.207;0;0;7.311;0;0;0;7.311;0;163.518;0;10.744;174.262;0;37.804;212.066
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA REGIÃO DOS VALES DO SINOS, PARANHANA E CAÍ LTDA - UNICRED REGIÃO DOS VALES;1796302;b3S;S5;I;2;NOVO HAMBURGO;RS;09/2018;23.027;0;0;164.069;373;187.469;0;0;0;0;0;0;0;0;187.470;0;4.298;191.768;0;20.052;211.820
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MONTE CARMELO E REGIÃO LTDA - SICOOB MONTECREDI;71392047;b3S;S5;I;2;MONTE CARMELO;MG;09/2018;18.161;0;0;95.304;0;113.464;0;0;14.025;0;0;0;14.025;0;127.489;0;45.451;172.940;0;38.807;211.746
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25387655;b3S;S5;I;2;TEOFILO OTONI;MG;09/2018;47.205;0;0;103.959;0;151.165;0;0;0;0;0;0;0;0;151.165;0;12.737;163.901;0;46.069;209.971
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERV MEMBROS JUSTIÇA TRABALHO MPT TERRITÓRIO NACIONAL PODER JUDICIÁRIO FEDERAL MPU PA SC TSE  STM DF BOMBEIROS PA-SICOOB CREDIJUSTRA;37079720;b3S;S5;I;2;BRASILIA;DF;09/2018;19.280;0;0;126.027;0;145.307;0;0;0;0;0;0;0;16.764;162.070;0;3.375;165.445;0;40.408;205.853
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DA ZONA DA MATA MINEIRA E SUL DO ESPÍRITO SANTO;86389236;b3S;S5;I;2;UBA;MG;09/2018;33.219;0;0;143.577;0;176.796;0;0;0;0;0;0;0;0;176.796;0;5.150;181.946;0;21.973;203.919
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;S5;I;2;LAGOA DA PRATA;MG;09/2018;29.742;0;0;115.959;0;145.701;0;0;0;0;0;0;0;12.239;157.939;0;10.182;168.122;0;34.995;203.117
