Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BANCO DO BRASIL S.A.;0;BB;49906;;b1;1;1;BRASILIA;DF;06/2004;10.926.464;8.400.232;64.928.392;63.124.151;-4.530.049;58.594.102;6.224;18.367;0;-130;24.461;31.924.685;21.200.714;10.131.005;206.130.056;0;206.130.056
CAIXA ECONOMICA FEDERAL;360305;;;;b1;1;6;BRASILIA;DF;06/2004;608.536;13.080.516;78.817.037;26.921.139;-3.499.714;23.421.425;0;0;0;0;0;6.389.460;42.312.121;2.068.319;166.697.414;0;166.697.414
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;;b4;1;4;RIO DE JANEIRO;RJ;06/2004;3.192;461.842;10.357.689;54.543.128;-3.085.843;51.457.285;0;0;0;0;0;3.918.422;84.952.367;12.974.317;164.125.113;0;164.125.113
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;;b1;2;8;OSASCO;SP;06/2004;2.071.486;25.414.020;9.195.251;39.758.394;-3.612.991;36.145.403;0;0;0;0;0;23.278.739;15.892.866;21.921.877;133.919.641;0;133.919.641
BANCO ITAÚ S.A.;60701190;ITAU;10069;;b1;2;8;SAO PAULO;SP;06/2004;1.285.111;27.984.922;11.025.250;15.356.443;-2.180.752;13.175.691;23.635;0;0;-6.737;16.898;14.631.823;9.263.857;11.344.001;88.727.553;0;88.727.553
UNIBANCO-UNIAO DE BANCOS BRASILEIROS S.A.;33700394;UNIBANCO;10100;;b1;2;8;SAO PAULO;SP;06/2004;786.768;13.603.703;8.149.344;17.340.761;-766.366;16.574.395;0;0;0;0;0;7.256.389;4.831.275;7.431.780;58.633.653;0;58.633.653
BANCO ABN AMRO REAL S.A.;33066408;ABN AMRO;10076;;b1;3;8;SAO PAULO;SP;06/2004;976.346;3.204.332;10.087.250;18.266.701;-851.968;17.414.733;0;0;0;0;0;6.833.557;4.317.016;9.823.157;52.656.392;0;52.656.392
BANCO SANTANDER BRASIL S.A.;61472676;SANTANDER BANESPA;30379;;b1;3;8;SAO PAULO;SP;06/2004;383.797;8.924.967;8.842.090;5.790.887;-201.808;5.589.078;0;0;0;0;0;7.313.262;1.112.433;1.302.025;33.467.652;0;33.467.652
BANCO SAFRA S.A.;58160789;SAFRA;10083;;b1;2;8;SAO PAULO;SP;06/2004;1.209.128;4.628.745;6.600.263;11.610.413;-441.655;11.168.758;0;0;0;0;0;5.363.737;1.484.029;2.599.670;33.054.330;0;33.054.330
HSBC BANK BRASIL S.A. - BANCO MULTIPLO;1701201;HSBC;51152;;b1;3;8;CURITIBA;PR;06/2004;575.195;6.094.298;6.012.483;9.654.601;-757.628;8.896.972;995;246.706;35.224;-612;282.313;4.795.045;3.338.257;1.795.190;31.789.753;35.224;31.754.529
