Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BANCO DO BRASIL S.A.;0;BB;49906;;b1;1;1;BRASILIA;DF;06/2008;5.277.476;53.360.486;67.504.713;166.696.917;-10.620.715;156.076.203;2.232;50.803;0;0;53.036;57.501.885;42.381.390;8.632.296;390.787.484;0;390.787.484
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;;b1;2;8;OSASCO;SP;06/2008;4.825.424;103.118.532;72.743.118;94.912.114;-6.582.880;88.329.233;0;0;0;0;0;28.370.964;30.514.677;57.249.102;385.151.050;0;385.151.050
BANCO ITAÚ S.A.;60701190;ITAU;10069;;b1;2;8;SAO PAULO;SP;06/2008;4.117.170;122.082.144;84.532.442;44.227.506;-4.802.862;39.424.644;262.179;4.597.628;1.675.221;-40.276;6.494.752;31.930.001;23.407.931;44.447.853;356.436.937;1.675.221;354.761.715
CAIXA ECONOMICA FEDERAL;360305;;;;b1;1;6;BRASILIA;DF;06/2008;2.107.823;16.942.596;116.319.337;63.578.791;-5.454.244;58.124.547;0;0;0;0;0;13.895.790;54.359.652;2.643.151;264.392.895;0;264.392.895
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;;b4;1;4;RIO DE JANEIRO;RJ;06/2008;1.155;32.674;11.932.616;82.443.018;-1.687.949;80.755.069;0;0;0;0;0;5.313.366;102.413.485;18.149.910;218.598.275;0;218.598.275
BANCO ABN AMRO REAL S.A.;33066408;ABN AMRO;10076;;b1;3;8;SAO PAULO;SP;06/2008;1.923.485;43.101.916;41.303.346;47.142.729;-2.632.649;44.510.080;0;0;0;0;0;35.475.761;13.182.214;7.554.682;187.051.485;0;187.051.485
UNIBANCO-UNIAO DE BANCOS BRASILEIROS S.A.;33700394;UNIBANCO;10100;;b1;2;8;SAO PAULO;SP;06/2008;2.139.845;40.839.227;46.299.331;41.770.924;-1.378.304;40.392.620;784.006;0;0;-7.177;776.829;13.255.379;9.148.349;20.419.300;173.270.879;0;173.270.879
BANCO SANTANDER S.A.;90400888;SANTANDER;30379;;b1;3;8;SAO PAULO;SP;06/2008;1.464.768;23.794.633;24.008.113;38.957.889;-1.788.744;37.169.145;0;90.564;23.534;-335;113.763;21.467.673;9.120.903;4.229.031;121.368.028;23.534;121.344.495
BANCO ITAÚ BBA S.A.;17298092;ITAU;10069;;b1;2;8;SAO PAULO;SP;06/2008;136.783;50.385.066;17.175.806;18.953.314;-257.884;18.695.431;9.610;664.508;162.399;-5.404;831.112;11.762.732;89.559;4.034.309;103.110.798;162.399;102.948.399
HSBC BANK BRASIL S.A. - BANCO MULTIPLO;1701201;HSBC;51152;;b1;3;8;CURITIBA;PR;06/2008;1.231.992;12.403.714;14.949.304;29.155.385;-1.620.444;27.534.940;34.526;4.644.085;1.397.660;-91.464;5.984.807;23.064.132;8.729.812;3.605.679;97.504.380;1.397.660;96.106.719
BANCO VOTORANTIM S.A.;59588111;VOTORANTIM;51011;;b1;2;8;SAO PAULO;SP;06/2008;65.501;27.974.949;31.520.912;14.154.520;-98.520;14.056.000;0;0;0;0;0;2.728.524;1.366.820;3.476.410;81.189.116;0;81.189.116
BANCO SAFRA S.A.;58160789;SAFRA;10083;;b1;2;8;SAO PAULO;SP;06/2008;167.568;6.704.082;26.429.105;19.094.729;-536.886;18.557.844;1.348;1.697.317;733.565;-29.167;2.403.063;3.667.122;1.884.919;2.943.357;62.757.061;733.565;62.023.496
BANCO NOSSA CAIXA S.A.;43073394;;;;b1;1;8;SAO PAULO;SP;06/2008;369.087;1.886.072;30.213.002;10.469.309;-737.790;9.731.520;0;0;0;0;0;2.727.942;8.635.144;448.082;54.010.850;0;54.010.850
