Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
BANCO DO BRASIL S.A.;0;BB;49906;;b1;1;1;BRASILIA;DF;03/2012;856.786.991;366.610.817;796.969.028;675.112.468;59.817.963;2.554.434;5.224;1.580
ITAÚ UNIBANCO S.A.;60701190;ITAU;10069;;b1;2;8;SAO PAULO;SP;03/2012;808.296.025;145.993.374;766.145.338;681.485.973;42.150.687;928.960;3.827;929
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;;b1;2;8;OSASCO;SP;03/2012;739.941.273;186.532.712;681.882.214;613.743.803;58.059.060;2.792.536;4.617;1.367
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;;b4;1;4;RIO DE JANEIRO;RJ;03/2012;617.944.141;214.543.683;555.216.821;376.312.900;62.727.320;1.268.867;4;0
CAIXA ECONOMICA FEDERAL;360305;;;;b1;1;6;BRASILIA;DF;03/2012;558.386.985;273.142.733;537.864.007;475.587.186;20.522.978;1.164.255;2.372;604
BANCO SANTANDER (BRASIL) S.A.;90400888;SANTANDER;30379;;b1;3;8;SAO PAULO;SP;03/2012;453.251.555;142.556.479;387.113.121;308.902.810;66.138.433;857.345;2.516;1.419
DIBENS LEASING S.A. ARRENDAMENTO MERCANTIL;65654303;ITAU;10069;;n1;2;19;SAO PAULO;SP;03/2012;165.680.661;5.204.828;133.838.701;118.142.785;31.841.960;384.311;1;0
BANCO ITAÚ BBA S.A.;17298092;ITAU;10069;;b1;2;8;SAO PAULO;SP;03/2012;141.758.967;48.918.194;136.165.215;120.769.032;5.593.752;458.726;10;0
HSBC BANK BRASIL S.A. - BANCO MULTIPLO;1701201;HSBC;51152;;b1;3;8;CURITIBA;PR;03/2012;140.675.940;49.084.239;131.609.114;97.174.652;9.066.826;256.990;867;392
BANCO ITAUCARD S.A.;17192451;ITAU;10069;;b2;2;8;SAO PAULO;SP;03/2012;127.682.165;66.918.783;110.768.536;80.007.468;16.913.629;453.435;2;0
BANCO VOTORANTIM S.A.;59588111;VOTORANTIM;51011;;b1;2;8;SAO PAULO;SP;03/2012;126.102.989;18.731.717;118.537.391;89.395.527;7.565.598;-596.587;36;0
BANCO SAFRA S.A.;58160789;SAFRA;10083;;b1;2;8;SAO PAULO;SP;03/2012;90.030.367;34.408.387;83.773.682;70.991.985;6.256.685;245.480;102;8
ITAÚ UNIBANCO HOLDING S.A.;60872504;ITAU;10069;;b1;2;8;SAO PAULO;SP;03/2012;85.509.669;0;6.648.487;4.952.254;78.861.182;2.766.805;1;0
BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;47509120;BRADESCO;10045;;n1;2;19;OSASCO;SP;03/2012;79.494.091;6.844.569;69.938.437;64.991.087;9.555.653;177.539;1;0
BANCO BRADESCO FINANCIAMENTOS S.A.;7207996;BRADESCO;10045;;b1;2;8;OSASCO;SP;03/2012;71.021.766;37.000.108;44.969.843;36.553.644;26.051.923;380.271;19;0
BANCO BTG PACTUAL S.A.;30306294;BTG PACTUAL;49944;;b1;2;8;RIO DE JANEIRO;RJ;03/2012;65.280.366;5.025.468;58.535.569;46.939.919;6.744.797;400.832;5;0
BANCO ITAULEASING S.A.;49925225;ITAU;10069;;b2;2;8;SAO PAULO;SP;03/2012;53.386.990;11.844.238;13.790.441;172.382;39.596.549;665.210;1;0
