Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
BANCO DO BRASIL S.A.;0;BB;49906;;b1;1;1;BRASILIA;DF;03/2007;308.744.906;127.060.682;287.106.449;239.490.318;21.638.457;1.408.790;4.048;1.233
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;;b1;2;8;OSASCO;SP;03/2007;251.016.862;71.769.398;224.988.208;191.383.675;26.028.655;1.705.317;3.014;1.080
BANCO ITAÚ S.A.;60701190;ITAU;10069;;b1;2;8;SAO PAULO;SP;03/2007;239.910.762;37.954.292;227.644.194;181.177.459;12.266.568;627.278;2.434;737
CAIXA ECONOMICA FEDERAL;360305;;;;b1;1;6;BRASILIA;DF;03/2007;219.509.515;49.088.917;209.697.764;188.502.059;9.811.751;777.574;2.010;456
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;;b4;1;4;RIO DE JANEIRO;RJ;03/2007;185.731.715;71.315.783;165.034.770;55.393.479;20.696.945;1.548.363;4;0
BANCO ABN AMRO REAL S.A.;33066408;ABN AMRO;10076;;b1;3;8;SAO PAULO;SP;03/2007;132.123.226;41.125.305;121.815.551;80.135.052;10.307.674;500.020;834;811
UNIBANCO-UNIAO DE BANCOS BRASILEIROS S.A.;33700394;UNIBANCO;10100;;b1;2;8;SAO PAULO;SP;03/2007;109.868.971;31.916.253;99.582.881;84.188.249;10.286.090;580.995;952;266
BANCO SANTANDER BANESPA S.A.;90400888;SANTANDER BANESPA;30379;;b1;3;8;SAO PAULO;SP;03/2007;96.668.640;33.906.469;87.995.131;64.379.577;8.673.509;550.462;1.068;691
BANCO VOTORANTIM S.A.;59588111;VOTORANTIM;51011;;b1;2;8;SAO PAULO;SP;03/2007;65.189.934;6.264.098;59.772.646;51.937.823;5.417.288;378.846;11;0
BANCO SAFRA S.A.;58160789;SAFRA;10083;;b1;2;8;SAO PAULO;SP;03/2007;65.099.665;18.661.407;61.481.719;49.938.779;3.617.945;242.746;97;14
HSBC BANK BRASIL S.A. - BANCO MULTIPLO;1701201;HSBC;51152;;b1;3;8;CURITIBA;PR;03/2007;64.161.599;25.681.986;59.971.298;47.622.336;4.190.301;239.185;935;462
BANCO ITAÚ BBA S.A.;17298092;ITAU;10069;;b1;2;8;SAO PAULO;SP;03/2007;60.815.035;13.724.477;55.402.302;48.306.541;5.412.732;174.712;8;0
BANCO NOSSA CAIXA S.A.;43073394;;;;b1;1;8;SAO PAULO;SP;03/2007;42.911.951;7.641.943;40.231.971;34.481.390;2.679.980;87.701;546;370
BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;47509120;BRADESCO;10045;;n1;2;19;OSASCO;SP;03/2007;34.337.491;2.656.314;31.880.561;29.510.159;2.456.929;63.459;2;0
BANCO CITIBANK S.A.;33479023;CITIBANK;30403;;b1;3;8;SAO PAULO;SP;03/2007;31.981.391;6.179.713;29.591.394;14.669.675;2.389.997;164.418;114;11
BANCO ITAUCARD S.A.;17192451;ITAU;10069;;b2;2;8;SAO PAULO;SP;03/2007;31.025.944;9.393.661;9.735.248;2.613.938;21.290.695;850.730;1;0
CIA ITAULEASING DE ARRENDAMENTO MERCANTIL;49925225;ITAU;10069;;n1;2;19;SAO PAULO;SP;03/2007;30.251.822;11.166.915;12.574.890;0;17.676.932;454.351;2;0
BANCO ITAÚ HOLDING FINANCEIRA S.A.;60872504;ITAU;10069;;b1;2;8;SAO PAULO;SP;03/2007;28.949.512;0;754.975;0;28.194.537;1.754.380;1;0
BANCO BNP PARIBAS BRASIL S.A.;1522368;BNP PARIBAS;51516;;b1;3;8;SAO PAULO;SP;03/2007;26.790.515;869.524;26.136.282;7.770.713;654.234;33.702;4;0
BANCO FINASA S.A.;57561615;BRADESCO;10045;;b1;2;8;OSASCO;SP;03/2007;23.370.971;19.266.432;22.216.813;20.970.784;1.154.158;87.729;2;0
ITAUBANK LEASING S.A. - ARRENDAMENTO MERCANTIL;43443464;ITAU;10069;;n1;2;19;SAO PAULO;SP;03/2007;22.103.266;511.552;21.698.064;19.745.128;405.201;14.950;2;0
BFB LEASING S.A. ARRENDAMENTO MERCANTIL;43425008;ITAU;10069;;n1;2;19;SAO PAULO;SP;03/2007;19.384.068;297;18.901.114;18.827.923;482.955;7.082;1;0
BANCO BBM S/A;15114366;BBM;30207;;b1;2;8;SALVADOR;BA;03/2007;19.343.738;2.386.232;18.580.303;9.941.586;763.435;118.974;6;0
BANCO UBS PACTUAL S.A.;30306294;UBS PACTUAL;49944;;b1;3;8;RIO DE JANEIRO;RJ;03/2007;17.850.338;861.033;15.399.016;8.172.868;2.451.322;1.541.403;4;0
DIBENS LEASING S.A. ARRENDAMENTO MERCANTIL;65654303;UNIBANCO;10100;;n1;2;19;SAO PAULO;SP;03/2007;17.477.511;2.458.785;16.429.609;14.820.907;1.047.902;110.068;1;0
BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;92702067;BANRISUL;30173;;b1;1;8;PORTO ALEGRE;RS;03/2007;16.385.672;6.527.140;14.534.996;12.593.544;1.850.677;638.459;414;183
BANCO SUDAMERIS BRASIL S.A.;60942638;ABN AMRO;10076;;b1;3;8;SAO PAULO;SP;03/2007;15.006.866;6.394.937;13.157.451;11.610.583;1.849.415;42.800;264;43
BV LEASING - ARRENDAMENTO MERCANTIL S.A.;1858774;VOTORANTIM;51011;;n1;2;19;SAO PAULO;SP;03/2007;13.448.528;49.560;12.302.202;12.100.597;1.146.326;5.707;1;0
SAFRA LEASING S/A ARRENDAMENTO MERCANTIL;62063177;SAFRA;10083;;n1;2;19;SAO PAULO;SP;03/2007;13.249.107;4.286.300;11.730.745;7.179.200;1.518.363;62.470;1;0
BV FINANCEIRA S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;1149953;VOTORANTIM;51011;;n1;2;14;SAO PAULO;SP;03/2007;12.841.749;11.608.723;12.148.203;11.753.791;693.546;45.585;85;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;;;;b1;1;8;FORTALEZA;CE;03/2007;12.455.093;4.016.899;10.950.605;5.065.647;1.504.488;16.636;180;4
