Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
PAN;31323;b1;S3;C;2;SAO PAULO;SP;12/2018;27.498.200;20.277.631;23.402.281;18.435.298;4.095.919;122.751;4;0
GETNET ADQUIRÊNCIA E SERVIÇOS PARA MEIOS DE PAGAMENTO S.A.;10440482;n4;;I;2;SAO PAULO;SP;12/2018;27.130.768;45.567;24.965.490;94.188;2.165.278;251.909;0;0
BANCO MUFG BRASIL S.A.;60498557;b1;S3;I;3;SAO PAULO;SP;12/2018;26.128.658;2.177.180;24.628.638;7.559.805;1.500.020;31.848;3;0
CCB;32119;b1;S3;C;3;SAO PAULO;SP;12/2018;23.577.982;9.033.615;21.980.337;18.375.104;1.597.646;-221.328;14;0
ING;51073;b1;S3;C;3;SAO PAULO;SP;12/2018;21.012.827;3.548.120;20.103.430;7.759.789;909.397;22.962;4;0
BANCO DA AMAZONIA S.A.;4902979;b1;S3;I;1;BELEM;PA;12/2018;18.939.959;2.981.072;17.001.351;5.324.927;1.938.608;135.290;121;1
MORGAN STANLEY;51413;b1;S3;C;3;SAO PAULO;SP;12/2018;18.854.834;181.228;15.709.259;9.770.690;3.145.575;267.183;4;0
BOFA MERRILL LYNCH;51255;b1;S3;C;3;SAO PAULO;SP;12/2018;17.456.093;696.487;14.859.457;8.996.983;2.596.636;142.346;4;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;S3;I;1;PORTO ALEGRE;RS;12/2018;17.255.401;13.578.611;14.579.073;13.308.580;2.676.328;112.781;4;0
BANCO VOLKSWAGEN S.A.;59109165;b2;S3;I;3;SAO PAULO;SP;12/2018;17.041.558;14.324.096;14.504.725;10.382.545;2.536.833;256.582;2;0
BMG;30290;b1;S3;C;2;SAO PAULO;SP;12/2018;16.937.547;9.512.823;14.297.222;10.515.226;2.640.325;94.716;36;0
BRB;31976;b1;S3;C;1;BRASILIA;DF;12/2018;15.030.554;8.547.540;13.660.685;11.576.950;1.369.870;115.215;127;6
ALFA;51293;b1;S3;C;2;SAO PAULO;SP;12/2018;14.386.924;7.294.328;11.944.307;11.169.762;2.442.617;68.905;45;1
XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;2332886;n2;S4;I;3;RIO DE JANEIRO;RJ;12/2018;14.006.818;0;12.774.157;6.931.590;1.232.662;17.039;4;0
BANCO GMAC S.A.;59274605;b2;S3;I;3;SAO PAULO;SP;12/2018;13.916.288;11.106.041;11.673.467;8.169.178;2.242.822;225.606;2;0
STONE PAGAMENTOS S.A.;16501555;n4;;I;2;SAO PAULO;SP;12/2018;13.317.141;0;10.911.042;153;2.406.099;175.294;1;0
GOLDMAN SACHS;51585;b2;S3;C;3;SAO PAULO;SP;12/2018;13.184.410;362.446;11.444.576;4.641.635;1.739.834;105.628;4;0
PAGSEGURO INTERNET S.A.;8561701;n4;;I;2;SAO PAULO;SP;12/2018;12.115.229;0;5.844.752;0;6.270.477;776.088;1;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;12/2018;11.316.275;2.047;10.922.361;0;393.914;0;0;0
ORIGINAL;51781;b1;S3;C;2;SAO PAULO;SP;12/2018;11.116.679;5.936.097;8.896.328;8.335.282;2.220.351;578;4;0
NU PAGAMENTOS S.A.;18236120;n4;;I;2;SAO PAULO;SP;12/2018;10.764.001;6.857.824;9.688.814;2.631.257;1.075.187;-49.401;1;0
MERCEDES-BENZ;51262;b2;S3;C;3;SAO PAULO;SP;12/2018;10.101.778;9.629.839;8.414.963;7.845.319;1.686.815;92.003;4;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;b1;S3;I;3;SAO PAULO;SP;12/2018;9.839.580;1.318.902;8.245.778;3.405.339;1.593.802;15.008;2;0
BANCO CLASSICO S.A.;31597552;b1;S3;I;2;RIO DE JANEIRO;RJ;12/2018;9.654.771;0;3.409.077;1.144.976;6.245.695;217.780;2;0
MERCANTIL DO BRASIL;20152;b1;S3;C;2;BELO HORIZONTE;MG;12/2018;9.615.448;5.648.144;8.772.164;7.077.374;843.285;28.689;162;77
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;S3;I;3;CURITIBA;PR;12/2018;9.303.431;8.955.555;7.985.203;7.661.299;1.318.229;58.931;2;0
PINE;50304;b1;S3;C;2;SAO PAULO;SP;12/2018;9.303.109;3.005.319;8.434.370;6.549.784;868.739;-70.169;8;0
BANCO CSF S.A.;8357240;b2;S3;I;3;SAO PAULO;SP;12/2018;8.734.070;7.690.216;6.495.520;951.297;2.238.550;182.260;2;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;S3;I;2;BRASILIA;DF;12/2018;8.583.768;1.643.947;1.854.255;1.748.078;6.729.513;2.745;64;0
JOHN DEERE;50071;b1;S4;C;3;INDAIATUBA;SP;12/2018;7.833.345;7.558.766;6.700.596;6.538.656;1.132.748;72.801;4;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;12/2018;7.609.547;168.084;7.380.741;0;228.806;0;0;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;S4;I;3;SAO PAULO;SP;12/2018;7.427.266;6.169.272;6.682.815;5.909.944;744.451;41.304;2;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;12/2018;7.335.894;57.745;6.996.104;2.001.649;339.790;0;0;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;S4;I;1;BELEM;PA;12/2018;7.121.290;4.237.605;5.903.997;5.622.285;1.217.292;177.630;119;35
PORTO SEGURO;51444;n1;S4;C;2;SAO PAULO;SP;12/2018;7.051.451;6.657.164;6.276.475;1.640.173;774.976;92.931;4;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;S3;I;3;SAO PAULO;SP;12/2018;6.804.962;1.047.191;5.822.003;4.329.834;982.959;13.780;2;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;12/2018;6.751.146;61.813;6.229.427;225.957;521.718;25.578;0;0
BOCOM;52003;b1;S4;C;3;SALVADOR;BA;12/2018;6.676.345;3.584.272;6.075.097;5.778.398;601.247;24.818;8;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;S3;I;1;BELO HORIZONTE;MG;12/2018;6.640.964;5.193.285;4.911.623;4.257.437;1.729.340;65.826;2;0
BANCO FIBRA S.A.;58616418;b1;S3;I;2;SAO PAULO;SP;12/2018;6.519.836;2.916.663;5.519.831;4.667.820;1.000.005;28.624;3;0
SOFISA;31873;b1;S4;C;2;SAO PAULO;SP;12/2018;5.991.970;3.208.628;5.310.100;4.916.994;681.870;61.047;18;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;S4;I;3;SAO PAULO;SP;12/2018;5.968.175;1.924.496;4.900.886;3.386.870;1.067.290;25.626;2;0
BANCO FIDIS S/A;62237425;b2;S4;I;3;BETIM;MG;12/2018;5.856.359;5.413.650;5.200.117;4.973.273;656.242;84.665;3;0
GRUPO BONSUCESSO - BS2;52034;b1;S4;C;2;BELO HORIZONTE;MG;12/2018;5.833.342;723.041;5.516.710;2.131.232;316.632;17.431;7;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;12/2018;5.725.768;2.864.167;4.228.776;3.328.932;1.496.992;66.058;0;60
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;S4;I;3;PORTO ALEGRE;RS;12/2018;5.711.807;5.395.263;4.826.130;4.487.976;885.676;76.474;3;0
CREFISA;52010;b1;S4;C;2;SAO PAULO;SP;12/2018;5.675.119;2.208.623;533.778;15.573;5.141.341;667.409;4;0
INTER;51884;b1;S4;C;2;BELO HORIZONTE;MG;12/2018;5.643.444;3.347.755;4.694.410;4.221.063;949.034;39.727;28;0
PARANÁ BANCO;30881;b1;S4;C;2;CURITIBA;PR;12/2018;5.593.405;3.388.290;4.208.816;4.013.281;1.384.589;111.358;4;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;12/2018;5.358.781;2.640.156;4.082.364;3.688.592;1.276.418;97.357;0;91
MIZUHO;51554;b1;S4;I;3;SAO PAULO;SP;12/2018;5.319.687;1.070.278;4.635.304;3.738.353;684.383;40.853;2;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;12/2018;5.257.366;125.292;5.045.121;3.131;212.244;7.714;0;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;S4;I;1;ARACAJU;SE;12/2018;5.246.848;2.350.297;4.840.908;4.476.816;405.940;32.643;64;13
HONDA;51396;b2;S4;C;3;SAO PAULO;SP;12/2018;4.708.181;3.698.667;3.905.838;3.674.473;802.343;56.169;4;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;S4;I;2;SAO PAULO;SP;12/2018;4.612.496;4.152.415;3.855.272;1.388.971;757.224;83.082;2;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;12/2018;4.423.074;0;4.166.458;3.979.450;256.617;13.361;0;0
BANCO CARGILL S.A.;3609817;b1;S4;I;3;SAO PAULO;SP;12/2018;4.099.798;2.025.968;3.591.535;1.972.749;508.263;-12.068;2;0
HAITONG;51482;b2;S3;C;3;SAO PAULO;SP;12/2018;4.064.365;326.759;3.563.332;3.179.061;501.034;8.045;6;0
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;12/2018;3.981.367;51.536;3.673.166;173.465;308.201;0;0;0
STANDARD CHARTERED BANK (BRASIL) S.A. - BANCO DE INVESTIMENTO;11932017;b2;S4;I;3;SAO PAULO;SP;12/2018;3.911.367;58.970;3.601.948;1.872.060;309.419;789;2;0
BANCO VOLVO BRASIL S.A.;58017179;b2;S4;I;3;CURITIBA;PR;12/2018;3.470.751;3.300.195;2.496.563;2.416.855;974.188;84.943;2;0
MODAL;51963;b1;S4;C;2;RIO DE JANEIRO;RJ;12/2018;3.411.646;351.228;3.068.835;2.547.137;342.811;-11.666;6;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;S4;I;2;SAO PAULO;SP;12/2018;3.393.702;2.696.184;2.802.455;834.375;591.247;40.792;2;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;12/2018;3.311.305;69.467;3.188.765;0;122.540;-730;0;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;12/2018;3.282.663;2.230.155;2.793.088;1.871.606;489.575;53.133;0;30
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;12/2018;3.268.060;43.750;3.131.842;257.569;136.218;-620;0;0
INDUSTRIAL DO BRASIL;50988;b1;S4;C;2;SAO PAULO;SP;12/2018;3.223.706;2.314.952;2.713.574;2.576.947;510.132;29.014;11;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;12/2018;3.218.242;4.162;3.098.601;2.256.369;119.640;821;0;0
SOCOPA;50328;b1;S4;C;2;SAO PAULO;SP;12/2018;3.114.771;620.399;2.890.969;2.192.582;223.802;-25.523;4;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;S4;I;1;PORTO ALEGRE;RS;12/2018;2.993.721;2.256.058;2.284.876;2.139.641;708.845;176;2;0
BANCO TRIANGULO S.A.;17351180;b1;S4;I;2;UBERLANDIA;MG;12/2018;2.980.634;1.844.457;2.510.027;1.971.304;470.606;46.063;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;12/2018;2.970.617;2.023.061;2.593.093;1.679.066;377.525;33.079;0;90
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;12/2018;2.870.132;0;2.763.144;0;106.987;202;0;0
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;12/2018;2.865.822;29.641;2.765.348;0;100.474;2.303;0;0
OMNI;50940;b1;S4;C;2;SAO PAULO;SP;12/2018;2.847.346;2.478.215;2.563.829;2.048.558;283.516;59.925;6;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;12/2018;2.781.451;83.369;2.616.064;0;165.387;9.135;0;0
MÁXIMA;50201;b1;S4;C;2;RIO DE JANEIRO;RJ;12/2018;2.718.539;826.183;2.566.452;2.329.532;152.087;-13.197;7;1
SCANIA BANCO S.A.;11417016;b2;S4;I;3;SAO BERNARDO DO CAMPO;SP;12/2018;2.694.760;2.566.237;2.406.547;2.298.061;288.213;22.916;2;0
RENDIMENTO;51468;b1;S4;C;2;SAO PAULO;SP;12/2018;2.629.950;783.248;2.329.995;1.552.941;299.955;30.670;15;1
BANCO ABN AMRO S.A.;3532415;b1;S4;I;3;SAO PAULO;SP;12/2018;2.583.466;1.013.519;1.985.919;1.626.101;597.547;12.541;2;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;12/2018;2.567.328;989.121;2.199.202;2.141.685;368.126;24.328;0;33
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;12/2018;2.533.504;1.370.023;2.047.523;1.889.377;485.982;48.385;0;33
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;12/2018;2.519.434;1.671.543;2.138.184;1.588.603;381.250;35.837;0;60
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;12/2018;2.515.507;1.045.530;2.119.492;1.864.986;396.015;41.597;0;42
INDUSVAL;50531;b1;S4;C;2;SAO PAULO;SP;12/2018;2.452.173;402.193;2.306.652;2.206.457;145.520;-4.132;11;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;12/2018;2.419.013;813.970;1.760.685;1.610.204;658.328;30.578;0;27
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;12/2018;2.388.130;1.140.540;1.756.936;1.599.767;631.194;40.461;0;46
BANCO IBM S.A.;34270520;b2;S4;I;3;RIO DE JANEIRO;RJ;12/2018;2.354.020;1.753.199;1.866.938;1.579.866;487.082;14.278;3;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;12/2018;2.337.439;1.603.117;1.774.686;1.710.350;562.753;50.432;0;5
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;12/2018;2.321.086;1.728.780;1.731.897;1.093.112;589.189;35.046;0;27
MERCADOPAGO.COM REPRESENTACOES LTDA.;10573521;n4;;I;2;OSASCO;SP;12/2018;2.315.274;52.254;2.171.811;1.444.358;143.463;135.487;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;12/2018;2.281.358;1.400.337;1.982.221;1.401.453;299.137;27.849;0;71
BANCO DA CHINA BRASIL S.A.;10690848;b1;S4;I;3;SAO PAULO;SP;12/2018;2.281.030;420.274;2.162.158;1.084.951;118.871;3.308;2;1
AGIBANK;51956;b1;S4;C;2;PORTO ALEGRE;RS;12/2018;2.256.811;1.640.129;1.794.091;1.583.435;462.720;46.428;4;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;12/2018;2.141.598;1.306.750;1.851.427;1.635.314;290.171;34.558;0;72
BANCO CATERPILLAR S.A.;2658435;b2;S4;I;3;SAO PAULO;SP;12/2018;2.140.757;1.616.333;1.287.898;1.170.147;852.859;36.491;2;0
CAIXA GERAL;51815;b1;S4;C;3;SAO PAULO;SP;12/2018;2.128.587;385.577;1.730.166;1.302.810;398.420;4.631;4;0
BANCO CBSS S.A.;27098060;b2;S4;I;3;BARUERI;SP;12/2018;2.074.400;1.269.057;1.684.859;984.350;389.541;-1.779;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;12/2018;2.050.826;1.042.427;1.766.692;1.436.566;284.134;34.892;0;31
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;S4;I;2;LONDRINA;PR;12/2018;2.038.337;0;1.988.334;1.487;50.003;0;0;1
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;S4;I;1;CURITIBA;PR;12/2018;2.009.293;1.151.667;362.774;261.459;1.646.519;32.954;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;S4;I;2;CERRO LARGO;RS;12/2018;2.007.181;1.281.878;1.613.378;1.071.182;393.803;40.165;0;43
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;12/2018;1.976.924;1.083.912;1.734.392;1.212.652;242.533;21.936;0;28
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;S4;I;2;ENCANTADO;RS;12/2018;1.976.811;541.361;1.563.277;1.404.974;413.533;28.141;0;21
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;12/2018;1.938.485;4.230;1.825.423;0;113.062;10;0;0
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;S4;I;2;PORTO ALEGRE;RS;12/2018;1.871.748;7.978;1.815.800;0;55.947;0;0;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;S4;I;1;SAO PAULO;SP;12/2018;1.820.097;1.278.403;759.884;612.344;1.060.213;13.425;1;0
BMW;51420;n1;S4;C;3;SAO PAULO;SP;12/2018;1.800.170;1.584.177;1.428.327;1.335.175;371.843;6.455;4;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;S4;I;2;SORRISO;MT;12/2018;1.781.176;772.920;1.410.981;905.487;370.195;26.364;0;15
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS – CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;S4;I;2;GOIANIA;GO;12/2018;1.770.194;12.252;1.723.240;0;46.954;0;0;0
BANCO RODOBENS S.A.;33603457;b1;S4;I;2;SAO PAULO;SP;12/2018;1.756.662;1.107.544;1.187.306;1.046.908;569.356;24.537;2;0
HSBC BRASIL S.A. - BANCO DE INVESTIMENTO;53518684;b2;S4;I;3;SAO PAULO;SP;12/2018;1.733.183;0;662.989;101.104;1.070.194;40.922;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;S4;I;2;DOURADOS;MS;12/2018;1.730.818;1.134.738;1.322.597;813.156;408.221;43.755;0;29
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27351731;n1;S4;I;3;PORTO ALEGRE;RS;12/2018;1.695.962;1.506.622;1.400.293;290.713;295.669;56.745;2;0
COOPERATIVA DE CRÉDITO UNICRED DA GRANDE FLORIANÓPOLIS LTDA - UNICRED FLORIANÓPOLIS;74064502;b3S;S5;I;2;FLORIANOPOLIS;SC;12/2018;1.694.214;545.590;1.403.288;1.367.118;290.927;19.510;0;13
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;b3S;S4;I;2;CRUZ ALTA;RS;12/2018;1.660.317;975.824;1.282.775;711.233;377.542;36.956;0;22
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP;62931522;b3C;S4;I;2;SAO PAULO;SP;12/2018;1.654.948;20.392;1.528.897;1.422.226;126.052;5.358;0;1
