Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
BANCO DO BRASIL S.A.;0;BB;49906;;b1;1;1;BRASILIA;DF;12/2005;240.579.276;92.004.776;223.729.512;179.391.182;16.849.764;2.174.767;4.009;1.307
CAIXA ECONOMICA FEDERAL;360305;;;;b1;1;6;BRASILIA;DF;12/2005;188.677.661;38.553.408;180.725.719;161.635.008;7.951.942;1.135.904;1.896;448
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;;b1;2;8;OSASCO;SP;12/2005;172.721.494;59.780.221;153.312.219;138.080.939;19.409.274;2.892.781;2.924;1.011
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;;b4;1;4;RIO DE JANEIRO;RJ;12/2005;171.427.399;66.280.088;155.716.520;61.101.791;15.710.880;1.371.861;4;0
BANCO ITAÚ S.A.;60701190;ITAU;10069;;b1;2;8;SAO PAULO;SP;12/2005;135.386.359;26.676.455;127.556.229;111.435.518;7.830.130;691.383;2.300;752
UNIBANCO-UNIAO DE BANCOS BRASILEIROS S.A.;33700394;UNIBANCO;10100;;b1;2;8;SAO PAULO;SP;12/2005;75.461.564;27.173.953;66.137.931;59.731.515;9.323.633;984.259;933;469
BANCO ABN AMRO REAL S.A.;33066408;ABN AMRO;10076;;b1;3;8;SAO PAULO;SP;12/2005;70.498.476;30.875.754;61.832.385;54.139.013;8.666.092;660.108;777;746
BANCO SANTANDER BRASIL S.A.;61472676;SANTANDER BANESPA;30379;;b1;3;8;SAO PAULO;SP;12/2005;52.304.389;12.336.452;50.947.069;45.262.913;1.357.319;-78.156;229;80
HSBC BANK BRASIL S.A. - BANCO MULTIPLO;1701201;HSBC;51152;;b1;3;8;CURITIBA;PR;12/2005;47.325.633;19.630.535;43.954.430;38.460.747;3.371.203;513.176;932;410
BANCO SAFRA S.A.;58160789;SAFRA;10083;;b1;2;8;SAO PAULO;SP;12/2005;40.270.908;14.652.718;36.605.743;28.778.659;3.665.165;356.882;90;15
