Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Prefixado;TR / TBF;TJLP;TLP;Libor;Outras Taxas Pós-Fixadas;Carteira ativa com indexador CDI;SELIC;Outras Taxas Flutuantes;IGPM;IPCA;IPCC;Outros Índices de Preço;Outros Indexadores;Total não Individualizado;Total Exterior;
BANCO CBSS S.A.;27.098.060;b2;I;3;S4;8;BARUERI;SP;12/2018;1.269.058;1.255.682;0;0;0;0;0;0;0;0;0;0;0;0;0;13.376;0
MIZUHO;51.554;b1;I;3;S4;199;SAO PAULO;SP;12/2018;1.221.275;647.563;0;0;0;0;0;222.924;0;0;0;0;0;0;0;0;350.788
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;S4;19;BARUERI;SP;12/2018;1.199.214;850.815;0;0;0;0;0;343.400;0;0;0;0;0;0;4.999;0;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;S4;30;CURITIBA;PR;12/2018;1.152.024;118.369;776;594.101;33.178;0;9.533;0;36.572;0;0;359.494;0;0;0;2;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;S4;9;CAMPO MOURAO;PR;12/2018;1.140.588;1.138.591;0;0;0;0;0;0;0;0;0;0;0;1.957;0;40;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;S4;9;DOURADOS;MS;12/2018;1.134.738;942.490;0;0;0;0;0;192.086;0;0;0;0;0;0;0;162;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;S4;8;SAO PAULO;SP;12/2018;1.119.964;406.969;958;0;0;0;0;569.858;0;0;18.188;0;0;188;123.803;1;0
BANCO RODOBENS S.A.;33.603.457;b1;I;2;S4;8;SAO PAULO;SP;12/2018;1.107.544;771.666;93.695;82.193;0;0;4.556;42.421;12.614;1.863;41.598;42.603;0;14.289;44;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81.466.286;b3S;I;2;S4;9;PONTA GROSSA;PR;12/2018;1.083.912;817.452;25.091;0;0;0;0;241.203;0;0;0;0;0;0;0;166;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;S3;8;SAO PAULO;SP;12/2018;1.047.191;122.566;0;0;0;117.070;0;699.614;0;0;0;0;0;0;0;0;107.940
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91.586.982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;12/2018;1.045.530;467.551;38.885;5;0;0;0;538.307;0;0;0;0;0;511;0;272;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;S4;9;CARLOS BARBOSA;RS;12/2018;1.042.427;346.588;96.133;0;0;0;33;599.496;0;0;0;0;0;0;0;177;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87.780.268;b3S;I;2;S4;9;ERECHIM;RS;12/2018;1.040.240;703.290;48.677;0;0;0;0;288.051;0;0;0;0;0;0;0;221;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;S5;9;LINHARES;ES;12/2018;1.038.154;637.702;87;0;0;0;0;400.320;0;0;0;0;0;0;0;45;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;S4;5;VITORIA;ES;12/2018;1.027.175;898.841;25.310;24.920;0;0;78.104;0;0;0;0;0;0;0;0;0;0
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;S4;8;PORTO ALEGRE;RS;12/2018;1.019.336;965.761;0;0;0;0;0;53.440;0;0;0;0;0;0;0;134;0
BANCO ABN AMRO S.A.;3.532.415;b1;I;3;S4;8;SAO PAULO;SP;12/2018;1.013.519;486.439;0;0;0;0;0;93.070;0;0;0;0;0;0;434.010;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;S4;9;CANARANA;MT;12/2018;1.007.415;543.170;101.368;0;0;0;7.781;355.008;0;0;0;0;0;0;0;89;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;S4;8;GUARULHOS;SP;12/2018;994.190;994.179;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42.898.825;b3S;I;2;S5;9;BELO HORIZONTE;MG;12/2018;989.121;387.541;0;0;0;0;0;601.510;0;0;0;0;0;0;0;71;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88.038.260;b3S;I;2;S4;9;CRUZ ALTA;RS;12/2018;975.824;634.066;7.085;0;0;0;0;328.178;0;0;0;0;0;6.376;3;116;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3.632.872;b3S;I;2;S5;9;VILHENA;RO;12/2018;952.891;891.908;38.361;0;0;0;0;22.608;0;0;0;0;0;0;0;15;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32.995.755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;12/2018;928.728;725.422;25.291;0;0;0;12.011;165.816;0;0;0;0;0;0;0;188;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;S4;9;ITAQUI;RS;12/2018;897.653;477.300;30.428;0;0;0;0;389.296;0;0;0;0;0;508;0;121;0
DACASA FINANCEIRA;51.891;n1;C;2;S4;197;VITORIA;ES;12/2018;877.117;871.992;0;0;0;0;0;0;0;0;0;0;0;0;0;5.125;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS REGIÕES CENTRO DO RS E MG – SICREDI REGIÃO CENTRO RS/MG;95.594.941;b3S;I;2;S4;9;SANTA MARIA;RS;12/2018;844.226;514.976;16.626;0;0;0;0;310.320;0;0;0;0;0;2.117;0;187;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32.983.165;b3S;I;2;S4;9;CAMPO VERDE;MT;12/2018;817.697;578.160;0;0;0;0;73.086;166.387;0;0;0;0;0;0;0;64;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2.398.976;b3S;I;2;S4;9;LONDRINA;PR;12/2018;813.970;451.801;0;1.128;0;0;0;360.921;0;0;0;0;0;81;0;37;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;S5;9;VENDA NOVA DO IMIGRANTE;ES;12/2018;803.089;496.006;133;0;0;0;0;306.892;0;0;0;0;0;0;0;58;0
MÁXIMA;50.201;b1;C;2;S4;199;RIO DE JANEIRO;RJ;12/2018;792.007;191.805;139;0;0;0;210.645;235.321;0;0;154.081;0;0;0;0;16;0
RENDIMENTO;51.468;b1;C;2;S4;199;SAO PAULO;SP;12/2018;783.248;193.665;0;53.803;0;0;134;452.011;5.246;0;0;0;0;0;78.364;25;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;S4;9;SORRISO;MT;12/2018;772.920;658.611;139;0;0;0;7.849;106.179;0;0;0;0;0;0;0;142;0
