Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j);
;;;;;;;;;Depósito Total;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Outros Depósitos (a5);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;;
BANESTES;30159;b1;;C;1;VITORIA;ES;09/2016;1.195.016;2.469.187;125.975;5.724.809;9.367;9.524.355;11.022.638;309.974;159.401;219.546;0;0;688.921;395.584;21.631.498;0;821.098;22.452.596;4.903;1.232.830;23.690.330
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;09/2016;65.017;0;225.698;4.047.034;0;4.337.748;58.149;859.152;1.952.407;2.603.546;0;15.047;5.430.153;7.547.770;17.373.819;969.413;2.349.311;20.692.543;28.721;2.831.308;23.552.572
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;09/2016;48.743;0;388;503.539;0;552.669;454.020;0;2.623.519;0;0;0;2.623.519;12.603.242;16.233.450;217.615;2.961.051;19.412.115;268;1.782.591;21.194.974
DAYCOVAL;51987;b1;;C;2;SAO PAULO;SP;09/2016;500.181;0;403.298;4.394.867;7.618;5.305.964;1.549.726;515.445;452.136;3.899.157;1.672.315;0;6.539.052;1.735.523;15.130.266;4.736;3.242.260;18.377.261;87.292;2.537.475;21.002.028
BOFA MERRILL LYNCH;51255;b1;;C;3;SAO PAULO;SP;09/2016;438.992;0;162.307;5.525.402;0;6.126.701;648.703;0;0;0;0;0;0;0;6.775.404;5.307.252;5.744.753;17.827.410;1.659;1.849.887;19.678.956
BANCO VOLKSWAGEN S.A.;59109165;b2;;I;3;SAO PAULO;SP;09/2016;0;0;98.787;2.002.198;0;2.100.985;0;0;0;2.239.105;0;0;2.239.105;7.814.820;12.154.910;524.533;3.688.839;16.368.282;147.412;2.663.467;19.179.162
DEUTSCHE;51183;b1;;C;3;SAO PAULO;SP;09/2016;253.662;0;132.598;1.463.135;0;1.849.395;182.458;0;0;218.079;0;0;218.079;4.388.255;6.638.188;704.062;9.750.822;17.093.071;5.907;1.662.258;18.761.236
CCB;32119;b1;;C;3;SAO PAULO;SP;09/2016;87.893;11.514;252.115;1.901.939;4.971;2.258.432;6.097.285;143.341;230.719;95.034;55.066;271;524.430;5.258.620;14.138.767;3.525;2.914.159;17.056.450;27.743;1.071.623;18.155.816
BMG;30290;b1;;C;2;SAO PAULO;SP;09/2016;29.615;0;97.109;5.602.900;0;5.729.624;419.996;70.218;209.450;817.540;1.072.453;0;2.169.660;624.293;8.943.573;761.862;4.044.306;13.749.741;0;3.055.368;16.805.110
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;;I;1;PORTO ALEGRE;RS;09/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;12.750.018;12.750.018;0;703.541;13.453.558;6.549;2.415.585;15.875.693
BRB;31976;b1;;C;1;BRASILIA;DF;09/2016;699.940;1.609.974;166.504;6.448.516;7.332;8.932.265;792.755;436.938;0;179.246;0;0;616.184;283.029;10.624.233;0;1.953.753;12.577.986;111;1.204.870;13.782.968
MORGAN STANLEY;51413;b1;;C;3;SAO PAULO;SP;09/2016;0;0;0;1.654.895;0;1.654.895;1.822.688;0;0;0;0;80.546;80.546;3.072.934;6.631.064;1.587.919;2.770.273;10.989.256;0;2.642.369;13.631.625
ALFA;51293;b1;;C;2;SAO PAULO;SP;09/2016;32.034;0;0;68.315;0;100.350;2.199.988;0;211.465;4.178.777;0;1.813.626;6.203.868;2.066.627;10.570.833;97.271;513.018;11.181.121;22.659;2.238.778;13.442.558
BANCO DA AMAZONIA S.A.;4902979;b1;;I;1;BELEM;PA;09/2016;620.943;501.678;28.205;1.217.218;590.752;2.958.798;69.997;0;389.764;0;0;0;389.764;789.815;4.208.374;0;7.078.821;11.287.195;0;1.900.869;13.188.064
BANCO GMAC S.A.;59274605;b2;;I;3;SAO PAULO;SP;09/2016;0;0;1.997.763;1.023.468;0;3.021.231;0;0;0;2.448.319;0;0;2.448.319;0;5.469.550;0;4.609.071;10.078.622;331.765;1.759.034;12.169.420
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;09/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.140.215;11.140.215;0;361.504;11.501.719
MERCANTIL DO BRASIL;20152;b1;;C;2;BELO HORIZONTE;MG;09/2016;324.515;219.257;96.148;6.747.890;0;7.387.811;553.590;66.651;232.371;201.625;73.010;0;573.656;348;8.515.405;1.332;1.927.650;10.444.388;734;905.071;11.350.193
CREDIT AGRICOLE;51066;b1;;C;3;SAO PAULO;SP;09/2016;4.449;0;0;533.127;0;537.577;3.900;0;352.062;254.267;0;0;606.329;2.221.424;3.369.230;266.932;6.276.336;9.912.498;781;845.895;10.759.174
MERCEDES-BENZ;51262;b2;;C;3;SAO PAULO;SP;09/2016;0;0;0;157.341;0;157.341;0;0;0;479.783;0;0;479.783;6.327.826;6.964.950;0;701.475;7.666.424;39.774;1.494.001;9.200.200
ING;51073;b1;;C;3;SAO PAULO;SP;09/2016;1.326;0;50.846;418.945;0;471.117;0;0;0;0;0;0;0;4.678.436;5.149.553;517.443;2.552.254;8.219.250;4.956;813.785;9.037.991
GOLDMAN SACHS;51585;b2;;C;3;SAO PAULO;SP;09/2016;0;0;2.870;193.802;0;196.671;318.818;0;0;0;0;0;0;2.211.651;2.727.140;2.614.770;1.985.266;7.327.176;0;1.424.461;8.751.637
PINE;50304;b1;;C;2;SAO PAULO;SP;09/2016;29.177;0;133.373;2.500.772;0;2.663.322;477.971;663.821;451.413;191.486;91.400;0;1.398.120;1.486.746;6.026.159;813.292;272.228;7.111.678;65.772;1.151.976;8.329.426
HAITONG;51482;b2;;C;3;SAO PAULO;SP;09/2016;0;0;381.297;1.653.397;0;2.034.694;4.499.478;0;0;50.838;0;11.253;62.090;248.854;6.845.116;146.091;383.890;7.375.097;648;654.835;8.030.580
BANCO CLASSICO S.A.;31597552;b1;;I;2;RIO DE JANEIRO;RJ;09/2016;15;0;0;0;0;15;0;0;0;0;0;0;0;0;15;0;2.100.474;2.100.489;0;5.507.729;7.608.218
ORIGINAL;51781;b1;;C;2;SAO PAULO;SP;09/2016;63.710;0;12.193;2.690.225;0;2.766.127;46.971;877.744;1.087.757;207.753;0;4.280;2.177.534;77.205;5.067.838;29.746;268.190;5.365.774;3.038;2.150.923;7.519.736
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;;I;1;BELO HORIZONTE;MG;09/2016;0;0;9.430;0;0;9.430;0;0;0;620.593;0;0;620.593;4.344.330;4.974.352;32.875;785.599;5.792.826;12.167;1.668.033;7.473.027
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;;I;3;CURITIBA;PR;09/2016;0;0;0;644.846;0;644.846;0;0;90.772;232.538;0;0;323.310;4.468.562;5.436.718;4.397;167.290;5.608.405;190.629;1.236.770;7.035.804
BANCO FIBRA S.A.;58616418;b1;;I;2;SAO PAULO;SP;09/2016;51.138;0;70.473;2.503.411;0;2.625.022;300.355;307.213;491.043;139.656;0;0;937.912;1.283.582;5.146.871;138.521;580.820;5.866.212;8.091;1.001.500;6.875.803
JOHN DEERE;50071;b1;;C;3;INDAIATUBA;SP;09/2016;71.651;0;91.499;25.310;0;188.460;0;0;0;0;0;0;0;4.903.101;5.091.561;502;285.524;5.377.587;30.296;878.460;6.286.343
COOPERATIVA CENTRAL DE CRÉDITO E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;;I;2;CURITIBA;PR;09/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.113.033;6.113.033;0;161.278;6.274.310
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;;I;2;BRASILIA;DF;09/2016;0;0;0;0;642.501;642.501;0;191.223;0;0;0;0;191.223;0;833.724;0;151.807;985.531;0;5.267.949;6.253.480
BANCO CSF S.A.;8357240;b2;;I;3;SAO PAULO;SP;09/2016;0;0;563.371;0;0;563.371;0;0;0;0;0;0;0;0;563.371;0;3.276.577;3.839.948;0;2.144.739;5.984.687
PARANÁ BANCO;30881;b1;;C;2;CURITIBA;PR;09/2016;9.896;0;253.258;2.997.319;0;3.260.474;69.227;39.541;0;976.432;0;0;1.015.973;73.000;4.418.674;0;101.218;4.519.891;40;1.439.989;5.959.921
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;;I;1;BELEM;PA;09/2016;626.762;766.988;445.335;2.301.481;0;4.140.566;453.701;0;0;219.646;0;0;219.646;586;4.814.498;0;324.656;5.139.154;0;774.903;5.914.057
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;09/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;252.702;252.702;0;4.808.435;5.061.138;0;396.764;5.457.901
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;;I;3;SAO PAULO;SP;09/2016;0;0;429.187;131.670;0;560.857;1.500;0;0;1.210.497;0;0;1.210.497;2.329.021;4.101.875;156.621;397.240;4.655.735;71.808;617.958;5.345.500
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;;I;3;SAO PAULO;SP;09/2016;41.191;0;0;1.682.179;3;1.723.373;14.498;0;0;0;0;0;0;1.937.749;3.675.619;124.523;374.272;4.174.414;3.545;871.528;5.049.487
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;;I;2;FLORIANOPOLIS;SC;09/2016;85;0;0;4.442.097;580;4.442.763;0;0;0;0;0;0;0;150.737;4.593.499;0;172.358;4.765.857;0;259.826;5.025.683
SOFISA;31873;b1;;C;2;SAO PAULO;SP;09/2016;61.625;0;78.996;3.096.999;0;3.237.620;267.731;180.443;13.087;52.742;32.498;0;278.770;133.744;3.917.865;0;290.484;4.208.349;1.860;739.524;4.949.733
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;;I;3;PORTO ALEGRE;RS;09/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;3.896.756;3.896.756;0;159.992;4.056.748;46.444;821.004;4.924.197
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;;I;2;RIBEIRAO PRETO;SP;09/2016;0;0;0;4.281.226;0;4.281.226;0;0;0;0;0;0;0;0;4.281.226;0;237.552;4.518.778;0;249.490;4.768.269
PORTO SEGURO;51444;n1;;C;2;SAO PAULO;SP;09/2016;0;0;778.617;0;0;778.617;0;0;0;239.565;0;0;239.565;0;1.018.182;0;3.091.813;4.109.995;0;550.151;4.660.146
MIZUHO;51554;b1;;I;3;SAO PAULO;SP;09/2016;6.063;0;121.109;1.767.180;0;1.894.352;13.630;0;0;0;0;0;0;805.682;2.713.664;157.762;1.090.687;3.962.113;606;561.395;4.524.114
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;09/2016;377.117;0;0;1.430.306;26.316;1.833.738;0;0;462.996;0;0;0;462.996;190.635;2.487.369;0;739.428;3.226.797;0;1.228.926;4.455.723
BANCO FIDIS S/A;62237425;b2;;I;3;BETIM;MG;09/2016;0;0;77.207;2.153.150;0;2.230.357;0;0;0;857.408;0;0;857.408;306.919;3.394.684;20.496;160.194;3.575.375;3.547;640.947;4.219.868
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;;I;2;SAO PAULO;SP;09/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;578.045;578.045;0;3.636.365;4.214.410
BBM;30207;b1;;C;2;SALVADOR;BA;09/2016;157.556;0;3.886;794.453;0;955.896;1.000.293;30.888;514.191;361.334;304;481;907.199;593.161;3.456.549;3.541;140.045;3.600.135;1.407;583.012;4.184.553
BANCO VOLVO BRASIL S.A.;58017179;b2;;I;3;CURITIBA;PR;09/2016;0;0;0;17.785;0;17.785;0;0;0;0;0;0;0;3.269.257;3.287.042;0;91.072;3.378.114;28.975;720.348;4.127.436
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;;I;1;ARACAJU;SE;09/2016;581.738;1.069.292;136.842;1.268.303;271;3.056.444;35.545;15.883;0;153.070;0;0;168.953;91.841;3.352.783;0;421.497;3.774.280;31;317.531;4.091.842
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;;I;1;PORTO ALEGRE;RS;09/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;3.110.259;3.110.259;0;139.449;3.249.708;102;716.258;3.966.068
BANCO IBM S.A.;34270520;b2;;I;3;RIO DE JANEIRO;RJ;09/2016;0;0;209.103;2.787.816;0;2.996.919;0;0;0;0;0;0;0;126.712;3.123.631;0;375.556;3.499.187;0;459.281;3.958.468
INDUSVAL;50531;b1;;C;2;SAO PAULO;SP;09/2016;31.192;0;0;1.757.934;0;1.789.126;276.163;99.117;869.920;19.169;0;0;988.207;39.480;3.092.976;7.896;178.532;3.279.404;6.064;524.104;3.809.573
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;09/2016;192;0;0;120.166;0;120.358;0;0;0;0;0;0;0;0;120.358;0;3.422.888;3.543.246;0;154.175;3.697.421
BANCO CARGILL S.A.;3609817;b1;;I;3;SAO PAULO;SP;09/2016;22.799;0;0;236.071;0;258.871;0;0;608.780;0;0;0;608.780;2.000.197;2.867.848;214.326;160.413;3.242.587;0;420.141;3.662.728
HONDA;51396;b2;;C;3;SAO PAULO;SP;09/2016;0;0;2.283.269;36.839;0;2.320.108;0;0;0;13.288;0;0;13.288;446.745;2.780.142;40.569;139.780;2.960.491;6.091;680.678;3.647.260
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;09/2016;277.806;0;189.900;2.001.880;31.156;2.500.743;0;0;0;0;0;0;0;14.024;2.514.767;0;203.211;2.717.978;0;863.075;3.581.053
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;;I;3;SAO PAULO;SP;09/2016;191;0;80.446;1.263.055;0;1.343.692;41.000;0;0;79.676;0;0;79.676;1.084.081;2.548.449;97.765;284.288;2.930.502;16;524.052;3.454.571
BANCO CATERPILLAR S.A.;2658435;b2;;I;3;SAO PAULO;SP;09/2016;0;0;271.451;0;0;271.451;0;0;0;129.390;0;0;129.390;1.973.090;2.373.930;348;109.443;2.483.721;22.836;710.388;3.216.945
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;;I;2;SAO PAULO;SP;09/2016;0;0;0;0;0;0;0;0;0;0;0;897.358;897.358;225.536;1.122.895;56.709;1.330.887;2.510.490;0;607.200;3.117.691
INTERMEDIUM;51884;b1;;C;2;BELO HORIZONTE;MG;09/2016;23.636;0;35.344;1.399.978;0;1.458.958;5.381;1.090.473;16.689;0;0;0;1.107.161;38.276;2.609.777;1.294;117.384;2.728.455;0;347.296;3.075.751
COOPERATIVA CENTRAL DE CRÉDITO DO CENTRO NORTE DO BRASIL   CENTRAL SICREDI CENTRO NORTE;33667205;b3C;;I;2;CUIABA;MT;09/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.859.050;2.859.050;0;121.168;2.980.218
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;09/2016;154.352;0;0;924.619;10.579;1.089.550;0;0;288.538;0;0;0;288.538;95.438;1.473.527;51;997.997;2.471.575;0;349.852;2.821.426
INDUSTRIAL DO BRASIL;50988;b1;;C;2;SAO PAULO;SP;09/2016;62.679;0;111.792;910.468;0;1.084.939;32.095;206.043;0;336.587;0;0;542.630;375.481;2.035.145;138;153.958;2.189.241;1.216;500.681;2.691.137
HSBC BRASIL S.A. - BANCO DE INVESTIMENTO;53518684;b2;;I;3;SAO PAULO;SP;09/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.690;1.109.574;1.111.265;0;1.567.619;2.678.883
SOCOPA;50328;b1;;C;2;SAO PAULO;SP;09/2016;76.691;0;8.007;714.927;35.929;835.553;797.809;24.866;43.400;0;0;0;68.266;41.764;1.743.392;2.905;707.941;2.454.238;0;190.386;2.644.624
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;09/2016;77.304;0;0;949.823;0;1.027.126;0;0;0;0;0;0;0;923.391;1.950.517;0;105.867;2.056.384;0;478.339;2.534.723
STANDARD CHARTERED BANK (BRASIL) S.A. - BANCO DE INVESTIMENTO;11932017;b2;;I;3;SAO PAULO;SP;09/2016;0;0;0;1.046.037;0;1.046.037;0;0;0;0;0;0;0;19.474;1.065.511;163.414;959.446;2.188.371;0;324.057;2.512.427
OMNI;50940;n1;;C;2;SAO PAULO;SP;09/2016;0;0;8.955;543.336;0;552.291;0;0;0;0;0;1.020.561;1.020.561;0;1.572.851;0;638.158;2.211.009;2.814;255.506;2.469.329
BANCO TRIANGULO S.A.;17351180;b1;;I;2;UBERLANDIA;MG;09/2016;143.186;0;61.453;822.629;15.205;1.042.474;0;115.578;0;360.193;0;0;475.771;152.518;1.670.763;0;363.502;2.034.264;374;430.736;2.465.373
MODAL;51963;b1;;C;2;RIO DE JANEIRO;RJ;09/2016;20.614;0;0;1.206.112;0;1.226.725;436.961;140.145;0;0;0;0;140.145;0;1.803.832;47.144;250.680;2.101.656;0;361.688;2.463.344
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;;I;2;SAO PAULO;SP;09/2016;0;0;340.646;0;0;340.646;0;0;0;0;0;4.656;4.656;0;345.301;0;1.419.587;1.764.888;0;579.157;2.344.046
CAIXA GERAL;51815;b1;;C;3;SAO PAULO;SP;09/2016;11.964;0;0;353.271;0;365.234;193.239;58.722;115.211;4.205;0;0;178.137;842.498;1.579.109;57.664;351.601;1.988.373;1.415;332.972;2.322.759
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;09/2016;0;0;0;1.863.461;0;1.863.461;0;0;0;0;0;0;0;76.234;1.939.695;0;115.424;2.055.119;0;207.077;2.262.196
BANCO BONSUCESSO S.A.;71027866;b1;;I;2;BELO HORIZONTE;MG;09/2016;11.768;0;134.545;757.591;125;904.028;78.592;20.362;0;401;0;0;20.763;4.582;1.007.965;4;649.880;1.657.849;73;500.727;2.158.648
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;09/2016;250.689;0;4.952;979.514;11.804;1.246.959;0;0;0;0;0;0;0;13.955;1.260.914;0;569.678;1.830.591;0;248.191;2.078.782
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;09/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.945.265;1.945.265;0;132.759;2.078.024
BANCO RODOBENS S.A.;33603457;b1;;I;2;SAO PAULO;SP;09/2016;1.102;0;2.051;208.581;0;211.734;0;477.077;0;209.935;0;0;687.012;454.325;1.353.071;1.000;140.093;1.494.164;1.115;576.627;2.071.906
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;09/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;1.345.798;1.345.798;0;630.429;1.976.227;0;70.490;2.046.717
