Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Quantidade de Clientes;Quantidade de Operações;
BRADESCO;10.045;b1;C;2;S1;199;OSASCO;SP;03/2019;39.253.679;124.439.622
ITAU;10.069;b1;C;2;S1;199;SAO PAULO;SP;03/2019;35.431.048;117.156.986
SANTANDER;30.379;b1;C;3;S1;199;SAO PAULO;SP;03/2019;17.715.805;45.565.607
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;S1;6;BRASILIA;DF;03/2019;17.281.911;38.738.523
BB;49.906;b1;C;1;S1;199;BRASILIA;DF;03/2019;14.161.163;41.962.309
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;S4;14;SAO PAULO;SP;03/2019;7.796.816;29.735.947
NU PAGAMENTOS S.A.;18.236.120;n4;I;2;;41;SAO PAULO;SP;03/2019;5.178.032;8.692.834
BANCO CSF S.A.;8.357.240;b2;I;3;S3;8;SAO PAULO;SP;03/2019;4.732.207;8.423.671
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;03/2019;4.030.269;5.755.734
BMG;30.290;b1;C;2;S3;199;SAO PAULO;SP;03/2019;3.917.957;8.373.009
OMNI;50.940;b1;C;2;S4;199;SAO PAULO;SP;03/2019;3.762.396;5.480.864
PAN;31.323;b1;C;2;S3;199;SAO PAULO;SP;03/2019;3.443.390;6.929.615
BNP PARIBAS;51.516;b1;C;3;S3;199;SAO PAULO;SP;03/2019;2.953.624;9.030.585
BANRISUL;30.173;b1;C;1;S2;199;PORTO ALEGRE;RS;03/2019;2.698.307;11.873.411
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43.180.355;n1;I;2;S4;14;SAO PAULO;SP;03/2019;2.546.970;6.766.541
CREFISA;52.010;b1;C;2;S4;199;SAO PAULO;SP;03/2019;1.544.804;1.881.884
SAFRA;10.083;b1;C;2;S2;199;SAO PAULO;SP;03/2019;1.468.654;2.401.446
PORTO SEGURO;51.444;n1;C;2;S4;197;SAO PAULO;SP;03/2019;1.447.349;2.334.745
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;S4;8;UBERLANDIA;MG;03/2019;1.302.588;3.066.403
BANCOOB;51.750;b1;C;2;S3;199;BRASILIA;DF;03/2019;1.202.601;1.879.657
MERCANTIL DO BRASIL;20.152;b1;C;2;S3;199;BELO HORIZONTE;MG;03/2019;1.058.253;2.445.639
DACASA FINANCEIRA;51.891;n1;C;2;S4;197;VITORIA;ES;03/2019;1.045.623;1.900.139
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27.351.731;n1;I;3;S4;14;PORTO ALEGRE;RS;03/2019;1.043.225;2.906.697
BANCO CBSS S.A.;27.098.060;b2;I;3;S4;8;BARUERI;SP;03/2019;943.096;1.757.344
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;03/2019;900.074;1.123.235
DAYCOVAL;51.987;b1;C;2;S3;199;SAO PAULO;SP;03/2019;873.110;1.789.970
AGIBANK;51.956;b1;C;2;S4;199;PORTO ALEGRE;RS;03/2019;850.885;2.035.319
SAX S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7.747.410;n1;I;2;S4;14;BARUERI;SP;03/2019;631.130;3.219.302
AVISTA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;23.862.762;n1;I;2;S4;14;VITORIA;ES;03/2019;616.407;1.144.646
NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;4.379.829;n1;I;2;S5;14;CURITIBA;PR;03/2019;549.677;761.873
INTER;51.884;b1;C;2;S4;199;BELO HORIZONTE;MG;03/2019;491.118;761.793
HONDA;51.396;b2;C;3;S4;198;SAO PAULO;SP;03/2019;473.405;476.605
VIA CERTA FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;5.192.316;n1;I;2;S4;14;SANTO CRISTO;RS;03/2019;392.387;1.571.320
BANCO GMAC S.A.;59.274.605;b2;I;3;S3;8;SAO PAULO;SP;03/2019;372.866;435.529
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;S3;8;SAO PAULO;SP;03/2019;364.025;456.356
SOROCRED   CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;4.814.563;n1;I;2;S4;14;SOROCABA;SP;03/2019;340.110;759.633
PARANÁ BANCO;30.881;b1;C;2;S4;199;CURITIBA;PR;03/2019;335.639;778.492
BANESTES;30.159;b1;C;1;S3;199;VITORIA;ES;03/2019;331.306;727.850
ESTRELA MINEIRA CREDITO, FINANCIAMENTO E INVESTIMENTO S/A;5.351.887;n1;I;2;S4;14;ARAXA;MG;03/2019;323.358;464.289
BRB;31.976;b1;C;1;S3;199;BRASILIA;DF;03/2019;307.390;1.001.267
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;S4;8;ARACAJU;SE;03/2019;306.525;610.175
BANCO SEMEAR S.A.;795.423;b1;I;2;S4;8;BELO HORIZONTE;MG;03/2019;298.327;423.878
AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;36.321.990;n1;I;2;S5;14;VITORIA;ES;03/2019;272.308;410.003
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;03/2019;264.798;355.066
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;S5;9;BLUMENAU;SC;03/2019;238.478;609.678
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;S3;8;BELEM;PA;03/2019;229.610;710.509
HS FINANCEIRA S/A CREDITO, FINANCIAMENTO E INVESTIMENTOS;7.512.441;n1;I;2;S4;14;DOIS IRMAOS;RS;03/2019;224.376;557.031
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;03/2019;221.382;858.912
LEBES FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11.271.860;n1;I;2;S4;14;ELDORADO;RS;03/2019;201.954;363.062
KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;6.040.559;n1;I;2;S5;14;BIGUACU;SC;03/2019;194.608;384.221
PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;1.800.019;n1;I;2;S4;14;PORTO ALEGRE;RS;03/2019;188.987;225.555
BANCO FIBRA S.A.;58.616.418;b1;I;2;S3;8;SAO PAULO;SP;03/2019;163.540;341.726
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;S4;8;GUARULHOS;SP;03/2019;148.473;153.386
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;S4;8;SAO PAULO;SP;03/2019;146.782;161.730
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;03/2019;146.445;225.730
CENTROCRED S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;26.225.776;n1;I;2;S4;14;SANTA CRUZ DO SUL;RS;03/2019;142.213;208.040
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;S3;11;PORTO ALEGRE;RS;03/2019;136.586;203.073
JBCRED S.A. SOCIEDADE DE CREDITO, FINANCIAMENTO E INVESTIMENTO;4.230.630;n1;I;2;S4;14;SAO PAULO;SP;03/2019;120.663;129.207
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;S4;8;PORTO ALEGRE;RS;03/2019;112.118;127.918
