Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;;I;3;SAO PAULO;SP;06/2014;7.053.454;1.250.255;5.893.717;3.707.826;1.159.737;21.710;1.159.566;41,16%;4,86%;2;0
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;06/2014;6.988.420;240.373;6.639.316;0;349.104;0;163.160;14,25%;2,61%;0;0
BANCO IBM S.A.;34270520;b2;;I;3;RIO DE JANEIRO;RJ;06/2014;6.757.987;3.606.028;6.343.909;6.178.252;414.078;33.287;277.181;23,46%;24,69%;2;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;;I;3;CURITIBA;PR;06/2014;6.729.642;5.605.956;5.565.676;5.026.203;1.163.966;78.497;1.139.651;19,06%;2,65%;1;0
BANCO CLASSICO S.A.;31597552;b1;;I;2;RIO DE JANEIRO;RJ;06/2014;6.164.630;0;1.153.506;3;5.011.123;3.300;5.011.123;68,42%;0,00%;1;0
CREDIT AGRICOLE;51066;b1;;C;3;SAO PAULO;SP;06/2014;5.953.086;1.278.766;5.161.365;2.596.769;791.721;1.562;791.721;20,09%;2,54%;4;0
BANCO FIDIS S/A;62237425;b2;;I;3;BETIM;MG;06/2014;5.866.321;5.139.207;5.331.975;5.201.352;534.346;35.877;527.073;14,56%;1,26%;2;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;;I;3;PORTO ALEGRE;RS;06/2014;5.832.442;5.101.369;5.061.776;4.642.084;770.666;42.933;766.804;16,79%;1,05%;2;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;;I;1;BELO HORIZONTE;MG;06/2014;5.622.432;4.703.907;3.826.550;3.436.260;1.795.882;45.365;1.295.633;22,28%;8,07%;1;0
GOLDMAN SACHS;51585;b2;;C;3;SAO PAULO;SP;06/2014;5.293.868;133.583;4.250.690;2.580.406;1.043.178;35.122;1.000.447;21,46%;4,42%;2;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;;I;1;BELEM;PA;06/2014;5.282.838;2.908.235;4.774.335;4.550.373;508.502;40.525;506.457;16,82%;17,90%;51;52
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;;I;2;BRASILIA;DF;06/2014;5.261.866;1.049.064;604.006;494.844;4.657.860;43.205;596.367;35,67%;5,83%;54;0
J.MALUCELLI;30881;b1;;C;2;CURITIBA;PR;06/2014;5.208.554;3.243.494;3.862.254;3.775.679;1.346.301;74.759;1.241.153;23,91%;47,58%;2;0
INDUSVAL;50531;b1;;C;2;SAO PAULO;SP;06/2014;5.126.362;2.930.128;4.454.931;4.246.249;671.431;-8.821;600.622;13,30%;18,25%;13;1
ING;51073;b1;;C;3;SAO PAULO;SP;06/2014;4.579.664;2.220.073;3.735.348;3.172.108;844.316;21.952;844.316;32,53%;0,34%;2;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;;I;3;SAO PAULO;SP;06/2014;4.577.466;3.443.224;4.075.517;3.579.376;501.949;20.287;498.180;14,56%;3,26%;1;0
JOHN DEERE;50071;b1;;C;3;INDAIATUBA;SP;06/2014;4.524.998;4.479.121;3.897.369;3.670.255;627.629;59.213;719.396;15,00%;0,59%;2;0
BANCO CSF S.A.;8357240;b2;;I;3;SAO PAULO;SP;06/2014;4.215.998;3.600.397;3.210.435;238.546;1.005.563;186.552;988.060;27,97%;3,67%;1;0
ORIGINAL;51781;b1;;C;2;SAO PAULO;SP;06/2014;4.197.217;1.627.480;2.136.713;994.978;2.060.504;24.160;2.033.285;26,54%;3,50%;2;0
SOFISA;31873;b1;;C;2;SAO PAULO;SP;06/2014;4.197.092;1.824.978;3.534.073;2.738.563;663.018;12.025;631.090;18,22%;33,71%;17;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;;I;1;PORTO ALEGRE;RS;06/2014;4.194.967;3.486.879;3.395.203;3.276.625;799.764;44.453;619.286;16,71%;6,10%;1;0
BANCO CATERPILLAR S.A.;2658435;b2;;I;3;SAO PAULO;SP;06/2014;4.098.564;3.595.772;3.432.395;3.370.179;666.168;3.515;652.949;14,83%;0,34%;1;0
PORTO SEGURO;51444;n1;;C;2;SAO PAULO;SP;06/2014;3.813.594;3.656.834;3.408.405;1.010.109;405.190;50.928;0;NI%;0,00%;3;0
BANCO VOLVO BRASIL S.A.;58017179;b2;;I;3;CURITIBA;PR;06/2014;3.740.814;3.696.842;3.217.310;3.001.552;523.504;33.929;559.562;15,53%;5,32%;1;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;;I;1;ARACAJU;SE;06/2014;3.669.711;1.665.938;3.373.904;2.999.328;295.807;22.124;339.057;13,83%;24,77%;61;9
HONDA;51396;b2;;C;3;SAO PAULO;SP;06/2014;3.632.172;3.468.627;3.075.627;2.873.724;556.546;56.314;545.393;16,61%;0,24%;2;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;06/2014;3.530.759;2.310.296;2.620.751;2.582.789;910.008;4.502;857.839;30,56%;8,56%;0;52
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;;I;3;SAO PAULO;SP;06/2014;3.527.209;1.154.202;2.826.963;2.147.873;700.246;23.233;1.129.266;28,19%;0,24%;1;0
PSA FINANCE;51365;b2;;C;3;SAO PAULO;SP;06/2014;3.203.731;2.700.520;2.452.686;1.016.565;751.045;39.344;729.444;23,57%;0,82%;2;0
COOPERATIVA CENTRAL DE CRÉDITO E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;;I;2;CURITIBA;PR;06/2014;3.160.843;96.064;3.016.438;184;144.405;0;59.200;12,38%;4,39%;0;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;;I;2;RIBEIRAO PRETO;SP;06/2014;3.149.221;0;3.003.801;2.785.218;145.420;8.467;80.393;23,31%;20,55%;0;0
BBM;30207;b1;;C;2;SALVADOR;BA;06/2014;2.964.065;1.351.641;2.383.005;2.273.925;581.060;17.296;574.397;20,96%;10,70%;9;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;06/2014;2.880.725;16.677;2.612.595;185.462;268.130;13.293;174.431;15,16%;44,78%;0;1
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;06/2014;2.716.323;87.334;2.564.859;2.328.609;151.464;1.060;86.798;13,94%;34,91%;0;0
BONSUCESSO;50706;b1;;C;2;BELO HORIZONTE;MG;06/2014;2.666.414;1.754.866;2.260.791;1.419.602;405.623;31.367;574.612;18,44%;10,82%;5;0
INDUSTRIAL DO BRASIL;50988;b1;;C;2;SAO PAULO;SP;06/2014;2.353.916;1.550.776;1.885.125;1.734.913;468.791;23.723;482.258;18,51%;9,10%;8;0
SCANIA BANCO S.A.;11417016;b2;;I;3;SAO BERNARDO DO CAMPO;SP;06/2014;2.205.943;2.016.396;1.995.099;1.892.184;210.843;17.391;283.176;13,76%;0,64%;1;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;06/2014;2.105.718;1.338.824;1.775.703;1.672.745;330.015;-4.217;294.759;16,32%;3,04%;0;25
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;;I;2;SAO PAULO;SP;06/2014;2.083.075;1.210.112;270.684;0;1.812.391;327.896;1.811.206;55,73%;1,04%;1;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;06/2014;2.072.231;58.218;1.961.513;75.786;110.718;4.263;61.054;13,38%;38,89%;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;06/2014;2.042.633;1.451.399;1.544.368;1.466.747;498.265;43.902;497.883;31,46%;3,11%;0;78
RODOBENS;51736;b1;;C;2;SAO PAULO;SP;06/2014;2.011.468;1.580.354;1.569.477;1.463.151;441.991;39.517;441.720;15,89%;22,88%;3;0
OMNI;50940;n1;;C;2;SAO PAULO;SP;06/2014;1.990.784;1.472.770;1.761.154;973.833;229.629;14.934;0;NI%;0,00%;2;0
BANCO TRIANGULO S.A.;17351180;b1;;I;2;UBERLANDIA;MG;06/2014;1.975.050;1.303.161;1.619.141;1.325.993;355.909;20.754;350.857;17,71%;27,87%;43;0
PERNAMBUCANAS;40699;n1;;C;2;SAO PAULO;SP;06/2014;1.951.769;1.834.194;1.329.095;217.647;622.674;117.604;0;NI%;0,00%;2;0
XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;2332886;n2;;I;3;RIO DE JANEIRO;RJ;06/2014;1.945.040;0;1.559.234;0;385.806;8.908;370.691;29,92%;3,78%;3;0
BANCO CARGILL S.A.;3609817;b1;;I;3;SAO PAULO;SP;06/2014;1.933.764;1.434.433;1.541.559;1.405.776;392.205;31.729;392.205;27,43%;0,08%;1;0
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO, PARÁ E RONDÔNIA - CENTRAL SICREDI MT/PA/RO;33667205;b3C;;I;2;CUIABA;MT;06/2014;1.797.649;63.103;1.685.455;5.300;112.194;604;56.125;17,93%;3,02%;0;0
SOCOPA;50328;b1;;C;2;SAO PAULO;SP;06/2014;1.789.883;264.359;1.626.306;1.042.036;163.577;17.863;192.952;24,38%;3,45%;2;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;;I;2;SAO PAULO;SP;06/2014;1.734.059;1.491.037;1.100.417;367.958;633.642;101.853;633.642;45,38%;0,10%;1;0
MIZUHO;51554;b1;;I;3;SAO PAULO;SP;06/2014;1.711.726;597.310;1.209.444;934.698;502.281;7.246;493.177;41,67%;0,83%;1;0
INTERMEDIUM;51884;b1;;C;2;BELO HORIZONTE;MG;06/2014;1.654.268;1.263.249;1.354.594;1.194.530;299.674;10.586;292.508;21,96%;2,79%;27;0
CAIXA GERAL;51815;b1;;C;3;SAO PAULO;SP;06/2014;1.599.909;662.339;1.189.129;952.962;410.781;-6.407;406.176;19,94%;10,13%;4;0
RENASCENCA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62287735;n2;;I;2;SAO PAULO;SP;06/2014;1.574.724;0;1.526.303;1.514.941;48.421;4.074;48.421;88,15%;2,34%;1;0
BANCO MODAL S.A.;30723886;b1;;I;2;RIO DE JANEIRO;RJ;06/2014;1.556.700;525.694;1.317.692;1.055.395;239.008;-8.938;284.557;14,16%;14,41%;2;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;06/2014;1.556.234;772.404;1.260.130;1.161.491;296.105;30.285;296.105;29,77%;0,04%;0;38
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;;I;1;VITORIA;ES;06/2014;1.546.808;976.890;1.288.068;899.648;258.740;1.085;192.813;19,79%;11,21%;1;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;06/2014;1.504.274;14.284;1.447.881;993.295;56.393;789;56.393;14,58%;17,32%;0;0
FATOR;50122;b1;;C;2;SAO PAULO;SP;06/2014;1.485.011;120.895;1.074.950;948.644;410.060;-8.011;381.247;29,50%;37,81%;4;0
BANCO FORD S.A.;90731688;b2;;I;3;SAO PAULO;SP;06/2014;1.458.665;1.316.455;1.167.112;1.136.556;291.554;27.616;291.554;18,03%;0,00%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;06/2014;1.457.570;1.052.127;1.172.452;649.271;285.118;24.992;263.000;18,27%;6,09%;0;26
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;06/2014;1.444.935;1.080.411;1.085.929;1.058.509;359.006;35.877;348.523;27,68%;0,98%;0;5
RENDIMENTO;51468;b1;;C;2;SAO PAULO;SP;06/2014;1.444.425;399.875;1.232.932;560.166;211.493;15.710;208.790;14,07%;19,52%;12;1
STANDARD CHARTERED BANK (BRASIL) S.A. ? BANCO DE INVESTIMENTO;11932017;b2;;I;3;SAO PAULO;SP;06/2014;1.416.297;0;1.116.526;608.310;299.771;4.938;299.762;51,36%;0,23%;1;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;;I;1;SAO PAULO;SP;06/2014;1.366.343;883.537;321.302;272.728;1.045.041;22.127;845.033;70,45%;0,76%;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO PARANÁ SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;06/2014;1.316.175;831.254;1.144.125;731.676;172.050;11.256;150.971;13,69%;23,97%;0;71
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;;I;1;CURITIBA;PR;06/2014;1.294.214;727.781;87.912;43.013;1.206.302;35.421;162.276;50,37%;0,71%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;06/2014;1.275.082;660.560;1.066.965;971.103;208.117;15.182;189.354;21,40%;11,31%;0;39
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;;I;3;SAO PAULO;SP;06/2014;1.240.564;449.245;835.975;776.323;404.589;4.282;404.555;36,31%;0,94%;1;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;;I;3;BARUERI;SP;06/2014;1.215.556;1.191.563;751.202;623.758;464.354;11.091;461.693;31,44%;0,06%;3;0
BANIF;20255;b1;;C;3;SAO PAULO;SP;06/2014;1.142.227;698.478;937.828;804.578;204.399;5.240;201.649;15,72%;2,54%;13;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAIBA - SICREDI VANGUARDA PR/SP;78414067;b3S;;I;2;MEDIANEIRA;PR;06/2014;1.128.645;767.442;954.586;653.081;174.059;19.008;158.927;14,33%;19,57%;0;39
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE BELO HORIZONTE E CIDADES PÓLO DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;06/2014;1.117.193;329.565;997.776;972.539;119.417;9.885;110.314;18,47%;6,47%;0;33
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;;I;2;CHAPECO;SC;06/2014;1.102.666;7.507;1.046.744;625.382;55.922;327;55.922;16,10%;9,10%;0;0
BMW;51420;n1;;C;3;SAO PAULO;SP;06/2014;1.089.308;972.849;908.503;819.989;180.805;3.348;0;NI%;0,00%;2;0
BANCO GUANABARA S.A.;31880826;b1;;I;2;RIO DE JANEIRO;RJ;06/2014;1.048.075;400.897;925.944;826.766;122.131;-2.138;124.782;25,62%;2,16%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;06/2014;1.047.449;599.178;863.436;638.823;184.013;18.024;167.822;19,10%;16,90%;0;42
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44469161;b3S;;I;2;GUARIBA;SP;06/2014;1.002.435;399.743;887.603;810.592;114.832;6.092;101.849;16,61%;3,31%;0;5
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - UNICRED CENTRAL NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;06/2014;996.750;94.039;897.400;0;99.350;4.983;99.330;31,32%;5,03%;0;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;;I;1;FLORIANOPOLIS;SC;06/2014;984.089;780.688;465.249;411.003;518.840;-813;118.840;16,84%;2,59%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;06/2014;976.638;285.993;799.773;715.987;176.866;17.636;161.698;27,46%;6,66%;0;20
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;06/2014;967.700;106.203;862.341;753.302;105.359;0;104.062;78,53%;11,50%;0;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;;I;2;LONDRINA;PR;06/2014;934.298;399.591;646.383;605.524;287.915;20.125;287.914;13,97%;4,15%;0;20
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;06/2014;926.527;430.261;763.777;505.913;162.750;20.304;138.764;18,85%;11,74%;0;13
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;;I;1;SALVADOR;BA;06/2014;921.803;462.413;427.534;367.559;494.269;13.901;344.269;69,27%;15,08%;1;0
BRASIL PLURAL;51839;b1;;C;2;RIO DE JANEIRO;RJ;06/2014;901.974;28.414;787.530;520.210;114.444;10.312;74.944;18,04%;70,93%;7;0
BANCO MONEO S.A.;7441209;b2;;I;2;CAXIAS DO SUL;RS;06/2014;896.650;858.715;720.847;710.040;175.803;1.570;174.970;17,51%;0,66%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;;I;2;CARLOS BARBOSA;RS;06/2014;890.268;409.961;780.169;672.797;110.099;13.415;119.009;18,52%;10,40%;0;27
DACASA FINANCEIRA;51891;n1;;C;2;VITORIA;ES;06/2014;887.252;709.071;768.650;423.143;118.603;5.995;0;NI%;0,00%;45;0
