Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Sudeste;Centro-oeste;Nordeste;Norte;Sul;Região não Informada;Total Exterior;
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;06/2017;13.822.621;436.115;342.865;15.687;4.189;13.022.289;1.477;0
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;S3;8;SAO PAULO;SP;06/2017;13.471.873;6.103.113;1.195.504;2.402.393;854.591;2.912.438;3.835;0
DAYCOVAL;51.987;b1;C;2;S3;199;SAO PAULO;SP;06/2017;13.209.654;7.122.299;1.232.574;2.244.089;671.644;1.733.488;3.783;201.777
BNP PARIBAS;51.516;b1;C;3;S3;199;SAO PAULO;SP;06/2017;13.047.883;7.059.119;782.037;2.315.417;644.584;2.223.244;23.482;0
ABC-BRASIL;41.856;b1;C;3;S3;199;SAO PAULO;SP;06/2017;12.450.309;6.247.129;749.845;763.367;113.941;2.218.936;1;2.357.090
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;06/2017;12.282.363;4.370.888;2.950.629;254.202;53.897;248.125;14.539;4.390.084
BANCOOB;51.750;b1;C;2;S3;199;BRASILIA;DF;06/2017;11.973.295;7.052.687;1.057.517;192.088;733.737;2.927.161;10.105;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;06/2017;11.955.370;2.015.553;661.354;9.043.559;120.832;112.625;1.446;0
BRB;31.976;b1;C;1;S3;199;BRASILIA;DF;06/2017;9.139.309;410.045;8.577.429;70.045;59.470;21.417;807;97
BANCO GMAC S.A.;59.274.605;b2;I;3;S3;8;SAO PAULO;SP;06/2017;8.359.114;3.594.258;902.194;1.654.995;666.556;1.539.186;1.926;0
BMG;30.290;b1;C;2;S3;199;SAO PAULO;SP;06/2017;8.060.980;4.206.149;871.151;1.517.567;646.753;813.809;5.552;0
MERCEDES-BENZ;51.262;b2;C;3;S3;198;SAO PAULO;SP;06/2017;7.827.353;4.494.658;527.580;1.004.490;172.825;1.627.800;0;0
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;06/2017;7.124.918;2.738.556;444.417;994.464;177.723;964.138;937;1.804.684
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;06/2017;6.781.397;4.195.517;941.369;461.532;134.880;1.046.259;1.839;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;06/2017;6.614.991;1.573.144;1.787.702;464.074;198.085;2.588.244;3.743;0
JOHN DEERE;50.071;b1;C;3;S4;199;INDAIATUBA;SP;06/2017;6.493.942;1.145.499;2.986.474;490.665;294.925;1.569.021;7.357;0
MERCANTIL DO BRASIL;20.152;b1;C;2;S3;199;BELO HORIZONTE;MG;06/2017;6.075.166;4.764.032;260.212;637.669;89.158;315.376;8.719;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;S3;5;BELO HORIZONTE;MG;06/2017;5.904.449;5.587.771;128.104;138.502;9.403;40.669;0;0
BANCO CSF S.A.;8.357.240;b2;I;3;S3;8;SAO PAULO;SP;06/2017;5.445.663;3.675.546;479.089;610.725;163.427;493.947;22.928;0
CREDIT SUISSE;30.771;b1;C;3;S2;199;SAO PAULO;SP;06/2017;5.175.389;3.115.104;0;167.722;0;213.772;0;1.678.791
PORTO SEGURO;51.444;n1;C;2;S4;197;SAO PAULO;SP;06/2017;5.065.626;3.984.609;259.372;411.359;60.491;338.777;11.017;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;S4;8;PORTO ALEGRE;RS;06/2017;4.695.782;1.443.273;972.119;276.681;123.092;1.879.175;1.443;0
PINE;50.304;b1;C;2;S3;199;SAO PAULO;SP;06/2017;4.088.334;2.327.309;408.573;527.892;23.971;508.322;0;292.267
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;S4;8;SAO PAULO;SP;06/2017;4.081.192;1.600.432;556.398;864.083;361.222;698.026;1.031;0
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;S4;8;BELEM;PA;06/2017;3.833.919;10.494;6.369;17.506;3.795.238;2.063;2.249;0
BANESTES;30.159;b1;C;1;S3;199;VITORIA;ES;06/2017;3.770.515;3.663.684;12.427;27.700;59.865;1.974;4.866;0
BANCO FIBRA S.A.;58.616.418;b1;I;2;S3;8;SAO PAULO;SP;06/2017;3.738.055;1.781.984;409.537;521.380;38.634;284.079;90;702.351
PARANÁ BANCO;30.881;b1;C;2;S4;199;CURITIBA;PR;06/2017;3.698.244;810.888;113.209;81.645;23.143;2.663.629;5.729;0
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;06/2017;3.675.062;2.207.869;616.836;424.578;93.038;260.329;787;71.624
HONDA;51.396;b2;C;3;S4;198;SAO PAULO;SP;06/2017;3.465.141;1.155.788;557.966;1.002.077;445.487;303.232;591;0
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;S3;2;BELEM;PA;06/2017;3.364.672;1.117.556;813.491;515.423;812.358;105.741;102;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;S4;8;CURITIBA;PR;06/2017;3.256.849;1.196.384;331.019;433.594;185.376;1.110.388;88;0
BANCO FIDIS S/A;62.237.425;b2;I;3;S4;8;BETIM;MG;06/2017;3.188.388;1.451.247;380.807;572.336;191.547;592.429;23;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;S4;14;SAO PAULO;SP;06/2017;2.879.085;1.028.211;282.002;905.347;267.308;262.163;134.052;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;S4;30;PORTO ALEGRE;RS;06/2017;2.869.904;89.012;8.802;275;685;2.771.130;0;0
ING;51.073;b1;C;3;S3;199;SAO PAULO;SP;06/2017;2.842.630;2.364.501;0;478.129;0;0;0;0
BOCOM;52.003;b1;C;3;S4;199;SALVADOR;BA;06/2017;2.723.273;1.491.995;364.600;317.213;1.298;271.218;1;276.949
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;S4;9;BEBEDOURO;SP;06/2017;2.671.385;2.626.244;40.365;1.036;1.383;1.894;463;0
BANCO IBM S.A.;34.270.520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;06/2017;2.624.719;2.186.899;29.969;103.696;32.923;271.232;0;0
INTERMEDIUM;51.884;b1;C;2;S4;199;BELO HORIZONTE;MG;06/2017;2.455.699;1.583.367;290.669;288.770;29.313;257.565;6.016;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;S4;8;SAO PAULO;SP;06/2017;2.386.545;1.001.015;725.414;480.693;2.507;176.916;0;0
SOFISA;31.873;b1;C;2;S4;199;SAO PAULO;SP;06/2017;2.321.478;1.658.692;150.600;165.779;96.434;249.966;6;0
DEUTSCHE;51.183;b1;I;3;S3;199;SAO PAULO;SP;06/2017;2.242.250;2.049.079;0;41.123;0;152.048;0;0
SOCIETE GENERALE;31.859;b1;C;3;S3;199;SAO PAULO;SP;06/2017;2.214.363;1.681.569;101.784;346.947;2.445;81.618;0;0
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;S4;8;SAO PAULO;SP;06/2017;2.203.429;974.657;171.391;200.493;197.708;659.180;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;S3;8;SAO PAULO;SP;06/2017;2.158.414;1.302.878;0;163.691;7.024;33.727;0;651.094
OMNI;50.940;b1;C;2;S4;199;SAO PAULO;SP;06/2017;2.137.393;1.129.878;122.229;175.236;72.114;624.714;13.223;0
CREFISA;52.010;b1;C;2;S4;199;SAO PAULO;SP;06/2017;2.135.955;1.076.549;143.293;477.690;154.403;281.732;2.289;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;S5;9;BLUMENAU;SC;06/2017;2.133.677;12.931;2.690;7.653;2.550;2.106.720;1.133;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;S4;199;SAO PAULO;SP;06/2017;1.822.757;1.233.949;87.666;157.916;236.547;106.466;214;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;S3;25;BRASILIA;DF;06/2017;1.695.631;308.154;754.306;256.383;146.667;229.378;745;0
SCANIA BANCO S.A.;11.417.016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;06/2017;1.646.288;600.629;149.187;148.065;91.346;657.060;0;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71.328.769;b3S;I;2;S4;9;SERTAOZINHO;SP;06/2017;1.606.728;1.589.597;16.268;4;437;413;9;0
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;S4;8;UBERLANDIA;MG;06/2017;1.469.696;611.617;139.073;329.418;183.298;178.894;27.395;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;S5;9;BRASILIA;DF;06/2017;1.433.626;512.461;280.733;379.393;86.300;174.424;315;0
BMW;51.420;n1;C;3;S4;197;SAO PAULO;SP;06/2017;1.345.439;701.297;142.042;162.255;45.958;293.690;197;0
CREDIT AGRICOLE;51.066;b1;C;3;S3;199;SAO PAULO;SP;06/2017;1.345.130;1.258.969;0;60.831;0;25.330;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;S4;9;MARINGA;PR;06/2017;1.276.766;241.162;10.887;508;2.680;1.020.644;884;0
BANCO RODOBENS S.A.;33.603.457;b1;I;2;S4;8;SAO PAULO;SP;06/2017;1.275.564;425.480;284.172;244.664;195.713;125.463;73;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;S4;19;BARUERI;SP;06/2017;1.252.514;1.074.075;34.088;23.082;767;120.377;126;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;S4;8;SAO PAULO;SP;06/2017;1.206.126;1.024.768;91.096;0;0;89.796;466;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;S4;30;CURITIBA;PR;06/2017;1.203.393;704;110;29;2.138;1.200.408;3;0
JP MORGAN CHASE;20.107;b1;C;3;S3;199;SAO PAULO;SP;06/2017;1.185.908;1.057.787;26.397;64.838;5.982;30.905;0;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;S4;30;SAO PAULO;SP;06/2017;1.169.864;1.167.273;2.493;98;0;0;0;0
INDUSVAL;50.531;b1;C;2;S4;199;SAO PAULO;SP;06/2017;1.102.140;630.051;181.307;46.396;6.033;164.388;0;73.966
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;S4;5;VITORIA;ES;06/2017;1.059.706;1.053.672;236;2.996;1.812;340;650;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;06/2017;1.035.497;4.868;1.011.680;5.712;1.421;11.628;189;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;S4;9;CAMPO MOURAO;PR;06/2017;1.029.953;11.858;178.071;726;628;838.190;479;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;S4;9;MEDIANEIRA;PR;06/2017;1.019.717;145.661;7.452;1.665;915;863.114;909;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60.498.557;b1;I;3;S3;8;SAO PAULO;SP;06/2017;1.005.909;745.307;199.680;8.497;224;52.202;0;0
BOFA MERRILL LYNCH;51.255;b1;C;3;S3;199;SAO PAULO;SP;06/2017;944.743;792.536;0;0;83.088;69.119;1;0
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;S4;8;PORTO ALEGRE;RS;06/2017;927.431;113.613;7.620;14.678;2.505;788.749;267;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;S4;8;SAO PAULO;SP;06/2017;925.983;706.372;70.696;88.004;450;60.439;23;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;S5;9;CHAPECO;SC;06/2017;893.025;1.017;1.869;378;298;889.336;126;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;S5;9;GOIANIA;GO;06/2017;845.109;3.990;722.594;927;117.379;207;11;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;S5;9;LINHARES;ES;06/2017;838.321;826.967;26;10.447;773;27;81;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88.894.548;b3S;I;2;S4;9;CERRO LARGO;RS;06/2017;820.301;1.711;6.616;246;168;811.186;372;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;S4;9;PALOTINA;PR;06/2017;819.702;98.315;3.631;773;2.932;712.950;1.100;0
BANCO ABN AMRO S.A.;3.532.415;b1;I;3;S4;8;SAO PAULO;SP;06/2017;812.247;721.900;48.045;38.568;0;3.734;0;0
AGIPLAN;51.956;b1;C;2;S4;199;PORTO ALEGRE;RS;06/2017;774.641;396.766;53.014;111.603;45.898;166.777;582;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15.163.587;n1;I;1;S4;30;SALVADOR;BA;06/2017;773.028;54.101;32.815;662.632;1.621;21.832;27;0
BANCO FORD S.A.;90.731.688;b2;I;3;S4;8;SAO PAULO;SP;06/2017;749.802;309.649;62.948;85.490;39.808;251.906;0;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82.937.293;n1;I;1;S4;30;FLORIANOPOLIS;SC;06/2017;734.537;3.683;1.659;0;0;728.577;618;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53.923.116;b3S;I;2;S4;9;RIBEIRAO PRETO;SP;06/2017;726.271;713.435;12.792;6;9;12;17;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;S5;9;SAO GABRIEL DA PALHA;ES;06/2017;722.273;710.336;32;5.066;6.623;164;53;0
BANCO CBSS S.A.;27.098.060;b2;I;3;S4;8;BARUERI;SP;06/2017;707.077;371.020;41.382;206.282;41.655;33.420;13.318;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;S4;9;DOURADOS;MS;06/2017;700.014;20.476;639.261;85;4.358;34.941;893;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91.586.982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;06/2017;699.983;1.162;321;830;68;697.319;282;0
BANCO MONEO S.A.;7.441.209;b2;I;2;S4;8;CAXIAS DO SUL;RS;06/2017;680.639;272.026;60.817;98.214;50.630;198.951;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;S4;9;ITAQUI;RS;06/2017;679.852;4.079;333;32;21;675.226;161;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87.780.268;b3S;I;2;S4;9;ERECHIM;RS;06/2017;674.870;285;2.543;2.059;5.962;663.814;207;0
DACASA FINANCEIRA;51.891;n1;C;2;S4;197;VITORIA;ES;06/2017;651.576;484.978;825;157.663;918;307;6.886;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42.898.825;b3S;I;2;S4;9;BELO HORIZONTE;MG;06/2017;647.975;646.149;405;596;140;638;47;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;S4;9;CANARANA;MT;06/2017;644.213;30.832;588.171;474;3.830;20.471;435;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;S5;9;VENDA NOVA DO IMIGRANTE;ES;06/2017;638.564;636.897;321;423;637;182;103;0
MODAL;51.963;b1;C;2;S4;199;RIO DE JANEIRO;RJ;06/2017;628.804;533.729;10.584;73.040;6.549;204;1;4.697
BANCO SEMEAR S.A.;795.423;b1;I;2;S4;8;BELO HORIZONTE;MG;06/2017;626.685;352.436;122.145;30.256;21.431;95.686;4.731;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;S4;9;SORRISO;MT;06/2017;624.724;1.359;612.969;198;788;9.274;137;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2.398.976;b3S;I;2;S4;9;LONDRINA;PR;06/2017;610.936;134.682;4.381;58;24;471.761;29;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.313.766;n1;I;2;S4;14;SAO PAULO;SP;06/2017;610.843;331.608;52.111;93.748;88.969;44.366;42;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;S4;8;GUARULHOS;SP;06/2017;598.157;277.245;61.363;116.032;71.417;71.944;156;0
COOPERATIVA DE CRÉDITO SICREDI JOÃO PESSOA;35.571.249;b3S;I;2;S5;9;JOAO PESSOA;PB;06/2017;588.638;249;306;587.068;714;268;34;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;S4;9;CARLOS BARBOSA;RS;06/2017;574.978;150;282;39;21;574.318;168;0
RENDIMENTO;51.468;b1;C;2;S4;199;SAO PAULO;SP;06/2017;565.045;508.416;10.518;4.800;28.621;12.651;39;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32.995.755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;06/2017;541.743;5.454;445.241;2.131;83.336;5.388;193;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95.594.941;b3S;I;2;S4;9;SANTA MARIA;RS;06/2017;536.155;2.414;431;102;55;532.977;176;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88.038.260;b3S;I;2;S4;9;CRUZ ALTA;RS;06/2017;535.921;668;974;27;1.098;533.034;119;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81.607.046;b3S;I;2;S5;9;SAO MIGUEL D'OESTE;SC;06/2017;524.255;1.418;1.054;64;175;521.352;192;0
COOPERATIVA DE CRÉDITO UNICRED DA GRANDE FLORIANÓPOLIS LTDA - UNICRED FLORIANÓPOLIS;74.064.502;b3S;I;2;S5;9;FLORIANOPOLIS;SC;06/2017;510.271;1.054;210;320;229;508.416;42;0
CAIXA GERAL;51.815;b1;C;3;S4;199;SAO PAULO;SP;06/2017;503.431;231.580;40.616;102.111;22.346;106.778;0;0
BANCO GUANABARA S.A.;31.880.826;b1;I;2;S4;8;RIO DE JANEIRO;RJ;06/2017;494.647;354.841;26.795;84.795;11.477;16.739;0;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3.459.850;b3S;I;2;S5;9;MARINGA;PR;06/2017;492.242;10.100;5.950;47;31;475.998;115;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87.733.770;b3S;I;2;S4;9;RODEIO BONITO;RS;06/2017;485.881;747;1.733;32;188;482.854;327;0
COOPERATIVA DE CREDITO CENTRO-SERRANA DO ESPIRITO SANTO - SICOOB CENTRO-SERRANO;31.804.966;b3S;I;2;S5;9;SANTA MARIA DE JETIBA;ES;06/2017;473.203;471.457;119;850;647;72;58;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81.466.286;b3S;I;2;S4;9;PONTA GROSSA;PR;06/2017;468.548;27.371;2.437;422;19;438.104;197;0
HAITONG;51.482;b2;C;3;S3;198;SAO PAULO;SP;06/2017;468.448;327.402;20.668;60.281;7.185;45.390;0;7.522
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO LESTE DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED UNIÃO;74.114.042;b3S;I;2;S5;9;ITAJAI;SC;06/2017;467.511;1.402;164;156;251;465.517;22;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32.467.086;b3S;I;2;S5;9;CACHOEIRO DE ITAPEMIRIM;ES;06/2017;465.202;461.676;3.248;142;33;60;43;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP;82.527.557;b3S;I;2;S4;9;CAPANEMA;PR;06/2017;459.709;97.433;1.259;125;873;359.883;136;0
SOCOPA;50.328;b1;C;2;S4;199;SAO PAULO;SP;06/2017;455.974;324.638;21.072;14.171;947;95.143;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE MATO-GROSSENSE – SICREDI NORTE MT/PA;37.442.605;b3S;I;2;S4;9;COLIDER;MT;06/2017;449.772;5.826;359.862;288;74.934;8.078;785;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CERRADO - SICREDI VALE DO CERRADO;32.983.165;b3S;I;2;S4;9;CAMPO VERDE;MT;06/2017;445.852;13.057;426.337;666;1.024;4.709;59;0
BARIGUI;51.774;n1;C;2;S4;197;CURITIBA;PR;06/2017;441.896;120.666;984;2.854;7.531;309.243;620;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3.632.872;b3S;I;2;S5;9;VILHENA;RO;06/2017;435.611;6.155;131.311;129;293.955;4.057;5;0
BANCO DA CHINA BRASIL S.A.;10.690.848;b1;I;3;S4;8;SAO PAULO;SP;06/2017;434.557;245.377;32.113;50.275;0;106.792;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2.015.588;b3S;I;2;S5;9;PIMENTA BUENO;RO;06/2017;431.968;3.788;9.028;827;414.234;4.021;70;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE;94.433.109;b3S;I;2;S5;9;PORTO ALEGRE;RS;06/2017;429.937;778;221;36;262;428.613;27;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24.795.049;b3S;I;2;S5;9;RIO VERDE;GO;06/2017;423.726;9.619;411.386;91;193;2.434;3;0
MIZUHO;51.554;b1;I;3;S4;199;SAO PAULO;SP;06/2017;421.496;294.227;0;528;46.050;6.094;0;74.596
INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;55.230.916;b1;I;3;S4;8;SAO PAULO;SP;06/2017;418.721;379.280;0;0;0;39.440;0;0
