Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BANCO DO BRASIL S.A.;0;BB;49906;;b1;1;1;BRASILIA;DF;09/2006;3.786.810;28.608.096;68.984.383;97.399.252;-8.102.192;89.297.060;17.687;97.057;851;-481;115.113;40.872.047;27.407.793;9.886.568;268.957.872;851;268.957.021
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;;b1;2;8;OSASCO;SP;09/2006;3.773.031;51.257.563;25.144.056;59.850.282;-5.048.872;54.801.410;0;0;0;0;0;19.997.499;19.347.821;31.588.301;205.909.681;0;205.909.681
CAIXA ECONOMICA FEDERAL;360305;;;;b1;1;6;BRASILIA;DF;09/2006;1.338.246;11.384.249;91.486.705;44.321.844;-4.279.177;40.042.667;0;0;0;0;0;9.558.533;43.380.804;2.021.259;199.212.463;0;199.212.463
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;;b4;1;4;RIO DE JANEIRO;RJ;09/2006;189.510;4.687;17.514.347;65.924.792;-3.565.454;62.359.338;0;0;0;0;0;2.392.016;80.724.594;17.465.868;180.650.360;0;180.650.360
BANCO ITAÚ S.A.;60701190;ITAU;10069;;b1;2;8;SAO PAULO;SP;09/2006;2.299.694;47.651.200;32.186.959;28.758.200;-4.477.996;24.280.204;40.897;1.329.524;624.540;-27.616;1.967.345;24.375.630;14.808.614;27.707.995;175.277.640;624.540;174.653.100
UNIBANCO-UNIAO DE BANCOS BRASILEIROS S.A.;33700394;UNIBANCO;10100;;b1;2;8;SAO PAULO;SP;09/2006;1.840.569;18.216.291;21.390.854;28.461.140;-1.614.709;26.846.432;0;0;0;0;0;8.163.863;6.299.869;10.921.650;93.679.527;0;93.679.527
BANCO ABN AMRO REAL S.A.;33066408;ABN AMRO;10076;;b1;3;8;SAO PAULO;SP;09/2006;2.106.374;4.480.361;17.236.473;35.371.509;-1.847.466;33.524.043;0;0;0;0;0;11.165.353;7.617.727;10.900.794;87.031.125;0;87.031.125
BANCO SANTANDER BANESPA S.A.;90400888;SANTANDER BANESPA;30379;;b1;3;8;SAO PAULO;SP;09/2006;1.080.807;4.789.060;30.197.207;26.395.763;-1.451.734;24.944.028;0;0;0;0;0;14.648.461;5.858.645;3.002.278;84.520.487;0;84.520.487
HSBC BANK BRASIL S.A. - BANCO MULTIPLO;1701201;HSBC;51152;;b1;3;8;CURITIBA;PR;09/2006;884.033;7.933.880;11.071.558;19.661.895;-1.667.091;17.994.803;13.663;900.263;205.436;-7.807;1.111.555;8.549.842;5.412.381;2.710.179;55.668.231;205.436;55.462.795
BANCO VOTORANTIM S.A.;59588111;VOTORANTIM;51011;;b1;2;8;SAO PAULO;SP;09/2006;3.739;22.122.657;20.348.681;4.739.675;-53.238;4.686.437;0;0;0;0;0;1.513.305;1.338.439;2.871.744;52.885.001;0;52.885.001
BANCO SAFRA S.A.;58160789;SAFRA;10083;;b1;2;8;SAO PAULO;SP;09/2006;100.778;1.113.838;22.123.471;15.880.455;-650.158;15.230.297;0;0;0;0;0;3.749.728;1.241.967;3.111.055;46.671.135;0;46.671.135
CIA ITAULEASING DE ARRENDAMENTO MERCANTIL;49925225;ITAU;10069;;n1;2;19;SAO PAULO;SP;09/2006;27.030;26.866.240;210.540;0;0;0;287.235;17.506.438;8.486.680;-308.095;25.972.257;916.944;37.774;278.010;54.308.796;8.486.680;45.822.116
BANCO ITAÚ BBA S.A.;17298092;ITAU;10069;;b1;2;8;SAO PAULO;SP;09/2006;64.481;12.856.353;7.715.598;12.311.763;-166.979;12.144.784;0;0;0;0;0;4.620.265;39.528;2.288.534;39.729.544;0;39.729.544
BANCO NOSSA CAIXA S.A.;43073394;;;;b1;1;8;SAO PAULO;SP;09/2006;273.119;230.355;23.393.211;6.929.749;-732.290;6.197.459;0;0;0;0;0;1.240.379;4.894.800;519.271;36.748.593;0;36.748.593
BANCO ITAÚ HOLDING FINANCEIRA S.A.;60872504;ITAU;10069;;b1;2;8;SAO PAULO;SP;09/2006;3;122.286;111.316;0;0;0;0;0;0;0;0;576.572;3.959;24.877.525;25.691.661;0;25.691.661
BANCO CITIBANK S.A.;33479023;CITIBANK;30403;;b1;3;8;SAO PAULO;SP;09/2006;535.832;7.272.432;7.225.796;4.645.402;-145.594;4.499.808;0;0;0;0;0;3.454.018;1.052.429;1.625.667;25.665.983;0;25.665.983
BANCO ITAUCARD S.A.;17192451;ITAU;10069;;b2;2;8;SAO PAULO;SP;09/2006;43.209;26.775;246.455;1.152.496;-314.521;837.975;70.928;4.197.992;1.323.280;-17.032;5.575.167;3.111.479;724;16.822.161;26.663.945;1.323.280;25.340.665
BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;47509120;BRADESCO;10045;;n1;2;19;OSASCO;SP;09/2006;54;20.370.433;884.628;0;0;0;69.909;3.149.766;865.269;-103.627;3.981.317;718.613;6.998;140.774;26.102.817;865.269;25.237.547
BANCO FINASA S.A.;57561615;BRADESCO;10045;;b1;2;8;OSASCO;SP;09/2006;176;110.517;13.049;16.394.813;-821.637;15.573.176;9.685;1.694.180;567.707;-41.750;2.229.821;635.282;794.992;2.044.926;21.401.939;567.707;20.834.232
