Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
ING;51073;b1;S3;C;3;SAO PAULO;SP;03/2017;12.715.308;3.397.728;11.920.872;6.254.456;794.436;16.929;2;0
ALFA;51293;b1;S3;C;2;SAO PAULO;SP;03/2017;12.551.639;6.709.343;10.265.414;9.561.348;2.286.226;29.436;41;1
CREDIT AGRICOLE;51066;b1;S3;C;3;SAO PAULO;SP;03/2017;11.990.070;1.162.348;11.157.379;3.953.854;832.691;-1.558;3;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;03/2017;11.189.709;243.969;10.828.195;0;361.513;0;0;0
BANCO GMAC S.A.;59274605;b2;S3;I;3;SAO PAULO;SP;03/2017;11.132.410;8.580.986;9.298.517;4.906.588;1.833.893;56.522;1;0
MORGAN STANLEY;51413;b1;S3;C;3;SAO PAULO;SP;03/2017;10.794.272;0;8.116.323;5.166.872;2.677.949;70.471;2;0
MERCANTIL DO BRASIL;20152;b1;S3;C;2;BELO HORIZONTE;MG;03/2017;10.292.907;6.303.975;9.397.110;7.726.354;895.797;3.498;194;36
DEUTSCHE;51183;b1;S3;I;3;SAO PAULO;SP;03/2017;9.760.605;2.235.436;8.193.927;4.099.066;1.566.678;18.349;1;0
GOLDMAN SACHS;51585;b2;S3;C;3;SAO PAULO;SP;03/2017;9.025.751;0;7.602.034;3.580.430;1.423.717;18.479;2;0
BANCO CLASSICO S.A.;31597552;b1;S3;I;2;RIO DE JANEIRO;RJ;03/2017;8.840.321;0;3.193.658;972.645;5.646.664;3.782;1;0
PINE;50304;b1;S3;C;2;SAO PAULO;SP;03/2017;8.696.348;3.967.248;7.542.404;6.062.731;1.153.944;652;8;0
ORIGINAL;51781;b1;S3;C;2;SAO PAULO;SP;03/2017;8.174.779;4.859.576;6.094.873;5.731.770;2.079.905;-144.610;2;0
MERCEDES-BENZ;51262;b2;S3;C;3;SAO PAULO;SP;03/2017;8.144.120;7.752.138;6.649.022;5.949.514;1.495.098;-12.823;2;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;S3;I;3;CURITIBA;PR;03/2017;7.724.464;7.337.351;6.493.211;6.152.187;1.231.254;33.819;1;0
HAITONG;51482;b2;S3;C;3;SAO PAULO;SP;03/2017;7.451.983;456.446;6.831.038;6.356.186;620.945;2.602;3;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;S3;I;1;BELO HORIZONTE;MG;03/2017;7.326.894;5.995.060;5.611.351;4.846.614;1.715.543;-8.559;1;0
JOHN DEERE;50071;b1;S4;C;3;INDAIATUBA;SP;03/2017;7.194.535;7.162.814;6.263.072;5.996.967;931.463;28.694;2;0
BANCO FIBRA S.A.;58616418;b1;S3;I;2;SAO PAULO;SP;03/2017;7.083.947;3.170.344;6.080.772;5.394.042;1.003.174;-8.682;4;0
COOPERATIVA CENTRAL DE CRÉDITO E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;03/2017;7.007.793;92.044;6.847.447;0;160.345;0;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;S3;I;3;SAO PAULO;SP;03/2017;6.943.397;1.439.598;6.089.787;4.024.727;853.611;20.304;1;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;S3;I;2;BRASILIA;DF;03/2017;6.345.827;1.723.833;1.016.198;907.291;5.329.629;44.265;57;0
BANCO CSF S.A.;8357240;b2;S3;I;3;SAO PAULO;SP;03/2017;6.318.314;5.367.099;4.310.386;545.474;2.007.929;77.973;1;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;S4;I;1;BELEM;PA;03/2017;6.205.984;3.724.960;5.340.738;5.041.485;865.246;34.618;111;30
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;03/2017;5.772.810;76.796;5.507.101;4.711.473;265.709;4.508;0;0
PARANÁ BANCO;30881;b1;S4;C;2;CURITIBA;PR;03/2017;5.626.345;3.781.127;4.398.002;4.313.277;1.228.343;33.306;2;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;03/2017;5.484.598;6.118;5.067.437;200.208;417.161;18.083;0;0
PORTO SEGURO;51444;n1;S4;C;2;SAO PAULO;SP;03/2017;5.243.958;5.001.362;4.716.212;1.249.580;527.746;43.369;3;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;S4;I;3;PORTO ALEGRE;RS;03/2017;5.165.005;4.669.424;4.317.349;4.082.914;847.656;18.534;2;0
XP INVESTIMENTOS;51994;n2;S4;C;2;RIO DE JANEIRO;RJ;03/2017;5.036.599;0;4.251.201;232.011;785.399;42.944;2;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;03/2017;4.996.152;2.674.807;3.749.647;2.652.587;1.246.505;39.581;0;56
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;S4;I;3;SAO PAULO;SP;03/2017;4.985.821;3.893.594;4.394.757;3.690.813;591.064;12.828;1;0
SOFISA;31873;b1;S4;C;2;SAO PAULO;SP;03/2017;4.850.912;2.334.215;4.104.909;3.841.729;746.002;14.859;15;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;S4;I;1;ARACAJU;SE;03/2017;4.696.142;2.237.452;4.352.392;3.984.130;343.751;15.365;63;12
BOCOM;52003;b1;S4;C;3;SALVADOR;BA;03/2017;4.673.122;2.019.098;4.095.648;3.978.111;577.474;9.107;6;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;03/2017;4.661.654;0;4.410.143;4.232.287;251.511;8.832;0;0
BANCO CARGILL S.A.;3609817;b1;S4;I;3;SAO PAULO;SP;03/2017;4.442.600;2.346.769;3.976.843;2.538.822;465.757;25.029;1;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;03/2017;4.252.295;86.453;4.086.650;96.877;165.645;7.537;0;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;S4;I;2;SAO PAULO;SP;03/2017;4.202.376;2.021.886;185.752;0;4.016.624;253.159;1;0
BANCO FIDIS S/A;62237425;b2;S4;I;3;BETIM;MG;03/2017;4.156.058;2.968.399;3.516.961;3.397.689;639.097;8.935;2;0
MIZUHO;51554;b1;S4;I;3;SAO PAULO;SP;03/2017;4.107.698;577.573;3.536.638;2.655.877;571.060;2.083;1;0
BANCO IBM S.A.;34270520;b2;S4;I;3;RIO DE JANEIRO;RJ;03/2017;4.044.389;2.785.295;3.587.530;3.348.706;456.859;-9.695;2;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;03/2017;4.005.174;2.110.801;3.034.343;2.759.081;970.832;50.316;0;83
INDUSVAL;50531;b1;S4;C;2;SAO PAULO;SP;03/2017;3.911.471;1.125.534;3.448.037;3.221.098;463.434;-31.587;13;0
BANCO VOLVO BRASIL S.A.;58017179;b2;S4;I;3;CURITIBA;PR;03/2017;3.793.036;3.432.835;3.061.631;2.982.393;731.405;-16.108;1;0
COOPERATIVA CENTRAL DE CRÉDITO DO CENTRO NORTE DO BRASIL   CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;03/2017;3.769.949;63.043;3.647.837;0;122.111;0;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;S4;I;1;PORTO ALEGRE;RS;03/2017;3.677.032;3.072.647;3.016.645;2.885.310;660.387;-16.362;1;0
HONDA;51396;b2;S4;C;3;SAO PAULO;SP;03/2017;3.674.073;3.377.879;3.019.181;2.865.295;654.891;13.380;2;0
INTERMEDIUM;51884;b1;S4;C;2;BELO HORIZONTE;MG;03/2017;3.394.528;2.377.654;3.043.808;2.927.806;350.719;6.068;39;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;S4;I;2;SAO PAULO;SP;03/2017;3.243.289;2.777.464;2.520.313;1.245.196;722.976;76.556;1;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;S4;I;3;SAO PAULO;SP;03/2017;3.112.455;1.070.014;2.599.113;2.413.143;513.343;-8.610;1;0
MODAL;51963;b1;S4;C;2;RIO DE JANEIRO;RJ;03/2017;3.005.006;660.325;2.631.107;2.142.705;373.899;-1.382;3;0
BANCO CATERPILLAR S.A.;2658435;b2;S4;I;3;SAO PAULO;SP;03/2017;2.929.496;2.378.287;2.199.392;2.092.104;730.104;2.692;1;0
OMNI;50940;n1;S4;C;2;SAO PAULO;SP;03/2017;2.819.127;2.346.920;2.548.554;2.089.180;270.573;13.693;2;0
INDUSTRIAL DO BRASIL;50988;b1;S4;C;2;SAO PAULO;SP;03/2017;2.816.111;1.776.287;2.314.226;2.209.989;501.886;5.984;8;0
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;S4;I;2;BLUMENAU;SC;03/2017;2.781.941;76.936;2.567.936;2.452.891;214.006;0;0;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;S4;I;2;SERTAOZINHO;SP;03/2017;2.765.170;1.579.393;2.411.822;1.520.471;353.348;-3.702;0;27
SOCOPA;50328;b1;S4;C;2;SAO PAULO;SP;03/2017;2.727.113;446.962;2.524.865;1.859.663;202.248;9.731;2;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;S4;I;2;SAO PAULO;SP;03/2017;2.512.439;2.240.244;1.950.386;333.048;562.053;22.371;1;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;03/2017;2.434.228;89.869;2.284.461;0;149.767;5.378;0;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;03/2017;2.384.968;7.991;2.308.265;1.617.681;76.703;2.994;0;0
STANDARD CHARTERED BANK (BRASIL) S.A. - BANCO DE INVESTIMENTO;11932017;b2;S4;I;3;SAO PAULO;SP;03/2017;2.303.196;0;1.998.459;1.356.107;304.738;4.527;1;0
BANCO TRIANGULO S.A.;17351180;b1;S4;I;2;UBERLANDIA;MG;03/2017;2.277.018;1.447.540;1.824.736;1.490.649;452.282;19.895;1;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;03/2017;2.211.786;1.314.315;1.937.121;1.327.479;274.666;13.070;0;75
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;03/2017;2.204.739;42.600;2.095.402;210.903;109.337;2.102;0;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;03/2017;2.175.143;1.205.187;1.668.809;1.608.069;506.333;26.851;0;41
BANCO BONSUCESSO S.A.;71027866;b1;S4;I;2;BELO HORIZONTE;MG;03/2017;2.172.503;220.376;1.672.653;1.075.573;499.850;10.406;2;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;03/2017;2.142.225;1.068.994;1.846.991;1.367.949;295.233;17.642;0;48
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;03/2017;2.106.660;1.432.660;1.671.578;1.551.402;435.082;24.325;0;5
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;03/2017;2.001.323;694.911;1.690.779;1.517.931;310.545;12.901;0;41
CAIXA GERAL;51815;b1;S4;C;3;SAO PAULO;SP;03/2017;1.944.756;601.370;1.601.149;1.383.763;343.607;4.574;2;0
BANCO RODOBENS S.A.;33603457;b1;S4;I;2;SAO PAULO;SP;03/2017;1.926.889;1.351.490;1.328.657;1.192.109;598.232;18.821;2;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;03/2017;1.902.231;0;1.831.308;0;70.923;752;0;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;S4;I;2;BELO HORIZONTE;MG;03/2017;1.887.266;598.320;1.627.598;1.588.974;259.669;16.661;0;33
BANCO ABN AMRO S.A.;3532415;b1;S4;I;3;SAO PAULO;SP;03/2017;1.839.690;742.101;1.297.003;948.273;542.687;4.901;1;0
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;03/2017;1.811.914;6.890;1.722.913;0;89.000;3.596;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;03/2017;1.802.824;896.362;1.350.124;983.236;452.700;19.148;0;28
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;S4;I;1;CURITIBA;PR;03/2017;1.795.121;1.202.392;225.450;183.549;1.569.672;26.748;1;0
SCANIA BANCO S.A.;11417016;b2;S4;I;3;SAO BERNARDO DO CAMPO;SP;03/2017;1.755.241;1.558.954;1.508.153;1.406.323;247.088;369;1;0
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;S4;I;2;GOIANIA;GO;03/2017;1.686.148;9.705;1.577.551;0;108.597;4.908;0;1
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;03/2017;1.656.014;861.831;1.459.840;1.283.900;196.174;7.875;0;72
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;S4;I;2;LONDRINA;PR;03/2017;1.650.203;626.715;1.155.905;1.110.058;494.298;22.045;0;25
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;S4;I;2;CERRO LARGO;RS;03/2017;1.624.825;855.311;1.329.744;958.414;295.081;18.153;0;43
RENDIMENTO;51468;b1;S4;C;2;SAO PAULO;SP;03/2017;1.597.324;483.502;1.352.013;715.287;245.311;10.071;12;1
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS - CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;S4;I;2;GOIANIA;GO;03/2017;1.572.917;5.370;1.537.254;0;35.663;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;03/2017;1.565.246;560.827;1.358.616;1.179.407;206.629;13.815;0;30
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;S4;I;1;SAO PAULO;SP;03/2017;1.551.572;1.150.026;482.454;439.130;1.069.118;22.123;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;S4;I;2;ENCANTADO;RS;03/2017;1.538.157;372.029;1.219.609;1.104.927;318.548;17.741;0;21
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;S4;I;1;VITORIA;ES;03/2017;1.526.528;1.076.425;1.072.625;866.263;453.904;-16.945;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;S4;I;2;SORRISO;MT;03/2017;1.526.504;653.753;1.239.449;787.036;287.055;17.731;0;15
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;S4;I;2;LONDRINA;PR;03/2017;1.509.202;0;1.486.620;8.258;22.582;0;0;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;03/2017;1.479.396;783.673;1.261.737;897.840;217.659;13.055;0;49
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;03/2017;1.405.433;865.474;1.099.711;1.033.932;305.722;17.231;0;14
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;S4;I;2;PORTO ALEGRE;RS;03/2017;1.393.871;0;1.349.752;0;44.119;0;0;0
BMW;51420;n1;S4;C;3;SAO PAULO;SP;03/2017;1.379.724;1.352.959;1.078.120;948.085;301.604;4.021;2;0
MÁXIMA;50201;b1;S4;C;2;RIO DE JANEIRO;RJ;03/2017;1.345.736;596.136;1.296.865;1.202.986;48.871;-6.560;5;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;S4;I;2;DOURADOS;MS;03/2017;1.310.575;704.015;1.034.937;676.160;275.639;12.747;0;26
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;S4;I;3;BARUERI;SP;03/2017;1.295.424;1.230.596;743.910;558.136;551.514;13.846;3;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;03/2017;1.292.169;613.734;1.135.463;788.936;156.706;8.333;0;22
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74064502;b3S;S5;I;2;FLORIANOPOLIS;SC;03/2017;1.255.055;511.649;1.014.411;987.456;240.643;13.650;0;12
BANCO GUANABARA S.A.;31880826;b1;S4;I;2;RIO DE JANEIRO;RJ;03/2017;1.252.619;449.606;1.109.870;1.103.958;142.749;7.837;2;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;S4;I;1;SALVADOR;BA;03/2017;1.231.855;774.679;679.532;588.562;552.323;-272;1;0
BANCO KDB DO BRASIL S.A.;7656500;b1;S4;I;3;SAO PAULO;SP;03/2017;1.225.643;14.129;1.027.262;696.506;198.380;12.620;1;0
BANCO A.J. RENNER S.A.;92874270;b1;S4;I;2;PORTO ALEGRE;RS;03/2017;1.225.273;908.588;1.100.007;942.613;125.265;5.314;2;0
HSBC BRASIL S.A. - BANCO DE INVESTIMENTO;53518684;b2;S4;I;3;SAO PAULO;SP;03/2017;1.225.023;0;135.243;11.057;1.089.780;24.665;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;S4;I;2;ERECHIM;RS;03/2017;1.210.306;690.908;1.043.013;747.946;167.293;11.135;0;37
BANCO LUSO BRASILEIRO S.A.;59118133;b1;S4;I;2;SAO PAULO;SP;03/2017;1.207.397;918.272;1.066.752;1.040.172;140.645;3.525;1;0
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP;62931522;b3C;S4;I;2;SAO PAULO;SP;03/2017;1.180.520;13.905;1.079.288;968.734;101.232;4.227;0;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;S4;I;2;CRUZ ALTA;RS;03/2017;1.153.514;719.153;882.090;485.463;271.424;15.906;0;21
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;S5;I;2;LINHARES;ES;03/2017;1.150.883;830.856;838.984;663.032;311.899;20.402;0;17
