Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior;
ABC-BRASIL;41.856;b1;C;3;S3;199;SAO PAULO;SP;12/2018;12.978.938;1.136.888;3.786.140;4.088.509;1.360.067;297.785;232.450;40.678;46.884;52.935;1.936.603
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;12/2018;12.351.494;5.056.733;5.691.470;1.129.450;252.336;125.174;2.183;16.248;7.629;70.273;0
BANCO GMAC S.A.;59.274.605;b2;I;3;S3;8;SAO PAULO;SP;12/2018;10.579.107;104.067;7.718.377;874.868;1.524.369;166.938;48.233;26.156;19.356;96.742;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;12/2018;10.543.329;3.722.941;4.696.442;743.922;559.978;183.113;61.157;37.285;46.178;492.313;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;S3;11;PORTO ALEGRE;RS;12/2018;10.498.467;10.209.875;277.870;8.579;1.598;293;99;24;35;94;0
MERCEDES-BENZ;51.262;b2;C;3;S3;198;SAO PAULO;SP;12/2018;9.628.891;318.005;5.243.687;2.518.635;718.789;153.173;373.905;76.229;203.411;23.057;0
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;12/2018;9.033.615;422.623;2.635.470;1.197.805;192.966;53.378;57.522;79.399;102.542;238.058;4.053.852
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;12/2018;8.953.216;1.286.718;2.941.268;2.031.651;1.350.978;967.297;31.154;223.825;10.207;110.118;0
BMG;30.290;b1;C;2;S3;199;SAO PAULO;SP;12/2018;8.794.868;0;7.585.340;154.264;102.555;56.714;104.415;44.293;66.304;382.019;298.963
BRB;31.976;b1;C;1;S3;199;BRASILIA;DF;12/2018;8.547.534;5.079.039;1.314.902;945.554;553.138;176.883;69.171;76.902;79.789;252.155;0
BANCO CSF S.A.;8.357.240;b2;I;3;S3;8;SAO PAULO;SP;12/2018;7.690.216;0;6.204.857;132.231;119.111;168.461;202.968;132.286;106.635;623.667;0
JOHN DEERE;50.071;b1;C;3;S4;199;INDAIATUBA;SP;12/2018;7.558.766;620.240;2.578.072;2.398.602;1.566.432;115.401;86.708;18.018;19.459;155.834;0
BANCOOB;51.750;b1;C;2;S3;199;BRASILIA;DF;12/2018;7.463.835;297.741;5.904.673;818.802;321.585;55.961;53.798;2.067;1.846;7.362;0
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;12/2018;7.296.444;1.505.945;4.382.094;866.731;467.098;25.342;5.130;18.182;4.426;21.498;0
NU PAGAMENTOS S.A.;18.236.120;n4;I;2;;41;SAO PAULO;SP;12/2018;7.050.101;0;6.460.852;101.769;95.091;54.252;48.701;39.640;38.373;211.424;0
PORTO SEGURO;51.444;n1;C;2;S4;197;SAO PAULO;SP;12/2018;6.656.941;99.428;5.825.103;126.283;104.284;77.123;75.370;53.870;41.950;253.530;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;S4;8;SAO PAULO;SP;12/2018;6.169.272;374.674;4.085.046;879.238;721.016;75.028;9.315;3.722;4.178;17.056;0
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;12/2018;5.973.309;1.204.361;3.732.607;364.278;354.281;21.314;144.625;2.453;20.366;91.871;37.154
MERCANTIL DO BRASIL;20.152;b1;C;2;S3;199;BELO HORIZONTE;MG;12/2018;5.648.144;691.983;3.284.113;297.228;149.152;293.965;218.003;177.590;86.328;415.014;34.769
BANCO FIDIS S/A;62.237.425;b2;I;3;S4;8;BETIM;MG;12/2018;5.413.650;0;2.979.922;1.862.553;534.731;5.718;25.604;4.879;41;202;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;S4;8;PORTO ALEGRE;RS;12/2018;5.395.263;0;3.596.127;1.177.063;475.182;24.714;16.349;14.164;26.225;65.440;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;S3;5;BELO HORIZONTE;MG;12/2018;5.193.284;2.044.439;759.881;598.401;707.828;480.748;136.049;35.928;50.024;379.985;0
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;S4;8;BELEM;PA;12/2018;4.237.605;0;4.051.423;11.364;26.058;9.032;10.816;22.174;19.810;86.927;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;S4;14;SAO PAULO;SP;12/2018;4.152.411;0;2.812.217;142.317;135.307;117.001;119.782;113.427;102.641;609.718;0
BANESTES;30.159;b1;C;1;S3;199;VITORIA;ES;12/2018;4.109.360;2.108.259;955.349;413.384;190.789;123.698;50.859;48.095;56.715;162.213;0
HONDA;51.396;b2;C;3;S4;198;SAO PAULO;SP;12/2018;3.698.667;69;1.680.731;403.886;1.251.115;134.650;55.855;34.257;25.009;113.096;0
BOCOM;52.003;b1;C;3;S4;199;SALVADOR;BA;12/2018;3.584.272;823.510;1.389.157;573.002;111.095;0;4.722;0;20.814;12.316;649.656
ING;51.073;b1;C;3;S3;199;SAO PAULO;SP;12/2018;3.548.120;1.153.768;148.970;2.057.321;109.199;0;78.861;0;0;0;0
CREDIT SUISSE;30.771;b1;C;3;S3;199;SAO PAULO;SP;12/2018;3.460.096;46.933;2.511.229;0;365.831;9.404;52.478;0;0;150.235;323.985
BANCO FIBRA S.A.;58.616.418;b1;I;2;S3;8;SAO PAULO;SP;12/2018;3.431.536;972.146;384.973;969.596;73.654;121.748;17.696;32.324;162.207;37.295;659.896
PARANÁ BANCO;30.881;b1;C;2;S4;199;CURITIBA;PR;12/2018;3.388.290;0;3.023.329;78.255;44.591;22.217;48.460;12.859;98.295;60.282;0
INTER;51.884;b1;C;2;S4;199;BELO HORIZONTE;MG;12/2018;3.344.969;432.975;2.469.797;191.074;112.852;42.999;24.987;11.882;12.792;45.610;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;S4;8;CURITIBA;PR;12/2018;3.337.503;390.210;1.156.930;1.138.504;417.510;184.821;10.216;6.201;4.979;28.133;0
SOFISA;31.873;b1;C;2;S4;199;SAO PAULO;SP;12/2018;3.207.242;0;1.937.999;856.052;331.750;30.780;19.217;1.387;1.064;28.994;0
PINE;50.304;b1;C;2;S3;199;SAO PAULO;SP;12/2018;3.060.313;295.882;501.858;873.927;601.126;120.425;183.122;0;184.178;161.169;138.627
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;S3;2;BELEM;PA;12/2018;2.978.839;256.541;1.038.339;811.670;490.266;52.523;157.216;13.478;24.015;134.791;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;S4;9;BEBEDOURO;SP;12/2018;2.864.167;174.942;1.447.406;737.479;190.325;83.214;110.060;35.231;19.490;66.021;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43.180.355;n1;I;2;S4;14;SAO PAULO;SP;12/2018;2.718.739;0;1.939.272;98.743;97.753;83.344;65.390;54.167;52.908;327.161;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;S5;9;BLUMENAU;SC;12/2018;2.640.359;0;1.718.360;425.340;176.956;94.586;46.166;52.042;26.492;100.416;0
SCANIA BANCO S.A.;11.417.016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;12/2018;2.566.237;99.108;916.976;1.440.642;96.590;11.465;172;0;521;763;0
OMNI;50.940;b1;C;2;S4;199;SAO PAULO;SP;12/2018;2.478.363;0;655.639;777.068;364.290;194.979;61.687;45.970;41.720;337.010;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;S4;8;ARACAJU;SE;12/2018;2.350.156;413.954;1.003.389;569.029;230.136;51.011;20.718;5.745;24.016;32.157;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;S4;199;SAO PAULO;SP;12/2018;2.314.952;977.610;966.736;184.325;54.833;9.925;3.284;1.490;6.891;20.517;89.341
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;S4;30;PORTO ALEGRE;RS;12/2018;2.256.058;479.176;696.009;506.486;224.720;68.004;25.998;6.799;24.484;224.382;0
SOCIETE GENERALE;31.859;b1;C;3;S3;199;SAO PAULO;SP;12/2018;2.248.068;948.986;743.029;484.294;23.258;6.504;5.285;5.027;3.417;28.268;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71.328.769;b3S;I;2;S4;9;SERTAOZINHO;SP;12/2018;2.230.155;0;1.120.556;611.603;292.585;87.302;42.579;24.869;6.861;43.801;0
CREFISA;52.010;b1;C;2;S4;199;SAO PAULO;SP;12/2018;2.208.691;0;1.023.431;112.586;153.993;227.371;121.541;65.848;83.518;420.404;0
BANCO MUFG BRASIL S.A.;60.498.557;b1;I;3;S3;8;SAO PAULO;SP;12/2018;2.177.180;2.057.082;0;99.923;0;20.175;0;0;0;0;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;S4;8;SAO PAULO;SP;12/2018;2.025.968;456.409;1.064.528;243.758;0;6.319;109.827;84.577;0;60.551;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;S4;9;MARINGA;PR;12/2018;2.023.047;241;1.034.336;599.988;227.866;73.631;18.281;14.167;8.044;46.493;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;S4;8;SAO PAULO;SP;12/2018;1.911.150;1.721.088;70.786;0;0;0;0;0;119.277;0;0
JP MORGAN CHASE;20.107;b1;C;3;S3;199;SAO PAULO;SP;12/2018;1.879.612;1.377.480;178.393;323.739;0;0;0;0;0;0;0
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;S4;8;UBERLANDIA;MG;12/2018;1.844.456;265.954;1.058.711;137.644;192.909;27.639;21.344;16.950;16.450;106.854;0
BANCO IBM S.A.;34.270.520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;12/2018;1.753.199;866.623;330.345;229.543;175.700;1.249;30.638;15.601;91.636;11.865;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;12/2018;1.728.780;92;548.359;676.719;278.085;73.457;51.812;34.262;15.364;50.630;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;S4;9;MEDIANEIRA;PR;12/2018;1.671.543;279;614.034;671.834;258.712;62.892;16.495;6.747;8.583;31.967;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;S3;25;BRASILIA;DF;12/2018;1.643.947;936.696;376.264;95.743;58.750;10.991;87.507;4.430;3.653;69.912;0
AGIBANK;51.956;b1;C;2;S4;199;PORTO ALEGRE;RS;12/2018;1.640.129;0;879.955;99.150;93.160;82.255;100.210;77.292;61.068;247.039;0
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;S4;8;SAO PAULO;SP;12/2018;1.616.333;343.884;864.430;211.118;89.897;27.633;18.530;11.147;4.828;44.866;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;S5;9;BRASILIA;DF;12/2018;1.603.117;112.352;1.030.642;143.187;155.013;58.295;33.086;14.714;16.633;39.196;0
BMW;51.420;n1;C;3;S4;197;SAO PAULO;SP;12/2018;1.584.177;26.851;611.219;526.669;357.657;46.479;5.542;1.764;1.402;6.595;0
CREDIT AGRICOLE;51.066;b1;C;3;S3;199;SAO PAULO;SP;12/2018;1.535.028;1.463.304;0;0;0;0;0;0;0;71.725;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27.351.731;n1;I;3;S4;14;PORTO ALEGRE;RS;12/2018;1.506.622;0;1.124.949;55.850;40.793;50.194;39.893;28.583;26.138;140.222;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;S4;9;PALOTINA;PR;12/2018;1.400.337;0;524.369;580.424;171.216;63.660;16.958;10.768;6.994;25.949;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;S5;9;GOIANIA;GO;12/2018;1.370.023;124.273;564.733;378.528;120.447;68.888;47.308;18.373;40.775;6.697;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62.331.228;b1;I;3;S3;8;SAO PAULO;SP;12/2018;1.318.902;1.212.033;59.337;44.134;0;0;0;0;0;3.399;0
BANCO FORD S.A.;90.731.688;b2;I;3;S4;8;SAO PAULO;SP;12/2018;1.309.924;0;624.999;507.360;57.185;92.595;113;25;0;27.646;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;S5;9;CHAPECO;SC;12/2018;1.306.750;25.317;361.814;492.033;234.446;55.469;33.676;21.669;9.347;72.980;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88.894.548;b3S;I;2;S4;9;CERRO LARGO;RS;12/2018;1.281.878;1;470.203;437.847;263.923;41.328;12.442;10.970;7.099;38.066;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;S4;30;SAO PAULO;SP;12/2018;1.278.403;235.349;530.122;186.746;157.811;44.386;6.272;31.872;30.940;54.905;0
BANCO CBSS S.A.;27.098.060;b2;I;3;S4;8;BARUERI;SP;12/2018;1.269.058;0;813.682;41.734;203.429;70.236;22.513;17.289;15.599;84.575;0
MIZUHO;51.554;b1;I;3;S4;199;SAO PAULO;SP;12/2018;1.221.275;870.487;0;0;0;0;0;0;0;0;350.788
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;S4;19;BARUERI;SP;12/2018;1.199.214;16.686;120.559;582.462;393.706;38.524;14.789;3.235;5.707;23.546;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;S4;30;CURITIBA;PR;12/2018;1.152.024;162.823;727.376;149.725;67.907;12.908;6.834;3.373;2.210;18.868;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;S4;9;CAMPO MOURAO;PR;12/2018;1.140.588;12.833;608.090;413.040;69.408;15.124;11.417;1.925;998;7.752;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;S4;9;DOURADOS;MS;12/2018;1.134.738;357;403.439;478.595;173.913;32.908;16.226;5.261;3.607;20.434;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;S4;8;SAO PAULO;SP;12/2018;1.119.964;0;437.741;493.398;95.948;69.468;4.743;5.201;487;12.978;0
BANCO RODOBENS S.A.;33.603.457;b1;I;2;S4;8;SAO PAULO;SP;12/2018;1.107.544;36.472;829.416;33.904;126.512;37.624;9.662;2.464;4.397;27.092;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81.466.286;b3S;I;2;S4;9;PONTA GROSSA;PR;12/2018;1.083.912;234;484.923;415.211;116.890;25.859;12.215;5.769;5.018;17.793;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;S3;8;SAO PAULO;SP;12/2018;1.047.191;936.234;3.017;0;0;0;0;0;0;0;107.940
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91.586.982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;12/2018;1.045.530;93;338.377;391.416;226.756;37.852;14.459;8.147;5.959;22.470;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;S4;9;CARLOS BARBOSA;RS;12/2018;1.042.427;240;344.762;412.320;182.821;61.382;16.627;9.292;3.419;11.564;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87.780.268;b3S;I;2;S4;9;ERECHIM;RS;12/2018;1.040.240;340;297.866;444.593;209.582;41.311;20.263;7.392;4.589;14.304;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;S5;9;LINHARES;ES;12/2018;1.038.154;20.443;202.678;300.009;296.377;84.647;17.304;13.089;23.106;80.501;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;S4;5;VITORIA;ES;12/2018;1.027.175;58.408;551.026;211.455;78.495;22.035;21.758;15.400;20.336;48.262;0
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;S4;8;PORTO ALEGRE;RS;12/2018;1.019.336;0;837.660;58.802;39.943;18.019;9.443;8.132;6.279;41.059;0
BANCO ABN AMRO S.A.;3.532.415;b1;I;3;S4;8;SAO PAULO;SP;12/2018;1.013.519;513.716;499.803;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;S4;9;CANARANA;MT;12/2018;1.007.415;425;206.500;440.978;257.506;44.527;8.599;9.725;13.286;25.869;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;S4;8;GUARULHOS;SP;12/2018;994.190;2.695;2.638;647.295;262.544;16.321;10.311;8.043;7.000;37.344;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42.898.825;b3S;I;2;S5;9;BELO HORIZONTE;MG;12/2018;989.121;534;332.468;244.137;346.750;33.826;13.428;4.889;1.371;11.717;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88.038.260;b3S;I;2;S4;9;CRUZ ALTA;RS;12/2018;975.824;0;127.690;334.914;384.033;83.415;7.049;7.319;5.621;25.783;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3.632.872;b3S;I;2;S5;9;VILHENA;RO;12/2018;952.891;14.912;487.038;337.515;71.750;9.896;13.399;4.230;3.009;11.141;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32.995.755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;12/2018;928.728;218;341.283;345.800;144.785;37.337;17.025;8.833;8.926;24.522;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;S4;9;ITAQUI;RS;12/2018;897.653;2.810;234.380;406.849;125.582;91.336;12.142;5.917;3.224;15.413;0
DACASA FINANCEIRA;51.891;n1;C;2;S4;197;VITORIA;ES;12/2018;877.117;0;513.606;33.054;34.042;30.658;28.721;28.653;34.453;173.931;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS REGIÕES CENTRO DO RS E MG – SICREDI REGIÃO CENTRO RS/MG;95.594.941;b3S;I;2;S4;9;SANTA MARIA;RS;12/2018;844.226;77;249.494;377.119;123.703;27.129;13.661;7.034;11.451;34.558;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32.983.165;b3S;I;2;S4;9;CAMPO VERDE;MT;12/2018;817.697;2;214.181;250.849;233.484;49.616;17.855;27.008;6.836;17.866;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2.398.976;b3S;I;2;S4;9;LONDRINA;PR;12/2018;813.970;3.231;530.883;220.911;27.155;1.529;1.058;2.991;721;25.490;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;S5;9;VENDA NOVA DO IMIGRANTE;ES;12/2018;803.089;11.532;176.113;301.026;168.691;73.661;25.715;9.763;10.949;25.640;0
MÁXIMA;50.201;b1;C;2;S4;199;RIO DE JANEIRO;RJ;12/2018;792.007;0;459.606;145.842;102.025;47.162;16.012;5.040;963;15.356;0
RENDIMENTO;51.468;b1;C;2;S4;199;SAO PAULO;SP;12/2018;783.248;0;404.824;284.018;68.370;14.715;1.384;322;7.536;2.080;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;S4;9;SORRISO;MT;12/2018;772.920;139;180.156;354.497;118.650;57.490;12.984;7.240;11.042;30.721;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2.015.588;b3S;I;2;S5;9;PIMENTA BUENO;RO;12/2018;750.384;11.739;241.941;317.310;118.921;21.493;12.911;7.757;4.487;13.826;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC/MG;87.733.770;b3S;I;2;S4;9;RODEIO BONITO;RS;12/2018;745.756;51;216.254;226.351;226.074;39.154;15.066;6.282;4.631;11.893;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE MATO-GROSSENSE – SICREDI NORTE MT/PA;37.442.605;b3S;I;2;S4;9;COLIDER;MT;12/2018;742.352;3;192.357;328.572;132.247;30.912;18.427;11.241;6.111;22.483;0
GRUPO BONSUCESSO - BS2;52.034;b1;C;2;S4;199;BELO HORIZONTE;MG;12/2018;723.041;79.734;529.205;58.090;30.893;3.206;1.276;13.429;4.724;2.484;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24.654.881;b3S;I;2;S4;9;CAMPO GRANDE;MS;12/2018;714.483;92;300.630;242.260;96.973;33.486;8.011;5.278;3.866;23.886;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15.163.587;n1;I;1;S4;30;SALVADOR;BA;12/2018;711.511;184.692;142.603;195.957;126.387;12.723;9.098;1.244;860;37.946;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;S5;9;SAO GABRIEL DA PALHA;ES;12/2018;709.260;10.515;112.509;239.980;129.311;44.558;25.044;39.289;43.037;65.017;0
COOPERATIVA DE CRÉDITO DO TRIÂNGULO MINEIRO E SÃO FRANCISCO LTDA. - SICOOB ARACOOP;3.320.525;b3S;I;2;S5;9;ARAGUARI;MG;12/2018;709.254;9.691;511.627;132.771;22.418;12.699;5.489;4.067;1.056;9.436;0
