Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Sudeste;Centro-oeste;Nordeste;Norte;Sul;Região não Informada;Total Exterior;
BMG;30.290;b1;C;2;;199;SAO PAULO;SP;09/2014;12.357.876;5.815.397;1.600.883;1.974.045;1.300.496;1.232.555;434.500;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;;8;FORTALEZA;CE;09/2014;12.339.936;2.176.539;508.662;9.445.132;102.476;59.532;47.595;0
ABC-BRASIL;41.856;b1;C;3;;199;SAO PAULO;SP;09/2014;11.228.047;5.429.251;837.505;511.953;162.398;1.671.304;2.039;2.613.597
BANCO GMAC S.A.;59.274.605;b2;I;3;;8;SAO PAULO;SP;09/2014;10.925.011;4.587.720;1.158.520;2.259.474;762.012;2.151.220;6.064;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;;5;PORTO ALEGRE;RS;09/2014;10.877.303;313.260;255.450;22.528;2.877;10.280.885;2.303;0
MERCEDES-BENZ;51.262;b2;C;3;;198;SAO PAULO;SP;09/2014;10.642.586;5.932.004;798.662;1.429.389;336.952;2.145.229;350;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;;8;SAO PAULO;SP;09/2014;9.981.417;4.003.085;4.104.197;897.794;9.758;797.329;1;169.254
BANCO DAYCOVAL S.A.;62.232.889;b1;I;2;;8;SAO PAULO;SP;09/2014;9.901.431;5.022.920;1.024.451;1.828.815;495.399;1.454.086;63.355;12.404
BIC;32.119;b1;C;3;;199;SAO PAULO;SP;09/2014;9.779.580;3.995.679;1.291.658;2.101.479;292.895;1.688.638;29.997;379.234
BRB;31.976;b1;C;1;;199;BRASILIA;DF;09/2014;8.743.728;483.621;8.138.095;61.944;25.138;23.223;11.708;0
BANCOOB;51.750;b1;C;2;;199;BRASILIA;DF;09/2014;8.691.583;5.599.980;698.870;114.835;422.995;1.774.609;80.295;0
MERCANTIL DO BRASIL;20.152;b1;C;2;;199;BELO HORIZONTE;MG;09/2014;8.401.127;5.457.026;433.621;1.529.724;167.283;540.863;272.611;0
BNP PARIBAS;51.516;b1;C;3;;199;SAO PAULO;SP;09/2014;8.330.882;4.862.509;663.235;968.036;339.570;1.142.228;355.305;0
ALFA;51.293;b1;C;2;;199;SAO PAULO;SP;09/2014;7.962.624;4.546.554;952.820;687.769;345.587;1.391.822;38.072;0
CREDIT SUISSE;30.771;b1;C;3;;199;SAO PAULO;SP;09/2014;6.241.311;2.250.470;161.567;109.070;5.594;221.922;0;3.492.688
PINE;50.304;b1;C;2;;199;SAO PAULO;SP;09/2014;6.156.653;4.014.987;371.520;310.395;19.280;621.929;723;817.819
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;;8;CURITIBA;PR;09/2014;6.066.213;1.517.741;1.534.563;512.793;244.495;2.255.184;1.437;0
JOHN DEERE;50.071;b1;C;3;;199;INDAIATUBA;SP;09/2014;5.264.808;683.382;2.552.402;562.157;199.972;1.265.692;1.203;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;;8;PORTO ALEGRE;RS;09/2014;5.104.928;1.613.010;949.570;515.117;157.908;1.866.552;2.771;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;;5;BELO HORIZONTE;MG;09/2014;4.979.492;4.895.683;38.551;28.750;2.468;14.034;6;0
BANCO FIBRA S.A.;58.616.418;b1;I;2;;8;SAO PAULO;SP;09/2014;4.580.280;2.383.956;443.405;526.713;78.762;689.993;78.484;378.967
BANCO FIDIS S/A;62.237.425;b2;I;3;;8;BETIM;MG;09/2014;4.495.685;2.075.330;517.602;753.850;225.878;922.652;373;0
BANESTES;30.159;b1;C;1;;199;VITORIA;ES;09/2014;4.399.287;4.223.816;12.529;62.210;59.621;10.180;30.931;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;;8;CURITIBA;PR;09/2014;4.050.303;1.356.137;527.145;537.913;244.312;1.384.560;237;0
PORTO SEGURO;51.444;n1;C;2;;197;SAO PAULO;SP;09/2014;3.884.954;3.059.886;161.093;290.371;48.696;203.581;121.327;0
BANCO IBM S.A.;34.270.520;b2;I;3;;8;RIO DE JANEIRO;RJ;09/2014;3.784.040;3.412.180;41.976;88.732;38.366;202.785;1;0
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;;8;SAO PAULO;SP;09/2014;3.766.344;1.431.556;382.221;546.880;391.184;1.014.262;242;0
BANCO CSF S.A.;8.357.240;b2;I;3;;8;SAO PAULO;SP;09/2014;3.746.735;2.053.590;277.586;338.790;105.503;275.764;695.502;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;;30;PORTO ALEGRE;RS;09/2014;3.526.852;185.592;9.650;54.279;1.034;3.276.287;10;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;;8;SAO PAULO;SP;09/2014;3.465.599;1.400.056;459.354;708.344;293.024;603.496;1.325;0
J.MALUCELLI;30.881;b1;C;2;;199;CURITIBA;PR;09/2014;3.345.146;859.345;106.368;128.918;23.568;2.149.437;77.510;0
HONDA;51.396;b2;C;3;;198;SAO PAULO;SP;09/2014;3.290.296;1.299.236;496.597;896.775;316.105;270.521;11.062;0
SOCIETE GENERALE;31.859;b1;C;3;;199;SAO PAULO;SP;09/2014;3.197.971;2.596.402;60.726;129.136;15.933;368.242;27.532;0
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;;8;BELEM;PA;09/2014;3.018.038;9.085;4.090;15.071;2.977.869;1.508;10.417;0
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;;2;BELEM;PA;09/2014;2.971.899;1.091.293;580.943;406.843;823.860;65.567;3.393;0
INDUSVAL;50.531;b1;C;2;;199;SAO PAULO;SP;09/2014;2.948.966;1.786.777;392.331;113.897;38.213;462.264;6;155.477
DEUTSCHE;51.183;b1;C;3;;199;SAO PAULO;SP;09/2014;2.547.752;1.536.655;52.816;11.712;5.597;97.972;0;842.999
ING;51.073;b1;C;3;;199;SAO PAULO;SP;09/2014;2.541.264;2.389.097;0;1.222;0;150.944;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;;8;SAO PAULO;SP;09/2014;2.511.846;1.004.523;67.190;28.280;201.753;37.006;0;1.173.093
ORIGINAL;51.781;b1;C;2;;199;SAO PAULO;SP;09/2014;2.291.951;1.344.485;547.207;221.972;43.227;131.497;3.564;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54.037.916;b3S;I;2;;9;BEBEDOURO;SP;09/2014;2.183.594;2.143.139;28.756;5.624;1.786;3.529;760;0
SCANIA BANCO S.A.;11.417.016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;09/2014;2.131.278;767.871;272.337;164.591;93.645;832.833;0;0
PERNAMBUCANAS;40.699;n1;C;2;;197;SAO PAULO;SP;09/2014;1.982.516;886.847;75.206;21.212;2.422;259.828;737.001;0
BONSUCESSO;50.706;b1;C;2;;199;BELO HORIZONTE;MG;09/2014;1.939.867;845.679;174.501;485.141;196.641;107.900;130.004;0
SOFISA;31.873;b1;C;2;;199;SAO PAULO;SP;09/2014;1.915.568;1.400.760;148.990;112.296;50.204;200.819;2.498;0
PSA FINANCE;51.365;b2;C;3;;198;SAO PAULO;SP;09/2014;1.892.001;806.998;185.300;340.114;80.909;477.778;902;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;;8;SAO PAULO;SP;09/2014;1.727.693;621.415;655.172;385.795;5.604;59.707;0;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;;8;ARACAJU;SE;09/2014;1.684.879;3.321;826;1.579.695;160;370;100.508;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;;14;SAO PAULO;SP;09/2014;1.654.820;219.279;81.934;218.798;61.512;53.360;1.019.938;0
RODOBENS;51.736;b1;I;2;;199;SAO PAULO;SP;09/2014;1.633.478;582.558;343.798;269.202;305.863;131.524;533;0
BES;51.482;b2;C;3;;198;SAO PAULO;SP;09/2014;1.616.829;902.490;43.790;167.996;53.888;179.694;0;268.972
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;;9;BLUMENAU;SC;09/2014;1.530.613;8.353;1.840;5.722;1.646;1.503.887;9.166;0
JP MORGAN CHASE;20.107;b1;C;3;;199;SAO PAULO;SP;09/2014;1.530.487;1.260.879;39.658;79.705;69.435;80.809;0;0
BBM;30.207;b1;C;2;;199;SALVADOR;BA;09/2014;1.527.228;862.267;268.805;170.405;5.238;202.729;75;17.709
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71.328.769;b3S;I;2;;9;SERTAOZINHO;SP;09/2014;1.427.843;1.415.568;10.864;6;376;444;586;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;;199;SAO PAULO;SP;09/2014;1.402.555;986.196;114.553;56.412;152.390;80.075;12.929;0
BANCO FORD S.A.;90.731.688;b2;I;3;;8;SAO PAULO;SP;09/2014;1.364.117;560.832;117.140;190.507;66.121;429.517;0;0
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;;8;UBERLANDIA;MG;09/2014;1.320.120;445.806;122.442;297.038;127.906;103.925;223.003;0
INTERMEDIUM;51.884;b1;C;2;;199;BELO HORIZONTE;MG;09/2014;1.295.630;868.298;160.311;96.766;10.160;110.260;49.834;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60.779.196;n1;I;2;;14;SAO PAULO;SP;09/2014;1.275.430;607.106;83.493;241.829;94.867;136.733;111.403;0
CREDIT AGRICOLE;51.066;b1;C;3;;199;SAO PAULO;SP;09/2014;1.275.390;1.233.085;0;22.217;0;20.087;0;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60.498.557;b1;I;3;;8;SAO PAULO;SP;09/2014;1.215.222;1.080.040;0;43.388;39.623;52.170;0;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;;19;BARUERI;SP;09/2014;1.185.940;1.048.518;7.417;24.420;1.148;104.199;239;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;;9;BRASILIA;DF;09/2014;1.117.915;402.593;216.540;299.964;63.110;134.736;972;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;09/2014;1.111.182;3.182;1.082.677;8.268;1.869;12.449;2.737;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;;25;BRASILIA;DF;09/2014;1.049.484;177.648;586.859;117.038;42.778;123.953;1.208;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;;5;VITORIA;ES;09/2014;1.013.056;1.007.920;215;2.158;1.901;293;569;0
BMW;51.420;n1;C;3;;197;SAO PAULO;SP;09/2014;1.001.620;586.273;87.440;113.170;29.487;185.079;171;0
OMNI;50.940;n1;C;2;;197;SAO PAULO;SP;09/2014;997.547;462.538;62.139;29.026;15.085;257.625;171.134;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;;30;SAO PAULO;SP;09/2014;956.674;948.276;38;174;0;8.186;0;0
BANCO MONEO S.A.;7.441.209;b2;I;2;;8;CAXIAS DO SUL;RS;09/2014;881.661;402.220;55.859;132.074;76.538;214.886;83;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;;9;MARINGA;PR;09/2014;866.924;82.462;11.513;167;3.040;765.109;4.633;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;;9;CAMPO MOURAO;PR;09/2014;808.101;3.608;54.997;0;95;748.721;680;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;;30;CURITIBA;PR;09/2014;773.901;183;102;36;3.003;770.340;236;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP;78.414.067;b3S;I;2;;9;MEDIANEIRA;PR;09/2014;769.719;56.514;6.684;748;883;700.673;4.218;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82.937.293;n1;I;1;;30;FLORIANOPOLIS;SC;09/2014;761.969;0;1.430;0;759;758.894;887;0
CAIXA GERAL;51.815;b1;C;3;;199;SAO PAULO;SP;09/2014;693.941;488.556;20.479;87.858;72.765;24.279;4;0
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;;8;PORTO ALEGRE;RS;09/2014;664.513;62.788;9.653;13.226;3.610;565.940;9.296;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88.894.548;b3S;I;2;;9;CERRO LARGO;RS;09/2014;654.217;1.843;1.708;2.111;131;644.702;3.723;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91.586.982;b3S;I;2;;9;NOVA PETROPOLIS;RS;09/2014;649.898;1.780;184;205;481;642.764;4.484;0
BANIF;20.255;b1;C;3;;199;SAO PAULO;SP;09/2014;649.265;484.699;15.873;91.581;36.070;19.256;1.786;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88.038.260;b3S;I;2;;9;CRUZ ALTA;RS;09/2014;606.864;405;435;5;596;603.923;1.500;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;;9;LINHARES;ES;09/2014;587.261;580.073;2.085;2.791;1.511;205;596;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;;9;GOIANIA;GO;09/2014;561.652;2.343;474.963;823;83.274;50;199;0
DACASA FINANCEIRA;51.891;n1;C;2;;197;VITORIA;ES;09/2014;552.210;340.904;474;89.369;493;300;120.669;0
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB CREDICOONAI.;53.923.116;b3S;I;2;;9;RIBEIRAO PRETO;SP;09/2014;550.019;521.888;9.750;17.092;798;67;424;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;;9;SORRISO;MT;09/2014;534.947;1.528;521.743;156;835;8.850;1.835;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;;9;DOURADOS;MS;09/2014;530.662;15.101;488.668;72;868;22.066;3.887;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;;8;GUARULHOS;SP;09/2014;521.531;166.895;56.099;158.670;83.595;52.350;3.922;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;;9;PALOTINA;PR;09/2014;516.288;17.223;3.949;1.143;943;490.508;2.522;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;;9;CHAPECO;SC;09/2014;516.042;469;1.106;38;593;513.335;502;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15.163.587;n1;I;1;;30;SALVADOR;BA;09/2014;499.919;32.457;18.522;445.190;328;1.645;1.778;0
BANCO MODAL S.A.;30.723.886;b1;I;2;;8;RIO DE JANEIRO;RJ;09/2014;490.633;327.589;41.958;79.463;16.851;24.772;1;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35.571.249;b3S;I;2;;9;JOAO PESSOA;PB;09/2014;477.571;237;109;475.751;1.031;38;404;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87.780.268;b3S;I;2;;9;ERECHIM;RS;09/2014;464.938;346;1.242;73;2.769;458.676;1.831;0
BANCO COMMERCIAL INVESTMENT TRUST DO BRASIL S.A. - BANCO MÚLTIPLO;43.818.780;b2;I;3;;8;BARUERI;SP;09/2014;457.673;332.352;18.674;28.412;8.055;70.164;16;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;09/2014;455.366;451.294;158;2.629;515;72;698;0
BANCO RANDON S.A.;11.476.673;b1;I;2;;8;CAXIAS DO SUL;RS;09/2014;449.502;213.930;45.300;18.932;19.531;151.802;6;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74.064.502;b3S;I;2;;9;FLORIANOPOLIS;SC;09/2014;442.596;830;128;20;155;441.106;358;0
MIZUHO;51.554;b1;I;3;;199;SAO PAULO;SP;09/2014;437.588;317.001;58.782;680;55.418;139;5.568;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;09/2014;436.095;433.713;266;442;727;71;876;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;;9;CARLOS BARBOSA;RS;09/2014;424.161;154;449;80;71;421.430;1.977;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;;9;CANARANA;MT;09/2014;419.649;11.891;390.335;1.242;1.026;13.606;1.548;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81.607.046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;09/2014;407.408;1.621;1.204;141;351;403.680;412;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;;9;ITAQUI;RS;09/2014;405.459;615;10;43;1;402.423;2.366;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;;8;SAO PAULO;SP;09/2014;401.166;335.430;45.844;13.672;1.209;4.135;876;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95.594.941;b3S;I;2;;9;SANTA MARIA;RS;09/2014;400.719;2.210;53;132;85;395.903;2.335;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2.398.976;b3S;I;2;;9;LONDRINA;PR;09/2014;396.887;26.342;327;163;99;369.746;210;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44.469.161;b3S;I;2;;9;GUARIBA;SP;09/2014;396.636;396.605;0;0;0;3;28;0
RENDIMENTO;51.468;b1;C;2;;199;SAO PAULO;SP;09/2014;391.308;335.964;11.599;3.928;24.484;13.930;1.403;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO JURUENA - SICREDI UNIVALES MT/RO;70.431.630;b3S;I;2;;9;JUINA;MT;09/2014;383.525;5.022;298.639;174;67.426;9.920;2.344;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32.467.086;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;09/2014;381.568;380.703;133;168;4;59;501;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE DE MATO GROSSO - SICREDI SUDOESTE MT;32.995.755;b3S;I;2;;9;TANGARA DA SERRA;MT;09/2014;378.946;3.239;365.397;304;1.354;6.524;2.127;0
BOFA MERRILL LYNCH;51.255;b1;C;3;;199;SAO PAULO;SP;09/2014;376.492;376.450;0;0;0;40;1;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3.459.850;b3S;I;2;;9;MARINGA;PR;09/2014;376.300;7.121;4.376;37;80;363.773;913;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE, CONTABILISTAS, PROFESSORES E EMPRESÁRIOS DO LITORAL E NORTE CATARINENSE LTDA;74.114.042;b3S;I;2;;9;ITAJAI;SC;09/2014;372.266;1.712;156;121;135;369.841;302;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24.795.049;b3S;I;2;;9;RIO VERDE;GO;09/2014;368.836;8.611;359.446;60;656;4;58;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, OUTROS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO.;36.900.256;b3S;I;2;;9;CUIABA;MT;09/2014;367.580;1.447;363.980;121;899;941;193;0
BANCO GUANABARA S.A.;31.880.826;b1;I;2;;8;RIO DE JANEIRO;RJ;09/2014;366.892;227.862;2.945;117.999;4.130;13.949;7;0
BANCO DA CHINA BRASIL S.A.;10.690.848;b1;I;3;;8;SAO PAULO;SP;09/2014;358.611;143.574;55.431;18.720;18.417;122.469;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81.466.286;b3S;I;2;;9;PONTA GROSSA;PR;09/2014;357.706;16.820;222;121;19;338.710;1.814;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87.733.770;b3S;I;2;;9;RODEIO BONITO;RS;09/2014;353.708;482;1.236;25;72;350.362;1.530;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE BELO HORIZONTE E CIDADES PÓLO DE MINAS GERAIS LTDA.;42.898.825;b3S;I;2;;9;BELO HORIZONTE;MG;09/2014;350.364;348.701;192;430;102;23;915;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE DO RIO GRANDE DO SUL - SICREDI NOROESTE RS;89.049.738;b3S;I;2;;9;TRES DE MAIO;RS;09/2014;350.350;147;1.208;59;308;347.347;1.281;0
COOPERATIVA DE CRÉDITO E DE INVESTIMENTO DE LIVRE ADMISSÃO FRONTEIRAS DO IGUAÇU E SUDESTE PAULISTA - SICREDI FRONTEIRAS PR/SC/SP;82.527.557;b3S;I;2;;9;CAPANEMA;PR;09/2014;350.349;31.327;1.720;196;727;314.815;1.564;0
BANCO ABN AMRO S.A.;3.532.415;b1;I;3;;8;SAO PAULO;SP;09/2014;345.773;263.736;0;33.329;0;48.708;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO-SERRANA DO ESPÍRITO SANTO - SICOOB CENTRO-SERRANO;31.804.966;b3S;I;2;;9;SANTA MARIA DE JETIBA;ES;09/2014;336.720;335.064;97;750;175;66;569;0
