Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BANCO DO BRASIL S.A.;0;BB;49906;;b1;1;1;BRASILIA;DF;06/2011;18.252.166;137.723.388;91.330.035;306.458.879;-15.877.731;290.581.148;0;37.514;0;0;37.514;105.961.064;95.694.767;32.560.895;772.140.977;0;772.140.977
ITAÚ UNIBANCO S.A.;60701190;ITAU;10069;;b1;2;8;SAO PAULO;SP;06/2011;10.262.685;180.468.191;156.385.432;133.591.917;-13.695.868;119.896.049;105.353;2.018.864;1.359.675;-66.367;3.417.525;41.512.160;92.249.492;151.027.384;755.218.917;1.359.675;753.859.241
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;;b1;2;8;OSASCO;SP;06/2011;5.930.117;124.109.248;168.943.899;162.850.148;-12.205.299;150.644.849;19.427;6.781.213;4.502.809;-160.836;11.142.613;44.500.838;69.061.217;108.696.415;683.029.197;4.502.809;678.526.387
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;;b4;1;4;RIO DE JANEIRO;RJ;06/2011;211.033;2.649.826;77.598.876;179.787.996;-2.087.642;177.700.354;0;0;0;0;0;8.996.574;209.005.413;85.408.023;561.570.099;0;561.570.099
CAIXA ECONOMICA FEDERAL;360305;;;;b1;1;6;BRASILIA;DF;06/2011;3.811.724;41.424.809;107.486.727;205.853.006;-13.034.763;192.818.243;0;0;0;0;0;27.158.412;81.090.257;6.369.513;460.159.686;0;460.159.686
BANCO SANTANDER (BRASIL) S.A.;90400888;SANTANDER;30379;;b1;3;8;SAO PAULO;SP;06/2011;3.940.243;43.916.273;109.873.092;116.174.960;-9.000.772;107.174.188;1.958;751.727;495.206;-20.689;1.228.202;57.667.399;43.950.611;57.163.804;424.913.813;495.206;424.418.606
HSBC BANK BRASIL S.A. - BANCO MULTIPLO;1701201;HSBC;51152;;b1;3;8;CURITIBA;PR;06/2011;1.470.114;17.775.605;23.473.935;38.054.005;-2.020.821;36.033.183;25.420;4.962.413;2.423.396;-89.218;7.322.011;22.665.726;25.507.108;7.115.613;141.363.294;2.423.396;138.939.898
BANCO ITAÚ BBA S.A.;17298092;ITAU;10069;;b1;2;8;SAO PAULO;SP;06/2011;455.220;15.064.843;54.512.604;39.484.639;-411.536;39.073.103;137.466;4.111.075;2.072.168;-87.182;6.233.526;9.094.219;3.631.067;5.895.590;133.960.172;2.072.168;131.888.004
BANCO VOTORANTIM S.A.;59588111;VOTORANTIM;51011;;b1;2;8;SAO PAULO;SP;06/2011;44.910;53.015.349;44.234.377;18.629.651;-335.434;18.294.217;0;0;0;0;0;2.743.019;6.421.558;3.802.201;128.555.630;0;128.555.630
BANCO ITAUCARD S.A.;17192451;ITAU;10069;;b2;2;8;SAO PAULO;SP;06/2011;188.342;4.408.144;3.033.954;35.383.523;-4.413.815;30.969.708;436.848;13.866.360;7.813.600;-362.615;21.754.192;24.179.597;540.887;27.080.699;112.155.524;7.813.600;104.341.924
