Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Sudeste;Centro-oeste;Nordeste;Norte;Sul;Região não Informada;Total Exterior;
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;S1;6;BRASILIA;DF;06/2019;672.894.517;319.942.108;84.548.755;110.759.902;27.588.194;129.621.664;433.893;0
BB;49.906;b1;C;1;S1;199;BRASILIA;DF;06/2019;615.308.167;258.829.345;93.094.038;79.058.480;33.440.536;114.495.111;247.958;36.142.699
ITAU;10.069;b1;C;2;S1;199;SAO PAULO;SP;06/2019;612.910.624;217.623.378;28.469.935;44.477.252;10.860.392;50.373.514;458.836;260.647.317
BRADESCO;10.045;b1;C;2;S1;199;OSASCO;SP;06/2019;487.080.447;218.785.305;32.782.036;57.361.602;19.390.988;59.831.680;271.038;98.657.798
SANTANDER;30.379;b1;C;3;S1;199;SAO PAULO;SP;06/2019;316.674.753;180.999.622;21.417.275;32.816.668;10.066.692;44.859.199;179.814;26.335.483
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;S2;4;RIO DE JANEIRO;RJ;06/2019;276.741.323;155.792.818;32.669.547;40.793.418;5.147.347;28.043.130;14.295.063;0
SAFRA;10.083;b1;C;2;S2;199;SAO PAULO;SP;06/2019;70.262.837;35.866.910;4.446.271;7.331.069;1.637.649;11.902.910;6.823;9.071.205
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;06/2019;52.157.599;28.301.224;4.088.813;6.244.500;1.988.621;10.150.459;12.791;1.371.190
BANRISUL;30.173;b1;C;1;S2;199;PORTO ALEGRE;RS;06/2019;33.724.355;3.770.733;479.524;1.117.856;512.278;27.722.048;6.695;115.221
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;06/2019;22.844.141;6.687.795;3.196.487;669.153;381.023;1.072.045;126.750;10.710.889
PAN;31.323;b1;C;2;S3;199;SAO PAULO;SP;06/2019;22.229.751;10.316.740;2.237.657;4.674.064;1.522.537;3.466.745;12.008;0
