Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Sudeste;Centro-oeste;Nordeste;Norte;Sul;Região não Informada;Total Exterior;
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;S1;6;BRASILIA;DF;03/2018;688.190.316;335.502.850;85.482.647;109.192.263;28.062.327;129.363.446;586.784;0
BB;49.906;b1;C;1;S1;199;BRASILIA;DF;03/2018;614.119.701;279.185.531;84.201.242;76.265.450;29.502.000;109.537.314;333.086;35.095.078
ITAU;10.069;b1;C;2;S1;199;SAO PAULO;SP;03/2018;538.145.694;200.052.833;22.388.272;38.565.597;9.574.630;43.465.554;727.994;223.370.813
BRADESCO;10.045;b1;C;2;S1;199;OSASCO;SP;03/2018;408.928.546;186.694.444;28.847.152;49.599.829;16.436.191;50.871.883;676.710;75.802.337
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;S2;4;RIO DE JANEIRO;RJ;03/2018;296.878.815;166.147.746;32.715.125;42.549.469;5.467.130;26.113.209;23.886.137;0
SANTANDER;30.379;b1;C;3;S1;199;SAO PAULO;SP;03/2018;279.267.819;163.940.331;18.057.371;26.192.240;7.971.363;39.940.141;296.966;22.869.406
SAFRA;10.083;b1;C;2;S2;199;SAO PAULO;SP;03/2018;61.041.525;33.490.684;3.369.110;4.277.986;1.204.892;9.090.727;7.238;9.600.889
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;03/2018;47.767.226;24.823.283;4.094.490;6.554.828;1.643.302;9.095.701;17.021;1.538.601
BANRISUL;30.173;b1;C;1;S2;199;PORTO ALEGRE;RS;03/2018;31.116.739;3.262.068;523.318;1.041.674;471.696;25.681.686;24.163;112.135
PAN;31.323;b1;C;2;S3;199;SAO PAULO;SP;03/2018;18.817.418;8.709.126;2.121.377;3.912.128;1.253.042;2.803.174;18.571;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;S3;8;SAO PAULO;SP;03/2018;17.489.665;6.606.807;7.602.645;1.584.291;164.987;1.530.935;0;0
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;03/2018;15.361.175;5.124.092;2.842.377;548.972;63.637;345.540;126.739;6.309.817
DAYCOVAL;51.987;b1;C;2;S3;199;SAO PAULO;SP;03/2018;14.796.112;8.022.734;1.474.057;2.340.841;791.200;2.026.212;2.939;138.129
BNP PARIBAS;51.516;b1;C;3;S3;199;SAO PAULO;SP;03/2018;14.470.850;8.374.894;694.539;2.360.773;706.516;2.310.122;24.005;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;03/2018;13.979.115;429.661;366.453;13.861;4.272;13.162.979;1.889;0
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;S3;8;SAO PAULO;SP;03/2018;12.846.792;5.950.649;1.166.981;2.247.816;772.891;2.706.540;1.915;0
ABC-BRASIL;41.856;b1;C;3;S3;199;SAO PAULO;SP;03/2018;12.239.799;6.287.209;762.899;836.938;149.062;2.017.743;2;2.185.945
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;03/2018;10.607.363;2.033.404;94.894;8.222.578;120.556;134.095;1.836;0
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;03/2018;10.401.291;7.927.478;448.917;356.440;377.439;1.258.065;32.952;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;S3;11;PORTO ALEGRE;RS;03/2018;9.092.533;95.718;2.852.431;6.119;78.568;6.056.732;2.965;0
BMG;30.290;b1;C;2;S3;199;SAO PAULO;SP;03/2018;8.817.511;4.579.634;820.740;1.693.916;651.821;907.837;5.669;157.894
BANCO GMAC S.A.;59.274.605;b2;I;3;S3;8;SAO PAULO;SP;03/2018;8.655.954;3.571.740;950.407;1.746.438;716.736;1.668.784;1.850;0
BRB;31.976;b1;C;1;S3;199;BRASILIA;DF;03/2018;8.619.545;318.864;8.135.775;74.345;63.854;24.342;2.365;0
MERCEDES-BENZ;51.262;b2;C;3;S3;198;SAO PAULO;SP;03/2018;8.135.967;4.649.963;513.256;1.014.272;160.399;1.797.861;217;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;03/2018;7.789.031;1.734.668;2.150.291;588.515;234.937;3.078.496;2.124;0
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;03/2018;7.738.979;4.821.073;1.159.133;506.016;87.951;1.163.401;1.404;0
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;03/2018;7.452.749;2.283.998;340.142;773.037;170.222;746.391;574;3.138.386
JOHN DEERE;50.071;b1;C;3;S4;199;INDAIATUBA;SP;03/2018;7.197.296;1.294.650;3.200.910;532.123;351.497;1.810.268;7.846;0
BANCO CSF S.A.;8.357.240;b2;I;3;S3;8;SAO PAULO;SP;03/2018;6.432.852;4.175.766;580.518;860.292;207.931;576.376;31.969;0
PORTO SEGURO;51.444;n1;C;2;S4;197;SAO PAULO;SP;03/2018;6.058.299;4.724.457;314.950;523.113;75.825;406.891;13.063;0
BANCOOB;51.750;b1;C;2;S3;199;BRASILIA;DF;03/2018;6.008.624;2.597.807;732.330;161.677;459.747;2.046.676;10.387;0
MERCANTIL DO BRASIL;20.152;b1;C;2;S3;199;BELO HORIZONTE;MG;03/2018;5.968.704;4.604.022;211.832;761.558;96.475;285.625;9.191;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;S3;5;BELO HORIZONTE;MG;03/2018;5.826.717;5.508.046;94.688;173.119;9.250;41.614;0;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;S4;8;PORTO ALEGRE;RS;03/2018;5.017.369;1.662.033;1.019.583;239.403;119.970;1.975.298;1.081;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;S4;8;SAO PAULO;SP;03/2018;4.960.568;1.934.373;667.298;1.129.415;422.159;805.936;1.387;0
CREDIT SUISSE;30.771;b1;C;3;S3;199;SAO PAULO;SP;03/2018;4.579.195;2.886.358;63.313;380.594;0;76.850;0;1.172.081
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;03/2018;4.510.365;2.593.071;917.210;519.987;93.867;347.627;1.980;36.624
NU PAGAMENTOS S.A.;18.236.120;n4;I;2;;41;SAO PAULO;SP;03/2018;4.318.184;1.061.190;156.414;360.462;45.309;359.616;2.335.192;0
BANCO FIDIS S/A;62.237.425;b2;I;3;S4;8;BETIM;MG;03/2018;4.272.416;2.053.429;434.489;722.823;240.928;820.692;55;0
BANESTES;30.159;b1;C;1;S3;199;VITORIA;ES;03/2018;4.024.149;3.847.413;21.130;86.534;56.964;10.144;1.964;0
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;S4;8;BELEM;PA;03/2018;3.901.499;11.465;6.666;18.592;3.859.383;5.008;384;0
PARANÁ BANCO;30.881;b1;C;2;S4;199;CURITIBA;PR;03/2018;3.587.609;830.733;104.982;70.928;22.394;2.556.057;2.516;0
PINE;50.304;b1;C;2;S3;199;SAO PAULO;SP;03/2018;3.573.392;1.786.535;386.871;603.478;31.828;509.794;0;254.886
BANCO FIBRA S.A.;58.616.418;b1;I;2;S3;8;SAO PAULO;SP;03/2018;3.519.902;1.678.983;387.803;363.635;53.418;327.550;41;708.473
HONDA;51.396;b2;C;3;S4;198;SAO PAULO;SP;03/2018;3.429.226;1.067.411;547.193;1.030.049;473.104;310.614;855;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;S4;14;SAO PAULO;SP;03/2018;3.279.343;1.189.155;315.063;1.012.762;304.759;315.218;142.386;0
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;S3;2;BELEM;PA;03/2018;3.143.334;1.005.494;809.541;550.371;697.455;80.381;92;0
BOCOM;52.003;b1;C;3;S4;199;SALVADOR;BA;03/2018;3.076.218;1.699.375;514.342;239.425;31.298;211.726;11;380.041
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;S4;8;CURITIBA;PR;03/2018;2.972.334;1.122.645;303.698;397.168;138.937;1.009.886;0;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;S4;9;BEBEDOURO;SP;03/2018;2.809.962;2.753.566;50.128;520;2.847;2.867;32;0
SOFISA;31.873;b1;C;2;S4;199;SAO PAULO;SP;03/2018;2.786.124;1.905.817;200.313;222.844;129.452;327.645;53;0
INTER;51.884;b1;C;2;S4;199;BELO HORIZONTE;MG;03/2018;2.670.910;1.699.498;305.102;340.700;37.462;280.883;7.266;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;S4;30;PORTO ALEGRE;RS;03/2018;2.467.788;70.367;8.170;104;425;2.388.722;0;0
