Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Prefixado;TR / TBF;TJLP;Libor;Outras Taxas Pós-Fixadas;Carteira ativa com indexador CDI;SELIC;Outras Taxas Flutuantes;IGPM;IPCA;IPCC;Outros Índices de Preço;Outros Indexadores;Total não Individualizado;Total Exterior;
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;;5;PORTO ALEGRE;RS;09/2016;13.010.381;9.228.953;1.920;2.656.511;0;0;0;0;0;512.447;159;0;1.135;608.881;376;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;;8;FORTALEZA;CE;09/2016;12.992.825;6.919.646;27.047;1.187.534;0;1.329.051;1.103.162;0;20;2.318.402;0;0;56.525;0;51.438;0
DAYCOVAL;51.987;b1;C;2;;199;SAO PAULO;SP;09/2016;12.958.285;9.853.056;3.126;104.318;0;20.199;1.720.967;394.349;107.255;255;0;0;6.332;560.909;64.555;122.962
BNP PARIBAS;51.516;b1;C;3;;199;SAO PAULO;SP;09/2016;11.645.803;8.383.571;0;57.947;0;2.061.020;667.917;0;0;0;0;0;0;4.334;471.015;0
ABC-BRASIL;41.856;b1;C;3;;199;SAO PAULO;SP;09/2016;11.217.962;3.097.984;0;447.100;0;11.166;5.031.529;33.904;0;3.065;25.559;0;0;392.991;61;2.174.603
BANCOOB;51.750;b1;C;2;;199;BRASILIA;DF;09/2016;10.974.673;10.353.723;70.143;250.656;0;0;168.153;0;0;0;0;0;0;0;131.998;0
BRB;31.976;b1;C;1;;199;BRASILIA;DF;09/2016;9.503.794;8.035.536;1.080.639;78.210;0;288.174;0;0;0;10.819;0;0;0;0;10.413;4
BANCO GMAC S.A.;59.274.605;b2;I;3;;8;SAO PAULO;SP;09/2016;8.898.505;8.889.809;0;0;0;0;0;0;0;0;0;0;0;0;8.695;0
BMG;30.290;b1;C;2;;199;SAO PAULO;SP;09/2016;8.589.333;7.058.177;0;0;0;37.150;1.153.917;0;0;0;0;0;0;157.644;182.445;0
MERCEDES-BENZ;51.262;b2;C;3;;198;SAO PAULO;SP;09/2016;8.541.097;7.157.106;0;1.095.792;0;0;0;288.182;0;0;0;0;0;0;17;0
CREDIT SUISSE;30.771;b1;C;3;;199;SAO PAULO;SP;09/2016;7.172.161;559.129;0;0;0;0;1.576.684;0;0;0;1.300.670;0;0;0;0;3.735.678
ALFA;51.293;b1;C;2;;199;SAO PAULO;SP;09/2016;7.071.757;4.960.220;0;733.459;0;6.631;1.201.106;140.775;0;0;0;0;0;0;29.567;0
MERCANTIL DO BRASIL;20.152;b1;C;2;;199;BELO HORIZONTE;MG;09/2016;7.014.400;5.208.320;108.302;0;0;278.157;1.277.363;0;0;0;0;0;0;0;142.258;0
CCB;32.119;b1;C;3;;199;SAO PAULO;SP;09/2016;6.704.787;2.491.793;19.461;0;0;0;1.908.353;0;582.503;17.239;0;0;0;0;25.839;1.659.598
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;;8;CURITIBA;PR;09/2016;6.525.042;6.402.358;0;122.025;0;0;0;659;0;0;0;0;0;0;0;0
JOHN DEERE;50.071;b1;C;3;;199;INDAIATUBA;SP;09/2016;6.316.126;5.762.427;0;80.006;464.638;0;0;9.055;0;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;;5;BELO HORIZONTE;MG;09/2016;5.810.207;2.268.135;12.022;1.355.395;0;17;58.369;263.884;18.783;206.961;604.205;0;14.226;1.008.021;188;0
BANCO CSF S.A.;8.357.240;b2;I;3;;8;SAO PAULO;SP;09/2016;5.046.681;4.452.122;0;0;0;0;0;0;0;0;0;0;0;0;594.559;0
PORTO SEGURO;51.444;n1;C;2;;197;SAO PAULO;SP;09/2016;4.572.107;4.404.901;0;0;0;0;0;0;0;0;0;0;0;0;167.206;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;;8;PORTO ALEGRE;RS;09/2016;4.483.258;4.425.947;0;24.481;0;0;26.878;5.950;0;0;0;0;0;0;2;0
ORIGINAL;51.781;b1;C;2;;199;SAO PAULO;SP;09/2016;4.478.045;2.226.665;0;0;0;0;1.360.950;0;0;3.855;0;0;0;875.093;11.481;0
BANCO FIBRA S.A.;58.616.418;b1;I;2;;8;SAO PAULO;SP;09/2016;3.975.994;1.349.097;950;3;0;534.295;1.125.553;0;0;0;0;0;0;0;53.814;912.284
PARANÁ BANCO;30.881;b1;C;2;;199;CURITIBA;PR;09/2016;3.869.962;3.455.723;1.490;73;0;4.681;235.599;26.197;0;53.134;0;0;0;12.099;80.966;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;;8;SAO PAULO;SP;09/2016;3.856.466;3.824.181;0;0;0;0;31.197;0;0;0;0;0;0;0;1.088;0
BANESTES;30.159;b1;C;1;;199;VITORIA;ES;09/2016;3.789.368;2.361.102;397.483;15.492;0;3.568;742.535;0;0;12.030;0;0;0;226.968;30.190;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;;8;CURITIBA;PR;09/2016;3.730.690;3.014.860;0;620.055;0;0;0;95.774;0;0;0;0;0;0;1;0
PINE;50.304;b1;C;2;;199;SAO PAULO;SP;09/2016;3.716.447;1.279.541;0;44.876;0;8.147;1.480.020;99.678;0;0;243.048;0;0;215.312;10;345.814
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;;2;BELEM;PA;09/2016;3.647.646;1.500.975;358.590;362.151;0;680.100;641.827;18.631;582;34.063;0;0;0;48.108;2.618;0
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;;8;BELEM;PA;09/2016;3.646.321;3.634.051;0;0;0;398;0;0;0;3.290;0;0;0;0;8.582;0
ING;51.073;b1;C;3;;199;SAO PAULO;SP;09/2016;3.591.290;116.957;0;0;0;0;372.062;0;3.102.272;0;0;0;0;0;0;0
BANCO FIDIS S/A;62.237.425;b2;I;3;;8;BETIM;MG;09/2016;3.473.211;3.461.279;0;0;0;11.477;449;0;0;0;0;0;0;0;6;0
HONDA;51.396;b2;C;3;;198;SAO PAULO;SP;09/2016;3.349.359;3.337.842;0;0;0;0;0;0;0;0;0;0;0;0;11.517;0
DEUTSCHE;51.183;b1;C;3;;199;SAO PAULO;SP;09/2016;3.317.228;2.149.025;0;0;0;0;258.650;0;295.706;0;0;0;0;0;0;613.847
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;;30;PORTO ALEGRE;RS;09/2016;3.282.320;2.248.898;32.135;588.894;0;0;0;365.932;0;6.144;1.374;0;0;38.941;2;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;;8;SAO PAULO;SP;09/2016;2.960.642;819.506;0;0;0;0;0;0;0;0;0;0;0;2.141.137;0;0
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;;8;SAO PAULO;SP;09/2016;2.761.703;2.301.753;0;136.078;0;0;120.636;0;0;0;0;0;0;203.236;0;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;;14;SAO PAULO;SP;09/2016;2.663.410;1.445.654;0;0;0;0;0;0;0;0;0;0;0;0;1.217.757;0
BANCO IBM S.A.;34.270.520;b2;I;3;;8;RIO DE JANEIRO;RJ;09/2016;2.538.707;460.607;0;0;0;0;1.932.265;0;0;0;0;0;0;145.834;1;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;;9;BEBEDOURO;SP;09/2016;2.466.586;1.723.387;1.189;13;0;0;741.588;0;0;0;0;0;0;0;409;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;;8;SAO PAULO;SP;09/2016;2.325.477;385.084;0;14.832;82.778;364;834.975;0;0;0;0;0;0;0;0;1.007.444
OMNI;50.940;n1;C;2;;197;SAO PAULO;SP;09/2016;2.162.516;1.937.689;0;0;0;0;0;0;0;0;0;0;0;0;224.828;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;;8;ARACAJU;SE;09/2016;2.115.931;1.429.666;411.316;4.649;0;0;167.408;0;0;4.793;0;0;0;17.921;80.178;0
SOFISA;31.873;b1;C;2;;199;SAO PAULO;SP;09/2016;2.110.722;346.769;0;0;0;0;1.664.900;0;5.251;3.798;0;0;108;89.830;66;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60.779.196;n1;I;2;;14;SAO PAULO;SP;09/2016;2.102.264;1.987.207;0;0;0;0;0;0;0;0;0;0;0;0;115.057;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;;9;BLUMENAU;SC;09/2016;2.074.608;1.948.188;116.901;0;0;0;0;0;0;0;0;0;0;0;9.519;0
SOCIETE GENERALE;31.859;b1;C;3;;199;SAO PAULO;SP;09/2016;1.940.630;1.261.531;0;0;0;63.252;615.021;0;0;0;0;0;0;0;826;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;;199;SAO PAULO;SP;09/2016;1.843.455;860.879;0;41.614;0;2.403;14.790;676.500;0;4.090;0;0;0;237.969;5.209;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71.328.769;b3S;I;2;;9;SERTAOZINHO;SP;09/2016;1.752.873;1.222.225;37.479;25.268;0;3.697;400.374;0;0;33.799;0;0;0;29.882;149;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;;25;BRASILIA;DF;09/2016;1.628.442;407.553;1.220.717;0;0;0;0;0;0;0;0;0;0;0;172;0
SCANIA BANCO S.A.;11.417.016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;09/2016;1.579.281;1.272.527;0;261.388;0;0;0;45.366;0;0;0;0;0;0;0;0
BANCO RODOBENS S.A.;33.603.457;b1;I;2;;8;SAO PAULO;SP;09/2016;1.511.248;865.690;345.947;63.096;0;14.348;21.559;9.923;0;0;3.248;0;0;187.259;179;0
BMW;51.420;n1;C;3;;197;SAO PAULO;SP;09/2016;1.507.527;1.507.505;0;0;0;0;0;0;0;0;0;0;0;0;22;0
BBM;30.207;b1;C;2;;199;SALVADOR;BA;09/2016;1.493.224;44.288;0;0;0;430;1.066.850;0;4.620;360;0;0;0;327.639;0;49.037
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;;8;UBERLANDIA;MG;09/2016;1.465.422;812.604;0;3.889;0;0;278.072;103.770;0;0;0;0;0;0;267.087;0
JP MORGAN CHASE;20.107;b1;C;3;;199;SAO PAULO;SP;09/2016;1.435.631;293.320;0;0;503.850;0;638.461;0;0;0;0;0;0;0;0;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;;9;BRASILIA;DF;09/2016;1.419.705;65.028;1.354.264;0;0;0;0;0;0;0;0;0;0;0;413;0
CREDIT AGRICOLE;51.066;b1;C;3;;199;SAO PAULO;SP;09/2016;1.341.065;0;0;0;0;0;291.897;0;0;0;0;0;0;1.049.168;0;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;;19;BARUERI;SP;09/2016;1.270.934;557.099;0;0;0;0;698.739;0;0;0;0;0;0;15.094;2;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;;9;MARINGA;PR;09/2016;1.212.438;877.415;0;0;0;27.832;300.006;0;0;0;0;0;678;0;6.507;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;;9;CAMPO MOURAO;PR;09/2016;1.187.528;1.186.531;0;0;0;0;0;0;0;0;0;0;528;0;469;0
INDUSVAL;50.531;b1;C;2;;199;SAO PAULO;SP;09/2016;1.160.894;139.517;82;3.489;0;23.653;894.232;0;36.671;4.164;144;0;6;58.934;2;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;;30;SAO PAULO;SP;09/2016;1.150.632;127.623;0;241.241;0;0;0;32.837;0;0;39.850;0;709.081;0;0;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;;5;VITORIA;ES;09/2016;1.082.282;994.629;19.991;60.790;0;6.706;0;0;0;0;0;0;0;0;165;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;;30;CURITIBA;PR;09/2016;1.080.449;127.861;3.855;702.939;0;3.845;0;25.986;0;0;215.559;0;70;0;334;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60.498.557;b1;I;3;;8;SAO PAULO;SP;09/2016;1.073.769;588.236;0;21.780;0;8.245;226.170;0;0;0;0;0;0;229.339;0;0
BANCO FORD S.A.;90.731.688;b2;I;3;;8;SAO PAULO;SP;09/2016;1.036.663;2.839;0;0;0;0;0;0;1.033.823;0;0;0;0;0;0;0
BANCO ABN AMRO S.A.;3.532.415;b1;I;3;;8;SAO PAULO;SP;09/2016;1.023.798;178.280;0;0;0;0;5.968;0;0;0;0;0;0;839.550;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;;9;MEDIANEIRA;PR;09/2016;922.474;700.439;0;0;0;45.075;172.527;0;0;0;0;0;0;0;4.434;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;;8;SAO PAULO;SP;09/2016;867.891;305.959;1.217;0;0;0;462.275;0;0;22.635;0;0;1.005;74.331;469;0
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;;8;PORTO ALEGRE;RS;09/2016;861.454;835.939;0;0;0;0;23.761;0;0;0;0;0;0;0;1.755;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;;8;SAO PAULO;SP;09/2016;858.912;606.018;0;0;0;16.422;236.472;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;;9;CHAPECO;SC;09/2016;851.960;737.513;2.405;1.508;0;0;109.305;0;0;0;0;0;0;0;1.228;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;;9;GOIANIA;GO;09/2016;846.990;405.509;0;0;0;0;441.349;0;0;0;0;0;0;0;132;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;09/2016;835.803;472.918;0;0;0;66.306;293.133;0;0;0;0;0;0;0;3.446;0
BANCO MONEO S.A.;7.441.209;b2;I;2;;8;CAXIAS DO SUL;RS;09/2016;815.127;677.785;0;117.708;0;0;642;18.993;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;;9;LINHARES;ES;09/2016;811.105;619.547;340;0;0;0;190.663;0;0;0;0;0;0;0;555;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88.894.548;b3S;I;2;;9;CERRO LARGO;RS;09/2016;795.185;577.739;0;0;0;34.095;179.977;0;0;0;0;0;0;0;3.375;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82.937.293;n1;I;1;;30;FLORIANOPOLIS;SC;09/2016;714.441;440.276;37;102.555;0;4.033;0;145.601;0;20.801;0;0;1.137;0;1;0
BOFA MERRILL LYNCH;51.255;b1;C;3;;199;SAO PAULO;SP;09/2016;707.264;4;0;0;0;0;707.260;0;0;0;0;0;0;0;0;0
CAIXA GERAL;51.815;b1;C;3;;199;SAO PAULO;SP;09/2016;705.221;20.202;0;14.157;0;1.131;534.687;1.285;0;0;0;0;0;133.758;0;0
BANCO DA CHINA BRASIL S.A.;10.690.848;b1;I;3;;8;SAO PAULO;SP;09/2016;702.247;180;0;0;0;0;449.944;0;0;0;0;0;0;252.122;1;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15.163.587;n1;I;1;;30;SALVADOR;BA;09/2016;695.771;362.011;0;331.228;0;0;0;0;0;0;0;0;0;352;2.180;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;;9;PALOTINA;PR;09/2016;679.799;600.407;0;0;0;15.388;60.311;0;0;0;0;0;0;0;3.693;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;09/2016;670.745;513.884;880;0;0;0;155.455;0;0;0;0;0;0;0;526;0
DACASA FINANCEIRA;51.891;n1;C;2;;197;VITORIA;ES;09/2016;667.045;551.767;0;0;0;0;0;0;0;0;0;0;0;0;115.278;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53.923.116;b3S;I;2;;9;RIBEIRAO PRETO;SP;09/2016;666.227;663.642;0;0;0;0;0;0;0;2.277;0;0;0;0;307;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91.586.982;b3S;I;2;;9;NOVA PETROPOLIS;RS;09/2016;659.749;205.802;0;71;0;22.707;426.072;0;0;0;0;0;511;0;4.585;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87.780.268;b3S;I;2;;9;ERECHIM;RS;09/2016;656.382;478.191;0;0;0;31.138;144.650;0;0;0;0;0;0;0;2.403;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;;9;DOURADOS;MS;09/2016;616.391;510.460;0;0;0;3.389;99.615;0;0;0;0;0;0;0;2.927;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;09/2016;615.179;421.630;375;0;0;0;192.553;0;0;0;0;0;0;0;621;0
COOPERATIVA DE CRÉDITO SICREDI JOÃO PESSOA;35.571.249;b3S;I;2;;9;JOAO PESSOA;PB;09/2016;610.989;391.268;0;0;0;0;219.328;0;0;0;0;0;0;0;394;0
MODAL;51.963;b1;C;2;;199;RIO DE JANEIRO;RJ;09/2016;608.124;89.861;0;0;0;0;517.818;0;0;445;0;0;0;0;0;0
MÁXIMA;50.201;b1;C;2;;199;RIO DE JANEIRO;RJ;09/2016;600.198;47.001;134;0;0;93.835;148.938;0;0;310.289;0;0;0;0;0;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2.398.976;b3S;I;2;;9;LONDRINA;PR;09/2016;596.128;275.452;0;7.655;0;0;312.632;0;0;0;0;0;172;0;217;0
MIZUHO;51.554;b1;I;3;;199;SAO PAULO;SP;09/2016;595.834;321.159;0;0;0;0;203.802;0;0;0;0;0;0;0;0;70.873
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88.038.260;b3S;I;2;;9;CRUZ ALTA;RS;09/2016;590.688;405.579;0;0;0;8.882;174.515;0;0;0;0;0;0;4;1.709;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;;9;ITAQUI;RS;09/2016;572.289;322.020;0;0;0;35.261;212.513;0;0;0;0;0;0;0;2.494;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95.594.941;b3S;I;2;;9;SANTA MARIA;RS;09/2016;542.766;329.922;0;0;0;57.227;151.201;0;0;0;0;0;1.722;0;2.695;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;;9;SORRISO;MT;09/2016;542.713;418.758;0;0;0;11.256;110.502;0;0;0;0;0;0;0;2.198;0
BANCO SEMEAR S.A.;795.423;b1;I;2;;8;BELO HORIZONTE;MG;09/2016;542.306;221.726;0;0;0;115.446;99.940;0;0;2.988;0;0;0;0;102.207;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;;9;CARLOS BARBOSA;RS;09/2016;531.844;255.534;0;28;0;30.599;243.352;0;0;0;0;0;0;0;2.332;0
AGIPLAN;51.956;b1;C;3;;199;PORTO ALEGRE;RS;09/2016;525.898;505.260;0;0;0;0;0;0;0;0;0;0;0;0;20.638;0
HAITONG;51.482;b2;C;3;;198;SAO PAULO;SP;09/2016;523.347;39.088;0;242.595;0;0;186.147;0;0;0;1.697;0;0;0;0;53.820
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42.898.825;b3S;I;2;;9;BELO HORIZONTE;MG;09/2016;521.210;273.518;0;0;0;0;247.119;0;0;0;0;0;0;0;573;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74.064.502;b3S;I;2;;9;FLORIANOPOLIS;SC;09/2016;515.050;98.265;10;0;0;0;416.614;0;0;0;0;0;0;0;161;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81.607.046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;09/2016;514.752;457.288;0;1;0;0;56.898;0;0;0;0;0;0;0;566;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;;8;GUARULHOS;SP;09/2016;510.507;504.783;0;0;0;0;0;0;0;0;0;0;0;0;5.724;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.313.766;n1;I;2;;14;SAO PAULO;SP;09/2016;501.076;434.734;0;0;0;0;65.321;0;0;0;0;0;0;0;1.021;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81.466.286;b3S;I;2;;9;PONTA GROSSA;PR;09/2016;499.925;408.852;0;0;0;3.540;85.505;0;0;0;0;0;0;0;2.028;0
