Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BANCO DO BRASIL S.A.;0;BB;49906;;b1;1;1;BRASILIA;DF;09/2007;3.990.987;56.799.331;69.984.299;126.345.892;-9.162.647;117.183.246;2;89.762;1.766;-26;91.503;43.309.143;33.002.492;9.064.891;333.425.893;1.766;333.424.127
BANCO ITAÚ S.A.;60701190;ITAU;10069;;b1;2;8;SAO PAULO;SP;09/2007;3.154.019;98.668.509;65.960.440;37.759.142;-4.968.755;32.790.387;426.472;1.846.124;810.252;-39.072;3.043.776;35.153.882;19.211.535;41.795.181;299.777.730;810.252;298.967.478
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;;b1;2;8;OSASCO;SP;09/2007;3.927.444;65.848.392;56.235.989;72.855.500;-5.861.091;66.994.409;0;0;0;0;0;26.052.879;23.028.932;39.687.422;281.775.466;0;281.775.466
CAIXA ECONOMICA FEDERAL;360305;;;;b1;1;6;BRASILIA;DF;09/2007;1.863.125;12.463.147;118.935.465;51.986.350;-5.011.770;46.974.580;0;0;0;0;0;8.835.162;47.887.304;2.520.674;239.479.456;0;239.479.456
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;;b4;1;4;RIO DE JANEIRO;RJ;09/2007;2.854;27.758;12.736.509;69.732.165;-2.064.567;67.667.598;0;0;0;0;0;2.291.217;89.933.925;18.833.989;191.493.850;0;191.493.850
BANCO ABN AMRO REAL S.A.;33066408;ABN AMRO;10076;;b1;3;8;SAO PAULO;SP;09/2007;1.635.715;4.274.089;32.975.983;53.986.161;-2.790.203;51.195.958;0;0;0;0;0;54.592.812;12.477.258;16.400.818;173.552.632;0;173.552.632
UNIBANCO-UNIAO DE BANCOS BRASILEIROS S.A.;33700394;UNIBANCO;10100;;b1;2;8;SAO PAULO;SP;09/2007;2.576.737;31.266.358;26.005.449;35.556.065;-1.342.211;34.213.855;567.319;0;0;-3.895;563.424;11.281.206;7.360.250;14.175.054;127.442.333;0;127.442.333
BANCO SANTANDER S.A.;90400888;SANTANDER;30379;;b1;3;8;SAO PAULO;SP;09/2007;1.262.986;21.797.159;22.158.957;33.851.152;-1.631.809;32.219.342;0;0;0;0;0;26.806.335;7.347.339;2.826.535;114.418.653;0;114.418.653
BANCO ITAÚ BBA S.A.;17298092;ITAU;10069;;b1;2;8;SAO PAULO;SP;09/2007;317.908;42.832.586;15.197.991;15.985.918;-164.597;15.821.322;0;0;0;0;0;8.795.732;33.141;3.616.069;86.614.749;0;86.614.749
BANCO VOTORANTIM S.A.;59588111;VOTORANTIM;51011;;b1;2;8;SAO PAULO;SP;09/2007;3.924;30.767.108;29.036.988;8.140.780;-69.937;8.070.843;0;0;0;0;0;1.914.702;1.114.716;3.186.594;74.094.874;0;74.094.874
