Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j);
;;;;;;;;;Depósito Total;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Outros Depósitos (a5);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;;
CREDIT SUISSE;30771;b1;;C;3;SAO PAULO;SP;03/2016;79.154;0;0;4.889.688;0;4.968.842;17.235.136;0;0;202.410;0;47.643;250.053;6.449.940;28.903.971;1.287.651;10.886.395;41.078.017;29.606;3.647.410;44.755.033
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;;I;1;FORTALEZA;CE;03/2016;242.069;1.860.422;1.174.234;6.213.427;862.356;10.352.508;1.774.834;0;241.151;0;1.095.904;0;1.337.055;3.517.369;16.981.766;0;22.043.365;39.025.130;0;2.969.770;41.994.900
JP MORGAN CHASE;20107;b1;;C;3;SAO PAULO;SP;03/2016;157.738;0;0;2.354.614;0;2.512.352;3.780.329;0;0;0;0;46.564;46.564;10.131.850;16.471.094;7.206.406;11.654.505;35.332.005;1.276;4.272.574;39.605.855
SOCIETE GENERALE;31859;b1;;C;3;SAO PAULO;SP;03/2016;11.696;0;42.322;181.242;0;235.260;738.001;0;0;0;0;0;0;10.479.257;11.452.518;1.310.138;21.002.627;33.765.283;23.665;1.378.447;35.167.396
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;;I;2;PORTO ALEGRE;RS;03/2016;53.272;5.144.789;5.142.540;22.021;0;10.362.623;11.845.562;0;144.125;218.358;0;0;362.483;6.650.413;29.221.081;2.838;1.220.064;30.443.982;0;1.218.448;31.662.430
PAN;31323;b1;;C;2;SAO PAULO;SP;03/2016;50.623;0;10.958.399;1.951.405;0;12.960.426;2.699.981;1.750.849;562.823;1.419.169;0;0;3.732.842;0;19.393.249;288.760;4.191.946;23.873.954;1.366;3.550.060;27.425.381
BANCOOB;51750;b1;;C;2;BRASILIA;DF;03/2016;27.305;2.765.820;17.433.525;187.341;0;20.413.991;1.223.603;0;30.105;0;0;0;30.105;2.010.063;23.677.761;0;2.466.638;26.144.399;58;1.054.796;27.199.253
BOFA MERRILL LYNCH;51255;b1;;C;3;SAO PAULO;SP;03/2016;553.151;0;247.363;1.715.493;0;2.516.007;708.063;0;0;0;0;0;0;0;3.224.070;12.234.177;8.850.120;24.308.367;5.029;1.569.517;25.882.912
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;03/2016;67.318;0;159.642;3.551.124;0;3.778.083;80.793;849.755;1.561.893;2.465.383;0;16.917;4.893.949;6.843.618;15.596.442;1.572.451;3.633.666;20.802.559;25.898;2.629.864;23.458.321
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;03/2016;19.127;0;388;24.081;0;43.596;642.707;0;3.222.087;0;0;0;3.222.087;12.228.944;16.137.333;177.219;3.732.529;20.047.081;197;1.657.832;21.705.110
BANCO VOLKSWAGEN S.A.;59109165;b2;;I;3;SAO PAULO;SP;03/2016;0;0;96.105;1.971.959;0;2.068.064;0;0;0;2.891.445;0;0;2.891.445;9.403.089;14.362.598;312.804;4.106.095;18.781.496;200.587;2.596.830;21.578.913
DAYCOVAL;51987;b1;;C;2;SAO PAULO;SP;03/2016;569.164;0;367.324;3.714.129;12.995;4.663.612;1.427.594;592.271;416.716;3.900.433;1.703.794;0;6.613.213;2.470.910;15.175.328;18.012;2.316.624;17.509.965;82.927;2.830.929;20.423.821
DEUTSCHE;51183;b1;;C;3;SAO PAULO;SP;03/2016;430.507;0;102.575;1.656.757;0;2.189.839;26.109;0;0;203.577;0;0;203.577;4.710.752;7.130.277;1.351.064;9.428.276;17.909.617;8.887;1.726.757;19.645.261
MORGAN STANLEY;51413;b1;;C;3;SAO PAULO;SP;03/2016;0;0;0;6.057.577;0;6.057.577;2.432.838;0;0;0;0;13.973;13.973;1.665.765;10.170.153;4.129.935;2.814.808;17.114.896;0;2.445.231;19.560.127
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;;I;3;SAO PAULO;SP;03/2016;161.362;0;30.265;1.548.565;0;1.740.192;0;0;0;34.341;0;0;34.341;4.272.660;6.047.193;2.067.768;10.058.803;18.173.763;813;1.329.304;19.503.881
BANESTES;30159;b1;;C;1;VITORIA;ES;03/2016;1.247.347;2.435.988;104.231;5.513.020;9.570;9.310.156;6.568.172;332.742;62.700;266.421;0;0;661.864;579.633;17.119.824;0;759.418;17.879.242;1.679;1.184.510;19.065.431
BMG;30290;b1;;C;2;SAO PAULO;SP;03/2016;47.263;0;99.865;5.117.482;0;5.264.610;0;94.431;324.244;1.097.233;1.407.276;0;2.923.184;524.956;8.712.750;629.290;4.258.305;13.600.345;0;3.093.678;16.694.023
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;;I;1;PORTO ALEGRE;RS;03/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;12.359.131;12.359.131;0;446.223;12.805.354;6.657;2.402.431;15.214.442
ALFA;51293;b1;;C;2;SAO PAULO;SP;03/2016;20.886;0;177.023;111.242;0;309.151;2.400.004;964;444.852;4.695.898;0;1.356.729;6.498.442;1.691.622;10.899.219;59.520;553.597;11.512.336;29.270;2.192.313;13.733.919
BRB;31976;b1;;C;1;BRASILIA;DF;03/2016;651.535;1.614.747;127.952;6.756.815;6.754;9.157.803;501.803;395.863;0;224.387;0;0;620.250;295.926;10.575.782;0;1.641.805;12.217.586;107;1.207.857;13.425.551
CCB;32119;b1;;C;3;SAO PAULO;SP;03/2016;92.361;12.953;543.006;2.193.131;2.263;2.843.714;1.434.978;206.920;204.792;104.264;80.037;251;596.263;4.696.829;9.571.783;116.238;2.947.663;12.635.685;30.538;586.060;13.252.283
GOLDMAN SACHS;51585;b2;;C;3;SAO PAULO;SP;03/2016;0;0;2.683;1.243.557;0;1.246.240;712.476;0;0;0;0;0;0;2.733.214;4.691.930;4.961.283;1.919.740;11.572.953;0;1.425.909;12.998.862
BANCO GMAC S.A.;59274605;b2;;I;3;SAO PAULO;SP;03/2016;0;0;2.355.504;1.305.224;0;3.660.728;0;0;0;2.264.279;0;0;2.264.279;0;5.925.007;0;4.707.861;10.632.868;413.467;1.711.498;12.757.833
MERCANTIL DO BRASIL;20152;b1;;C;2;BELO HORIZONTE;MG;03/2016;453.097;249.873;154.995;6.967.124;0;7.825.089;975.659;35.062;213.044;283.248;78.889;0;610.242;0;9.410.991;22.147;2.125.904;11.559.042;732;905.212;12.464.986
BANCO DA AMAZONIA S.A.;4902979;b1;;I;1;BELEM;PA;03/2016;640.900;536.190;17.656;1.146.385;568.657;2.909.788;90.000;0;340.528;0;0;0;340.528;780.572;4.120.889;0;6.305.462;10.426.351;0;1.898.289;12.324.640
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;03/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.488.832;9.488.832;0;361.789;9.850.620
CREDIT AGRICOLE;51066;b1;;C;3;SAO PAULO;SP;03/2016;3.476;0;0;499.473;0;502.950;0;0;781.411;268.592;0;0;1.050.003;2.255.734;3.808.687;393.128;4.794.869;8.996.685;467;829.085;9.826.237
MERCEDES-BENZ;51262;b2;;C;3;SAO PAULO;SP;03/2016;0;0;0;156.249;0;156.249;0;0;0;446.946;0;0;446.946;6.890.047;7.493.242;0;617.136;8.110.378;61.492;1.466.871;9.638.741
ING;51073;b1;;C;3;SAO PAULO;SP;03/2016;150;0;50.820;609.131;0;660.100;52.000;0;0;0;0;0;0;4.605.185;5.317.285;283.096;2.650.247;8.250.628;5.756;841.681;9.098.066
PINE;50304;b1;;C;2;SAO PAULO;SP;03/2016;16.887;0;217.570;1.698.516;0;1.932.973;670.902;666.949;451.281;696.903;239.068;0;2.054.201;1.805.217;6.463.292;335.907;455.724;7.254.923;74.527;1.174.423;8.503.874
HAITONG;51482;b2;;C;3;SAO PAULO;SP;03/2016;0;0;179.496;1.602.478;0;1.781.975;4.239.389;0;112.837;228.323;0;0;341.159;256.087;6.618.610;306.928;461.526;7.387.064;812;657.663;8.045.539
BANCO FIBRA S.A.;58616418;b1;;I;2;SAO PAULO;SP;03/2016;37.429;0;157.330;1.978.930;0;2.173.689;434.910;274.382;690.746;292.658;546.710;0;1.804.496;816.042;5.229.136;369.367;799.434;6.397.937;7.255;1.014.167;7.419.360
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;;I;3;CURITIBA;PR;03/2016;0;0;52.170;595.507;0;647.678;0;0;121.552;206.881;0;0;328.433;4.781.000;5.757.110;3.501;153.355;5.913.965;192.639;1.231.303;7.337.907
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;;I;1;BELO HORIZONTE;MG;03/2016;0;0;100.686;0;0;100.686;0;0;0;688.889;0;0;688.889;4.210.574;5.000.149;19.140;548.868;5.568.157;12.214;1.692.050;7.272.422
ORIGINAL;51781;b1;;C;2;SAO PAULO;SP;03/2016;39.766;0;2.034;1.424.861;0;1.466.660;20.699;415.231;1.797.124;124.228;0;0;2.336.583;476.562;4.300.505;82.516;189.321;4.572.341;1.911;2.201.544;6.775.797
JOHN DEERE;50071;b1;;C;3;INDAIATUBA;SP;03/2016;35.064;0;25.603;30.332;0;91.000;0;0;0;0;0;0;0;5.200.894;5.291.894;0;256.160;5.548.054;41.157;836.114;6.425.324
PARANÁ BANCO;30881;b1;;C;2;CURITIBA;PR;03/2016;17.097;0;316.606;2.654.905;0;2.988.608;63.007;38.260;0;1.636.110;0;0;1.674.370;112.532;4.838.517;0;64.380;4.902.897;45;1.404.492;6.307.434
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;;I;3;SAO PAULO;SP;03/2016;64.547;0;32.394;1.906.481;2;2.003.423;27.509;0;0;0;0;0;0;2.121.896;4.152.828;92.691;1.160.250;5.405.769;3.021;805.819;6.214.609
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;;I;2;BRASILIA;DF;03/2016;0;0;0;0;621.928;621.928;0;51.036;0;0;0;0;51.036;0;672.964;0;131.012;803.976;0;5.158.038;5.962.014
BANCO CLASSICO S.A.;31597552;b1;;I;2;RIO DE JANEIRO;RJ;03/2016;31;0;0;0;0;31;0;0;0;0;0;0;0;0;31;0;1.410.641;1.410.672;0;4.546.393;5.957.064
COOPERATIVA CENTRAL DE CRÉDITO E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;;I;2;CURITIBA;PR;03/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.566.715;5.566.715;0;161.349;5.728.065
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;;I;1;BELEM;PA;03/2016;634.752;778.007;280.691;2.191.523;0;3.884.973;343.423;0;0;234.125;0;0;234.125;760;4.463.282;0;244.477;4.707.759;0;724.394;5.432.153
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;;I;3;SAO PAULO;SP;03/2016;0;0;299.954;106.219;0;406.173;1.499;0;0;997.366;0;0;997.366;2.904.513;4.309.550;47.420;340.639;4.697.610;95.663;611.168;5.404.440
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;;I;3;PORTO ALEGRE;RS;03/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;4.066.062;4.066.062;0;191.938;4.258.000;38.459;836.622;5.133.080
BANCO CSF S.A.;8357240;b2;;I;3;SAO PAULO;SP;03/2016;0;0;262.317;0;0;262.317;127.550;0;0;0;0;0;0;0;389.867;0;3.104.338;3.494.205;0;1.527.695;5.021.899
BANCO FIDIS S/A;62237425;b2;;I;3;BETIM;MG;03/2016;0;0;116.876;2.141.222;0;2.258.098;0;0;0;960.859;0;0;960.859;895.077;4.114.034;20.176;115.342;4.249.552;7.150;619.645;4.876.347
MIZUHO;51554;b1;;I;3;SAO PAULO;SP;03/2016;2.478;0;119.008;1.655.243;0;1.776.729;96.421;0;0;0;0;0;0;1.063.313;2.936.463;219.907;1.098.680;4.255.050;67;559.415;4.814.532
BANCO IBM S.A.;34270520;b2;;I;3;RIO DE JANEIRO;RJ;03/2016;0;0;0;3.851.212;0;3.851.212;0;0;0;0;0;0;0;142.278;3.993.490;0;260.716;4.254.206;0;408.052;4.662.258
PORTO SEGURO;51444;n1;;C;2;SAO PAULO;SP;03/2016;0;0;565.334;0;0;565.334;0;0;0;272.173;0;0;272.173;231.578;1.069.085;0;2.956.769;4.025.854;0;521.293;4.547.147
SOFISA;31873;b1;;C;2;SAO PAULO;SP;03/2016;65.265;0;108.929;2.711.514;0;2.885.708;163.389;130.414;6.144;66.927;35.627;0;239.112;132.379;3.420.587;8;259.420;3.680.015;89;711.401;4.391.505
BANCO VOLVO BRASIL S.A.;58017179;b2;;I;3;CURITIBA;PR;03/2016;0;0;0;16.980;0;16.980;0;0;0;0;0;0;0;3.419.143;3.436.122;0;94.024;3.530.146;37.345;688.641;4.256.133
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;03/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;188.536;188.536;0;3.698.019;3.886.555;0;366.621;4.253.176
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;;I;2;FLORIANOPOLIS;SC;03/2016;104;0;0;3.673.186;544;3.673.834;0;0;0;0;0;0;0;165.974;3.839.808;0;169.471;4.009.279;0;239.279;4.248.558
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;03/2016;285.140;0;0;1.297.496;27.189;1.609.826;0;0;326.359;0;0;0;326.359;270.185;2.206.371;0;836.916;3.043.287;0;1.142.629;4.185.916
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;;I;1;PORTO ALEGRE;RS;03/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;3.288.312;3.288.312;0;131.848;3.420.160;93;740.493;4.160.746
BANCO CARGILL S.A.;3609817;b1;;I;3;SAO PAULO;SP;03/2016;58.415;0;0;294.278;0;352.693;6.200;0;636.870;0;0;0;636.870;1.886.860;2.882.624;357.793;264.737;3.505.153;0;445.861;3.951.014
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;;I;2;RIBEIRAO PRETO;SP;03/2016;0;0;0;3.417.158;0;3.417.158;0;0;0;0;0;0;0;0;3.417.158;0;273.564;3.690.722;0;241.104;3.931.825
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;;I;1;ARACAJU;SE;03/2016;496.499;1.093.170;87.236;1.218.233;415;2.895.553;45.380;6.256;0;143.750;0;0;150.006;91.565;3.182.504;0;395.984;3.578.488;31;297.435;3.875.954
BANCO CATERPILLAR S.A.;2658435;b2;;I;3;SAO PAULO;SP;03/2016;0;0;415.341;0;0;415.341;0;0;0;242.065;0;0;242.065;2.399.324;3.056.730;5.338;95.705;3.157.773;28.334;677.500;3.863.607
HONDA;51396;b2;;C;3;SAO PAULO;SP;03/2016;0;0;2.410.562;36.743;0;2.447.305;0;0;0;18.942;0;0;18.942;479.202;2.945.449;19.998;140.364;3.105.812;7.591;651.887;3.765.290
INDUSVAL;50531;b1;;C;2;SAO PAULO;SP;03/2016;15.983;0;0;1.859.378;0;1.875.361;156.503;138.295;713.314;17.811;0;0;869.420;80.959;2.982.243;5.218;179.314;3.166.775;2.525;568.528;3.737.827
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;;I;2;SAO PAULO;SP;03/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;258.773;258.773;0;3.200.993;3.459.766
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;03/2016;264.539;0;151.810;1.813.691;32.097;2.262.137;0;0;0;0;0;0;0;19.419;2.281.556;0;184.862;2.466.418;0;783.308;3.249.726
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;03/2016;178;0;0;146.474;0;146.652;0;0;0;0;0;0;0;0;146.652;0;2.919.173;3.065.826;0;146.053;3.211.879
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;;I;3;SAO PAULO;SP;03/2016;191;0;53.277;464.492;0;517.960;100.000;0;0;74.664;0;0;74.664;1.506.211;2.198.836;337.517;159.297;2.695.649;10;508.637;3.204.296
BBM;30207;b1;;C;2;SALVADOR;BA;03/2016;139.763;0;42.156;326.419;0;508.338;45.411;57.802;487.066;651.112;151;451;1.196.581;635.130;2.385.462;1.419;185.795;2.572.676;1.464;585.549;3.159.689
STANDARD CHARTERED BANK (BRASIL) S.A. ? BANCO DE INVESTIMENTO;11932017;b2;;I;3;SAO PAULO;SP;03/2016;0;0;0;1.107.824;0;1.107.824;0;0;0;0;0;0;0;268.647;1.376.471;186.832;1.207.754;2.771.057;0;340.484;3.111.541
COOPERATIVA CENTRAL DE CRÉDITO DO CENTRO NORTE DO BRASIL   CENTRAL SICREDI CENTRO NORTE;33667205;b3C;;I;2;CUIABA;MT;03/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.792.674;2.792.674;0;121.757;2.914.430
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;;I;2;SAO PAULO;SP;03/2016;0;0;114.257;0;0;114.257;0;0;0;0;0;718.516;718.516;145.958;978.731;20.924;1.096.329;2.095.984;0;770.251;2.866.236
SOCOPA;50328;b1;;C;2;SAO PAULO;SP;03/2016;74.898;0;8.044;718.646;46.031;847.620;816.952;36.161;24.346;0;0;0;60.507;43.525;1.768.603;6.816;821.791;2.597.210;0;182.823;2.780.033
INTERMEDIUM;51884;b1;;C;2;BELO HORIZONTE;MG;03/2016;18.995;0;45.267;1.156.242;0;1.220.503;0;970.607;4.839;0;0;0;975.446;38.883;2.234.833;0;119.968;2.354.801;0;337.035;2.691.836
OMNI;50940;n1;;C;2;SAO PAULO;SP;03/2016;0;0;19.047;501.267;0;520.315;0;0;0;0;0;955.204;955.204;0;1.475.519;0;879.824;2.355.343;1.676;256.035;2.613.054
BARCLAYS;51705;b1;;C;3;SAO PAULO;SP;03/2016;19;0;0;320.583;0;320.601;608.527;0;0;0;0;0;0;353.050;1.282.178;39.753;1.061.510;2.383.441;0;205.036;2.588.478
INDUSTRIAL DO BRASIL;50988;b1;;C;2;SAO PAULO;SP;03/2016;59.146;0;99.714;784.700;0;943.559;65.482;163.197;0;351.043;0;0;514.240;315.188;1.838.470;184;240.259;2.078.913;1.030;492.083;2.572.026
PSA FINANCE;51365;b2;;C;3;SAO PAULO;SP;03/2016;0;0;528.663;107.834;0;636.497;0;0;0;121.973;0;0;121.973;20.283;778.754;0;856.515;1.635.268;84.771;785.365;2.505.404
BANCO TRIANGULO S.A.;17351180;b1;;I;2;UBERLANDIA;MG;03/2016;143.784;0;135.963;864.401;21.560;1.165.708;0;117.362;0;334.235;0;0;451.597;151.842;1.769.148;0;318.773;2.087.921;465;412.675;2.501.062
BANCO BONSUCESSO S.A.;71027866;b1;;I;2;BELO HORIZONTE;MG;03/2016;10.361;0;179.610;749.652;138;939.761;14.349;10.734;9.467;0;0;0;20.201;0;974.311;2;1.037.988;2.012.301;23;487.196;2.499.520
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;03/2016;136.803;0;0;767.955;11.326;916.085;0;0;175.097;0;0;0;175.097;97.301;1.188.483;214;898.300;2.086.997;0;344.903;2.431.899
MODAL;51963;b1;;C;2;RIO DE JANEIRO;RJ;03/2016;24.391;0;0;1.126.433;0;1.150.825;397.226;143.345;203;0;0;0;143.548;0;1.691.599;95.825;187.437;1.974.861;0;354.037;2.328.897
BANCO RODOBENS S.A.;33603457;b1;;I;2;SAO PAULO;SP;03/2016;420;0;2.543;193.072;0;196.034;0;487.302;0;422.557;0;0;909.859;535.043;1.640.937;384;126.069;1.767.390;949;553.970;2.322.309
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;;I;2;SAO PAULO;SP;03/2016;0;0;323.297;0;0;323.297;0;0;0;0;0;4.097;4.097;0;327.394;0;1.281.293;1.608.687;0;535.396;2.144.083
CAIXA GERAL;51815;b1;;C;3;SAO PAULO;SP;03/2016;2.590;0;0;366.153;0;368.743;197.151;72.600;62.580;2.951;0;0;138.131;862.843;1.566.868;106.686;93.608;1.767.162;1.398;329.129;2.097.689
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;03/2016;84.698;0;0;686.276;0;770.974;0;0;0;0;0;0;0;803.568;1.574.542;0;97.729;1.672.271;0;415.849;2.088.120
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;03/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;1.278.608;1.278.608;0;589.467;1.868.075;0;65.388;1.933.463
SCANIA BANCO S.A.;11417016;b2;;I;3;SAO BERNARDO DO CAMPO;SP;03/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;1.508.422;1.508.422;0;137.083;1.645.505;3.055;237.495;1.886.056
