Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
BANCO DO BRASIL S.A.;0;BB;49906;;b1;1;1;BRASILIA;DF;09/2007;333.424.127;136.581.116;310.358.833;262.491.545;23.065.294;1.364.037;4.077;1.265
BANCO ITAÚ S.A.;60701190;ITAU;10069;;b1;2;8;SAO PAULO;SP;09/2007;298.967.478;39.947.699;285.691.853;233.553.710;13.275.625;478.919;2.522;735
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;;b1;2;8;OSASCO;SP;09/2007;281.775.466;79.364.854;252.561.854;215.682.144;29.213.612;1.810.213;3.046;1.107
CAIXA ECONOMICA FEDERAL;360305;;;;b1;1;6;BRASILIA;DF;09/2007;239.479.456;53.561.165;229.033.518;202.098.008;10.445.938;62.534;2.048;447
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;;b4;1;4;RIO DE JANEIRO;RJ;09/2007;191.493.850;70.898.994;164.817.615;52.458.549;26.676.235;2.854.265;4;0
BANCO ABN AMRO REAL S.A.;33066408;ABN AMRO;10076;;b1;3;8;SAO PAULO;SP;09/2007;173.552.632;55.602.891;162.056.498;101.949.405;11.496.133;867.457;1.122;865
UNIBANCO-UNIAO DE BANCOS BRASILEIROS S.A.;33700394;UNIBANCO;10100;;b1;2;8;SAO PAULO;SP;09/2007;127.442.333;38.297.685;115.849.762;97.834.981;11.592.571;1.199.192;952;294
BANCO SANTANDER S.A.;90400888;SANTANDER;30379;;b1;3;8;SAO PAULO;SP;09/2007;114.418.653;37.336.407;104.204.761;70.972.982;10.213.892;344.872;1.080;659
BANCO ITAÚ BBA S.A.;17298092;ITAU;10069;;b1;2;8;SAO PAULO;SP;09/2007;86.614.749;16.717.535;80.973.603;68.654.581;5.641.146;204.205;8;0
BANCO VOTORANTIM S.A.;59588111;VOTORANTIM;51011;;b1;2;8;SAO PAULO;SP;09/2007;74.094.874;8.831.332;68.322.550;60.934.218;5.772.324;172.780;11;0
HSBC BANK BRASIL S.A. - BANCO MULTIPLO;1701201;HSBC;51152;;b1;3;8;CURITIBA;PR;09/2007;68.980.426;29.815.197;64.338.842;51.122.869;4.641.584;231.830;936;462
BANCO SAFRA S.A.;58160789;SAFRA;10083;;b1;2;8;SAO PAULO;SP;09/2007;59.350.593;21.812.839;55.081.613;45.584.048;4.268.980;210.991;106;13
BANCO NOSSA CAIXA S.A.;43073394;;;;b1;1;8;SAO PAULO;SP;09/2007;46.485.861;8.635.824;43.685.432;39.665.347;2.800.429;-67.898;553;389
BANCO CITIBANK S.A.;33479023;CITIBANK;30403;;b1;3;8;SAO PAULO;SP;09/2007;43.704.072;6.539.654;40.391.926;16.296.492;3.312.146;1.100.681;115;11
BANCO ITAUCARD S.A.;17192451;ITAU;10069;;b2;2;8;SAO PAULO;SP;09/2007;39.181.791;16.236.168;15.631.614;3.490.237;23.550.177;1.579.529;1;0
