Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
ITAÚ UNIBANCO S.A.;60701190;ITAU;10069;;b1;2;8;SAO PAULO;SP;03/2011;7.328.176;186.023.268;155.401.906;126.536.087;-12.663.786;113.872.301;125.146;2.210.526;1.427.786;-65.616;3.697.842;48.643.199;89.614.407;148.967.913;753.549.012;1.427.786;752.121.227
BANCO DO BRASIL S.A.;0;BB;49906;;b1;1;1;BRASILIA;DF;03/2011;11.901.024;134.685.509;92.209.780;292.872.298;-15.426.701;277.445.597;0;41.075;0;0;41.075;104.020.243;94.824.125;31.500.721;746.628.076;0;746.628.076
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;;b1;2;8;OSASCO;SP;03/2011;5.789.369;137.549.177;151.124.762;154.604.599;-11.904.857;142.699.742;20.772;7.594.828;4.841.304;-191.979;12.264.925;42.129.484;69.395.805;107.780.527;668.733.791;4.841.304;663.892.487
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;;b4;1;4;RIO DE JANEIRO;RJ;03/2011;1.037;4.708.105;51.825.573;177.495.737;-2.264.128;175.231.609;0;0;0;0;0;9.946.543;201.710.020;94.691.810;538.114.697;0;538.114.697
CAIXA ECONOMICA FEDERAL;360305;;;;b1;1;6;BRASILIA;DF;03/2011;3.735.824;35.775.297;103.163.220;190.476.624;-12.199.122;178.277.502;0;0;0;0;0;26.152.138;78.777.663;6.283.551;432.165.196;0;432.165.196
BANCO SANTANDER (BRASIL) S.A.;90400888;SANTANDER;30379;;b1;3;8;SAO PAULO;SP;03/2011;3.536.635;42.570.995;97.670.461;111.738.190;-7.975.204;103.762.986;2.146;818.323;508.244;-27.246;1.301.467;55.722.075;41.944.062;57.977.275;404.485.958;508.244;403.977.715
BANCO ITAÚ BBA S.A.;17298092;ITAU;10069;;b1;2;8;SAO PAULO;SP;03/2011;288.624;26.149.365;58.945.160;38.275.621;-389.155;37.886.466;152.172;4.276.612;2.080.932;-80.432;6.429.283;7.760.344;4.468.594;5.746.206;147.674.042;2.080.932;145.593.110
HSBC BANK BRASIL S.A. - BANCO MULTIPLO;1701201;HSBC;51152;;b1;3;8;CURITIBA;PR;03/2011;1.675.989;15.317.105;19.947.326;36.284.279;-1.879.804;34.404.475;25.326;5.334.493;2.525.798;-99.240;7.786.378;25.980.217;24.730.459;6.718.422;136.560.370;2.525.798;134.034.572
BANCO VOTORANTIM S.A.;59588111;VOTORANTIM;51011;;b1;2;8;SAO PAULO;SP;03/2011;33.406;50.593.115;38.755.673;18.428.719;-265.646;18.163.073;0;0;0;0;0;2.892.669;6.564.091;3.925.209;120.927.235;0;120.927.235
BFB LEASING S.A. ARRENDAMENTO MERCANTIL;43425008;ITAU;10069;;n1;2;19;SAO PAULO;SP;03/2011;6.409;77.409.218;125.617;0;0;0;454.135;16.044.762;9.334.302;-707.921;25.125.278;826.391;49.727;5.575.786;109.118.426;9.334.302;99.784.124
DIBENS LEASING S.A. ARRENDAMENTO MERCANTIL;65654303;ITAU;10069;;n1;2;19;SAO PAULO;SP;03/2011;5.349;71.337.474;218.740;0;0;0;91.957;9.199.215;5.844.961;-241.936;14.894.197;1.097.035;170.613;4.854.914;92.578.322;5.844.961;86.733.361
BANCO ITAUCARD S.A.;17192451;ITAU;10069;;b2;2;8;SAO PAULO;SP;03/2011;163.794;2.319.650;3.065.666;32.651.712;-4.138.645;28.513.066;479.927;14.658.795;7.835.956;-355.331;22.619.346;22.472.440;617.681;14.523.940;94.295.584;7.835.956;86.459.628
ITAÚ UNIBANCO HOLDING S.A.;60872504;ITAU;10069;;b1;2;8;SAO PAULO;SP;03/2011;3.606;13.808.221;12.535;0;0;0;0;0;0;0;0;1.546.510;2.929;62.684.863;78.058.665;0;78.058.665
BANCO SAFRA S.A.;58160789;SAFRA;10083;;b1;2;8;SAO PAULO;SP;03/2011;169.916;19.637.377;21.359.420;23.807.371;-556.327;23.251.044;198.245;3.168.736;2.361.453;-53.565;5.674.869;4.311.925;2.088.655;3.640.262;80.133.468;2.361.453;77.772.015
BANCO BRADESCO FINANCIAMENTOS S.A.;7207996;BRADESCO;10045;;b1;2;8;OSASCO;SP;03/2011;384;27.780.125;240.796;27.773.119;-1.098.910;26.674.209;44.520;8.733.965;5.080.051;-424.952;13.433.584;3.495.702;697.902;522.765;72.845.468;5.080.051;67.765.417
BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;47509120;BRADESCO;10045;;n1;2;19;OSASCO;SP;03/2011;92;53.731.163;1.493.373;0;0;0;113.758;10.005.142;3.211.645;-450.739;12.879.806;802.186;49.006;161.227;69.116.853;3.211.645;65.905.208
SANTANDER LEASING S.A. ARRENDAMENTO MERCANTIL;47193149;SANTANDER;30379;;n1;3;19;SAO PAULO;SP;03/2011;49.826;32.098.638;1.109.095;0;0;0;207.326;16.600.864;8.263.817;-488.716;24.583.290;2.307.743;76.728;169.265;60.394.584;8.263.817;52.130.767
BANCO CITIBANK S.A.;33479023;CITIBANK;30403;;b1;3;8;SAO PAULO;SP;03/2011;983.358;9.046.500;14.218.195;8.765.167;-829.545;7.935.622;0;0;0;0;0;8.334.128;6.784.791;1.538.456;48.841.050;0;48.841.050
BANCO BTG PACTUAL S.A.;30306294;BTG PACTUAL;49944;;b1;2;8;RIO DE JANEIRO;RJ;03/2011;2.276;18.338.425;12.055.880;3.837.447;-77.212;3.760.235;0;0;0;0;0;5.672.412;168.337;1.852.892;41.850.458;0;41.850.458
BV FINANCEIRA S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;1149953;VOTORANTIM;51011;;n1;2;14;SAO PAULO;SP;03/2011;40.062;1.396.014;816.460;34.526.244;-953.740;33.572.504;0;0;0;0;0;1.683.454;682.646;99.318;38.290.459;0;38.290.459
BANCO ITAULEASING S.A.;49925225;ITAU;10069;;b2;2;8;SAO PAULO;SP;03/2011;5.217;11.449.186;364.234;0;0;0;500.036;22.731.226;10.559.437;-858.506;32.932.193;2.419.751;148.367;1.230.624;48.549.572;10.559.437;37.990.135
BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;92702067;BANRISUL;30173;;b1;1;8;PORTO ALEGRE;RS;03/2011;383.189;2.505.598;8.673.724;17.340.102;-1.102.270;16.237.832;193;132.390;55.783;-5.920;182.446;1.778.559;2.782.881;773.574;33.317.803;55.783;33.262.020
UNIBANCO - UNIÃO DE BANCOS BRASILEIROS S.A.;33700394;ITAU;10069;;b1;2;8;SAO PAULO;SP;03/2011;0;31.969.040;0;0;0;0;0;0;0;0;0;1.266.516;12;1.460;33.237.028;0;33.237.028
AYMORÉ CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;7707650;SANTANDER;30379;;n1;3;14;SAO PAULO;SP;03/2011;74.087;8.844.581;0;16.185.282;-530.827;15.654.455;0;0;0;0;0;2.639.278;2.408.118;54.345;29.674.865;0;29.674.865
