Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
BB;49906;b1;;C;1;BRASILIA;DF;09/2002;213.412.499;63.016.684;205.002.119;167.208.997;8.410.380;604.703;12.389.226;10,86%;31,95%;3.137;1.610
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;09/2002;147.043.374;48.275.480;134.492.178;62.127.532;12.551.196;48.367;18.815.389;15,84%;67,52%;5;0
BRADESCO;10045;b1;;C;2;SAO GONCALO;RJ;09/2002;126.673.605;53.536.384;115.689.634;88.353.664;10.983.971;425.801;13.297.786;15,55%;53,36%;2.926;634
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;09/2002;123.439.949;23.108.103;118.891.572;104.445.730;4.548.377;456.056;4.548.377;14,05%;55,99%;1.698;374
ITAU;10069;b1;;C;2;SAO PAULO;SP;09/2002;97.906.062;32.772.961;85.806.125;59.567.321;12.099.937;577.399;14.248.342;18,67%;64,98%;2.263;841
UNIBANCO;10100;b1;;C;2;SAO PAULO;SP;09/2002;69.515.837;26.082.658;63.202.338;51.528.004;6.313.500;271.032;7.082.631;12,28%;55,30%;916;482
SANTANDER BANESPA;30379;b1;;C;3;SAO PAULO;SP;09/2002;61.434.713;14.849.551;55.481.981;35.588.458;5.952.732;1.237.307;5.952.732;11,81%;33,84%;1.024;846
ABN AMRO;10076;b1;;C;3;SAO PAULO;SP;09/2002;43.107.812;16.564.802;37.805.542;21.004.622;5.302.270;469.900;5.302.270;13,60%;37,98%;858;843
BANKBOSTON;30300;b1;;C;3;SAO PAULO;SP;09/2002;35.344.067;10.730.174;33.324.566;20.591.997;2.019.501;382.812;2.412.944;11,06%;23,13%;97;9
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;09/2002;31.415.117;9.317.009;27.959.220;13.606.922;3.455.898;590.580;3.455.898;14,85%;5,07%;62;5
SAFRA;10083;b1;;C;2;SAO PAULO;SP;09/2002;28.158.424;11.796.898;26.086.979;18.611.924;2.071.444;106.344;2.071.444;12,13%;28,08%;84;13
BANCO NOSSA CAIXA S.A.;43073394;b1;;I;1;SAO PAULO;SP;09/2002;25.144.648;3.562.447;23.966.750;21.904.402;1.177.898;90.851;1.177.898;16,43%;31,63%;497;314
HSBC;51152;b1;;C;3;CURITIBA;PR;09/2002;24.654.357;8.132.565;23.275.962;15.523.918;1.378.395;195.677;2.058.862;12,06%;42,71%;978;573
BBA-CREDITANSTALT;50012;b1;;C;2;SAO PAULO;SP;09/2002;20.035.952;7.456.302;18.457.694;14.381.098;1.578.259;174.995;1.777.666;13,93%;18,89%;12;0
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;09/2002;17.757.467;2.562.603;16.051.934;11.202.920;1.705.533;134.435;1.705.533;15,93%;0,93%;7;0
BILBAO VIZCAYA;50452;b1;;C;3;SALVADOR;BA;09/2002;16.846.044;5.706.766;14.502.578;12.664.496;2.343.466;21.266;2.343.466;24,60%;21,82%;460;36
SUDAMERIS;31330;b1;;C;3;SAO PAULO;SP;09/2002;16.685.978;7.895.884;15.324.485;11.121.409;1.361.493;26.024;2.039.520;16,96%;24,82%;301;55
LLOYDS;20121;b1;;C;3;SAO PAULO;SP;09/2002;11.269.010;3.741.182;10.099.458;6.398.853;1.169.553;355.079;1.169.553;12,55%;11,92%;5;0
