Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Sudeste;Centro-oeste;Nordeste;Norte;Sul;Região não Informada;Total Exterior;
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;;8;SAO PAULO;SP;09/2016;3.856.466;1.545.803;548.149;778.815;331.103;650.259;2.337;0
BANESTES;30.159;b1;C;1;;199;VITORIA;ES;09/2016;3.789.368;3.649.081;8.500;35.253;64.112;1.943;30.479;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;;8;CURITIBA;PR;09/2016;3.730.690;1.381.806;398.519;458.607;229.202;1.262.438;119;0
PINE;50.304;b1;C;2;;199;SAO PAULO;SP;09/2016;3.716.447;2.204.285;324.235;458.881;10.928;372.294;10;345.814
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;;2;BELEM;PA;09/2016;3.647.646;1.318.509;886.170;493.968;860.114;85.899;2.985;0
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;;8;BELEM;PA;09/2016;3.646.321;9.102;5.857;14.836;3.604.804;1.662;10.059;0
ING;51.073;b1;C;3;;199;SAO PAULO;SP;09/2016;3.591.290;2.792.160;0;368.124;0;431.006;0;0
BANCO FIDIS S/A;62.237.425;b2;I;3;;8;BETIM;MG;09/2016;3.473.211;1.529.853;443.990;608.024;203.055;688.198;92;0
HONDA;51.396;b2;C;3;;198;SAO PAULO;SP;09/2016;3.349.359;1.134.415;545.676;968.051;415.118;273.776;12.322;0
DEUTSCHE;51.183;b1;C;3;;199;SAO PAULO;SP;09/2016;3.317.228;2.455.499;0;45.367;0;202.515;0;613.847
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;;30;PORTO ALEGRE;RS;09/2016;3.282.320;115.288;9.928;312;804;3.155.986;2;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;;8;SAO PAULO;SP;09/2016;2.960.642;1.159.549;906.769;667.167;4.149;223.007;0;0
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;;8;SAO PAULO;SP;09/2016;2.761.703;1.164.728;244.338;305.420;269.219;777.999;0;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;;14;SAO PAULO;SP;09/2016;2.663.410;543.647;155.418;472.801;142.226;131.031;1.218.287;0
BANCO IBM S.A.;34.270.520;b2;I;3;;8;RIO DE JANEIRO;RJ;09/2016;2.538.707;2.068.226;40.749;131.032;55.142;243.557;1;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;;9;BEBEDOURO;SP;09/2016;2.466.586;2.428.434;34.040;528;1.396;853;1.335;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;;8;SAO PAULO;SP;09/2016;2.325.477;1.030.605;0;178.875;72.455;36.097;0;1.007.444
OMNI;50.940;n1;C;2;;197;SAO PAULO;SP;09/2016;2.162.516;974.629;163.563;219.519;82.028;497.280;225.497;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;;8;ARACAJU;SE;09/2016;2.115.931;4.104;810;2.029.870;340;580;80.226;0
SOFISA;31.873;b1;C;2;;199;SAO PAULO;SP;09/2016;2.110.722;1.499.399;121.896;128.726;119.533;241.101;66;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60.779.196;n1;I;2;;14;SAO PAULO;SP;09/2016;2.102.264;985.217;143.351;440.212;156.855;261.328;115.301;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;;9;BLUMENAU;SC;09/2016;2.074.608;10.858;2.234;7.090;2.322;2.042.403;9.701;0
SOCIETE GENERALE;31.859;b1;C;3;;199;SAO PAULO;SP;09/2016;1.940.630;1.787.576;10.744;32.371;775;108.332;832;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;;199;SAO PAULO;SP;09/2016;1.843.455;1.272.707;139.178;102.529;188.099;135.727;5.213;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71.328.769;b3S;I;2;;9;SERTAOZINHO;SP;09/2016;1.752.873;1.731.593;20.318;2;622;189;149;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;;25;BRASILIA;DF;09/2016;1.628.442;276.660;751.996;232.706;140.989;224.825;1.265;0
SCANIA BANCO S.A.;11.417.016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;09/2016;1.579.281;541.740;166.655;132.671;85.094;653.121;0;0
BANCO RODOBENS S.A.;33.603.457;b1;I;2;;8;SAO PAULO;SP;09/2016;1.511.248;498.837;304.302;305.950;238.248;163.616;295;0
BMW;51.420;n1;C;3;;197;SAO PAULO;SP;09/2016;1.507.527;821.413;152.449;174.945;48.984;309.488;248;0
BBM;30.207;b1;C;2;;199;SALVADOR;BA;09/2016;1.493.224;757.977;284.688;185.386;164;215.972;0;49.037
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;;8;UBERLANDIA;MG;09/2016;1.465.422;512.688;120.236;279.093;140.814;145.308;267.282;0
JP MORGAN CHASE;20.107;b1;C;3;;199;SAO PAULO;SP;09/2016;1.435.631;1.183.347;70.753;121.345;8.659;51.526;0;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;;9;BRASILIA;DF;09/2016;1.419.705;512.023;279.008;374.023;82.237;171.571;843;0
CREDIT AGRICOLE;51.066;b1;C;3;;199;SAO PAULO;SP;09/2016;1.341.065;1.124.707;110.300;106.057;0;0;0;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;;19;BARUERI;SP;09/2016;1.270.934;1.106.175;36.931;21.368;1.268;105.030;162;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;;9;MARINGA;PR;09/2016;1.212.438;195.581;17.403;464;3.551;988.570;6.869;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;;9;CAMPO MOURAO;PR;09/2016;1.187.528;6.121;162.078;1.137;84;1.017.254;852;0
INDUSVAL;50.531;b1;C;2;;199;SAO PAULO;SP;09/2016;1.160.894;698.956;260.592;47.061;5.582;148.700;2;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;;30;SAO PAULO;SP;09/2016;1.150.632;1.146.663;2.792;121;0;1.056;0;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;;5;VITORIA;ES;09/2016;1.082.282;1.076.227;257;2.796;1.981;224;796;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;;30;CURITIBA;PR;09/2016;1.080.449;538;48;41;2.352;1.077.132;338;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60.498.557;b1;I;3;;8;SAO PAULO;SP;09/2016;1.073.769;782.329;196.739;37.858;4.665;52.179;0;0
BANCO FORD S.A.;90.731.688;b2;I;3;;8;SAO PAULO;SP;09/2016;1.036.663;389.354;103.228;154.965;57.952;331.164;0;0
BANCO ABN AMRO S.A.;3.532.415;b1;I;3;;8;SAO PAULO;SP;09/2016;1.023.798;914.070;61.811;0;0;47.917;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;;9;MEDIANEIRA;PR;09/2016;922.474;111.369;7.428;1.013;744;796.887;5.033;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;;8;SAO PAULO;SP;09/2016;867.891;661.822;68.418;74.337;2.873;59.703;737;0
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;;8;PORTO ALEGRE;RS;09/2016;861.454;86.491;6.882;11.154;3.182;751.846;1.899;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;;8;SAO PAULO;SP;09/2016;858.912;583.065;152.862;0;0;122.984;0;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;;9;CHAPECO;SC;09/2016;851.960;720;1.301;217;309;848.169;1.244;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;;9;GOIANIA;GO;09/2016;846.990;4.489;728.022;688;113.454;199;138;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;09/2016;835.803;3.137;808.721;8.666;2.930;8.899;3.452;0
BANCO MONEO S.A.;7.441.209;b2;I;2;;8;CAXIAS DO SUL;RS;09/2016;815.127;346.938;70.598;127.795;55.165;214.598;34;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;;9;LINHARES;ES;09/2016;811.105;794.920;3.718;10.765;930;202;571;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88.894.548;b3S;I;2;;9;CERRO LARGO;RS;09/2016;795.185;1.757;6.246;405;133;782.899;3.744;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82.937.293;n1;I;1;;30;FLORIANOPOLIS;SC;09/2016;714.441;4.511;1.715;0;0;707.534;680;0
BOFA MERRILL LYNCH;51.255;b1;C;3;;199;SAO PAULO;SP;09/2016;707.264;527.975;0;0;100.762;78.527;0;0
CAIXA GERAL;51.815;b1;C;3;;199;SAO PAULO;SP;09/2016;705.221;353.338;58.252;123.064;25.066;145.501;0;0
BANCO DA CHINA BRASIL S.A.;10.690.848;b1;I;3;;8;SAO PAULO;SP;09/2016;702.247;387.882;67.433;86.087;0;160.844;1;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15.163.587;n1;I;1;;30;SALVADOR;BA;09/2016;695.771;42.460;31.819;598.278;1.723;19.308;2.184;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;;9;PALOTINA;PR;09/2016;679.799;65.282;1.870;317;656;607.399;4.274;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;09/2016;670.745;662.025;61;2.683;5.162;263;551;0
DACASA FINANCEIRA;51.891;n1;C;2;;197;VITORIA;ES;09/2016;667.045;416.602;609;133.357;704;355;115.419;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53.923.116;b3S;I;2;;9;RIBEIRAO PRETO;SP;09/2016;666.227;652.210;13.664;6;14;26;307;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91.586.982;b3S;I;2;;9;NOVA PETROPOLIS;RS;09/2016;659.749;730;334;78;23;653.966;4.618;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87.780.268;b3S;I;2;;9;ERECHIM;RS;09/2016;656.382;363;2.246;398;7.650;643.320;2.404;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;;9;DOURADOS;MS;09/2016;616.391;16.912;564.427;71;214;31.197;3.569;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;09/2016;615.179;612.605;300;979;548;104;643;0
COOPERATIVA DE CRÉDITO SICREDI JOÃO PESSOA;35.571.249;b3S;I;2;;9;JOAO PESSOA;PB;09/2016;610.989;474;439;608.727;784;172;394;0
MODAL;51.963;b1;C;2;;199;RIO DE JANEIRO;RJ;09/2016;608.124;542.201;0;64.795;0;1.128;0;0
MÁXIMA;50.201;b1;C;2;;199;RIO DE JANEIRO;RJ;09/2016;600.198;507.588;19.093;22.285;9.087;37.716;4.429;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2.398.976;b3S;I;2;;9;LONDRINA;PR;09/2016;596.128;131.114;3.455;73;38;461.225;223;0
MIZUHO;51.554;b1;I;3;;199;SAO PAULO;SP;09/2016;595.834;508.777;0;1.039;11.039;4.107;0;70.873
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88.038.260;b3S;I;2;;9;CRUZ ALTA;RS;09/2016;590.688;790;253;26;1.297;586.613;1.709;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;;9;ITAQUI;RS;09/2016;572.289;3.210;256;18;6;566.222;2.577;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95.594.941;b3S;I;2;;9;SANTA MARIA;RS;09/2016;542.766;989;494;88;64;538.430;2.701;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;;9;SORRISO;MT;09/2016;542.713;1.709;531.605;208;689;6.239;2.263;0
BANCO SEMEAR S.A.;795.423;b1;I;2;;8;BELO HORIZONTE;MG;09/2016;542.306;304.027;83.814;22.028;19.951;9.658;102.827;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;;9;CARLOS BARBOSA;RS;09/2016;531.844;149;301;48;21;528.993;2.332;0
AGIPLAN;51.956;b1;C;3;;199;PORTO ALEGRE;RS;09/2016;525.898;232.849;39.538;90.807;36.068;105.934;20.701;0
HAITONG;51.482;b2;C;3;;198;SAO PAULO;SP;09/2016;523.347;312.764;20.412;64.585;8.575;63.190;0;53.820
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42.898.825;b3S;I;2;;9;BELO HORIZONTE;MG;09/2016;521.210;518.814;483;956;244;139;573;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74.064.502;b3S;I;2;;9;FLORIANOPOLIS;SC;09/2016;515.050;726;207;7;222;513.728;161;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81.607.046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;09/2016;514.752;1.301;976;72;115;511.648;639;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;;8;GUARULHOS;SP;09/2016;510.507;216.408;58.100;107.600;65.686;56.852;5.859;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.313.766;n1;I;2;;14;SAO PAULO;SP;09/2016;501.076;243.565;52.508;80.429;82.904;40.647;1.023;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81.466.286;b3S;I;2;;9;PONTA GROSSA;PR;09/2016;499.925;19.132;2.289;48;14;475.992;2.450;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3.459.850;b3S;I;2;;9;MARINGA;PR;09/2016;483.974;10.199;5.766;30;42;467.107;830;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO-SERRANA DO ESPÍRITO SANTO - SICOOB CENTRO-SERRANO;31.804.966;b3S;I;2;;9;SANTA MARIA DE JETIBA;ES;09/2016;477.734;475.390;164;797;841;88;454;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO LESTE DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED UNIÃO;74.114.042;b3S;I;2;;9;ITAJAI;SC;09/2016;475.987;1.800;377;217;321;473.050;223;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32.467.086;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;09/2016;464.781;459.884;3.985;265;175;59;412;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87.733.770;b3S;I;2;;9;RODEIO BONITO;RS;09/2016;462.878;471;1.697;45;173;459.008;1.484;0
COOPERATIVA DE CRÉDITO E DE INVESTIMENTO DE LIVRE ADMISSÃO FRONTEIRAS DO IGUAÇU E SUDESTE PAULISTA - SICREDI FRONTEIRAS PR/SC/SP;82.527.557;b3S;I;2;;9;CAPANEMA;PR;09/2016;452.967;77.713;5.979;119;792;366.545;1.819;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;;9;CANARANA;MT;09/2016;447.241;16.313;417.557;283;3.094;8.510;1.484;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NORTE MATO-GROSSENSE - SICREDI NORTE MT;37.442.605;b3S;I;2;;9;COLIDER;MT;09/2016;446.996;6.740;360.414;165;68.565;8.349;2.764;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44.469.161;b3S;I;2;;9;GUARIBA;SP;09/2016;430.667;430.649;1;0;0;0;17;0
BANCO GUANABARA S.A.;31.880.826;b1;I;2;;8;RIO DE JANEIRO;RJ;09/2016;428.468;291.977;25.313;85.179;7.428;18.571;1;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE;94.433.109;b3S;I;2;;9;PORTO ALEGRE;RS;09/2016;419.391;304;172;56;254;418.463;141;0
BANCO RIBEIRAO PRETO S.A.;517.645;b1;I;2;;8;RIBEIRAO PRETO;SP;09/2016;410.131;396.367;9.533;1.352;374;2.263;243;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ - SICOOB NORTE DO PARANÁ;5.582.619;b3S;I;2;;9;LONDRINA;PR;09/2016;409.495;6.832;1.095;166;16;400.997;389;0
SOCOPA;50.328;b1;C;2;;199;SAO PAULO;SP;09/2016;406.033;269.291;30.742;18.694;1.415;85.886;4;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2.015.588;b3S;I;2;;9;PIMENTA BUENO;RO;09/2016;399.693;2.019;1.538;103;392.029;3.824;180;0
BARIGUI;51.774;n1;C;2;;197;CURITIBA;PR;09/2016;399.413;86.249;940;2.879;3.330;303.515;2.500;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24.795.049;b3S;I;2;;9;RIO VERDE;GO;09/2016;393.767;9.906;383.318;92;281;125;44;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DE MINAS GERAIS E NORDESTE DE SÃO PAULO LTDA - SICOOB AGROCREDI;42.873.828;b3S;I;2;;9;GUAXUPE;MG;09/2016;392.404;379.030;878;66;9;11.855;567;0
