Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
ITAÚ UNIBANCO S.A.;60701190;ITAU;10069;;b1;2;8;SAO PAULO;SP;12/2010;720.929.896;122.572.267;675.348.951;603.250.707;45.580.945;3.109.800;3.739;941
BANCO DO BRASIL S.A.;0;BB;49906;;b1;1;1;BRASILIA;DF;12/2010;698.333.906;307.570.875;647.838.164;533.529.400;50.495.741;6.626.909;5.056;1.664
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;;b1;2;8;OSASCO;SP;12/2010;625.523.028;157.932.479;577.480.178;521.984.782;48.042.850;5.513.649;3.606;1.282
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;;b4;1;4;RIO DE JANEIRO;RJ;12/2010;520.854.166;178.017.486;454.954.902;296.445.036;65.899.264;6.342.696;4;0
CAIXA ECONOMICA FEDERAL;360305;;;;b1;1;6;BRASILIA;DF;12/2010;401.412.490;178.515.247;385.975.540;333.617.534;15.436.950;2.096.727;2.197;543
BANCO SANTANDER (BRASIL) S.A.;90400888;SANTANDER;30379;;b1;3;8;SAO PAULO;SP;12/2010;389.935.761;120.540.686;325.058.775;261.835.086;64.876.986;1.843.543;2.386;1.490
BANCO ITAÚ BBA S.A.;17298092;ITAU;10069;;b1;2;8;SAO PAULO;SP;12/2010;150.906.738;42.568.289;142.854.278;130.081.635;8.052.460;1.790.784;8;0
HSBC BANK BRASIL S.A. - BANCO MULTIPLO;1701201;HSBC;51152;;b1;3;8;CURITIBA;PR;12/2010;121.332.722;44.189.058;113.582.215;90.879.735;7.750.506;685.564;878;404
BANCO VOTORANTIM S.A.;59588111;VOTORANTIM;51011;;b1;2;8;SAO PAULO;SP;12/2010;115.419.776;19.020.313;107.030.900;75.874.724;8.388.877;537.729;31;0
BFB LEASING S.A. ARRENDAMENTO MERCANTIL;43425008;ITAU;10069;;n1;2;19;SAO PAULO;SP;12/2010;98.666.461;8.266.494;69.602.872;54.980.242;29.063.590;1.820.286;1;0
DIBENS LEASING S.A. ARRENDAMENTO MERCANTIL;65654303;ITAU;10069;;n1;2;19;SAO PAULO;SP;12/2010;87.371.924;4.354.895;61.318.130;53.356.806;26.053.794;725.661;1;0
BANCO ITAUCARD S.A.;17192451;ITAU;10069;;b2;2;8;SAO PAULO;SP;12/2010;86.903.706;56.114.502;67.817.519;37.440.173;19.086.187;819.468;2;0
ITAÚ UNIBANCO HOLDING S.A.;60872504;ITAU;10069;;b1;2;8;SAO PAULO;SP;12/2010;77.392.977;0;6.748.187;3.344.008;70.644.790;5.380.125;1;0
BANCO SAFRA S.A.;58160789;SAFRA;10083;;b1;2;8;SAO PAULO;SP;12/2010;74.798.023;27.471.414;69.184.282;58.854.379;5.613.741;535.844;99;14
BANCO BRADESCO FINANCIAMENTOS S.A.;7207996;BRADESCO;10045;;b1;2;8;OSASCO;SP;12/2010;66.431.702;30.698.092;41.992.797;33.201.796;24.438.905;880.178;19;0
BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;47509120;BRADESCO;10045;;n1;2;19;OSASCO;SP;12/2010;64.211.836;7.033.572;55.418.611;50.942.078;8.793.225;401.018;1;0
SANTANDER LEASING S.A. ARRENDAMENTO MERCANTIL;47193149;SANTANDER;30379;;n1;3;19;SAO PAULO;SP;12/2010;54.202.417;9.741.867;41.544.730;29.563.806;12.657.686;505.377;1;0
BANCO CITIBANK S.A.;33479023;CITIBANK;30403;;b1;3;8;SAO PAULO;SP;12/2010;47.597.307;10.866.897;44.394.174;31.513.075;3.203.133;118.669;126;9
BANCO BTG PACTUAL S.A.;30306294;BTG PACTUAL;49944;;b1;2;8;RIO DE JANEIRO;RJ;12/2010;46.459.797;3.557.953;40.857.204;33.841.964;5.602.592;474.633;5;0
BANCO ITAULEASING S.A.;49925225;ITAU;10069;;b2;2;8;SAO PAULO;SP;12/2010;37.621.981;12.768.810;13.853.834;111.353;23.768.147;997.585;1;0
BV FINANCEIRA S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;1149953;VOTORANTIM;51011;;n1;2;14;SAO PAULO;SP;12/2010;36.822.570;32.889.465;35.487.706;32.788.286;1.334.864;266.140;89;0
UNIBANCO - UNIÃO DE BANCOS BRASILEIROS S.A.;33700394;ITAU;10069;;b1;2;8;SAO PAULO;SP;12/2010;32.551.612;0;2.048.624;0;30.502.987;843.689;32;0
BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;92702067;BANRISUL;30173;;b1;1;8;PORTO ALEGRE;RS;12/2010;32.439.271;16.971.299;28.584.032;22.329.024;3.855.239;436.243;435;243
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;DEUTSCHE;51183;;b1;3;8;SAO PAULO;SP;12/2010;29.242.245;931.973;28.251.697;5.940.543;990.547;32.209;2;0
AYMORÉ CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;7707650;SANTANDER;30379;;n1;3;14;SAO PAULO;SP;12/2010;28.538.348;16.443.688;27.581.797;27.045.693;956.550;159.112;112;0
BV LEASING - ARRENDAMENTO MERCANTIL S.A.;1858774;VOTORANTIM;51011;;n1;2;19;SAO PAULO;SP;12/2010;27.737.260;4.324.736;26.426.264;19.925.163;1.310.996;8.804;1;0
BANCO ALVORADA S.A.;33870163;BRADESCO;10045;;b1;2;8;OSASCO;SP;12/2010;25.841.142;1.816.718;3.861.177;37.213;21.979.965;1.268.902;2;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;;;;b1;1;8;FORTALEZA;CE;12/2010;23.783.716;11.287.768;21.606.378;12.442.776;2.177.338;203.535;185;4
SAFRA LEASING S.A. ARRENDAMENTO MERCANTIL;62063177;SAFRA;10083;;n1;2;19;SAO PAULO;SP;12/2010;22.360.507;2.374.584;21.574.371;17.300.228;786.136;51.042;1;0
BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;33987793;CREDIT SUISSE;30771;;b2;3;13;SAO PAULO;SP;12/2010;21.020.975;234.984;18.056.231;14.022.710;2.964.744;165.713;4;0
BANCO VOLKSWAGEN S.A.;59109165;;;;b2;3;8;SAO PAULO;SP;12/2010;20.705.056;17.512.652;18.847.380;13.982.999;1.857.676;156.727;1;0
BANCO BNP PARIBAS BRASIL S.A.;1522368;BNP PARIBAS;51516;;b1;3;8;SAO PAULO;SP;12/2010;20.436.263;906.439;19.421.243;8.445.347;1.015.020;103.175;4;0
