Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
BB;49906;b1;;C;1;BRASILIA;DF;03/2014;1.241.576.254;610.258.670;1.169.479.514;986.316.149;72.096.740;2.874.596;112.293.282;13,84%;25,60%;5.479;1.554
ITAU;10069;b1;;C;2;SAO PAULO;SP;03/2014;1.033.939.976;408.206.360;944.103.686;727.209.998;89.836.290;3.845.576;116.593.210;15,65%;49,21%;3.986;891
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;03/2014;910.190.024;519.793.060;883.503.154;777.108.088;26.686.870;1.510.275;66.831.306;13,72%;14,21%;3.322;754
BRADESCO;10045;b1;;C;2;OSASCO;SP;03/2014;790.685.851;327.860.757;717.155.997;603.685.164;73.529.854;3.450.417;92.234.735;15,74%;47,10%;4.706;1.263
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;03/2014;765.442.987;285.197.016;725.802.253;481.125.773;39.640.735;1.555.179;97.285.351;17,27%;39,68%;4;0
SANTANDER;30379;b1;;C;3;SAO PAULO;SP;03/2014;503.452.022;223.823.758;445.271.507;320.937.296;58.180.516;553.378;63.478.741;18,28%;28,52%;2.771;1.236
HSBC;51152;b1;;C;3;CURITIBA;PR;03/2014;167.395.337;62.462.564;157.421.549;105.724.342;9.973.788;-31.124;13.761.240;13,15%;27,53%;866;407
SAFRA;10083;b1;;C;2;SAO PAULO;SP;03/2014;131.807.928;54.642.241;123.975.534;105.746.421;7.832.394;363.114;9.716.935;12,76%;22,83%;106;8
BTG PACTUAL;49944;b1;;C;2;RIO DE JANEIRO;RJ;03/2014;125.038.017;14.611.434;112.030.678;76.340.522;13.007.339;935.652;16.884.454;17,08%;39,91%;13;0
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;03/2014;105.889.119;53.810.464;98.550.084;65.849.427;7.339.035;152.256;10.769.861;14,50%;3,19%;124;0
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;03/2014;58.495.265;15.897.992;51.530.258;28.243.816;6.965.007;20.523;6.891.575;14,52%;10,31%;134;19
BANRISUL;30173;b1;;C;1;PORTO ALEGRE;RS;03/2014;57.268.829;27.252.234;52.108.637;44.476.006;5.160.192;77.769;6.532.853;16,82%;9,74%;516;214
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;;I;1;FORTALEZA;CE;03/2014;34.952.721;11.801.159;31.918.835;16.451.908;3.033.885;146.528;5.389.973;15,67%;3,94%;260;5
DEUTSCHE;51183;b1;;C;3;SAO PAULO;SP;03/2014;34.733.071;2.463.007;33.093.015;6.998.408;1.640.056;17.310;1.640.056;16,71%;2,24%;3;0
JP MORGAN CHASE;20107;b1;;C;3;SAO PAULO;SP;03/2014;31.676.870;1.242.144;28.049.633;14.731.449;3.627.237;56.453;3.479.438;18,66%;3,20%;8;0
CREDIT SUISSE;30771;b1;;C;3;SAO PAULO;SP;03/2014;29.333.342;4.094.746;26.015.686;17.705.168;3.317.656;-2.314;3.989.713;14,11%;27,79%;10;0
BANCO VOLKSWAGEN S.A.;59109165;b2;;I;3;SAO PAULO;SP;03/2014;26.881.782;22.468.280;24.600.179;18.797.743;2.281.603;70.909;3.213.638;13,51%;4,76%;1;0
BMG;30290;b1;;C;2;SAO PAULO;SP;03/2014;24.579.249;17.073.998;21.151.122;9.458.130;3.428.127;36.509;3.311.354;13,34%;38,16%;24;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;;I;2;PORTO ALEGRE;RS;03/2014;24.067.866;11.582.209;23.240.827;22.783.783;827.040;16.881;945.030;15,52%;7,46%;5;0
BNP PARIBAS;51516;b1;;C;3;SAO PAULO;SP;03/2014;22.442.202;8.830.473;19.734.510;11.606.417;2.707.692;-13.638;2.729.055;14,15%;3,00%;12;1
PANAMERICANO;31323;b1;;C;2;SAO PAULO;SP;03/2014;22.284.454;15.816.513;19.842.183;16.531.307;2.442.271;-89.031;2.302.126;12,05%;46,93%;4;0
BANCOOB;51750;b1;;C;2;BRASILIA;DF;03/2014;20.804.196;7.840.042;20.196.354;18.591.258;607.842;26.928;624.331;12,28%;11,45%;4;0
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;03/2014;18.400.388;10.101.907;16.414.038;13.493.671;1.986.350;72.138;2.611.322;14,12%;3,69%;7;0
BANCO DAYCOVAL S.A.;62232889;b1;;I;2;SAO PAULO;SP;03/2014;16.337.202;9.254.100;13.871.145;12.388.146;2.466.057;66.587;2.442.776;16,94%;8,76%;37;0
BIC;32119;b1;;C;2;SAO PAULO;SP;03/2014;15.351.865;10.538.699;13.396.643;11.250.703;1.955.222;505;2.715.478;17,33%;7,66%;37;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;03/2014;15.157.185;8.784.341;13.942.094;10.371.182;1.215.091;40.100;1.820.165;14,21%;1,89%;17;0
BANESTES;30159;b1;;C;1;VITORIA;ES;03/2014;14.559.675;4.366.183;13.570.651;12.862.580;989.024;30.623;985.968;14,75%;20,83%;134;28
ALFA;51293;b1;;C;2;SAO PAULO;SP;03/2014;13.654.254;7.629.862;11.612.303;10.934.853;2.041.951;21.654;2.012.258;19,92%;11,25%;53;1
MERCANTIL DO BRASIL;20152;b1;;C;2;BELO HORIZONTE;MG;03/2014;13.527.238;8.868.805;12.673.361;9.982.104;853.878;-39.494;1.296.095;12,40%;20,10%;192;4
BANCO GMAC S.A.;59274605;b2;;I;3;SAO PAULO;SP;03/2014;13.069.775;10.481.099;11.612.128;4.433.785;1.457.648;13.408;1.310.940;11,90%;10,74%;1;0
SOCIETE GENERALE;31859;b1;;C;3;SAO PAULO;SP;03/2014;12.439.742;2.818.852;11.400.272;4.251.024;1.039.470;24.618;1.028.258;18,10%;4,37%;5;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;;I;1;PORTO ALEGRE;RS;03/2014;12.073.135;10.336.732;10.346.924;9.891.013;1.726.212;52.845;1.508.756;14,25%;1,56%;3;0
BRB;31976;b1;;C;1;BRASILIA;DF;03/2014;11.485.564;8.232.279;10.383.630;8.912.500;1.101.934;37.683;1.278.506;12,98%;18,45%;113;7
BANCO DA AMAZONIA S.A.;4902979;b1;;I;1;BELEM;PA;03/2014;11.482.240;2.635.840;9.854.054;4.012.570;1.628.186;9.313;1.558.393;12,66%;15,31%;123;4
PINE;50304;b1;;C;2;SAO PAULO;SP;03/2014;11.090.861;6.490.989;9.820.059;8.390.104;1.270.803;35.007;1.385.996;13,65%;2,23%;12;0
