Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
CCB;32119;b1;S3;C;3;SAO PAULO;SP;03/2018;134.799;960.413;8.761.089;6.676.307;-432.079;6.244.228;47;61.372;34.255;-19.300;76.375;3.038.802;389.605;90.510;19.695.821;34.255;19.661.566
CREDIT AGRICOLE;51066;b1;S3;C;3;SAO PAULO;SP;03/2018;12.839;3.846.249;437.551;516.757;0;516.757;0;0;0;0;0;14.815.152;2.549;22.117;19.653.214;0;19.653.214
BANESTES;30159;b1;S3;C;1;VITORIA;ES;03/2018;174.692;5.710.592;8.015.807;3.595.488;-294.722;3.300.766;48;19.470;8.411;-213;27.716;885.057;984.519;305.080;19.404.229;8.411;19.395.818
SOCIETE GENERALE;31859;b1;S3;C;3;SAO PAULO;SP;03/2018;1.559;7.476.431;1.830.583;511.942;-2.209;509.732;9.828;839.892;35.786;-27.464;858.042;8.026.211;6.354;4.060;18.712.970;35.786;18.677.184
BANCO DA AMAZONIA S.A.;4902979;b1;S3;I;1;BELEM;PA;03/2018;41.466;2.747.260;10.064.576;3.100.598;-234.633;2.865.965;0;0;0;0;0;1.441.061;385.258;342.173;17.887.758;0;17.887.758
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;S3;I;1;PORTO ALEGRE;RS;03/2018;81;0;2.827.677;13.940.345;-537.118;13.403.227;0;0;0;0;0;694.130;44.106;28.089;16.997.310;0;16.997.310
BMG;30290;b1;S3;C;2;SAO PAULO;SP;03/2018;31.691;1.149.901;1.972.727;8.583.285;-516.973;8.066.312;0;560;560;0;1.120;3.934.682;282.944;710.037;16.149.414;560;16.148.854
BANCO VOLKSWAGEN S.A.;59109165;b2;S3;I;3;SAO PAULO;SP;03/2018;4.367;405.914;43.083;12.472.125;-706.776;11.765.350;1.098;276.116;41.944;-3.302;315.857;2.344.017;44.108;502.898;15.425.593;41.944;15.383.649
BRB;31976;b1;S3;C;1;BRASILIA;DF;03/2018;156.329;991.813;2.089.174;8.619.545;-383.990;8.235.555;0;0;0;0;0;1.360.430;1.000.989;516.358;14.350.648;0;14.350.648
ALFA;51293;b1;S3;C;2;SAO PAULO;SP;03/2018;5.157;1.868.116;3.462.586;6.847.381;-120.100;6.727.281;1.958;381.614;108.714;-10.068;482.218;1.184.032;37.276;336.606;14.103.272;108.714;13.994.558
MORGAN STANLEY;51413;b1;S3;C;3;SAO PAULO;SP;03/2018;694;5.756.426;5.308.528;0;0;0;0;0;0;0;0;1.975.746;509;14.176;13.056.080;0;13.056.080
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;03/2018;0;872.397;10.298.035;262.027;-314;261.713;0;0;0;0;0;261.577;67;117.563;11.811.352;0;11.811.352
BANCO GMAC S.A.;59274605;b2;S3;I;3;SAO PAULO;SP;03/2018;9.406;135.516;118.789;8.892.079;-219.507;8.672.572;0;14.660;189;-235;14.613;1.925.278;25.879;583.824;11.485.879;189;11.485.689
GOLDMAN SACHS;51585;b2;S3;C;3;SAO PAULO;SP;03/2018;37.203;2.929.472;7.853.141;0;0;0;0;0;0;0;0;636.920;1.180;23.097;11.481.012;0;11.481.012
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;b1;S3;I;3;SAO PAULO;SP;03/2018;241.844;3.667.753;768.237;1.417.860;-5.074;1.412.786;0;0;0;0;0;5.080.782;79.154;7.205;11.257.762;0;11.257.762
BANCO CLASSICO S.A.;31597552;b1;S3;I;2;RIO DE JANEIRO;RJ;03/2018;530;947.590;9.045.769;0;0;0;0;0;0;0;0;319.927;1;258;10.314.075;0;10.314.075
MERCANTIL DO BRASIL;20152;b1;S3;C;2;BELO HORIZONTE;MG;03/2018;458.767;762.251;1.162.858;5.798.143;-652.352;5.145.791;0;0;0;0;0;1.101.915;540.464;270.939;9.442.985;0;9.442.985
PINE;50304;b1;S3;C;2;SAO PAULO;SP;03/2018;162.119;1.521.267;2.502.018;2.925.060;-453.403;2.471.656;0;0;0;0;0;1.277.878;303.575;574.746;8.813.259;0;8.813.259
ING;51073;b1;S3;C;3;SAO PAULO;SP;03/2018;20.034;1.312.221;1.106.925;536.933;-1.760;535.173;0;0;0;0;0;5.503.033;4.254;1.952;8.483.593;0;8.483.593
MERCEDES-BENZ;51262;b2;S3;C;3;SAO PAULO;SP;03/2018;43.400;45.820;544;6.579.639;-356.617;6.223.022;382;170.990;10.799;-1.633;180.537;1.916.191;19.705;2.823;8.432.042;10.799;8.421.243
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;S3;I;3;CURITIBA;PR;03/2018;20.752;445.539;14;7.660.929;-308.089;7.352.839;284;22.733;8.005;-641;30.382;452.353;13.987;20.772;8.336.639;8.005;8.328.634
ORIGINAL;51781;b1;S3;C;2;SAO PAULO;SP;03/2018;147.827;263.575;1.826.209;2.432.652;-157.560;2.275.093;0;0;0;0;0;2.786.024;135.771;731.399;8.165.899;0;8.165.899
STONE PAGAMENTOS S.A.;16501555;n4;;I;2;SAO PAULO;SP;03/2018;4.258;0;2.183.447;0;0;0;0;0;0;0;0;243.209;5.202.809;496.413;8.130.136;0;8.130.136
BANCO CSF S.A.;8357240;b2;S3;I;3;SAO PAULO;SP;03/2018;1.961;0;262.207;2.244.857;-660.384;1.584.473;0;0;0;0;0;4.798.988;33.210;897.107;7.577.947;0;7.577.947
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;S3;I;2;BRASILIA;DF;03/2018;31;2.794.146;835.831;1.732.384;-88.956;1.643.428;0;0;0;0;0;72.157;2.116.344;44.982;7.506.919;0;7.506.919
JOHN DEERE;50071;b1;S4;C;3;INDAIATUBA;SP;03/2018;2.490;414.857;0;7.193.043;-397.337;6.795.706;0;0;0;0;0;227.240;47.569;7.322;7.495.183;0;7.495.183
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;S4;I;1;BELEM;PA;03/2018;148.711;1.107.345;1.034.583;3.869.982;-137.024;3.732.958;0;0;0;0;0;516.696;389.920;161.112;7.091.325;0;7.091.325
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;S3;I;3;SAO PAULO;SP;03/2018;33.963;2.765.218;1.288.429;1.504.683;-5.059;1.499.624;0;0;0;0;0;764.311;625.679;5.706;6.982.931;0;6.982.931
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;03/2018;0;556.884;5.888.906;125.175;0;125.175;0;0;0;0;0;169.169;146;62.926;6.803.206;0;6.803.206
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;03/2018;10;4.697.694;1.241.342;90.608;-42;90.566;0;0;0;0;0;9.925;530.028;201.366;6.770.931;0;6.770.931
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;S3;I;1;BELO HORIZONTE;MG;03/2018;7.080;150.901;708.658;5.808.701;-741.250;5.067.452;0;0;0;0;0;689.804;52.937;63.346;6.740.178;0;6.740.178
NU PAGAMENTOS S.A.;18236120;n4;;I;2;SAO PAULO;SP;03/2018;337.229;259.202;1.385.612;0;0;0;0;0;0;0;0;4.201.022;7.797;13.507;6.204.370;0;6.204.370
PORTO SEGURO;51444;n1;S4;C;2;SAO PAULO;SP;03/2018;81.413;0;95.751;2.023.440;-294.572;1.728.868;0;0;0;0;0;4.206.803;24.026;2.620;6.139.481;0;6.139.481
BANCO FIBRA S.A.;58616418;b1;S3;I;2;SAO PAULO;SP;03/2018;69.613;101.348;1.291.942;2.170.966;-188.400;1.982.567;0;1;0;0;1;2.426.229;179.002;20.351;6.071.053;0;6.071.053
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;03/2018;18;3.490.510;1.985.221;10.110;-302;9.808;0;0;0;0;0;24.683;142.532;355.137;6.007.909;0;6.007.909
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;S4;I;3;SAO PAULO;SP;03/2018;7.990;650.565;26.711;4.859.749;-67.395;4.792.354;834;143.657;44.773;-904;188.360;323.492;31.381;10.835;6.031.688;44.773;5.986.915
XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;2332886;n2;S4;I;2;RIO DE JANEIRO;RJ;03/2018;2.967;1.050.557;3.062.437;2.460;0;2.460;0;0;0;0;0;1.189.504;50.588;481.648;5.840.161;0;5.840.161
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;S4;I;3;PORTO ALEGRE;RS;03/2018;69;347.546;0;4.585.393;-161.848;4.423.545;708;338.981;96.435;-4.150;431.974;352.286;12.904;9.070;5.577.394;96.435;5.480.959
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;03/2018;7.023;427.497;1.846.497;2.799.944;-115.916;2.684.028;0;0;0;0;0;177.342;24.758;196.784;5.363.929;0;5.363.929
PARANÁ BANCO;30881;b1;S4;C;2;CURITIBA;PR;03/2018;347;944.392;193.263;3.578.298;-221.289;3.357.009;0;0;0;0;0;150.734;2.916;694.558;5.343.220;0;5.343.220
BOCOM;52003;b1;S4;C;3;SALVADOR;BA;03/2018;32.211;280.627;1.634.585;2.504.221;-59.824;2.444.398;0;0;0;0;0;725.323;48.009;161.305;5.326.457;0;5.326.457
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;S4;I;3;SAO PAULO;SP;03/2018;4.299;2.810.148;753.178;901.910;-2.763;899.147;0;0;0;0;0;658.179;3.111;3.806;5.131.869;0;5.131.869
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;S4;I;1;ARACAJU;SE;03/2018;77.700;863.501;1.120.489;2.073.490;-91.855;1.981.635;0;0;0;0;0;429.306;502.903;71.659;5.047.192;0;5.047.192
CREFISA;52010;b1;S4;C;2;SAO PAULO;SP;03/2018;2.916;1.371.265;1.549.945;2.109.314;-506.067;1.603.247;0;0;0;0;0;235.070;18.143;54.060;4.834.647;0;4.834.647
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;03/2018;3;3.018.362;1.562.737;90.627;-724;89.903;0;0;0;0;0;4.388;176;148.484;4.824.054;0;4.824.054
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;03/2018;21.894;0;0;2.373.979;-141.812;2.232.167;0;0;0;0;0;24.820;2.267.811;236.575;4.783.267;0;4.783.267
SOFISA;31873;b1;S4;C;2;SAO PAULO;SP;03/2018;131.533;352.359;967.842;2.503.742;-42.410;2.461.332;0;0;0;0;0;639.251;70.199;81.296;4.703.812;0;4.703.812
MIZUHO;51554;b1;S4;I;3;SAO PAULO;SP;03/2018;11.005;2.063.438;1.015.199;384.343;-1.180;383.162;0;0;0;0;0;1.061.800;28.007;8.691;4.571.302;0;4.571.302
BANCO FIDIS S/A;62237425;b2;S4;I;3;BETIM;MG;03/2018;1.653;179.885;847;3.287.989;-60.510;3.227.479;0;0;0;0;0;1.144.111;6.368;8.020;4.568.363;0;4.568.363
HAITONG;51482;b2;S3;C;3;SAO PAULO;SP;03/2018;68.387;1.579.884;1.993.010;343.750;-27.205;316.545;0;0;0;0;0;349.457;4.669;165.870;4.477.822;0;4.477.822
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;03/2018;24;3.907.272;305.935;0;0;0;0;0;0;0;0;4.683;1.571;188.733;4.408.217;0;4.408.217
HONDA;51396;b2;S4;C;3;SAO PAULO;SP;03/2018;4.093;183.722;668.419;3.429.226;-225.791;3.203.435;0;483;483;0;966;324.365;4.935;6.028;4.395.963;483;4.395.480
MODAL;51963;b1;S4;C;2;RIO DE JANEIRO;RJ;03/2018;88.040;1.420.067;1.309.938;418.142;-3.407;414.735;0;0;0;0;0;438.524;238.152;130.471;4.039.927;0;4.039.927
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;03/2018;0;396.546;3.322.902;0;0;0;0;0;0;0;0;74.445;85;48.464;3.842.441;0;3.842.441
GRUPO BONSUCESSO - BS2;52034;b1;S4;C;2;BELO HORIZONTE;MG;03/2018;91.997;172.040;666.886;340.540;-24.742;315.798;0;0;0;0;0;770.223;1.719.113;67.443;3.803.499;0;3.803.499
INTER;51884;b1;S4;C;2;BELO HORIZONTE;MG;03/2018;90.422;494.755;360.186;2.563.272;-82.028;2.481.244;0;0;0;0;0;237.516;128.026;11.207;3.803.358;0;3.803.358
BANCO CARGILL S.A.;3609817;b1;S4;I;3;SAO PAULO;SP;03/2018;29.409;50.306;454.319;1.006.610;-194.492;812.118;0;0;0;0;0;2.153.604;3.761;357;3.503.873;0;3.503.873
STANDARD CHARTERED BANK (BRASIL) S.A. - BANCO DE INVESTIMENTO;11932017;b2;S4;I;3;SAO PAULO;SP;03/2018;13.446;1.200.143;1.286.121;0;0;0;0;0;0;0;0;992.036;333;3.841;3.495.921;0;3.495.921
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;S4;I;2;BLUMENAU;SC;03/2018;307;1.396.179;1.779.275;40.174;-779;39.395;0;0;0;0;0;22.397;219.365;23.813;3.480.731;0;3.480.731
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;S4;I;2;SAO PAULO;SP;03/2018;186;129.425;377.155;1.951.930;-605.084;1.346.846;0;0;0;0;0;1.557.584;0;10.617;3.421.813;0;3.421.813
BANCO VOLVO BRASIL S.A.;58017179;b2;S4;I;3;CURITIBA;PR;03/2018;4.460;322.623;0;2.904.312;-131.848;2.772.465;1.671;67.598;1.036;-252;70.053;125.654;8.221;38.727;3.342.203;1.036;3.341.167
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;S4;I;1;PORTO ALEGRE;RS;03/2018;1.407;0;677.946;2.464.880;-242.609;2.222.271;0;0;0;0;0;264.664;103;29.151;3.195.541;0;3.195.541
BANCO IBM S.A.;34270520;b2;S4;I;3;RIO DE JANEIRO;RJ;03/2018;10.267;555.149;2;619.323;-74.610;544.713;16.499;1.431.314;3.735;-47.326;1.404.222;660.975;219;0;3.175.547;3.735;3.171.812
INDUSTRIAL DO BRASIL;50988;b1;S4;C;2;SAO PAULO;SP;03/2018;16.652;752.765;60.635;1.315.617;-19.383;1.296.234;0;0;0;0;0;730.164;223.738;34.955;3.115.143;0;3.115.143
SOCOPA;50328;b1;S4;C;2;SAO PAULO;SP;03/2018;356.076;982.251;609.964;453.639;-11.784;441.854;0;0;0;0;0;545.612;26.865;10.170;2.972.793;0;2.972.793
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;03/2018;9.293;174.559;665.768;1.636.779;-129.413;1.507.365;0;0;0;0;0;325.540;92.462;85.740;2.860.728;0;2.860.728
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;03/2018;58;1.689.178;818.610;43.300;-187;43.113;0;0;0;0;0;3.022;187.802;76.218;2.818.000;0;2.818.000
BANCO ABN AMRO S.A.;3532415;b1;S4;I;3;SAO PAULO;SP;03/2018;35.949;834.501;609.946;584.911;-2.092;582.819;0;0;0;0;0;740.441;240;3.429;2.807.326;0;2.807.326
BANCO TRIANGULO S.A.;17351180;b1;S4;I;2;UBERLANDIA;MG;03/2018;188;552.286;102.169;1.391.761;-128.674;1.263.088;0;0;0;0;0;447.302;129.516;271.561;2.766.109;0;2.766.109
INDUSVAL;50531;b1;S4;C;2;SAO PAULO;SP;03/2018;19.737;478.909;697.508;478.337;-62.461;415.875;0;0;0;0;0;775.176;244.962;85.714;2.717.881;0;2.717.881
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;03/2018;23;16.616;696.650;6.941;-2.310;4.632;0;0;0;0;0;2.982;1.921.731;37.161;2.679.795;0;2.679.795
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;03/2018;36.606;5.108;0;1.533.949;-78.100;1.455.849;0;0;0;0;0;104.142;899.141;129.651;2.630.496;0;2.630.496
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;03/2018;52;10.182;2.435.896;113.844;-1.186;112.658;0;0;0;0;0;12.877;109;8.837;2.580.611;0;2.580.611
OMNI;50940;b1;S4;C;2;SAO PAULO;SP;03/2018;4.708;191.997;89.553;1.992.440;-313.442;1.678.999;139;27.474;15.470;-2.127;40.957;492.806;31.483;44.287;2.574.789;15.470;2.559.319
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;S4;I;2;SAO PAULO;SP;03/2018;36.897;150.020;125.648;1.359.821;-521.365;838.455;0;0;0;0;0;1.329.620;3.622;67.589;2.551.851;0;2.551.851
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;03/2018;14;28.755;2.357.055;0;0;0;0;0;0;0;0;8.367;137.730;13.987;2.545.907;0;2.545.907
BANCO CATERPILLAR S.A.;2658435;b2;S4;I;3;SAO PAULO;SP;03/2018;758;0;537.337;1.627.017;-85.070;1.541.947;258;31.058;9.440;-305;40.451;153.190;80.713;4.815;2.359.213;9.440;2.349.773
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;03/2018;17.467;3.606;313.479;805.706;-43.200;762.506;0;0;0;0;0;55.126;1.069.844;74.995;2.297.023;0;2.297.023
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;03/2018;9.252;3.372;0;1.328.745;-110.925;1.217.820;0;0;0;0;0;58.910;906.650;98.940;2.294.945;0;2.294.945
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;S4;I;2;BELO HORIZONTE;MG;03/2018;8.583;501;0;845.503;-25.469;820.034;0;0;0;0;0;21.939;1.396.765;37.072;2.284.895;0;2.284.895
