Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
CCR SUDOESTE GOIANO LTDA;24795049;b3S;;I;2;RIO VERDE;GO;12/2000;12.828;8.348;5.978;3.176;6.850;594;0;NI%;0,00%;0;2
CCR ROLANTE LTDA;95213211;b3S;;I;2;ROLANTE;RS;12/2000;12.810;7.879;11.410;10.843;1.400;71;0;NI%;0,00%;0;6
ESCRITORIO LEROSA S/A CORRETORES DE VALORES;61973863;n2;;I;2;SAO PAULO;SP;12/2000;12.646;0;703;0;11.943;190;11.943;113,37%;0,00%;1;0
AGENTE CORRETORA DE CAMBIO TITULOS VALORES MOBILIARIOS LTDA;58225426;n2;;I;2;SAO PAULO;SP;12/2000;12.323;0;8.699;0;3.623;305;3.623;38,62%;0,00%;2;0
CECM DOS MEDICOS E PROFISSIONAIS DE SAUDE DE MACEIO / AL;41180092;b3S;;I;2;MACEIO;AL;12/2000;12.310;8.384;9.226;8.822;3.083;462;0;NI%;0,00%;0;3
CCR LINENSE;73073025;b3S;;I;2;LINS;SP;12/2000;12.271;11.879;11.840;10.619;431;1.947;0;NI%;0,00%;0;4
CECM MEDICOS E DEMAIS PROF DA SAUDE DA FOZ DO RIO ITAJAI ACU;74114042;b3S;;I;2;ITAJAI;SC;12/2000;12.270;2.985;10.306;10.186;1.964;99;0;NI%;0,00%;0;1
CCR VALE DO JAGUARI LTDA;87780284;b3S;;I;2;SANTIAGO;RS;12/2000;12.126;7.015;7.622;6.629;4.504;378;0;NI%;0,00%;0;5
CCR DA REGIAO DE ORLANDIA;53935029;b3S;;I;2;ORLANDIA;SP;12/2000;12.037;4.159;4.751;4.332;7.286;652;0;NI%;0,00%;0;0
CECM DOS COLABORADORES  CIA.VALE DO RIO DOCE LTDA-CRETOVALE;28145589;b3S;;I;2;VITORIA;ES;12/2000;11.824;7.340;7.574;6.549;4.250;303;0;NI%;0,00%;0;2
FIN-HAB CREDITO IMOBILIARIO S/A;90535998;n1;;I;2;PORTO ALEGRE;RS;12/2000;11.682;2.206;3.979;0;7.704;729;7.704;93,93%;0,00%;1;0
CCECMM DA ALIANCA COOPERATIVISTA DO EST SP - ALCRED CENTRAL;3235367;b3C;;I;2;SAO PAULO;SP;12/2000;11.503;8.815;10.703;10.642;800;0;0;NI%;0,00%;0;0
CCR BOM DESPACHO LTDA;21670187;b3S;;I;2;BOM DESPACHO;MG;12/2000;11.483;6.552;7.688;5.551;3.795;304;0;NI%;0,00%;0;1
CCR DE PALMEIRA DAS MISSOES LTDA;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;12/2000;11.391;6.136;8.281;5.411;3.110;519;0;NI%;0,00%;0;6
CCCM DO ESTADO DO ESPIRITO SANTO LTDA;32433674;b3C;;I;2;VITORIA;ES;12/2000;11.379;6.181;7.845;7.428;3.534;407;0;NI%;0,00%;0;0
CECMM E PROF AREA SAUDE DE SAO PAULO - UNICRED DE SAO PAULO;69181709;b3S;;I;2;SAO PAULO;SP;12/2000;11.278;10.484;5.917;5.309;5.361;-466;0;NI%;0,00%;0;4
C H B - COMPANHIA HIPOTECARIA BRASILEIRA;10694628;n1;;I;2;NATAL;RN;12/2000;11.272;5.143;6.187;0;5.085;1.920;5.085;96,04%;0,00%;1;0
DIVALPAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;76641265;n2;;I;2;CURITIBA;PR;12/2000;11.160;0;3.385;0;7.775;-451;7.775;103,76%;0,00%;1;0
MERIDIONAL CORRETORA DE VALORES MOBILIARIOS E CAMBIO S/A;89560460;n2;;I;3;PORTO ALEGRE;RS;12/2000;11.138;0;8.231;0;2.908;-608;2.908;43,13%;0,00%;1;0
AMERICAINVEST CORRETORA DE CAMBIO, TITS. E VALS. MOBS. LTDA.;2332886;n2;;I;2;RIO DE JANEIRO;RJ;12/2000;11.039;0;9.380;0;1.659;-592;1.659;16,40%;0,00%;1;0
FINANSUL S/A - CREDITO, FINANCIAMENTOS E INVESTIMENTOS;92764489;n1;;I;2;PORTO ALEGRE;RS;12/2000;10.992;11.921;6.142;2.877;4.849;-2.769;7.154;16,32%;0,00%;1;0
CENTRAL DAS COOPERATIVAS DE CREDITO DO DISTRITO FEDERAL LTDA;692214;b3C;;I;2;BRASILIA;DF;12/2000;10.932;4.249;6.981;6.942;3.951;74;0;NI%;0,00%;0;0
CCR DE SANTA MARIA DE JETIBA LTDA - SICOOB JETIBA;31804966;b3S;;I;2;SANTA MARIA DE JETIBA;ES;12/2000;10.798;7.905;8.265;7.585;2.533;157;0;NI%;0,00%;0;5
CCR CAFEICULTORES E AGROPECUARISTA EM GUAXUPE LTDA;42873828;b3S;;I;2;GUAXUPE;MG;12/2000;10.722;9.913;7.292;5.633;3.430;45;0;NI%;0,00%;0;2
CECMS DA UNIVERSIDADE FEDERAL DE LAVRAS LTDA;65338832;b3S;;I;2;LAVRAS;MG;12/2000;10.601;9.948;8.248;6.883;2.353;205;0;NI%;0,00%;0;0
FAIR - CORRETORA DE CAMBIO E VALORES LTDA.;32648370;n2;;I;2;PORTO ALEGRE;RS;12/2000;10.560;0;7.067;0;3.493;46;3.493;44,70%;0,00%;4;0
CCR PARA DE MINAS LTDA;25387713;b3S;;I;2;PARA DE MINAS;MG;12/2000;10.547;4.170;7.653;6.217;2.894;303;0;NI%;0,00%;0;3
COOPERATIVA CENTRAL DE CREDITO DO MATO GROSSO DO SUL LTDA;33737818;b3C;;I;2;DOURADOS;MS;12/2000;10.519;2.099;9.288;9.174;1.231;1;0;NI%;0,00%;0;0
PATAGON.COM CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A.;58160250;n2;;I;3;SAO PAULO;SP;12/2000;10.513;0;1.449;0;9.064;-416;9.064;95,67%;0,00%;1;0
CCR DO VALE DO CANOINHAS;78834975;b3S;;I;2;CANOINHAS;SC;12/2000;10.457;6.271;8.704;8.153;1.753;126;0;NI%;0,00%;0;2
CCR EUNAPOLIS LTDA - SICOOB EUNAPOLIS;2417755;b3S;;I;2;EUNAPOLIS;BA;12/2000;10.411;9.258;8.598;8.236;1.813;148;0;NI%;0,00%;0;2
CCR DAS REGIOES NORDESTE PAULISTA E SUL MINEIRA;62612643;b3S;;I;2;BRAGANCA PAULISTA;SP;12/2000;10.391;7.980;21.125;19.307;-10.734;-971;0;NI%;0,00%;0;0
CECM DOS MEDICOS DOS VALES DO TAQUARI E RIO PARDO LTDA;1635462;b3S;;I;2;LAJEADO;RS;12/2000;10.387;5.510;8.979;8.628;1.408;175;0;NI%;0,00%;0;3
CECM MEDICOS JUIZ DE FORA LTDA.;71479653;b3S;;I;2;JUIZ DE FORA;MG;12/2000;10.369;4.479;6.779;6.424;3.590;257;0;NI%;0,00%;0;5
CECME EM EMPRESAS PRIVADAS DE TELECOMUNICACOES - CREDITEL;27059344;b3S;;I;2;VITORIA;ES;12/2000;10.363;8.407;9.524;9.116;838;58;0;NI%;0,00%;0;5
CECM DOS MEDICOS DE LAGES;1052245;b3S;;I;2;LAGES;SC;12/2000;10.288;2.637;9.321;9.182;967;91;0;NI%;0,00%;0;4
CC SUL RIOGRANDENSE LTDA.;92796564;b3S;;I;2;PORTO ALEGRE;RS;12/2000;10.247;5.417;9.734;9.236;513;-125;0;NI%;0,00%;0;2
PAO DE ACUCAR S/A DISTRIBUIDORA DE TIT.E VALORES MOBILIARIOS;62201553;n2;;I;3;SAO PAULO;SP;12/2000;10.173;0;2.177;0;7.996;390;7.996;152,53%;0,00%;1;0
CCR CACHOEIRO DE ITAPEMIRIM - SICOOB CACHOEIRO;32467086;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;12/2000;10.169;5.585;8.578;7.356;1.591;112;0;NI%;0,00%;0;3
CECM DOS MEDICOS DE NATAL UNICRED NATAL;70038237;b3S;;I;2;NATAL;RN;12/2000;10.157;8.211;7.339;7.230;2.818;510;0;NI%;0,00%;0;1
CCR CACHOEIRENSE LTDA;88471024;b3S;;I;2;CACHOEIRA DO SUL;RS;12/2000;10.130;6.536;5.552;4.066;4.578;386;0;NI%;0,00%;0;2
CECM DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA;1090027;b3S;;I;2;NITEROI;RJ;12/2000;10.073;5.688;7.050;6.589;3.023;592;0;NI%;0,00%;0;0
COOPERATIVA DE CRÉDITO RURAL DE PITANGUI LTDA;41931221;b3S;;I;2;PITANGUI;MG;12/2000;10.044;5.446;8.654;6.101;1.390;-19;0;NI%;0,00%;0;2
CCR DE NOVA PALMA LTDA;87755047;b3S;;I;2;NOVA PALMA;RS;12/2000;9.975;2.956;7.969;5.734;2.006;144;0;NI%;0,00%;0;2
CCR DO VALE DO MOGI-GUACU;67960229;b3S;;I;2;DESCALVADO;SP;12/2000;9.851;5.723;7.270;5.711;2.581;237;0;NI%;0,00%;0;8
CCR DE SANTA CRUZ DO SUL LTDA;95424891;b3S;;I;2;SANTA CRUZ DO SUL;RS;12/2000;9.779;4.697;6.948;5.789;2.831;-20;0;NI%;0,00%;0;5
CCR DE CERRO LARGO LTDA;88894548;b3S;;I;2;CERRO LARGO;RS;12/2000;9.555;3.337;7.617;5.610;1.938;173;0;NI%;0,00%;0;6
PONTO FRIO LEASING S/A - ARRENDAMENTO MERCANTIL;42582072;n1;;I;2;RIO DE JANEIRO;RJ;12/2000;9.548;0;542;0;9.006;491;9.006;18.226,80%;0,00%;1;0
CCR MARECHAL CANDIDO RONDON;79052122;b3S;;I;2;MARECHAL CANDIDO RONDON;PR;12/2000;9.517;4.596;7.452;5.063;2.065;143;0;NI%;0,00%;0;8
CREDIT LYONNAIS FINANCEIRA S.A. - CREDITO, FINANC E INVEST;1638542;n1;;I;3;SAO PAULO;SP;12/2000;9.463;0;1.431;0;8.033;-1.790;8.033;55,39%;0,00%;2;0
CCR DE IBIRUBA LTDA;87732657;b3S;;I;2;IBIRUBA;RS;12/2000;9.433;4.388;7.810;4.805;1.623;126;0;NI%;0,00%;0;3
UNILETRA S/A SOCIEDADE DE CREDITO, FINANC. E INVESTIMENTO;36321990;n1;;I;2;VITORIA;ES;12/2000;9.390;8.498;4.831;4.095;4.559;712;4.559;45,86%;0,00%;1;0
SOLIDUS S.A. CORRETORA DE CAMBIO E VALORES MOBILIARIOS;68757681;n2;;I;2;PORTO ALEGRE;RS;12/2000;9.304;0;7.590;0;1.714;266;1.714;24,02%;0,00%;1;0
CCR REGIAO DE POCOS DE CALDAS LTDA;86589645;b3S;;I;2;POCOS DE CALDAS;MG;12/2000;9.255;7.487;7.754;4.646;1.500;281;0;NI%;0,00%;0;4
CCR DO OESTE DE MATO GROSSO LTDA;32995755;b3S;;I;2;TANGARA DA SERRA;MT;12/2000;9.185;4.167;7.730;6.371;1.455;19;0;NI%;0,00%;0;5
CCR POMPEU LTDA;66262643;b3S;;I;2;POMPEU;MG;12/2000;9.113;7.161;5.962;4.016;3.151;89;0;NI%;0,00%;0;0
CCR MURIAE LTDA;66193350;b3S;;I;2;MURIAE;MG;12/2000;9.101;5.162;6.691;5.444;2.410;483;0;NI%;0,00%;0;8
ARAUCÁRIA CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;81742017;n2;;I;2;CURITIBA;PR;12/2000;9.067;0;3.254;0;5.813;267;5.813;90,52%;0,00%;1;0
CCR COOPAVEL LTDA;76461557;b3S;;I;2;CASCAVEL;PR;12/2000;8.988;7.533;7.034;6.474;1.955;325;0;NI%;0,00%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ABRIL;43438662;b3S;;I;2;SAO PAULO;SP;12/2000;8.919;6.677;1.238;0;7.681;802;0;NI%;0,00%;0;0
CECM MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE CRICIUMA;75847;b3S;;I;2;CRICIUMA;SC;12/2000;8.901;3.174;7.752;7.029;1.149;118;0;NI%;0,00%;0;2
CCR SETE LAGOAS LTDA;22753982;b3S;;I;2;SETE LAGOAS;MG;12/2000;8.832;5.200;7.552;6.129;1.281;167;0;NI%;0,00%;0;4
CCR VALE DO PARANAIBA LTDA;24799033;b3S;;I;2;QUIRINOPOLIS;GO;12/2000;8.829;5.867;4.896;3.624;3.933;439;0;NI%;0,00%;0;4
CECM COMERCIANTES CONFECCOES TEOFILO OTONI LTDA.;1609024;b3S;;I;2;TEOFILO OTONI;MG;12/2000;8.800;6.733;7.637;5.692;1.163;57;0;NI%;0,00%;0;4
CECME DO GRUPO PAO DE ACUCAR;46277273;b3S;;I;2;SAO PAULO;SP;12/2000;8.749;6.532;154;0;8.595;559;0;NI%;0,00%;0;0
CCR DO NOROESTE DE MATO GROSSO LTDA;33022690;b3S;;I;2;ARAPUTANGA;MT;12/2000;8.731;4.420;7.475;7.038;1.256;145;0;NI%;0,00%;0;9
CCR VALE DO RIO DOCE LTDA;25606237;b3S;;I;2;GOVERNADOR VALADARES;MG;12/2000;8.548;5.100;5.754;4.484;2.794;67;0;NI%;0,00%;0;2
CECM DOS MEDICOS DE CAMPINAS E REGIAO;71884498;b3S;;I;2;CAMPINAS;SP;12/2000;8.533;5.093;6.926;6.701;1.607;302;0;NI%;0,00%;0;1
H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;17312083;n2;;I;2;BELO HORIZONTE;MG;12/2000;8.518;0;3.045;0;5.473;82;5.473;84,35%;0,00%;1;0
CETELEM BRASIL S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;3722919;n1;;I;3;SAO PAULO;SP;12/2000;8.515;22;653;0;7.862;327;7.862;156,60%;0,00%;1;0
CCECM DAS UNICREDS DO ESTADO DE SAO PAULO-UNICRED CENTRAL-SP;73085573;b3C;;I;2;SAO PAULO;SP;12/2000;8.491;1.181;6.394;6.096;2.097;-12;0;NI%;0,00%;0;0
CCR DOS FORNECEDORES DE CANA DA REG DE CATANDUVA LTDA;49654502;b3S;;I;2;CATANDUVA;SP;12/2000;8.489;7.112;1.243;0;7.246;849;0;NI%;0,00%;0;0
SENIOR S/A CORRETORA DE CAMBIO,TITULOS E VALORES MOBILIARIOS;69018810;n2;;I;2;SANTOS;SP;12/2000;8.469;0;5.381;0;3.088;-896;2.595;28,56%;0,00%;3;0
CECM DOS MEDICOS DAS MISSOES LTDA;95163002;b3S;;I;2;SANTO ANGELO;RS;12/2000;8.360;4.221;6.333;6.261;2.027;433;0;NI%;0,00%;0;1
CCR DO EXTREMO SUDOESTE DO PARANA;82527557;b3S;;I;2;CAPANEMA;PR;12/2000;8.334;4.306;6.853;5.674;1.482;102;0;NI%;0,00%;0;7
CCR DE BAGE LTDA;88530142;b3S;;I;2;BAGE;RS;12/2000;8.328;5.290;5.826;4.714;2.502;203;0;NI%;0,00%;0;5
CCR VALE DO PARANAPANEMA;1637949;b3S;;I;2;PRESIDENTE PRUDENTE;SP;12/2000;8.310;6.676;6.538;5.668;1.772;349;0;NI%;0,00%;0;1
NATURA FINANCIADORA S/A-CREDITO,FINANCIAMENTO E INVESTIMENTO;60883329;n1;;I;2;SAO PAULO;SP;12/2000;8.305;0;423;0;7.881;342;7.881;174,01%;0,00%;1;0
CCR SUL CATARINENSE;81367880;b3S;;I;2;TURVO;SC;12/2000;8.299;4.365;6.910;6.676;1.389;348;0;NI%;0,00%;0;2
INDOSUEZ W. I. CARR SECURITIES -BRAZIL- DIST TIT VAL MOB S.A;55230916;n2;;I;3;SAO PAULO;SP;12/2000;8.260;0;3.270;0;4.991;-4.434;4.991;86,61%;0,00%;1;0
CCR OESTE CATARINENSE;78825023;b3S;;I;2;PALMITOS;SC;12/2000;8.214;2.481;7.130;6.804;1.085;166;0;NI%;0,00%;0;8
CCR DO VALE DO JURUENA LTDA;70431630;b3S;;I;2;JUINA;MT;12/2000;8.178;4.207;6.345;6.040;1.833;370;0;NI%;0,00%;0;7
CECME ESTABELECIMENTOS HOSPITALARES BH E REG.METROPOLITANA;19402130;b3S;;I;2;BELO HORIZONTE;MG;12/2000;8.170;6.002;2.461;1.903;5.709;221;0;NI%;0,00%;0;0
FININVEST S.A. DISTRIBUIDORA DE TITULOS E VALS. MOBILIARIOS;34111369;n2;;I;2;RIO DE JANEIRO;RJ;12/2000;8.134;0;3.109;0;5.025;-190;5.025;59,69%;0,00%;2;0
CCR DE ITAI-PARANAPANEMA-AVARE;966246;b3S;;I;2;ITAI;SP;12/2000;8.042;896;7.053;6.644;989;24;0;NI%;0,00%;0;2
CCR ITAIPU;81014060;b3S;;I;2;PINHALZINHO;SC;12/2000;8.011;4.197;6.459;6.125;1.552;206;0;NI%;0,00%;0;6
SENSO CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A;17352220;n2;;I;2;RIO DE JANEIRO;RJ;12/2000;7.954;0;4.239;0;3.715;-65;3.715;59,31%;0,00%;1;0
CCR DE MANDAGUARI;79457883;b3S;;I;2;MANDAGUARI;PR;12/2000;7.952;1.892;5.340;4.123;2.612;20;0;NI%;0,00%;0;2
CECMC DA CIA SIDER.TUBARAO E EMP.SIDERURGIA LTDA-COOPSIDER;27320779;b3S;;I;2;SERRA;ES;12/2000;7.921;7.199;8.295;8.096;-374;-410;0;NI%;0,00%;0;1
COOPERATIVA DE CRÉDITO RURAL DE SÃO JOSÉ DA LAGE;12706834;b3S;;I;2;SAO JOSE DA LAJE;AL;12/2000;7.908;7.934;6.400;6.147;1.508;1;0;NI%;0,00%;0;0
CECM MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE IJUI;1526924;b3S;;I;2;IJUI;RS;12/2000;7.879;2.204;6.971;6.647;908;209;0;NI%;0,00%;0;0
AGENDA CORRETORA DE CAMBIO E VALORES MOBILIARIOS LTDA;271457;n2;;I;2;RIO DE JANEIRO;RJ;12/2000;7.832;0;2.317;0;5.516;433;5.516;85,89%;0,00%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE NOVA SERRANA LTDA.;1667766;b3S;;I;2;NOVA SERRANA;MG;12/2000;7.693;3.501;5.492;5.302;2.201;508;0;NI%;0,00%;0;0
CCR PONTAL DO TRIANGULO LTDA;26178533;b3S;;I;2;ITUIUTABA;MG;12/2000;7.644;5.164;6.324;5.003;1.320;-132;0;NI%;0,00%;0;4
CCR ITAPIRANGA LTDA;78483310;b3S;;I;2;ITAPIRANGA;SC;12/2000;7.628;2.490;6.687;6.513;941;23;0;NI%;0,00%;0;2
BGN LEASING S.A.-ARRENDAMENTO MERCANTIL;1852137;n1;;I;2;RECIFE;PE;12/2000;7.593;0;1.303;0;6.290;343;6.290;58.416,73%;0,00%;1;0
CCME EM SERVICOS PUBLICOS DO RIO DE JANEIRO LTDA;33502345;b3S;;I;2;RIO DE JANEIRO;RJ;12/2000;7.592;3.752;2.326;499;5.266;65;0;NI%;0,00%;0;0
INVESTOR;50407;b2;;C;2;RIO DE JANEIRO;RJ;12/2000;7.534;5.220;6.470;5.408;1.063;-19;1.063;15,07%;0,00%;2;0
EUROLEASE S.A. ARRENDAMENTO MERCANTIL;42290403;n1;;I;3;PASSA QUATRO;MG;12/2000;7.513;4.598;3.112;3.100;4.400;-233;4.400;51,12%;0,00%;1;0
CCR SAO CRISTOVAO;82065285;b3S;;I;2;MARIOPOLIS;PR;12/2000;7.465;4.831;6.559;6.438;906;5;0;NI%;0,00%;0;4
CREDISUTRI-CCMS DO PODER JUDICIARIO NO DF E MP DA UNIAO;37076205;b3S;;I;2;BRASILIA;DF;12/2000;7.454;4.731;4.328;4.188;3.126;170;0;NI%;0,00%;0;1
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO DO ESTADO DO RIO DE JANEIRO LTDA.;2000895;b3S;;I;2;RIO DE JANEIRO;RJ;12/2000;7.439;6.072;3.259;3.073;4.180;353;0;NI%;0,00%;0;1
CECM MEDICOS DEMAIS PROFISSIONAIS SAUDE OESTE DE MINAS LTDA;71425458;b3S;;I;2;FORMIGA;MG;12/2000;7.424;4.358;6.428;6.007;996;47;0;NI%;0,00%;0;7
CECME DAS EMPRESAS DO GRUPO ECONOMICO RHODIA;57563728;b3S;;I;2;SANTO ANDRE;SP;12/2000;7.419;6.605;3.976;1.641;3.443;212;0;NI%;0,00%;0;0
CCR DE FAXINAL DO SOTURNO LTDA;87788394;b3S;;I;2;FAXINAL DO SOTURNO;RS;12/2000;7.389;3.110;5.784;4.057;1.606;115;0;NI%;0,00%;0;3
CCR NOVA MUTUM LTDA;26529420;b3S;;I;2;NOVA MUTUM;MT;12/2000;7.380;3.908;6.015;5.924;1.365;164;0;NI%;0,00%;0;1
CCR AURIVERDE SICOOB/SC CUNHA PORA;78858107;b3S;;I;2;CUNHA PORA;SC;12/2000;7.361;2.926;6.254;6.027;1.107;108;0;NI%;0,00%;0;3
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO GRUPO BASF;74244344;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;12/2000;7.345;4.488;166;0;7.179;460;0;NI%;0,00%;0;0
CCR PLANTADORES DE CANA DO VALE DO SAO PATRICIO LTDA;968602;b3S;;I;2;GOIANESIA;GO;12/2000;7.290;5.104;1.653;1.038;5.637;533;0;NI%;0,00%;0;0
CCR PRODUTORES DE LEITE DO VALE DO RIO GRANDE LTDA;86585049;b3S;;I;2;UBERABA;MG;12/2000;7.195;4.816;5.150;4.834;2.045;201;0;NI%;0,00%;0;2
COOPERATIVA DE CRÉDITO RURAL DOS PRODUTORES DA REGIÃO DE TRÊS PONTAS LTDA;18966739;b3S;;I;2;TRES PONTAS;MG;12/2000;7.143;4.820;5.230;3.879;1.914;134;0;NI%;0,00%;0;2
COOPERATIVA DE CREDITO RURAL DO NORTE CATARINENSE;81011686;b3S;;I;2;MAFRA;SC;12/2000;7.087;4.987;6.230;6.108;857;58;0;NI%;0,00%;0;3
CCR DE CACAPAVA DO SUL LTDA;88473798;b3S;;I;2;CACAPAVA DO SUL;RS;12/2000;7.083;2.766;4.623;3.786;2.460;425;0;NI%;0,00%;0;3
CECMM DE SAO CARLOS - UNICRED DE SAO CARLOS;71988653;b3S;;I;2;SAO CARLOS;SP;12/2000;7.064;1.891;6.008;5.788;1.056;131;0;NI%;0,00%;0;0
CECMS MUNICIPAIS DE SAO PAULO - COOPERCREDI - SP;915950;b3S;;I;2;SAO PAULO;SP;12/2000;7.051;5.376;70;12;6.981;359;0;NI%;0,00%;0;0
COOPERATIVA DE CRÉDITO RURAL CONQUISTA LIMITADA - CREDIC;32655946;b3S;;I;2;VITORIA DA CONQUISTA;BA;12/2000;7.038;789;5.998;2.915;1.040;6.420;0;NI%;0,00%;0;0
GRADUAL CORRETORA DE CAMBIO, TITS E VALORES MOBILIARIOS LTDA;33918160;n2;;I;2;SAO PAULO;SP;12/2000;7.029;0;3.793;0;3.237;418;3.237;60,13%;0,00%;1;0
BALUARTE S/A CORRETORA DE CAMBIO;61688131;n2;;I;2;SAO PAULO;SP;12/2000;7.028;0;764;54;6.263;180;6.263;102,12%;0,00%;1;0
C ITAQUIENSE DE CREDITO RURAL LTDA;87733077;b3S;;I;2;ITAQUI;RS;12/2000;7.026;6.558;2.088;1.818;4.938;1.066;0;NI%;0,00%;0;1
SITA SOCIEDADE CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A;17315359;n2;;I;2;BELO HORIZONTE;MG;12/2000;7.005;1.453;1.594;0;5.411;530;5.411;79,38%;0,00%;1;0
CECMAM E DEMAIS PROF AREA SAUDE REG SAO JOSE RIO PRETO;3065046;b3S;;I;2;SAO JOSE DO RIO PRETO;SP;12/2000;6.984;6.263;6.323;5.791;660;247;0;NI%;0,00%;0;1
CECM MEDICOS PROF.NIVEL SUPERIOR SAUDE GOVERNADOR VALADARES;1110032;b3S;;I;2;GOVERNADOR VALADARES;MG;12/2000;6.976;2.282;5.483;4.368;1.492;91;0;NI%;0,00%;0;0
CREDFAZ-CECMF DO MINISTERIO DA FAZENDA;952415;b3S;;I;2;BRASILIA;DF;12/2000;6.967;6.547;1.766;578;5.202;791;0;NI%;0,00%;0;0
CCR DO LESTE DE MATO GROSSO LTDA;32953317;b3S;;I;2;AGUA BOA;MT;12/2000;6.964;3.822;4.898;4.641;2.066;153;0;NI%;0,00%;0;6
CC POPULAR DE OLIMPIA LTDA;53224630;b3S;;I;2;OLIMPIA;SP;12/2000;6.959;6.682;6.220;6.095;739;203;0;NI%;0,00%;0;0
INTERBANK S.A. CORRETORA DE CAMBIO, TIT. E VAL. MOBILIARIOS;21592209;n2;;I;2;RIO DE JANEIRO;RJ;12/2000;6.952;0;2.095;570;4.857;22;4.857;81,33%;0,00%;2;0
COOPERATIVA DE CREDITO RURAL DE LINHARES - SICOOB LINHARES;32430233;b3S;;I;2;LINHARES;ES;12/2000;6.929;3.578;5.345;4.777;1.584;104;0;NI%;0,00%;0;4
CCR DE CANDIDO MOTA - CREDIMOTA;66788142;b3S;;I;2;CANDIDO MOTA;SP;12/2000;6.922;5.981;5.755;5.483;1.167;572;0;NI%;0,00%;0;0
CENTRAL DAS COOPERATIVAS DE CREDITO DO ESTADO DE MATO GROSSO;106180;b3C;;I;2;CUIABA;MT;12/2000;6.873;1.778;6.097;5.938;777;1;0;NI%;0,00%;0;0
CECM MEDICOS E DEMAIS PROF NIVEL SUPERIOR SAUDE VITORIA LTDA;39808449;b3S;;I;2;VITORIA;ES;12/2000;6.827;2.337;4.616;4.129;2.211;312;0;NI%;0,00%;0;0
CECMC GRUPO PITAGORAS LTDA.;19523943;b3S;;I;2;BELO HORIZONTE;MG;12/2000;6.819;2.991;4.792;4.445;2.026;29;0;NI%;0,00%;0;0
CECM COMERCIARIOS DE IGUATAMA LTDA.;66455718;b3S;;I;2;IGUATAMA;MG;12/2000;6.794;4.437;5.714;5.629;1.080;174;0;NI%;0,00%;0;1
CECM MEDICOS E DEMAIS PROF DA SAUDE DA REGIAO DA AMUREL;1052693;b3S;;I;2;TUBARAO;SC;12/2000;6.793;3.245;5.803;5.750;990;5;0;NI%;0,00%;0;4
CCR DE COLORADO LTDA;87776209;b3S;;I;2;COLORADO;RS;12/2000;6.774;3.076;5.256;2.227;1.518;33;0;NI%;0,00%;0;2
CECMM E DEMAIS PROFISSIONAIS AREA SAUDE DE TAUBATE - UNICRED;71698674;b3S;;I;2;TAUBATE;SP;12/2000;6.759;2.530;4.915;4.789;1.843;144;0;NI%;0,00%;0;2
MORADA - LEASING S.A. ARRENDAMENTO MERCANTIL;43717511;n1;;I;2;RIO DE JANEIRO;RJ;12/2000;6.756;0;1.327;1.318;5.429;-622;5.429;79,79%;0,00%;0;0
CECM DOS MEDICOS DA REGIAO OESTE DO PARANA LTDA;1736243;b3S;;I;2;CASCAVEL;PR;12/2000;6.752;4.468;5.390;4.915;1.362;364;0;NI%;0,00%;0;1
GUILTON S.A.-CREDITO FINANCIAMENTO E INVESTIMENTO;96234646;n1;;I;2;AMERICANA;SP;12/2000;6.743;2.997;178;7;6.566;138;6.566;101,65%;0,00%;1;0
CECM MEDICOS PROF SAUDE REGIAO SUL BA UNICRED REGIAO SUL BA;97489280;b3S;;I;2;ITABUNA;BA;12/2000;6.701;4.145;4.912;4.601;1.790;545;0;NI%;0,00%;0;4
CREFILEASING S/A ARRENDAMENTO MERCANTIL;47190798;n1;;I;2;SAO PAULO;SP;12/2000;6.689;0;36;0;6.653;335;6.653;623,00%;0,00%;1;0
