Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
BANCO MUFG BRASIL S.A.;60498557;b1;S3;I;3;SAO PAULO;SP;09/2019;32.312.883;1.568.482;30.796.512;7.276.092;1.516.370;6.770;2;0
PAN;31323;b1;S3;C;2;SAO PAULO;SP;09/2019;31.846.346;23.240.236;27.015.529;21.635.971;4.830.817;134.552;4;0
XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;2332886;n2;S4;I;2;RIO DE JANEIRO;RJ;09/2019;31.792.268;0;30.176.829;19.694.594;1.615.439;85.458;4;0
BANESTES;30159;b1;S3;C;1;VITORIA;ES;09/2019;24.096.947;4.163.274;22.528.726;21.583.854;1.568.221;58.158;122;37
GETNET ADQUIRÊNCIA E SERVIÇOS PARA MEIOS DE PAGAMENTO S.A.;10440482;n4;;I;2;SAO PAULO;SP;09/2019;23.698.559;67.481;21.127.759;58.200;2.570.800;175.803;0;0
MORGAN STANLEY;51413;b1;S3;C;3;SAO PAULO;SP;09/2019;23.094.528;0;19.541.387;12.102.148;3.553.141;74.132;4;0
BANCO DA AMAZONIA S.A.;4902979;b1;S3;I;1;BELEM;PA;09/2019;20.601.754;3.354.455;18.559.785;5.725.606;2.041.969;1.797;121;0
BANCO VOLKSWAGEN S.A.;59109165;b2;S3;I;3;SAO PAULO;SP;09/2019;19.764.136;16.885.015;16.791.373;12.197.349;2.972.763;144.978;2;0
CCB;32119;b1;S3;C;3;SAO PAULO;SP;09/2019;19.522.100;9.149.813;17.859.217;13.940.755;1.662.883;159.263;14;0
BOFA MERRILL LYNCH;51255;b1;S3;C;3;SAO PAULO;SP;09/2019;19.393.230;522.335;16.552.327;9.514.519;2.840.902;106.105;4;0
STONE PAGAMENTOS S.A.;16501555;n4;;I;2;SAO PAULO;SP;09/2019;18.091.506;0;15.653.326;652.392;2.438.181;149.218;1;0
BMG;30290;b1;S3;C;2;SAO PAULO;SP;09/2019;18.045.320;10.813.767;15.312.409;11.434.217;2.732.911;66.062;37;0
NU PAGAMENTOS S.A.;18236120;n4;;I;2;SAO PAULO;SP;09/2019;17.735.963;9.973.768;16.654.889;5.891.783;1.081.073;-97.647;1;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;S3;I;1;PORTO ALEGRE;RS;09/2019;16.634.637;13.354.719;13.789.532;13.004.978;2.845.105;59.342;4;0
BRB;31976;b1;S3;C;1;BRASILIA;DF;09/2019;16.044.267;9.589.908;14.499.596;12.210.930;1.544.671;104.448;127;8
ALFA;51293;b1;S3;C;2;SAO PAULO;SP;09/2019;15.266.274;7.805.939;12.739.509;11.701.050;2.526.765;35.268;45;1
PAGSEGURO INTERNET S.A.;8561701;n4;;I;2;SAO PAULO;SP;09/2019;14.742.149;19.438;7.601.549;1.683.516;7.140.600;317.857;1;0
SOCIETE GENERALE;31859;b1;S3;C;3;SAO PAULO;SP;09/2019;13.750.239;1.304.552;12.281.019;4.313.142;1.469.220;12.333;4;0
GOLDMAN SACHS;51585;b2;S3;C;3;SAO PAULO;SP;09/2019;13.582.042;179.250;11.757.784;3.353.610;1.824.258;29.788;4;0
BANCO GMAC S.A.;59274605;b2;S3;I;3;SAO PAULO;SP;09/2019;13.259.508;10.150.546;10.769.908;7.848.846;2.489.601;120.002;2;0
ORIGINAL;51781;b1;S3;C;2;SAO PAULO;SP;09/2019;12.250.861;7.316.712;10.004.793;9.082.075;2.246.068;12.228;4;0
BANCO CLASSICO S.A.;31597552;b1;S3;I;2;RIO DE JANEIRO;RJ;09/2019;11.916.250;0;4.433.593;1.304.989;7.482.657;-619;2;0
MERCEDES-BENZ;51262;b2;S3;C;3;SAO PAULO;SP;09/2019;11.751.374;11.372.841;9.895.825;9.290.032;1.855.549;58.106;4;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;09/2019;11.302.138;0;10.908.215;0;393.923;-1;0;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;b1;S3;I;3;SAO PAULO;SP;09/2019;10.333.140;1.618.749;8.705.018;3.134.343;1.628.122;7.595;2;0
PINE;50304;b1;S3;C;2;SAO PAULO;SP;09/2019;10.081.262;3.270.969;9.298.418;6.721.984;782.844;-23.825;8;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;S3;I;3;SAO PAULO;SP;09/2019;10.060.646;1.167.618;8.274.863;4.815.840;1.785.783;12.915;2;0
BANCO CSF S.A.;8357240;b2;S3;I;3;SAO PAULO;SP;09/2019;10.005.682;9.001.538;7.437.999;1.506.190;2.567.682;137.593;2;0
MERCANTIL DO BRASIL;20152;b1;S3;C;2;BELO HORIZONTE;MG;09/2019;9.933.698;5.054.657;9.010.846;7.200.311;922.852;28.538;161;85
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;S3;I;3;CURITIBA;PR;09/2019;9.491.800;9.143.187;8.275.700;7.845.973;1.216.100;19.431;2;0
INTER;51884;b1;S4;C;2;BELO HORIZONTE;MG;09/2019;9.253.265;4.371.409;7.064.584;6.285.308;2.188.681;10.625;28;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;S3;I;2;BRASILIA;DF;09/2019;9.064.953;2.192.245;2.309.327;2.166.764;6.755.626;12.799;64;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;09/2019;8.991.009;0;8.762.211;0;228.798;-10;0;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;S4;I;3;SAO PAULO;SP;09/2019;8.715.557;6.758.187;7.860.783;7.002.911;854.774;34.327;2;0
JOHN DEERE;50071;b1;S3;C;3;INDAIATUBA;SP;09/2019;8.458.718;8.458.816;7.148.964;7.014.905;1.309.755;44.056;4;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;S3;I;1;BELEM;PA;09/2019;8.269.114;4.574.575;6.902.240;6.547.212;1.366.874;85.912;122;34
BOCOM;52003;b1;S4;C;3;SALVADOR;BA;09/2019;7.828.341;4.207.409;7.186.750;6.470.215;641.591;20.977;8;0
PORTO SEGURO;51444;n1;S4;C;2;SAO PAULO;SP;09/2019;7.166.398;7.071.088;6.331.452;1.572.318;834.946;44.427;4;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;09/2019;7.132.790;80.069;6.575.848;195.276;556.942;11.371;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;09/2019;6.952.393;80.620;6.581.611;1.810.929;370.782;0;0;0
BANCO FIBRA S.A.;58616418;b1;S3;I;2;SAO PAULO;SP;09/2019;6.800.634;2.944.409;5.785.118;4.691.733;1.015.516;11.627;2;0
MIZUHO;51554;b1;S4;I;3;SAO PAULO;SP;09/2019;6.631.482;1.272.941;5.920.634;4.431.000;710.848;2.746;2;0
BANCO FIDIS S/A;62237425;b2;S4;I;3;BETIM;MG;09/2019;6.438.998;6.010.983;5.668.463;5.439.668;770.535;36.804;3;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;S3;I;1;BELO HORIZONTE;MG;09/2019;6.197.228;4.518.265;4.436.003;3.688.106;1.761.225;17.876;2;0
SOFISA;31873;b1;S4;C;2;SAO PAULO;SP;09/2019;6.188.756;3.627.348;5.457.963;5.138.376;730.793;25.962;18;0
CREFISA;52010;b1;S4;C;2;SAO PAULO;SP;09/2019;6.156.359;2.389.012;452.862;31.045;5.703.497;209.744;4;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;09/2019;6.155.889;3.098.838;4.531.755;3.725.008;1.624.134;47.778;0;66
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;S4;I;3;SAO PAULO;SP;09/2019;6.151.511;2.017.193;5.043.199;3.555.574;1.108.312;18.926;2;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;09/2019;5.865.092;3.071.331;4.371.928;4.022.244;1.493.164;62.835;0;95
ADIQ SOLUCOES DE PAGAMENTO S.A.;20520298;n4;;I;2;BELO HORIZONTE;MG;09/2019;5.839.304;0;5.814.177;17.345;25.127;1.707;1;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;S4;I;3;PORTO ALEGRE;RS;09/2019;5.791.567;5.521.822;4.822.211;4.389.398;969.356;25.793;3;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;09/2019;5.781.416;285.317;5.550.706;2.845;230.710;1.063;0;1
PARANÁ BANCO;30881;b1;S4;C;2;CURITIBA;PR;09/2019;5.727.793;3.512.480;4.448.401;4.126.927;1.279.391;56.665;4;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;S4;I;1;ARACAJU;SE;09/2019;5.531.137;2.510.250;5.150.244;4.649.848;380.893;16.341;64;9
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;09/2019;5.289.078;0;5.020.146;4.863.085;268.932;9.624;0;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;S4;I;2;SAO PAULO;SP;09/2019;5.240.906;4.570.966;4.313.069;1.898.430;927.837;45.881;2;0
HONDA;51396;b2;S4;C;3;SAO PAULO;SP;09/2019;5.022.371;3.935.101;4.094.334;3.890.766;928.037;38.663;4;0
BANCO VOLVO BRASIL S.A.;58017179;b2;S4;I;3;CURITIBA;PR;09/2019;4.409.752;4.209.795;3.352.071;3.240.394;1.057.680;22.700;2;0
HAITONG;51482;b2;S3;C;3;SAO PAULO;SP;09/2019;4.405.732;311.877;3.889.360;3.397.807;516.372;-1.506;6;0
BANCO CARGILL S.A.;3609817;b1;S4;I;3;SAO PAULO;SP;09/2019;4.334.155;1.720.781;3.728.476;1.268.620;605.680;23.360;2;0
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;09/2019;4.249.547;83.643;3.885.884;184.874;363.663;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;09/2019;3.827.144;0;3.704.643;0;122.501;0;0;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;09/2019;3.786.948;2.670.037;3.236.367;2.325.590;550.581;19.060;0;32
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;09/2019;3.769.393;6.483;3.635.573;2.635.111;133.820;419;0;0
SCANIA BANCO S.A.;11417016;b2;S4;I;3;SAO BERNARDO DO CAMPO;SP;09/2019;3.751.527;3.700.150;3.348.611;3.227.135;402.916;16.588;2;0
GRUPO BONSUCESSO - BS2;52034;b1;S4;C;2;BELO HORIZONTE;MG;09/2019;3.664.815;736.041;3.153.601;2.574.446;511.214;5.404;7;0
OMNI;50940;b1;S4;C;2;SAO PAULO;SP;09/2019;3.615.064;2.947.577;3.284.359;2.728.510;330.704;15.768;6;0
MODAL;51963;b1;S4;C;2;RIO DE JANEIRO;RJ;09/2019;3.610.423;332.321;3.258.350;2.634.268;352.073;1.590;6;0
HSBC BRASIL S.A. - BANCO DE INVESTIMENTO;53518684;b2;S4;I;3;SAO PAULO;SP;09/2019;3.610.025;185.353;2.517.227;465.894;1.092.799;6.710;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;09/2019;3.596.402;2.250.134;3.154.240;2.121.086;442.162;4.193;0;104
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;09/2019;3.520.130;92.680;3.340.048;275.298;180.082;426;0;0
MÁXIMA;50201;b1;S4;C;2;RIO DE JANEIRO;RJ;09/2019;3.438.658;906.261;3.236.705;2.926.928;201.952;7.352;6;1
INDUSTRIAL DO BRASIL;50988;b1;S4;C;2;SAO PAULO;SP;09/2019;3.420.153;2.399.342;2.894.302;2.764.480;525.851;11.931;11;0
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;09/2019;3.310.608;12.213;3.175.940;0;134.668;3.221;0;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;S4;I;2;SAO PAULO;SP;09/2019;3.204.699;2.952.373;2.558.070;754.883;646.628;13.294;2;0
MERCADOPAGO.COM REPRESENTACOES LTDA.;10573521;n4;;I;2;OSASCO;SP;09/2019;3.193.889;46.891;3.073.440;1.743.245;120.449;-42.454;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;09/2019;3.178.996;2.023.610;2.756.487;2.055.268;422.509;13.664;0;67
BANCO TRIANGULO S.A.;17351180;b1;S4;I;2;UBERLANDIA;MG;09/2019;3.090.367;1.884.545;2.631.492;1.988.028;458.874;3.020;2;0
NU FINANCEIRA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;30680829;n1;S4;I;3;SAO PAULO;SP;09/2019;3.089.948;140.176;2.977.594;2.820.084;112.355;-7.675;2;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;09/2019;3.024.642;0;2.903.897;0;120.744;199;0;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27351731;n1;S4;I;3;PORTO ALEGRE;RS;09/2019;3.012.881;2.729.800;2.513.017;615.300;499.864;68.743;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;09/2019;2.968.939;2.201.020;2.315.676;1.304.578;653.263;33.820;0;27
BANCO CATERPILLAR S.A.;2658435;b2;S4;I;3;SAO PAULO;SP;09/2019;2.868.866;1.659.830;1.983.102;1.858.246;885.764;5.568;2;0
RENDIMENTO;51468;b1;S4;C;2;SAO PAULO;SP;09/2019;2.865.255;895.684;2.527.399;1.677.707;337.857;18.977;13;1
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;09/2019;2.788.430;1.156.741;2.355.244;2.296.492;433.186;17.851;0;34
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;S4;I;1;PORTO ALEGRE;RS;09/2019;2.758.684;2.059.054;2.015.368;1.870.848;743.317;10.715;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;09/2019;2.714.609;1.760.397;2.385.184;1.713.973;329.425;20.089;0;88
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;09/2019;2.704.462;1.287.681;2.277.337;1.962.166;427.125;18.896;0;42
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;09/2019;2.694.354;1.036.196;2.154.416;1.954.039;539.938;19.374;0;27
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;09/2019;2.677.284;110.691;2.495.625;0;181.659;5.783;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;09/2019;2.662.097;1.511.969;2.193.046;2.042.693;469.051;4.831;0;34
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;09/2019;2.621.295;1.375.511;1.899.464;1.819.417;721.831;27.514;0;46
BANCO IBM S.A.;34270520;b2;S4;I;3;RIO DE JANEIRO;RJ;09/2019;2.472.743;1.968.803;1.991.204;1.687.878;481.538;11.867;2;0
AGIBANK;51956;b1;S4;C;2;PORTO ALEGRE;RS;09/2019;2.448.721;1.721.874;1.955.129;1.791.025;493.593;18.562;4;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;09/2019;2.441.385;1.349.006;2.160.734;1.537.308;280.652;9.016;0;30
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;09/2019;2.411.141;1.549.609;2.074.079;1.798.458;337.062;20.933;0;75
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;09/2019;2.390.144;1.734.094;1.810.231;1.752.281;579.913;25.716;0;5
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SERRO AZUL – SICREDI UNIÃO RS;88894548;b3S;S4;I;2;CERRO LARGO;RS;09/2019;2.352.751;1.509.945;1.913.894;1.251.988;438.857;20.628;0;44
INDUSVAL;50531;b1;S4;C;2;SAO PAULO;SP;09/2019;2.344.807;276.639;1.945.615;1.779.589;399.193;80.410;10;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;09/2019;2.321.790;1.321.877;1.980.931;1.580.365;340.859;19.568;0;32
BANCO ABN AMRO S.A.;3532415;b1;S4;I;3;SAO PAULO;SP;09/2019;2.295.813;821.713;1.675.021;1.348.553;620.792;4.624;2;0
BANCO DIGIO S.A.;27098060;b2;S4;I;3;BARUERI;SP;09/2019;2.222.891;1.514.375;1.839.730;1.082.207;383.161;-4.100;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;S4;I;2;ENCANTADO;RS;09/2019;2.148.794;631.384;1.685.323;1.489.655;463.471;17.571;0;21
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS – CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;S4;I;2;GOIANIA;GO;09/2019;2.136.861;0;2.089.957;0;46.904;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;S4;I;2;SORRISO;MT;09/2019;2.071.988;968.703;1.661.041;1.179.806;410.947;10.715;0;15
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;S4;I;1;CURITIBA;PR;09/2019;2.062.905;1.149.986;303.730;248.267;1.759.175;12.719;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;S4;I;2;DOURADOS;MS;09/2019;2.030.512;1.408.222;1.564.942;961.697;465.570;26.863;0;30
BANCO A.J. RENNER S.A.;92874270;b1;S4;I;2;PORTO ALEGRE;RS;09/2019;1.972.607;1.313.546;1.761.861;1.334.568;210.746;9.035;3;14
BMW;51420;n1;S4;C;3;SAO PAULO;SP;09/2019;1.947.192;1.724.008;1.546.829;1.462.150;400.362;7.103;4;0
RENASCENCA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62287735;n2;S4;I;2;SAO PAULO;SP;09/2019;1.901.589;0;1.831.885;1.765.271;69.703;3.379;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;S4;I;2;ERECHIM;RS;09/2019;1.893.034;1.343.168;1.637.698;1.156.001;255.337;14.533;0;46
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;b3S;S4;I;2;CRUZ ALTA;RS;09/2019;1.891.474;1.275.362;1.448.514;775.267;442.960;24.754;0;24
BANCO RODOBENS S.A.;33603457;b1;S4;I;2;SAO PAULO;SP;09/2019;1.873.750;1.253.668;1.277.027;1.129.993;596.723;16.358;2;0
SOCOPA;50328;b1;S4;C;2;SAO PAULO;SP;09/2019;1.872.393;462.840;1.644.869;1.307.115;227.523;-5.495;4;0
ICBC DO BRASIL BANCO MÚLTIPLO S.A.;17453575;b1;S4;I;3;SAO PAULO;SP;09/2019;1.866.149;714.990;1.650.673;1.532.053;215.476;-1.800;2;0
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;S4;I;2;PORTO ALEGRE;RS;09/2019;1.843.098;7.409;1.758.000;0;85.098;0;0;0
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;09/2019;1.823.301;7.140;1.709.134;0;114.166;-2.057;0;0
COOPERATIVA DE CRÉDITO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;S5;I;2;LINHARES;ES;09/2019;1.804.992;1.183.675;1.328.199;1.101.129;476.793;29.491;0;17
